Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, 1.94006, -1.16725, -0.235414, 1.53417, 0.899505, 0.1465, 0.00619507, 1.26167, -0.221474, 0.287635, -1.01215, -0.494896, 0.449127, 0.18412, -2.16656, -0.272506, -0.949398, 0.0361523, 0.164381, -0.718458, -0.265525, -0.693792, -0.147502, 1.71419, -2.55916, -2.42418, -0.071643, 0.903155, -2.56028, -2.41415, -0.743633, 2.19734, -0.144546, -4.05418, 2.29877, 1.25944, -4.59174, -1.44929, -1.85289, -0.782184, -0.771562, 2.02116
0.0100014, 1.95906, -1.16771, -0.234192, 1.52493, 0.913245, 0.142441, 0.0157471, 1.24147, -0.224879, 0.290397, -1.00289, -0.49054, 0.430084, 0.195999, -2.20634, -0.255785, -0.943521, 0.0420718, 0.17527, -0.723184, -0.266021, -0.636396, -0.178688, 1.69664, -2.54683, -2.51367, -0.0883177, 0.802158, -2.54818, -2.50435, -0.766835, 2.06142, -0.128487, -4.02094, 2.25305, 1.40205, -4.58273, -1.39871, -1.85738, -0.776766, -0.743471, 2.02278
0.0200029, 1.97184, -1.1657, -0.22802, 1.51244, 0.923654, 0.142792, 0.0127945, 1.21025, -0.230938, 0.293014, -0.99236, -0.480301, 0.416389, 0.221878, -2.22479, -0.238977, -0.934371, 0.0415355, 0.187339, -0.727027, -0.266104, -0.583422, -0.19706, 1.67705, -2.52574, -2.5725, -0.110623, 0.711645, -2.5274, -2.56353, -0.791451, 1.90652, -0.117981, -4.02296, 2.18694, 1.53808, -4.57566, -1.40439, -1.8631, -0.775057, -0.720933, 2.02711
0.0300043, 1.97423, -1.16143, -0.219537, 1.50133, 0.928492, 0.151985, 0.00314331, 1.16939, -0.227317, 0.295298, -0.980754, -0.470741, 0.403053, 0.247414, -2.22504, -0.220768, -0.924982, 0.0346634, 0.204139, -0.729517, -0.265707, -0.535344, -0.201078, 1.66285, -2.49517, -2.58681, -0.141911, 0.644173, -2.49725, -2.57771, -0.816303, 1.76902, -0.124648, -4.02422, 2.12951, 1.61753, -4.55878, -1.42682, -1.86458, -0.77365, -0.704839, 2.02772
0.0400057, 1.96499, -1.15541, -0.210945, 1.48797, 0.930297, 0.164124, -0.0137863, 1.12236, -0.210758, 0.29708, -0.968268, -0.463844, 0.397041, 0.271187, -2.2196, -0.202862, -0.913539, 0.0271779, 0.220388, -0.730239, -0.2648, -0.494037, -0.188437, 1.66107, -2.45396, -2.55322, -0.181242, 0.609814, -2.45657, -2.54355, -0.837769, 1.6771, -0.147079, -4.01972, 2.0798, 1.61182, -4.49907, -1.45898, -1.85288, -0.772019, -0.696257, 2.01615
0.0500072, 1.94481, -1.15042, -0.20998, 1.47546, 0.928238, 0.172318, -0.026268, 1.07561, -0.186829, 0.29824, -0.955088, -0.460114, 0.397362, 0.292953, -2.21194, -0.189069, -0.902068, 0.017667, 0.233627, -0.728893, -0.26339, -0.456386, -0.165451, 1.67624, -2.40743, -2.4839, -0.226963, 0.611627, -2.41064, -2.47326, -0.847505, 1.63447, -0.178947, -4.00809, 2.03507, 1.51882, -4.40894, -1.52183, -1.82851, -0.770939, -0.702582, 1.9933
0.0600086, 1.91725, -1.14625, -0.212174, 1.46363, 0.921412, 0.179764, -0.0367889, 1.03597, -0.160153, 0.298736, -0.941374, -0.458412, 0.402046, 0.309441, -2.203, -0.180832, -0.892717, 0.00569425, 0.245296, -0.725337, -0.261506, -0.41517, -0.136582, 1.70612, -2.36518, -2.39806, -0.270491, 0.633532, -2.36895, -2.3863, -0.849642, 1.62614, -0.201744, -3.98092, 1.98723, 1.36987, -4.32381, -1.60625, -1.7992, -0.763673, -0.719343, 1.9636
0.07001, 1.89115, -1.14433, -0.220298, 1.45673, 0.915104, 0.181976, -0.0400848, 1.01103, -0.141148, 0.298617, -0.927258, -0.459717, 0.407051, 0.320374, -2.19131, -0.176603, -0.883759, -0.0041792, 0.255168, -0.719627, -0.259187, -0.362984, -0.105922, 1.74875, -2.32801, -2.29853, -0.302472, 0.669264, -2.33215, -2.28557, -0.853114, 1.64462, -0.208583, -3.86059, 1.94189, 1.16386, -4.26756, -1.65259, -1.77686, -0.750482, -0.740788, 1.938
0.0800114, 1.86799, -1.14038, -0.229468, 1.44752, 0.90463, 0.179314, -0.0424881, 1.00257, -0.132779, 0.298027, -0.912872, -0.460419, 0.413986, 0.313904, -2.17619, -0.171056, -0.874665, -0.0113183, 0.26105, -0.712025, -0.256467, -0.304903, -0.0708683, 1.79419, -2.2927, -2.20492, -0.328829, 0.708058, -2.2971, -2.19107, -0.857532, 1.7035, -0.201627, -3.64752, 1.8946, 0.914498, -4.2317, -1.63813, -1.76431, -0.726825, -0.755193, 1.91723
0.0900129, 1.8479, -1.13421, -0.236279, 1.43618, 0.889904, 0.172508, -0.0456314, 1.0034, -0.131613, 0.2972, -0.898381, -0.454605, 0.42305, 0.298225, -2.157, -0.164814, -0.867038, -0.0181672, 0.26373, -0.702996, -0.253378, -0.244563, -0.0346237, 1.83899, -2.26184, -2.14836, -0.354662, 0.745844, -2.26647, -2.13415, -0.854816, 1.81485, -0.17781, -3.37753, 1.84521, 0.650945, -4.21131, -1.59036, -1.74495, -0.704032, -0.771585, 1.89062
