Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, 0.00792281, 0.294982, 0.156598, 0.00389415, -0.0963704, 0.0570374, -0.118584, 0.0526846, 0.0928534, 0.189149, 0.0341427, 0.100555, -0.0369034, 0.187981, -0.195168, -0.0795343, -0.107004, 0.0764731, 0.00194428, 0.53067, -0.0699046, -0.628256, 0.261164, 1.39857, 0.188025, -0.10543, -0.0610515, -0.126104, 0.187836, -0.106014, -0.336002, -0.0726733, -0.0533254, 1.13369, 0.0361082, 0.287941, 1.02625, -0.431326, -0.719662, 0.0895719, 0.0281007, 0.725259
0.0100013, 0.00476479, 0.286984, 0.157033, 0.00558727, -0.0963527, 0.0616837, -0.120865, 0.0482711, 0.0949126, 0.185841, 0.0312779, 0.100594, -0.0350723, 0.193825, -0.189133, -0.0767777, -0.107273, 0.0732404, 0.000595854, 0.531185, -0.0718324, -0.626604, 0.270433, 1.40448, 0.194074, -0.106738, -0.0563478, -0.130284, 0.193891, -0.107319, -0.329633, -0.0697866, -0.056428, 1.14787, 0.0353889, 0.288457, 1.02871, -0.423697, -0.708398, 0.0877963, 0.0392062, 0.713879
0.0200025, 0.00142581, 0.27957, 0.157727, 0.00470055, -0.0947622, 0.0650101, -0.123848, 0.0477936, 0.101365, 0.182155, 0.0283774, 0.102203, -0.0341263, 0.19677, -0.189537, -0.0757446, -0.107559, 0.0689847, 0.000923147, 0.532651, -0.0746084, -0.618546, 0.276744, 1.40942, 0.199045, -0.11074, -0.0482489, -0.135936, 0.198882, -0.111317, -0.324885, -0.0651325, -0.0580421, 1.16073, 0.0330272, 0.291616, 1.02617, -0.420609, -0.699259, 0.0858992, 0.0426413, 0.70458
0.0300038, -0.00232031, 0.271661, 0.157784, 0.00183898, -0.0929561, 0.0698547, -0.125679, 0.0484706, 0.11354, 0.178217, 0.0255956, 0.100731, -0.0338974, 0.195992, -0.198715, -0.0759425, -0.108764, 0.0652456, 0.00396673, 0.535299, -0.0782722, -0.608616, 0.279267, 1.41372, 0.205028, -0.116868, -0.0416289, -0.143691, 0.204881, -0.117459, -0.324846, -0.0572306, -0.0571878, 1.17148, 0.0338209, 0.297339, 1.01883, -0.420674, -0.69189, 0.0842627, 0.0368113, 0.697056
0.040005, -0.00588695, 0.263687, 0.158394, 0.000221649, -0.0907839, 0.0740509, -0.127403, 0.0517894, 0.124342, 0.174181, 0.023082, 0.0996933, -0.0327072, 0.191452, -0.20787, -0.0746123, -0.109497, 0.0630009, 0.00429388, 0.539331, -0.0827974, -0.597209, 0.279551, 1.41933, 0.209931, -0.120831, -0.0374075, -0.148996, 0.209795, -0.12144, -0.32862, -0.0489451, -0.0438264, 1.17596, 0.0409581, 0.305456, 0.972299, -0.427491, -0.683324, 0.0825567, 0.0307329, 0.688338
0.0500063, -0.00731539, 0.256782, 0.158029, -0.000791261, -0.0879904, 0.0762253, -0.127602, 0.0594569, 0.130115, 0.170205, 0.0209619, 0.0975723, -0.0316315, 0.184135, -0.214371, -0.0725532, -0.108114, 0.0617093, 0.00138134, 0.544892, -0.0880822, -0.586437, 0.281171, 1.42594, 0.210428, -0.122212, -0.0415641, -0.149364, 0.210275, -0.122829, -0.332135, -0.041132, -0.0230078, 1.17033, 0.0523805, 0.314577, 0.91453, -0.436848, -0.672255, 0.0812218, 0.0264581, 0.677182
0.0600075, -0.0070799, 0.249863, 0.156051, -2.62586e-05, -0.0837095, 0.0775833, -0.127647, 0.0733613, 0.128789, 0.166438, 0.0193201, 0.0946045, -0.0317841, 0.166977, -0.218643, -0.0699522, -0.107931, 0.0605019, 0.00299081, 0.552046, -0.0939475, -0.576743, 0.280603, 1.434, 0.206837, -0.121671, -0.049171, -0.147065, 0.206655, -0.122287, -0.329671, -0.0326334, -0.00642565, 1.15933, 0.0611121, 0.321692, 0.884293, -0.445388, -0.660809, 0.0807244, 0.0246934, 0.665756
0.0700088, -0.0074851, 0.243873, 0.153066, 0.000337425, -0.0793886, 0.078537, -0.124001, 0.088004, 0.117215, 0.163005, 0.0181907, 0.0944366, -0.0371628, 0.150032, -0.217552, -0.0636162, -0.10673, 0.0587577, 0.00973083, 0.560761, -0.100145, -0.571911, 0.279511, 1.44268, 0.20395, -0.117022, -0.0568831, -0.143307, 0.20374, -0.117635, -0.321542, -0.0236382, 0.00356499, 1.14547, 0.0603672, 0.325404, 0.88277, -0.457843, -0.648999, 0.0840463, 0.0270926, 0.654458
0.08001, -0.00904716, 0.236137, 0.148207, 0.0033062, -0.0736947, 0.0774078, -0.118919, 0.100971, 0.0984743, 0.159996, 0.0175539, 0.0946808, -0.0424881, 0.143738, -0.210869, -0.057561, -0.10228, 0.0564885, 0.0162201, 0.570899, -0.106377, -0.574925, 0.275442, 1.45128, 0.202318, -0.1095, -0.060588, -0.139566, 0.202099, -0.110105, -0.309722, -0.0135546, 0.0107734, 1.13522, 0.0555811, 0.327221, 0.89193, -0.468826, -0.637486, 0.0879616, 0.0309969, 0.643573
0.0900113, -0.0126679, 0.226637, 0.142593, 0.00826118, -0.0671244, 0.0764771, -0.112747, 0.112372, 0.0805388, 0.15746, 0.0173417, 0.0912552, -0.0478897, 0.143196, -0.203178, -0.0571031, -0.0951975, 0.0544998, 0.0192309, 0.582218, -0.112326, -0.581522, 0.270527, 1.46018, 0.203927, -0.100648, -0.0620694, -0.135747, 0.203702, -0.10124, -0.299756, -0.00295026, 0.0130842, 1.13087, 0.0507779, 0.327107, 0.902799, -0.469361, -0.628658, 0.0930417, 0.0334408, 0.63556
