Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,0.49463,0.00000,0.41680,0.00000,-1.36531,0.00000,0.76692,0.00000,0.53612,0.00000,-0.12998
0.01001,0.01000,0.49092,0.01000,0.41741,0.01000,-1.36677,0.01000,0.76630,0.01000,0.54433,0.01000,-0.12534
0.02001,0.02000,0.48691,0.02000,0.41781,0.02000,-1.36860,0.02000,0.76575,0.02000,0.55367,0.02000,-0.12037
0.03002,0.03000,0.48274,0.03000,0.41788,0.03000,-1.37078,0.03000,0.76531,0.03000,0.56393,0.03000,-0.11527
0.04003,0.04000,0.47855,0.04000,0.41752,0.04000,-1.37332,0.04000,0.76496,0.04000,0.57486,0.04000,-0.11028
0.05003,0.05000,0.47445,0.05000,0.41663,0.05000,-1.37617,0.05000,0.76468,0.05000,0.58620,0.05000,-0.10558
0.06004,0.06000,0.47053,0.06000,0.41513,0.06000,-1.37931,0.06000,0.76444,0.06000,0.59768,0.06000,-0.10131
0.07005,0.07000,0.46687,0.07000,0.41294,0.07000,-1.38268,0.07000,0.76419,0.07000,0.60907,0.07000,-0.09754
0.08005,0.08000,0.46351,0.08000,0.41003,0.08000,-1.38622,0.08000,0.76385,0.08000,0.62019,0.08000,-0.09426
0.09006,0.09000,0.46050,0.09000,0.40638,0.09000,-1.38988,0.09000,0.76337,0.09000,0.63091,0.09000,-0.09137
0.10006,0.10000,0.45784,0.10000,0.40198,0.10000,-1.39356,0.10000,0.76267,0.10000,0.64118,0.10000,-0.08873
0.11007,0.11000,0.45554,0.11000,0.39685,0.11000,-1.39719,0.11000,0.76169,0.11000,0.65100,0.11000,-0.08615
0.12008,0.12000,0.45361,0.12000,0.39099,0.12000,-1.40069,0.12000,0.76038,0.12000,0.66045,0.12000,-0.08347
