Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,2.65243,0.00000,2.32733,0.00000,0.66278,0.00000,0.24652,0.00000,-0.16912,0.00000,0.57725
0.01000,0.01000,2.65320,0.01000,2.33000,0.01000,0.66216,0.01000,0.24345,0.01000,-0.16845,0.01000,0.56971
0.02000,0.02000,2.65386,0.02000,2.33317,0.02000,0.66123,0.02000,0.24004,0.02000,-0.16708,0.02000,0.56159
0.03000,0.03000,2.65435,0.03000,2.33680,0.03000,0.66004,0.03000,0.23641,0.03000,-0.16492,0.03000,0.55320
0.04001,0.04000,2.65463,0.04000,2.34087,0.04000,0.65870,0.04000,0.23271,0.04000,-0.16194,0.04000,0.54483
0.05001,0.05000,2.65466,0.05000,2.34534,0.05000,0.65735,0.05000,0.22908,0.05000,-0.15822,0.05000,0.53677
0.06001,0.06000,2.65446,0.06000,2.35017,0.06000,0.65621,0.06000,0.22567,0.06000,-0.15390,0.06000,0.52928
0.07001,0.07000,2.65407,0.07000,2.35533,0.07000,0.65549,0.07000,0.22260,0.07000,-0.14924,0.07000,0.52252
0.08001,0.08000,2.65358,0.08000,2.36079,0.08000,0.65539,0.08000,0.21994,0.08000,-0.14459,0.08000,0.51663
0.09001,0.09000,2.65311,0.09000,2.36653,0.09000,0.65612,0.09000,0.21770,0.09000,-0.14030,0.09000,0.51169
0.10002,0.10000,2.65281,0.10000,2.37253,0.10000,0.65781,0.10000,0.21586,0.10000,-0.13675,0.10000,0.50774
0.11002,0.11000,2.65283,0.11000,2.37875,0.11000,0.66053,0.11000,0.21431,0.11000,-0.13427,0.11000,0.50480
0.12002,0.12000,2.65333,0.12000,2.38518,0.12000,0.66429,0.12000,0.21292,0.12000,-0.13310,0.12000,0.50291
0.13002,0.13000,2.65446,0.13000,2.39175,0.13000,0.66906,0.13000,0.21156,0.13000,-0.13337,0.13000,0.50211
0.14002,0.14000,2.65633,0.14000,2.39842,0.14000,0.67470,0.14000,0.21008,0.14000,-0.13509,0.14000,0.50245
0.15002,0.15000,2.65902,0.15000,2.40515,0.15000,0.68106,0.15000,0.20835,0.15000,-0.13818,0.15000,0.50396
0.16002,0.16000,2.66255,0.16000,2.41188,0.16000,0.68793,0.16000,0.20631,0.16000,-0.14244,0.16000,0.50668
0.17003,0.17000,2.66690,0.17000,2.41858,0.17000,0.69505,0.17000,0.20392,0.17000,-0.14762,0.17000,0.51062
0.18003,0.18000,2.67200,0.18000,2.42524,0.18000,0.70217,0.18000,0.20121,0.18000,-0.15345,0.18000,0.51573
0.19003,0.19000,2.67775,0.19000,2.43184,0.19000,0.70902,0.19000,0.19826,0.19000,-0.15966,0.19000,0.52191
0.20003,0.20000,2.68397,0.20000,2.43839,0.20000,0.71536,0.20000,0.19519,0.20000,-0.16604,0.20000,0.52897
0.21003,0.21000,2.69052,0.21000,2.44492,0.21000,0.72096,0.21000,0.19212,0.21000,-0.17244,0.21000,0.53665
0.22003,0.22000,2.69721,0.22000,2.45145,0.22000,0.72564,0.22000,0.18919,0.22000,-0.17875,0.22000,0.54464
0.23003,0.23000,2.70387,0.23000,2.45798,0.23000,0.72924,0.23000,0.18653,0.23000,-0.18489,0.23000,0.55254
0.24004,0.24000,2.71033,0.24000,2.46452,0.24000,0.73167,0.24000,0.18422,0.24000,-0.19076,0.24000,0.55990
0.25004,0.25000,2.71648,0.25000,2.47103,0.25000,0.73288,0.25000,0.18232,0.25000,-0.19626,0.25000,0.56627
0.26004,0.26000,2.72217,0.26000,2.47748,0.26000,0.73287,0.26000,0.18085,0.26000,-0.20123,0.26000,0.57122
0.27004,0.27000,2.72734,0.27000,2.48379,0.27000,0.73169,0.27000,0.17981,0.27000,-0.20549,0.27000,0.57436
0.28004,0.28000,2.73191,0.28000,2.48985,0.28000,0.72945,0.28000,0.17915,0.28000,-0.20883,0.28000,0.57538
0.29004,0.29000,2.73584,0.29000,2.49557,0.29000,0.72629,0.29000,0.17881,0.29000,-0.21111,0.29000,0.57409
0.30004,0.30000,2.73911,0.30000,2.50082,0.30000,0.72240,0.30000,0.17874,0.30000,-0.21223,0.30000,0.57041
0.31005,0.31000,2.74175,0.31000,2.50548,0.31000,0.71804,0.31000,0.17884,0.31000,-0.21219,0.31000,0.56442
0.32005,0.32000,2.74378,0.32000,2.50946,0.32000,0.71347,0.32000,0.17904,0.32000,-0.21111,0.32000,0.55630
0.33005,0.33000,2.74526,0.33000,2.51265,0.33000,0.70898,0.33000,0.17927,0.33000,-0.20925,0.33000,0.54639
0.34005,0.34000,2.74627,0.34000,2.51500,0.34000,0.70484,0.34000,0.17946,0.34000,-0.20695,0.34000,0.53511
0.35005,0.35000,2.74692,0.35000,2.51647,0.35000,0.70131,0.35000,0.17956,0.35000,-0.20463,0.35000,0.52296
0.36005,0.36000,2.74733,0.36000,2.51706,0.36000,0.69857,0.36000,0.17952,0.36000,-0.20278,0.36000,0.51044
