Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,-3.00080,0.00000,0.82617,0.00000,-3.06652,0.00000,-2.99753,0.00000,-2.95927,0.00000,-3.12965
0.01000,0.01000,-3.00452,0.01000,0.83483,0.01000,-3.08309,0.01000,-2.99167,0.01000,-2.95605,0.01000,-3.11824
0.02000,0.02000,-3.01004,0.02000,0.84475,0.02000,-3.10150,0.02000,-2.98594,0.02000,-2.95164,0.02000,-3.10500
0.03000,0.03000,-3.01768,0.03000,0.85568,0.03000,-3.12113,0.03000,-2.98072,0.03000,-2.94587,0.03000,-3.09041
0.04001,0.04000,-3.02775,0.04000,0.86730,0.04000,-3.14120,0.04000,-2.97639,0.04000,-2.93861,0.04000,-3.07511
0.05001,0.05000,-3.04049,0.05000,0.87923,0.05000,-3.16088,0.05000,-2.97332,0.05000,-2.92972,0.05000,-3.05989
0.06001,0.06000,-3.05609,0.06000,0.89113,0.06000,-3.17930,0.06000,-2.97179,0.06000,-2.91911,0.06000,-3.04563
0.07001,0.07000,-3.07462,0.07000,0.90267,0.07000,-3.19564,0.07000,-2.97203,0.07000,-2.90672,0.07000,-3.03323
0.08001,0.08000,-3.09601,0.08000,0.91359,0.08000,-3.20913,0.08000,-2.97421,0.08000,-2.89254,0.08000,-3.02351
0.09001,0.09000,-3.12003,0.09000,0.92375,0.09000,-3.21911,0.09000,-2.97844,0.09000,-2.87660,0.09000,-3.01712
0.10001,0.10000,-3.14632,0.10000,0.93308,0.10000,-3.22502,0.10000,-2.98479,0.10000,-2.85900,0.10000,-3.01451
0.11002,0.11000,-3.17435,0.11000,0.94164,0.11000,-3.22646,0.11000,-2.99332,0.11000,-2.83990,0.11000,-3.01590
0.12002,0.12000,-3.20351,0.12000,0.94955,0.12000,-3.22314,0.12000,-3.00408,0.12000,-2.81953,0.12000,-3.02124
0.13002,0.13000,-3.23310,0.13000,0.95703,0.13000,-3.21493,0.13000,-3.01707,0.13000,-2.79818,0.13000,-3.03027
0.14002,0.14000,-3.26241,0.14000,0.96430,0.14000,-3.20182,0.14000,-3.03228,0.14000,-2.77623,0.14000,-3.04260
0.15002,0.15000,-3.29074,0.15000,0.97158,0.15000,-3.18395,0.15000,-3.04963,0.15000,-2.75407,0.15000,-3.05776
0.16002,0.16000,-3.31743,0.16000,0.97908,0.16000,-3.16156,0.16000,-3.06898,0.16000,-2.73212,0.16000,-3.07525
0.17002,0.17000,-3.34187,0.17000,0.98695,0.17000,-3.13502,0.17000,-3.09008,0.17000,-2.71081,0.17000,-3.09466
0.18002,0.18000,-3.36353,0.18000,0.99530,0.18000,-3.10482,0.18000,-3.11264,0.18000,-2.69053,0.18000,-3.11571
0.19003,0.19000,-3.38194,0.19000,1.00412,0.19000,-3.07153,0.19000,-3.13627,0.19000,-2.67159,0.19000,-3.13820
0.20003,0.20000,-3.39674,0.20000,1.01338,0.20000,-3.03582,0.20000,-3.16052,0.20000,-2.65430,0.20000,-3.16206
0.21003,0.21000,-3.40763,0.21000,1.02292,0.21000,-2.99840,0.21000,-3.18493,0.21000,-2.63888,0.21000,-3.18729
0.22003,0.22000,-3.41445,0.22000,1.03257,0.22000,-2.96001,0.22000,-3.20902,0.22000,-2.62551,0.22000,-3.21385
0.23003,0.23000,-3.41713,0.23000,1.04206,0.23000,-2.92140,0.23000,-3.23232,0.23000,-2.61436,0.23000,-3.24169
0.24003,0.24000,-3.41574,0.24000,1.05113,0.24000,-2.88327,0.24000,-3.25440,0.24000,-2.60555,0.24000,-3.27063
0.25003,0.25000,-3.41044,0.25000,1.05951,0.25000,-2.84624,0.25000,-3.27487,0.25000,-2.59917,0.25000,-3.30036
0.26003,0.26000,-3.40151,0.26000,1.06694,0.26000,-2.81086,0.26000,-3.29342,0.26000,-2.59527,0.26000,-3.33045
0.27004,0.27000,-3.38929,0.27000,1.07323,0.27000,-2.77758,0.27000,-3.30981,0.27000,-2.59380,0.27000,-3.36036
0.28004,0.28000,-3.37417,0.28000,1.07825,0.28000,-2.74675,0.28000,-3.32388,0.28000,-2.59465,0.28000,-3.38948
0.29004,0.29000,-3.35654,0.29000,1.08196,0.29000,-2.71860,0.29000,-3.33555,0.29000,-2.59758,0.29000,-3.41716
0.30004,0.30000,-3.33679,0.30000,1.08438,0.30000,-2.69327,0.30000,-3.34484,0.30000,-2.60222,0.30000,-3.44274
0.31004,0.31000,-3.31525,0.31000,1.08564,0.31000,-2.67083,0.31000,-3.35180,0.31000,-2.60814,0.31000,-3.46558
0.32004,0.32000,-3.29222,0.32000,1.08592,0.32000,-2.65126,0.32000,-3.35657,0.32000,-2.61480,0.32000,-3.48509
0.33004,0.33000,-3.26792,0.33000,1.08545,0.33000,-2.63452,0.33000,-3.35928,0.33000,-2.62168,0.33000,-3.50074
0.34005,0.34000,-3.24251,0.34000,1.08451,0.34000,-2.62048,0.34000,-3.36010,0.34000,-2.62830,0.34000,-3.51206
0.35005,0.35000,-3.21611,0.35000,1.08338,0.35000,-2.60902,0.35000,-3.35921,0.35000,-2.63425,0.35000,-3.51867
0.36005,0.36000,-3.18880,0.36000,1.08231,0.36000,-2.59995,0.36000,-3.35678,0.36000,-2.63933,0.36000,-3.52028
0.37005,0.37000,-3.16061,0.37000,1.08157,0.37000,-2.59310,0.37000,-3.35297,0.37000,-2.64348,0.37000,-3.51676
0.38005,0.38000,-3.13164,0.38000,1.08134,0.38000,-2.58827,0.38000,-3.34797,0.38000,-2.64688,0.38000,-3.50811
0.39005,0.39000,-3.10198,0.39000,1.08179,0.39000,-2.58521,0.39000,-3.34195,0.39000,-2.64988,0.39000,-3.49453
0.40005,0.40000,-3.07180,0.40000,1.08297,0.40000,-2.58368,0.40000,-3.33512,0.40000,-2.65299,0.40000,-3.47644
0.41005,0.41000,-3.04134,0.41000,1.08492,0.41000,-2.58342,0.41000,-3.32770,0.41000,-2.65682,0.41000,-3.45448
0.42006,0.42000,-3.01096,0.42000,1.08757,0.42000,-2.58413,0.42000,-3.31991,0.42000,-2.66200,0.42000,-3.42952
0.43006,0.43000,-2.98106,0.43000,1.09083,0.43000,-2.58553,0.43000,-3.31197,0.43000,-2.66912,0.43000,-3.40262
0.44006,0.44000,-2.95212,0.44000,1.09453,0.44000,-2.58734,0.44000,-3.30411,0.44000,-2.67861,0.44000,-3.37496
0.45006,0.45000,-2.92466,0.45000,1.09848,0.45000,-2.58929,0.45000,-3.29652,0.45000,-2.69074,0.45000,-3.34781
0.46006,0.46000,-2.89920,0.46000,1.10247,0.46000,-2.59116,0.46000,-3.28936,0.46000,-2.70554,0.46000,-3.32237
0.47006,0.47000,-2.87621,0.47000,1.10627,0.47000,-2.59273,0.47000,-3.28280,0.47000,-2.72282,0.47000,-3.29968
0.48006,0.48000,-2.85610,0.48000,1.10964,0.48000,-2.59384,0.48000,-3.27696,0.48000,-2.74215,0.48000,-3.28056
0.49007,0.49000,-2.83915,0.49000,1.11238,0.49000,-2.59438,0.49000,-3.27192,0.49000,-2.76297,0.49000,-3.26549
0.50007,0.50000,-2.82553,0.50000,1.11431,0.50000,-2.59427,0.50000,-3.26774,0.50000,-2.78457,0.50000,-3.25456
0.51007,0.51000,-2.81526,0.51000,1.11532,0.51000,-2.59348,0.51000,-3.26442,0.51000,-2.80618,0.51000,-3.24752
0.52007,0.52000,-2.80822,0.52000,1.11538,0.52000,-2.59202,0.52000,-3.26192,0.52000,-2.82699,0.52000,-3.24378
0.53007,0.53000,-2.80415,0.53000,1.11450,0.53000,-2.58996,0.53000,-3.26012,0.53000,-2.84625,0.53000,-3.24248
0.54007,0.54000,-2.80267,0.54000,1.11279,0.54000,-2.58737,0.54000,-3.25891,0.54000,-2.86325,0.54000,-3.24264
0.55007,0.55000,-2.80332,0.55000,1.11040,0.55000,-2.58433,0.55000,-3.25808,0.55000,-2.87739,0.55000,-3.24324
0.56007,0.56000,-2.80559,0.56000,1.10751,0.56000,-2.58096,0.56000,-3.25746,0.56000,-2.88822,0.56000,-3.24336
0.57008,0.57000,-2.80895,0.57000,1.10431,0.57000,-2.57735,0.57000,-3.25684,0.57000,-2.89545,0.57000,-3.24224
0.58008,0.58000,-2.81291,0.58000,1.10098,0.58000,-2.57362,0.58000,-3.25603,0.58000,-2.89902,0.58000,-3.23939
0.59008,0.59000,-2.81699,0.59000,1.09770,0.59000,-2.56987,0.59000,-3.25487,0.59000,-2.89903,0.59000,-3.23459
0.60008,0.60000,-2.82084,0.60000,1.09460,0.60000,-2.56623,0.60000,-3.25321,0.60000,-2.89584,0.60000,-3.22795
0.61008,0.61000,-2.82412,0.61000,1.09178,0.61000,-2.56283,0.61000,-3.25094,0.61000,-2.88994,0.61000,-3.21982
0.62008,0.62000,-2.82662,0.62000,1.08934,0.62000,-2.55979,0.62000,-3.24798,0.62000,-2.88199,0.62000,-3.21075
