Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,-4.83394,0.00000,-6.00863,0.00000,-46.72317
0.01000,0.01000,-4.88897,0.01000,-5.99708,0.01000,-46.63584
0.02000,0.02000,-4.95456,0.02000,-5.98588,0.02000,-46.53593
0.03000,0.03000,-5.03011,0.03000,-5.97602,0.03000,-46.42581
0.04001,0.04000,-5.11467,0.04000,-5.96860,0.04000,-46.30850
0.05001,0.05000,-5.20700,0.05000,-5.96475,0.05000,-46.18737
0.06001,0.06000,-5.30572,0.06000,-5.96555,0.06000,-46.06595
0.07001,0.07000,-5.40942,0.07000,-5.97199,0.07000,-45.94764
0.08001,0.08000,-5.51674,0.08000,-5.98489,0.08000,-45.83551
0.09001,0.09000,-5.62643,0.09000,-6.00483,0.09000,-45.73216
0.10001,0.10000,-5.73746,0.10000,-6.03213,0.10000,-45.63965
0.11002,0.11000,-5.84900,0.11000,-6.06675,0.11000,-45.55937
0.12002,0.12000,-5.96046,0.12000,-6.10835,0.12000,-45.49212
0.13002,0.13000,-6.07149,0.13000,-6.15620,0.13000,-45.43802
0.14002,0.14000,-6.18193,0.14000,-6.20923,0.14000,-45.39663
0.15002,0.15000,-6.29176,0.15000,-6.26605,0.15000,-45.36696
0.16002,0.16000,-6.40104,0.16000,-6.32496,0.16000,-45.34756
0.17002,0.17000,-6.50982,0.17000,-6.38407,0.17000,-45.33662
0.18002,0.18000,-6.61809,0.18000,-6.44133,0.18000,-45.33205
0.19003,0.19000,-6.72573,0.19000,-6.49463,0.19000,-45.33162
0.20003,0.20000,-6.83248,0.20000,-6.54184,0.20000,-45.33306
0.21003,0.21000,-6.93799,0.21000,-6.58091,0.21000,-45.33418
0.22003,0.22000,-7.04182,0.22000,-6.60996,0.22000,-45.33292
0.23003,0.23000,-7.14352,0.23000,-6.62730,0.23000,-45.32752
0.24003,0.24000,-7.24271,0.24000,-6.63152,0.24000,-45.31645
0.25003,0.25000,-7.33914,0.25000,-6.62150,0.25000,-45.29858
0.26003,0.26000,-7.43273,0.26000,-6.59647,0.26000,-45.27309
0.27004,0.27000,-7.52363,0.27000,-6.55604,0.27000,-45.23947
0.28004,0.28000,-7.61212,0.28000,-6.50013,0.28000,-45.19749
0.29004,0.29000,-7.69859,0.29000,-6.42904,0.29000,-45.14713
0.30004,0.30000,-7.78347,0.30000,-6.34339,0.30000,-45.08847
0.31004,0.31000,-7.86714,0.31000,-6.24401,0.31000,-45.02169
0.32004,0.32000,-7.94986,0.32000,-6.13196,0.32000,-44.94692
0.33004,0.33000,-8.03167,0.33000,-6.00839,0.33000,-44.86427
0.34005,0.34000,-8.11236,0.34000,-5.87454,0.34000,-44.77375
0.35005,0.35000,-8.19146,0.35000,-5.73161,0.35000,-44.67531
0.36005,0.36000,-8.26827,0.36000,-5.58082,0.36000,-44.56887
0.37005,0.37000,-8.34187,0.37000,-5.42337,0.37000,-44.45439
0.38005,0.38000,-8.41124,0.38000,-5.26043,0.38000,-44.33186
0.39005,0.39000,-8.47529,0.39000,-5.09323,0.39000,-44.20147
0.40005,0.40000,-8.53302,0.40000,-4.92302,0.40000,-44.06358
0.41005,0.41000,-8.58361,0.41000,-4.75113,0.41000,-43.91884
0.42006,0.42000,-8.62652,0.42000,-4.57890,0.42000,-43.76815
0.43006,0.43000,-8.66153,0.43000,-4.40769,0.43000,-43.61272
0.44006,0.44000,-8.68888,0.44000,-4.23884,0.44000,-43.45406
0.45006,0.45000,-8.70917,0.45000,-4.07364,0.45000,-43.29387
0.46006,0.46000,-8.72346,0.46000,-3.91330,0.46000,-43.13406
0.47006,0.47000,-8.73315,0.47000,-3.75889,0.47000,-42.97659
0.48006,0.48000,-8.73995,0.48000,-3.61138,0.48000,-42.82342
0.49007,0.49000,-8.74576,0.49000,-3.47158,0.49000,-42.67632
0.50007,0.50000,-8.75264,0.50000,-3.34012,0.50000,-42.53678
0.51007,0.51000,-8.76256,0.51000,-3.21746,0.51000,-42.40581
0.52007,0.52000,-8.77736,0.52000,-3.10385,0.52000,-42.28383
0.53007,0.53000,-8.79851,0.53000,-2.99935,0.53000,-42.17055
0.54007,0.54000,-8.82697,0.54000,-2.90371,0.54000,-42.06485
