Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,-0.00508,0.00000,-0.01474,0.00000,-0.00572,0.00000,0.02851,0.00000,-0.24909,0.00000,-0.11677
0.01001,0.01000,-0.00763,0.01000,-0.01638,0.01000,-0.00570,0.01000,0.02605,0.01000,-0.24576,0.01000,-0.11756
0.02002,0.02000,-0.01049,0.02000,-0.01812,0.02000,-0.00566,0.02000,0.02325,0.02000,-0.24198,0.02000,-0.11851
0.03002,0.03000,-0.01356,0.03000,-0.01988,0.03000,-0.00559,0.03000,0.02015,0.03000,-0.23786,0.03000,-0.11960
0.04003,0.04000,-0.01674,0.04000,-0.02159,0.04000,-0.00549,0.04000,0.01685,0.04000,-0.23355,0.04000,-0.12082
0.05004,0.05000,-0.01992,0.05000,-0.02319,0.05000,-0.00538,0.05000,0.01342,0.05000,-0.22921,0.05000,-0.12216
0.06005,0.06000,-0.02297,0.06000,-0.02461,0.06000,-0.00526,0.06000,0.00995,0.06000,-0.22502,0.06000,-0.12360
0.07005,0.07000,-0.02580,0.07000,-0.02581,0.07000,-0.00514,0.07000,0.00652,0.07000,-0.22113,0.07000,-0.12512
0.08006,0.08000,-0.02831,0.08000,-0.02675,0.08000,-0.00505,0.08000,0.00320,0.08000,-0.21767,0.08000,-0.12670
0.09007,0.09000,-0.03042,0.09000,-0.02742,0.09000,-0.00499,0.09000,0.00004,0.09000,-0.21473,0.09000,-0.12831
0.10008,0.10000,-0.03209,0.10000,-0.02781,0.10000,-0.00498,0.10000,-0.00293,0.10000,-0.21234,0.10000,-0.12989
0.11008,0.11000,-0.03331,0.11000,-0.02792,0.11000,-0.00503,0.11000,-0.00567,0.11000,-0.21047,0.11000,-0.13140
