Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, -1.23269, -0.554358, -0.202795, 0.316685, -0.0759726, 0.0139008, -0.551613, 0.0244397, 0.389898, -0.0373802, -0.544054, 0.13945, 0.22184, -0.338463, -0.40242, -0.0399631, 0.0923293, -0.60943, 0.765421, 1.07357, -1.34569, 3.59427, 1.24641, 11.662, 0.821137, 1.28147, 0.150518, 0.315054, 0.820989, 1.27921, 0.419855, 0.417175, 0.140299, -1.34774, 0.36114, 1.2469, -0.328667, 1.19364, 0.241454, -0.448822, 0.083903, 0.509963
0.0100015, -1.22757, -0.555118, -0.202637, 0.313043, -0.0766471, 0.0164108, -0.549713, 0.0261852, 0.377264, -0.0380597, -0.539833, 0.141449, 0.214859, -0.348671, -0.404465, -0.034012, 0.0888035, -0.610176, 0.770268, 1.07057, -1.34385, 3.59611, 1.24323, 11.6285, 0.826568, 1.27725, 0.138786, 0.317696, 0.826451, 1.27501, 0.421168, 0.409775, 0.16033, -1.34699, 0.365479, 1.24434, -0.330824, 1.20161, 0.23026, -0.443619, 0.0864752, 0.500126
0.0200029, -1.22055, -0.555028, -0.202477, 0.307258, -0.0746452, 0.0255127, -0.546959, 0.0356904, 0.362298, -0.0386128, -0.534844, 0.136711, 0.206116, -0.356102, -0.400642, -0.0296289, 0.0880779, -0.610588, 0.776411, 1.06677, -1.34144, 3.60179, 1.23401, 11.5918, 0.83187, 1.27205, 0.128931, 0.318128, 0.831762, 1.26985, 0.422487, 0.403599, 0.19003, -1.33963, 0.358757, 1.23568, -0.351172, 1.21072, 0.22178, -0.438325, 0.0867846, 0.491541
0.0300044, -1.21228, -0.554525, -0.200996, 0.301837, -0.0713437, 0.0355148, -0.548065, 0.0439594, 0.348817, -0.0389448, -0.529188, 0.130379, 0.197212, -0.353577, -0.393883, -0.0264774, 0.0900074, -0.608652, 0.784128, 1.06204, -1.33847, 3.61158, 1.22139, 11.552, 0.839139, 1.26895, 0.123681, 0.320406, 0.839025, 1.26678, 0.420892, 0.395895, 0.230797, -1.32945, 0.345393, 1.22291, -0.389363, 1.21644, 0.214418, -0.43368, 0.0833855, 0.484073
0.0400059, -1.20413, -0.553338, -0.200439, 0.296783, -0.068215, 0.0427704, -0.549675, 0.0402406, 0.340994, -0.038956, -0.52301, 0.126366, 0.189598, -0.34243, -0.391853, -0.0220501, 0.093435, -0.608377, 0.794146, 1.05628, -1.33499, 3.62038, 1.20597, 11.5058, 0.845357, 1.26659, 0.120987, 0.318886, 0.845224, 1.26448, 0.422188, 0.389959, 0.26938, -1.31891, 0.314272, 1.21112, -0.413008, 1.21476, 0.208023, -0.426324, 0.0792396, 0.474632
0.0500073, -1.19579, -0.552137, -0.201083, 0.292009, -0.0653469, 0.0452042, -0.553497, 0.0320575, 0.328587, -0.0385493, -0.51649, 0.127701, 0.185417, -0.334435, -0.388, -0.0154118, 0.0968017, -0.609699, 0.804363, 1.04937, -1.33107, 3.62757, 1.18891, 11.4565, 0.850832, 1.2653, 0.118432, 0.319038, 0.850676, 1.26323, 0.427688, 0.384786, 0.290372, -1.3128, 0.253457, 1.20475, -0.394828, 1.21492, 0.201151, -0.415614, 0.0763601, 0.461975
0.0600088, -1.19241, -0.55173, -0.201971, 0.286511, -0.0623468, 0.0461197, -0.560974, 0.0193372, 0.319649, -0.0376371, -0.50982, 0.131264, 0.18634, -0.33181, -0.381912, -0.00841556, 0.0988037, -0.611139, 0.812329, 1.04118, -1.3268, 3.63691, 1.16979, 11.3974, 0.854265, 1.26221, 0.116673, 0.320701, 0.854086, 1.26016, 0.432051, 0.379885, 0.301287, -1.31273, 0.174204, 1.20335, -0.356981, 1.2177, 0.194121, -0.403228, 0.068322, 0.44773
0.0700103, -1.19241, -0.55173, -0.201971, 0.286511, -0.0623468, 0.0461197, -0.560974, 0.0193372, 0.319649, -0.0376371, -0.50982, 0.131264, 0.18634, -0.33181, -0.381912, -0.00841556, 0.0988037, -0.611139, 0.812329, 1.04118, -1.3268, 3.63691, 1.16979, 11.3974, 0.854265, 1.26221, 0.116673, 0.320701, 0.854086, 1.26016, 0.432051, 0.379885, 0.301287, -1.31273, 0.174204, 1.20335, -0.356981, 1.2177, 0.194121, -0.403228, 0.068322, 0.44773
0.0800117, -1.18677, -0.547891, -0.206105, 0.275728, -0.0665805, 0.0463257, -0.568527, -0.00705898, 0.299433, -0.0340248, -0.496765, 0.139069, 0.185318, -0.328705, -0.363792, 0.00588968, 0.104319, -0.620604, 0.828867, 1.02037, -1.31762, 3.6545, 1.13214, 11.2605, 0.866761, 1.25719, 0.120614, 0.323009, 0.86654, 1.25515, 0.411961, 0.375622, 0.295068, -1.32047, 0.0345235, 1.20982, -0.30624, 1.22575, 0.182006, -0.377843, 0.0582816, 0.41956
0.0900132, -1.18198, -0.542846, -0.209256, 0.269713, -0.0752053, 0.0447083, -0.569267, -0.0235442, 0.286716, -0.0312371, -0.490686, 0.142899, 0.183556, -0.31765, -0.355217, 0.0131269, 0.10687, -0.625328, 0.835959, 1.00742, -1.31291, 3.66415, 1.116, 11.1896, 0.874923, 1.25608, 0.125379, 0.325621, 0.874682, 1.25403, 0.392192, 0.375686, 0.27979, -1.32105, -0.00844842, 1.21495, -0.308701, 1.22865, 0.179182, -0.365662, 0.0547157, 0.407357
