Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, -0.820637, 0.0805467, 0.0811559, -0.0421237, -0.0845234, 0.0481339, -0.0503464, -0.541034, 0.216412, 0.100891, 0.0361447, 0.0570984, -0.0534515, -0.394691, -0.133766, -0.0703844, 0.069043, -0.0473695, 0.104617, 0.0646155, -0.4485, 0.958536, -0.319722, 0.283261, 0.0384572, -0.161944, -0.215568, 0.136913, 0.0393088, -0.161565, -0.117082, 0.142704, -0.12003, 0.191238, 0.0268535, -0.155416, -0.0557687, 0.0653986, -0.411535, 0.120333, -0.449318, 0.427873
0.0100014, -0.822054, 0.0734078, 0.0815432, -0.0374563, -0.0821125, 0.0503235, -0.0532455, -0.552699, 0.224954, 0.0998507, 0.0365788, 0.0556107, -0.0512466, -0.375328, -0.131264, -0.0702943, 0.0746332, -0.0505632, 0.110865, 0.0639126, -0.438903, 0.958487, -0.319125, 0.283011, 0.0381135, -0.162843, -0.21358, 0.137893, 0.0389588, -0.162452, -0.114842, 0.142915, -0.117723, 0.191147, 0.024483, -0.155685, -0.0698428, 0.0654035, -0.41603, 0.121362, -0.452114, 0.432465
0.0200027, -0.824286, 0.0664354, 0.0825068, -0.0339313, -0.0793011, 0.0548553, -0.0554657, -0.567101, 0.233219, 0.0985551, 0.0371387, 0.0517502, -0.0523071, -0.353287, -0.125488, -0.0690867, 0.0795895, -0.0510671, 0.117842, 0.0624897, -0.426982, 0.955603, -0.316684, 0.283138, 0.0385803, -0.162216, -0.212571, 0.13797, 0.0394198, -0.161811, -0.113348, 0.143234, -0.115994, 0.189418, 0.0226519, -0.154393, -0.0850524, 0.0580186, -0.419032, 0.121747, -0.455877, 0.435442
0.0300041, -0.825133, 0.0602376, 0.0811938, -0.0308335, -0.0776594, 0.0560608, -0.0544434, -0.581601, 0.236791, 0.0970017, 0.0378175, 0.047966, -0.0531998, -0.341736, -0.11721, -0.0669244, 0.0842836, -0.0511532, 0.124568, 0.0602838, -0.412702, 0.950418, -0.314867, 0.281774, 0.0399648, -0.160178, -0.209827, 0.13526, 0.0408124, -0.159753, -0.111368, 0.141954, -0.113688, 0.189021, 0.0204378, -0.152587, -0.100862, 0.0522633, -0.420549, 0.123439, -0.458534, 0.437355
0.0400054, -0.824615, 0.0548194, 0.07932, -0.028828, -0.075981, 0.0562363, -0.0541382, -0.593738, 0.23822, 0.0951973, 0.0385952, 0.0446014, -0.0488281, -0.338333, -0.111694, -0.0663026, 0.0881977, -0.0506591, 0.129625, 0.0572961, -0.396107, 0.945289, -0.311948, 0.280654, 0.0405628, -0.159569, -0.20807, 0.134138, 0.0414165, -0.159133, -0.109244, 0.141897, -0.11187, 0.187295, 0.0199864, -0.153841, -0.113025, 0.0469567, -0.42101, 0.124256, -0.459808, 0.438019
0.0500068, -0.821823, 0.0496573, 0.0777076, -0.0277702, -0.0735132, 0.0573044, -0.0560303, -0.601291, 0.241122, 0.0931575, 0.0394364, 0.0417175, -0.0416718, -0.337875, -0.109253, -0.0676361, 0.0918728, -0.0512986, 0.132261, 0.0535971, -0.377311, 0.941246, -0.30814, 0.279268, 0.0389171, -0.161227, -0.207792, 0.136808, 0.0397772, -0.160776, -0.106391, 0.144173, -0.111506, 0.187866, 0.0217227, -0.155852, -0.120746, 0.0436514, -0.42098, 0.124071, -0.459161, 0.437942
0.0600081, -0.817706, 0.045101, 0.075664, -0.0276917, -0.0707965, 0.0583344, -0.058075, -0.605269, 0.243042, 0.0909042, 0.0402899, 0.0379562, -0.0362244, -0.339294, -0.102425, -0.067737, 0.0965162, -0.0536476, 0.137222, 0.0493184, -0.356496, 0.938098, -0.306731, 0.275518, 0.0375378, -0.16401, -0.206461, 0.139501, 0.0384017, -0.163536, -0.104643, 0.146395, -0.113764, 0.188808, 0.0251638, -0.157855, -0.125352, 0.045278, -0.419569, 0.125617, -0.45671, 0.437023
0.0700095, -0.813175, 0.0403365, 0.0735328, -0.0270822, -0.0684704, 0.0584564, -0.0568924, -0.608153, 0.244763, 0.0884619, 0.0410904, 0.0345306, -0.0365067, -0.340286, -0.094429, -0.0678267, 0.103654, -0.0514234, 0.145157, 0.044635, -0.333895, 0.932783, -0.304871, 0.272865, 0.0371177, -0.165851, -0.205688, 0.139584, 0.0379735, -0.165372, -0.103536, 0.146977, -0.11578, 0.192338, 0.0274148, -0.158846, -0.127387, 0.0528738, -0.418658, 0.127763, -0.452141, 0.436767
0.0800108, -0.808188, 0.0360217, 0.0715696, -0.0262599, -0.0676607, 0.0592194, -0.0564041, -0.609299, 0.247596, 0.0858534, 0.0417639, 0.0312958, -0.0384598, -0.339455, -0.0895462, -0.0681656, 0.11114, -0.0490284, 0.153522, 0.0397439, -0.309788, 0.923699, -0.301867, 0.271034, 0.0399957, -0.164785, -0.206368, 0.142878, 0.0408384, -0.164293, -0.102013, 0.144756, -0.116083, 0.194063, 0.0280402, -0.156364, -0.131452, 0.0571135, -0.41746, 0.129961, -0.44597, 0.436268
0.0900122, -0.803535, 0.0318728, 0.0697061, -0.0248985, -0.0664177, 0.0604706, -0.0580063, -0.608133, 0.249795, 0.0830958, 0.0422366, 0.0280457, -0.039856, -0.340073, -0.0855637, -0.0668354, 0.118075, -0.049641, 0.166762, 0.0348437, -0.284488, 0.912008, -0.298812, 0.270895, 0.0448417, -0.160561, -0.20714, 0.145328, 0.0456696, -0.160058, -0.101594, 0.140536, -0.116502, 0.197195, 0.0284196, -0.155215, -0.140891, 0.0568871, -0.414459, 0.134213, -0.439983, 0.43468
