Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,0.48499,0.00000,0.20918,0.00000,-0.05450,0.00000,-0.40943,0.00000,-0.00822,0.00000,-0.18905
0.01001,0.01000,0.48512,0.01000,0.21214,0.01000,-0.05433,0.01000,-0.40582,0.01000,-0.01447,0.01000,-0.18811
0.02001,0.02000,0.48465,0.02000,0.21501,0.02000,-0.05403,0.02000,-0.40198,0.02000,-0.02128,0.02000,-0.18651
0.03002,0.03000,0.48343,0.03000,0.21752,0.03000,-0.05355,0.03000,-0.39814,0.03000,-0.02849,0.03000,-0.18416
0.04002,0.04000,0.48132,0.04000,0.21941,0.04000,-0.05284,0.04000,-0.39453,0.04000,-0.03593,0.04000,-0.18096
0.05003,0.05000,0.47822,0.05000,0.22040,0.05000,-0.05185,0.05000,-0.39141,0.05000,-0.04345,0.05000,-0.17687
0.06003,0.06000,0.47406,0.06000,0.22025,0.06000,-0.05053,0.06000,-0.38904,0.06000,-0.05094,0.06000,-0.17189
0.07004,0.07000,0.46885,0.07000,0.21874,0.07000,-0.04884,0.07000,-0.38762,0.07000,-0.05833,0.07000,-0.16603
0.08004,0.08000,0.46261,0.08000,0.21575,0.08000,-0.04678,0.08000,-0.38732,0.08000,-0.06555,0.08000,-0.15933
0.09005,0.09000,0.45541,0.09000,0.21120,0.09000,-0.04434,0.09000,-0.38823,0.09000,-0.07253,0.09000,-0.15185
0.10006,0.10000,0.44736,0.10000,0.20511,0.10000,-0.04154,0.10000,-0.39039,0.10000,-0.07917,0.10000,-0.14362
0.11006,0.11000,0.43858,0.11000,0.19756,0.11000,-0.03842,0.11000,-0.39376,0.11000,-0.08534,0.11000,-0.13472
0.12007,0.12000,0.42923,0.12000,0.18870,0.12000,-0.03503,0.12000,-0.39820,0.12000,-0.09088,0.12000,-0.12520
0.13007,0.13000,0.41947,0.13000,0.17875,0.13000,-0.03143,0.13000,-0.40354,0.13000,-0.09565,0.13000,-0.11511
0.14008,0.14000,0.40947,0.14000,0.16795,0.14000,-0.02768,0.14000,-0.40955,0.14000,-0.09947,0.14000,-0.10454
0.15008,0.15000,0.39943,0.15000,0.15659,0.15000,-0.02387,0.15000,-0.41597,0.15000,-0.10222,0.15000,-0.09360
0.16009,0.16000,0.38950,0.16000,0.14497,0.16000,-0.02006,0.16000,-0.42250,0.16000,-0.10382,0.16000,-0.08242
0.17009,0.17000,0.37985,0.17000,0.13338,0.17000,-0.01632,0.17000,-0.42886,0.17000,-0.10421,0.17000,-0.07120
0.18010,0.18000,0.37060,0.18000,0.12211,0.18000,-0.01269,0.18000,-0.43477,0.18000,-0.10340,0.18000,-0.06016
0.19010,0.19000,0.36185,0.19000,0.11139,0.19000,-0.00921,0.19000,-0.43998,0.19000,-0.10142,0.19000,-0.04956
0.20011,0.20000,0.35365,0.20000,0.10143,0.20000,-0.00590,0.20000,-0.44431,0.20000,-0.09835,0.20000,-0.03965
0.21012,0.21000,0.34602,0.21000,0.09236,0.21000,-0.00275,0.21000,-0.44760,0.21000,-0.09429,0.21000,-0.03066
0.22012,0.22000,0.33894,0.22000,0.08425,0.22000,0.00024,0.22000,-0.44980,0.22000,-0.08939,0.22000,-0.02281
0.23013,0.23000,0.33236,0.23000,0.07714,0.23000,0.00307,0.23000,-0.45090,0.23000,-0.08380,0.23000,-0.01624
0.24013,0.24000,0.32618,0.24000,0.07095,0.24000,0.00576,0.24000,-0.45099,0.24000,-0.07776,0.24000,-0.01101
0.25014,0.25000,0.32030,0.25000,0.06560,0.25000,0.00831,0.25000,-0.45021,0.25000,-0.07155,0.25000,-0.00711
0.26014,0.26000,0.31460,0.26000,0.06093,0.26000,0.01072,0.26000,-0.44879,0.26000,-0.06550,0.26000,-0.00447
0.27015,0.27000,0.30894,0.27000,0.05677,0.27000,0.01300,0.27000,-0.44696,0.27000,-0.05998,0.27000,-0.00293
0.28015,0.28000,0.30320,0.28000,0.05293,0.28000,0.01514,0.28000,-0.44502,0.28000,-0.05536,0.28000,-0.00230
0.29016,0.29000,0.29729,0.29000,0.04924,0.29000,0.01712,0.29000,-0.44322,0.29000,-0.05199,0.29000,-0.00238
0.30016,0.30000,0.29111,0.30000,0.04553,0.30000,0.01895,0.30000,-0.44182,0.30000,-0.05014,0.30000,-0.00299
0.31017,0.31000,0.28463,0.31000,0.04166,0.31000,0.02061,0.31000,-0.44102,0.31000,-0.04999,0.31000,-0.00397
0.32018,0.32000,0.27783,0.32000,0.03754,0.32000,0.02208,0.32000,-0.44096,0.32000,-0.05157,0.32000,-0.00521
0.33018,0.33000,0.27075,0.33000,0.03312,0.33000,0.02335,0.33000,-0.44172,0.33000,-0.05477,0.33000,-0.00659
0.34019,0.34000,0.26343,0.34000,0.02841,0.34000,0.02440,0.34000,-0.44328,0.34000,-0.05935,0.34000,-0.00802
0.35019,0.35000,0.25597,0.35000,0.02345,0.35000,0.02522,0.35000,-0.44559,0.35000,-0.06492,0.35000,-0.00940
0.36020,0.36000,0.24846,0.36000,0.01834,0.36000,0.02579,0.36000,-0.44852,0.36000,-0.07099,0.36000,-0.01061
0.37020,0.37000,0.24101,0.37000,0.01320,0.37000,0.02612,0.37000,-0.45190,0.37000,-0.07703,0.37000,-0.01151
0.38021,0.38000,0.23374,0.38000,0.00818,0.38000,0.02621,0.38000,-0.45552,0.38000,-0.08247,0.38000,-0.01199
0.39021,0.39000,0.22674,0.39000,0.00344,0.39000,0.02612,0.39000,-0.45919,0.39000,-0.08681,0.39000,-0.01193
0.40022,0.40000,0.22013,0.40000,-0.00084,0.40000,0.02589,0.40000,-0.46268,0.40000,-0.08964,0.40000,-0.01128
0.41022,0.41000,0.21398,0.41000,-0.00454,0.41000,0.02564,0.41000,-0.46580,0.41000,-0.09070,0.41000,-0.01003
0.42023,0.42000,0.20837,0.42000,-0.00752,0.42000,0.02545,0.42000,-0.46834,0.42000,-0.08989,0.42000,-0.00822
0.43024,0.43000,0.20336,0.43000,-0.00969,0.43000,0.02546,0.43000,-0.47017,0.43000,-0.08725,0.43000,-0.00592
0.44024,0.44000,0.19898,0.44000,-0.01097,0.44000,0.02578,0.44000,-0.47115,0.44000,-0.08297,0.44000,-0.00321
0.45025,0.45000,0.19524,0.45000,-0.01133,0.45000,0.02651,0.45000,-0.47119,0.45000,-0.07737,0.45000,-0.00014
0.46025,0.46000,0.19212,0.46000,-0.01074,0.46000,0.02771,0.46000,-0.47025,0.46000,-0.07081,0.46000,0.00331
0.47026,0.47000,0.18957,0.47000,-0.00922,0.47000,0.02943,0.47000,-0.46832,0.47000,-0.06371,0.47000,0.00718
0.48026,0.48000,0.18754,0.48000,-0.00679,0.48000,0.03166,0.48000,-0.46540,0.48000,-0.05645,0.48000,0.01156
0.49027,0.49000,0.18594,0.49000,-0.00352,0.49000,0.03436,0.49000,-0.46153,0.49000,-0.04938,0.49000,0.01653
0.50027,0.50000,0.18469,0.50000,0.00050,0.50000,0.03745,0.50000,-0.45678,0.50000,-0.04277,0.50000,0.02218
