Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, -0.442601, 0.849797, -0.298639, 0.14203, 0.143222, 0.0753326, 0.0270081, -0.087563, -0.0924088, -0.125348, 0.0275718, 0.11084, -0.106728, 0.700035, -0.0441208, -1.14961, -0.832839, -0.65009, 0.348431, 0.964133, -0.68442, -0.0996099, 0.189615, 0.115317, -0.160775, -0.276544, 0.185168, 0.169607, -0.160688, -0.275754, -0.390355, -0.128855, -0.0326837, -0.700934, -0.0699221, 0.696334, 0.0426023, 0.166097, -0.493587, 0.0317976, 0.0677677, 0.494648
0.0100014, -0.452851, 0.854489, -0.301564, 0.152838, 0.150797, 0.0730896, 0.0345993, -0.0955029, -0.0753407, -0.119306, 0.0316789, 0.105186, -0.107376, 0.711571, -0.0515747, -1.15658, -0.839446, -0.646869, 0.345534, 0.972262, -0.680901, -0.117624, 0.184461, 0.0999888, -0.164538, -0.274657, 0.189138, 0.166884, -0.164466, -0.273885, -0.387194, -0.125289, -0.0375037, -0.701021, -0.0748338, 0.694844, 0.058958, 0.173297, -0.480204, 0.0356786, 0.0415256, 0.481554
0.0200028, -0.459833, 0.863077, -0.303145, 0.161465, 0.158135, 0.0697403, 0.047226, -0.10153, -0.0630075, -0.112114, 0.0362729, 0.10096, -0.116425, 0.722908, -0.0575027, -1.1607, -0.84279, -0.641162, 0.343418, 0.981102, -0.676633, -0.134791, 0.177812, 0.0765518, -0.167122, -0.272535, 0.192516, 0.162613, -0.167067, -0.271788, -0.386832, -0.123084, -0.0414247, -0.70294, -0.076698, 0.693636, 0.0738134, 0.1792, -0.460055, 0.0367557, 0.0141812, 0.46153
0.0300042, -0.462856, 0.878947, -0.302405, 0.165337, 0.1539, 0.0692139, 0.0587234, -0.111807, -0.0505132, -0.10385, 0.0411943, 0.0955734, -0.13028, 0.735672, -0.0667191, -1.16176, -0.841696, -0.634365, 0.347579, 0.990308, -0.671732, -0.151502, 0.170965, 0.0568336, -0.164588, -0.269166, 0.192504, 0.160022, -0.164562, -0.268443, -0.388039, -0.119685, -0.0474792, -0.707059, -0.0796, 0.693443, 0.0894273, 0.181169, -0.432245, 0.0361915, -0.00947244, 0.433752
0.0400056, -0.45967, 0.899793, -0.301539, 0.159545, 0.14302, 0.0665054, 0.073143, -0.118765, -0.0365546, -0.0946383, 0.0462493, 0.0943985, -0.147202, 0.750374, -0.0852203, -1.15992, -0.844787, -0.629143, 0.351234, 0.999484, -0.666388, -0.162069, 0.165717, 0.0410617, -0.159267, -0.266328, 0.191717, 0.157688, -0.159272, -0.265623, -0.392684, -0.115316, -0.0481543, -0.708657, -0.0807871, 0.692742, 0.0968561, 0.186435, -0.401893, 0.0370229, -0.0244689, 0.403578
0.050007, -0.45946, 0.92409, -0.299347, 0.146113, 0.126856, 0.0633545, 0.0824509, -0.119511, -0.0155614, -0.0846307, 0.0512279, 0.0988846, -0.162598, 0.755112, -0.0956726, -1.15668, -0.843154, -0.625476, 0.357179, 1.00822, -0.660853, -0.164323, 0.157594, 0.0422988, -0.155109, -0.264436, 0.194005, 0.155109, -0.155132, -0.263764, -0.399053, -0.111807, -0.0470389, -0.702965, -0.0797381, 0.689952, 0.0975634, 0.195014, -0.370905, 0.0370219, -0.0398153, 0.372722
0.0600084, -0.460641, 0.947592, -0.295042, 0.129572, 0.109537, 0.0601654, 0.0824966, -0.122426, 0.00833103, -0.0739982, 0.0559232, 0.105537, -0.169533, 0.763992, -0.10202, -1.15345, -0.840361, -0.622484, 0.361353, 1.0161, -0.655422, -0.153498, 0.148088, 0.0451284, -0.154543, -0.264223, 0.197074, 0.151762, -0.154588, -0.263576, -0.403789, -0.108006, -0.0464566, -0.690712, -0.0786299, 0.683769, 0.0954521, 0.196488, -0.343778, 0.0361618, -0.0342355, 0.345654
0.0700098, -0.461275, 0.964609, -0.291427, 0.116924, 0.0936945, 0.0577621, 0.0804825, -0.124315, 0.0346668, -0.0629204, 0.0601514, 0.110771, -0.17131, 0.770798, -0.111168, -1.15349, -0.839396, -0.620968, 0.365457, 1.02277, -0.650392, -0.131466, 0.143428, 0.0516418, -0.155381, -0.266367, 0.197789, 0.150953, -0.15544, -0.265719, -0.40822, -0.106012, -0.0456952, -0.682683, -0.0759734, 0.678398, 0.0930221, 0.191654, -0.32742, 0.0343303, -0.0228982, 0.329201
0.0800112, -0.460622, 0.976921, -0.288205, 0.109611, 0.0855431, 0.0573425, 0.0764999, -0.122805, 0.0499867, -0.0515838, 0.063767, 0.116608, -0.170227, 0.774338, -0.113358, -1.1513, -0.83986, -0.620033, 0.36701, 1.02792, -0.646014, -0.102756, 0.1379, 0.0569695, -0.155733, -0.265991, 0.201804, 0.151832, -0.155799, -0.265322, -0.416395, -0.10703, -0.0456525, -0.679719, -0.0673034, 0.675997, 0.0899073, 0.189278, -0.320131, 0.0327852, -0.00737956, 0.321802
0.0900126, -0.448707, 0.980376, -0.289409, 0.115991, 0.0877208, 0.0518417, 0.0794678, -0.110632, 0.0411261, -0.0401835, 0.0666737, 0.123123, -0.172821, 0.788338, -0.0995331, -1.15072, -0.839764, -0.619925, 0.369343, 1.03132, -0.642448, -0.0694285, 0.133417, 0.0606008, -0.156026, -0.264642, 0.205007, 0.154276, -0.156092, -0.263945, -0.4251, -0.111438, -0.0440227, -0.679774, -0.0561081, 0.677094, 0.0837951, 0.187324, -0.322759, 0.0352393, 0.0192563, 0.324689
