Tiempo,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión codo izquierdo_X,Flexo-extensión codo izquierdo_Y
0.00000,0.00000,-0.16831,0.00000,-0.23678
0.01000,0.01000,-0.16693,0.01000,-0.23348
0.02000,0.02000,-0.16523,0.02000,-0.23070
0.03000,0.03000,-0.16332,0.03000,-0.22876
0.04001,0.04000,-0.16136,0.04000,-0.22797
0.05001,0.05000,-0.15956,0.05000,-0.22857
0.06001,0.06000,-0.15817,0.06000,-0.23069
0.07001,0.07000,-0.15745,0.07000,-0.23434
0.08001,0.08000,-0.15760,0.08000,-0.23938
0.09001,0.09000,-0.15880,0.09000,-0.24561
0.10001,0.10000,-0.16111,0.10000,-0.25272
0.11002,0.11000,-0.16454,0.11000,-0.26038
0.12002,0.12000,-0.16897,0.12000,-0.26825
0.13002,0.13000,-0.17421,0.13000,-0.27603
0.14002,0.14000,-0.18003,0.14000,-0.28345
0.15002,0.15000,-0.18614,0.15000,-0.29035
0.16002,0.16000,-0.19228,0.16000,-0.29659
0.17002,0.17000,-0.19821,0.17000,-0.30212
0.18003,0.18000,-0.20373,0.18000,-0.30696
0.19003,0.19000,-0.20873,0.19000,-0.31112
0.20003,0.20000,-0.21316,0.20000,-0.31468
0.21003,0.21000,-0.21704,0.21000,-0.31768
0.22003,0.22000,-0.22042,0.22000,-0.32016
0.23003,0.23000,-0.22339,0.23000,-0.32216
0.24003,0.24000,-0.22600,0.24000,-0.32369
0.25004,0.25000,-0.22830,0.25000,-0.32475
0.26004,0.26000,-0.23025,0.26000,-0.32533
0.27004,0.27000,-0.23178,0.27000,-0.32542
0.28004,0.28000,-0.23276,0.28000,-0.32500
0.29004,0.29000,-0.23304,0.29000,-0.32404
0.30004,0.30000,-0.23244,0.30000,-0.32254
0.31004,0.31000,-0.23083,0.31000,-0.32050
0.32005,0.32000,-0.22813,0.32000,-0.31795
0.33005,0.33000,-0.22434,0.33000,-0.31495
0.34005,0.34000,-0.21955,0.34000,-0.31159
0.35005,0.35000,-0.21396,0.35000,-0.30797
0.36005,0.36000,-0.20784,0.36000,-0.30424
0.37005,0.37000,-0.20150,0.37000,-0.30056
0.38005,0.38000,-0.19529,0.38000,-0.29710
0.39006,0.39000,-0.18954,0.39000,-0.29400
0.40006,0.40000,-0.18452,0.40000,-0.29142
0.41006,0.41000,-0.18045,0.41000,-0.28947
0.42006,0.42000,-0.17746,0.42000,-0.28827
0.43006,0.43000,-0.17563,0.43000,-0.28788
0.44006,0.44000,-0.17497,0.44000,-0.28834
0.45007,0.45000,-0.17544,0.45000,-0.28965
0.46007,0.46000,-0.17700,0.46000,-0.29175
0.47007,0.47000,-0.17960,0.47000,-0.29456
0.48007,0.48000,-0.18317,0.48000,-0.29794
0.49007,0.49000,-0.18766,0.49000,-0.30169
0.50007,0.50000,-0.19301,0.50000,-0.30557
0.51007,0.51000,-0.19914,0.51000,-0.30930
0.52008,0.52000,-0.20590,0.52000,-0.31257
0.53008,0.53000,-0.21313,0.53000,-0.31510
0.54008,0.54000,-0.22059,0.54000,-0.31661
0.55008,0.55000,-0.22800,0.55000,-0.31692
0.56008,0.56000,-0.23506,0.56000,-0.31592
0.57008,0.57000,-0.24148,0.57000,-0.31361
0.58008,0.58000,-0.24701,0.58000,-0.31010
0.59009,0.59000,-0.25145,0.59000,-0.30563
0.60009,0.60000,-0.25475,0.60000,-0.30049
0.61009,0.61000,-0.25695,0.61000,-0.29504
0.62009,0.62000,-0.25821,0.62000,-0.28964
0.63009,0.63000,-0.25877,0.63000,-0.28460
0.64009,0.64000,-0.25894,0.64000,-0.28016
0.65009,0.65000,-0.25904,0.65000,-0.27649
