Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,-0.10564,0.00000,-0.02988,0.00000,1.06144,0.00000,-0.75435,0.00000,-0.43078,0.00000,0.82700
0.01000,0.01000,-0.10603,0.01000,-0.02966,0.01000,1.05792,0.01000,-0.75325,0.01000,-0.42942,0.01000,0.82830
0.02000,0.02000,-0.10678,0.02000,-0.02955,0.02000,1.05406,0.02000,-0.75179,0.02000,-0.42708,0.02000,0.82938
0.03000,0.03000,-0.10793,0.03000,-0.02960,0.03000,1.05001,0.03000,-0.74992,0.03000,-0.42368,0.03000,0.83008
0.04001,0.04000,-0.10950,0.04000,-0.02987,0.04000,1.04591,0.04000,-0.74765,0.04000,-0.41920,0.04000,0.83022
0.05001,0.05000,-0.11147,0.05000,-0.03038,0.05000,1.04190,0.05000,-0.74497,0.05000,-0.41371,0.05000,0.82967
0.06001,0.06000,-0.11377,0.06000,-0.03115,0.06000,1.03811,0.06000,-0.74191,0.06000,-0.40737,0.06000,0.82832
0.07001,0.07000,-0.11630,0.07000,-0.03216,0.07000,1.03464,0.07000,-0.73851,0.07000,-0.40040,0.07000,0.82617
0.08001,0.08000,-0.11894,0.08000,-0.03340,0.08000,1.03155,0.08000,-0.73482,0.08000,-0.39307,0.08000,0.82331
0.09001,0.09000,-0.12155,0.09000,-0.03480,0.09000,1.02884,0.09000,-0.73090,0.09000,-0.38567,0.09000,0.81993
0.10001,0.10000,-0.12402,0.10000,-0.03631,0.10000,1.02649,0.10000,-0.72680,0.10000,-0.37849,0.10000,0.81629
0.11002,0.11000,-0.12625,0.11000,-0.03788,0.11000,1.02445,0.11000,-0.72259,0.11000,-0.37181,0.11000,0.81270
0.12002,0.12000,-0.12820,0.12000,-0.03947,0.12000,1.02261,0.12000,-0.71832,0.12000,-0.36590,0.12000,0.80947
0.13002,0.13000,-0.12985,0.13000,-0.04105,0.13000,1.02089,0.13000,-0.71404,0.13000,-0.36093,0.13000,0.80688
0.14002,0.14000,-0.13127,0.14000,-0.04263,0.14000,1.01917,0.14000,-0.70980,0.14000,-0.35706,0.14000,0.80512
0.15002,0.15000,-0.13255,0.15000,-0.04423,0.15000,1.01733,0.15000,-0.70566,0.15000,-0.35434,0.15000,0.80426
0.16002,0.16000,-0.13382,0.16000,-0.04586,0.16000,1.01529,0.16000,-0.70167,0.16000,-0.35276,0.16000,0.80428
0.17002,0.17000,-0.13524,0.17000,-0.04757,0.17000,1.01298,0.17000,-0.69788,0.17000,-0.35224,0.17000,0.80504
0.18003,0.18000,-0.13697,0.18000,-0.04938,0.18000,1.01033,0.18000,-0.69434,0.18000,-0.35262,0.18000,0.80631
0.19003,0.19000,-0.13914,0.19000,-0.05131,0.19000,1.00732,0.19000,-0.69108,0.19000,-0.35373,0.19000,0.80778
0.20003,0.20000,-0.14189,0.20000,-0.05339,0.20000,1.00396,0.20000,-0.68812,0.20000,-0.35533,0.20000,0.80910
0.21003,0.21000,-0.14530,0.21000,-0.05562,0.21000,1.00025,0.21000,-0.68548,0.21000,-0.35715,0.21000,0.80995
