Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,-0.69686,0.00000,0.41416,0.00000,0.23567
0.01000,0.01000,-0.69804,0.01000,0.40890,0.01000,0.22661
0.02000,0.02000,-0.69821,0.02000,0.40280,0.02000,0.21625
0.03000,0.03000,-0.69704,0.03000,0.39595,0.03000,0.20483
0.04001,0.04000,-0.69426,0.04000,0.38850,0.04000,0.19262
0.05001,0.05000,-0.68965,0.05000,0.38060,0.05000,0.17995
0.06001,0.06000,-0.68310,0.06000,0.37241,0.06000,0.16714
0.07001,0.07000,-0.67459,0.07000,0.36406,0.07000,0.15449
0.08001,0.08000,-0.66418,0.08000,0.35569,0.08000,0.14230
0.09001,0.09000,-0.65202,0.09000,0.34737,0.09000,0.13082
0.10002,0.10000,-0.63831,0.10000,0.33915,0.10000,0.12025
0.11002,0.11000,-0.62330,0.11000,0.33107,0.11000,0.11073
0.12002,0.12000,-0.60727,0.12000,0.32309,0.12000,0.10232
0.13002,0.13000,-0.59050,0.13000,0.31518,0.13000,0.09501
0.14002,0.14000,-0.57326,0.14000,0.30730,0.14000,0.08870
0.15002,0.15000,-0.55581,0.15000,0.29939,0.15000,0.08322
0.16002,0.16000,-0.53839,0.16000,0.29141,0.16000,0.07832
0.17003,0.17000,-0.52119,0.17000,0.28333,0.17000,0.07368
0.18003,0.18000,-0.50434,0.18000,0.27516,0.18000,0.06896
0.19003,0.19000,-0.48794,0.19000,0.26692,0.19000,0.06381
0.20003,0.20000,-0.47205,0.20000,0.25868,0.20000,0.05793
0.21003,0.21000,-0.45666,0.21000,0.25055,0.21000,0.05110
0.22003,0.22000,-0.44174,0.22000,0.24267,0.22000,0.04322
0.23003,0.23000,-0.42726,0.23000,0.23520,0.23000,0.03437
0.24004,0.24000,-0.41315,0.24000,0.22830,0.24000,0.02476
0.25004,0.25000,-0.39940,0.25000,0.22217,0.25000,0.01476
0.26004,0.26000,-0.38602,0.26000,0.21696,0.26000,0.00483
0.27004,0.27000,-0.37305,0.27000,0.21282,0.27000,-0.00454
