Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, -1.8676, 0.20723, -0.165062, 0.942701, 0.147071, 0.233482, -0.460571, -0.381839, -0.0833456, 0.789383, -0.199014, 0.241035, -0.19989, -0.373344, 1.31313, -0.279445, -0.465382, -0.596615, 0.805669, 1.78401, -0.696473, -0.10698, 0.269704, 0.47023, -0.171169, 0.0422984, -0.0375192, 0.194489, -0.171231, 0.0422865, -0.100469, -0.121577, -0.0145099, -0.113476, -0.19378, 0.0923859, -0.20742, -0.155174, -0.305721, -0.563205, 0.296726, 0.639446
0.0100057, -1.85393, 0.197779, -0.163881, 0.936862, 0.150615, 0.232239, -0.458603, -0.387064, -0.0895779, 0.781789, -0.197338, 0.235458, -0.19957, -0.360123, 1.31746, -0.283964, -0.454303, -0.59357, 0.804715, 1.78348, -0.692453, -0.101463, 0.267953, 0.463337, -0.16157, 0.0508885, -0.0265585, 0.204366, -0.161616, 0.0508769, -0.0931282, -0.116443, -0.0143747, -0.113557, -0.201013, 0.0902456, -0.188036, -0.155022, -0.327125, -0.550169, 0.298933, 0.638616
0.0200114, -1.84106, 0.192455, -0.161073, 0.924992, 0.150362, 0.228951, -0.45813, -0.391472, -0.0963377, 0.773001, -0.195399, 0.231819, -0.196144, -0.350258, 1.31261, -0.288126, -0.447464, -0.588035, 0.798042, 1.78284, -0.688087, -0.0964026, 0.268496, 0.452996, -0.14905, 0.0596951, -0.0163909, 0.214516, -0.149079, 0.0596817, -0.0884015, -0.1122, -0.0116156, -0.118396, -0.20503, 0.0914697, -0.178897, -0.153066, -0.344444, -0.537703, 0.302038, 0.637043
0.030017, -1.82922, 0.188016, -0.157394, 0.912402, 0.147631, 0.228691, -0.457672, -0.394473, -0.102469, 0.763176, -0.193197, 0.225067, -0.1894, -0.348595, 1.30749, -0.290319, -0.442887, -0.576696, 0.788406, 1.78201, -0.683508, -0.0979641, 0.270086, 0.443435, -0.135633, 0.0685934, -0.00565195, 0.224144, -0.13564, 0.0685723, -0.0811952, -0.104907, -0.00694812, -0.123443, -0.199423, 0.0935657, -0.18661, -0.151198, -0.358567, -0.525182, 0.304594, 0.634349
0.0400227, -1.81805, 0.181986, -0.15435, 0.905091, 0.145748, 0.22683, -0.455467, -0.388721, -0.104835, 0.752521, -0.190734, 0.221901, -0.183792, -0.362854, 1.30547, -0.291296, -0.437165, -0.564942, 0.778656, 1.78088, -0.678859, -0.100449, 0.272597, 0.433509, -0.12158, 0.0768381, 0.00602227, 0.234678, -0.121568, 0.0767951, -0.0735944, -0.0995194, 0.000106454, -0.130785, -0.18112, 0.0986509, -0.204496, -0.148085, -0.371609, -0.512033, 0.305799, 0.631074
0.0500284, -1.8079, 0.177381, -0.148206, 0.897601, 0.14209, 0.227547, -0.453133, -0.384681, -0.10137, 0.741277, -0.188007, 0.221413, -0.18438, -0.376518, 1.30024, -0.292004, -0.432042, -0.560166, 0.7726, 1.77928, -0.674268, -0.10499, 0.274777, 0.418493, -0.106922, 0.0834408, 0.0163278, 0.242286, -0.106895, 0.0833763, -0.0646933, -0.0904176, 0.0098056, -0.136019, -0.153567, 0.102745, -0.228963, -0.139961, -0.381953, -0.501736, 0.306138, 0.628961
0.0600341, -1.79862, 0.170594, -0.142656, 0.893754, 0.140086, 0.231064, -0.448799, -0.383148, -0.0937279, 0.729705, -0.185016, 0.217567, -0.187355, -0.377861, 1.2858, -0.293384, -0.426675, -0.557818, 0.766355, 1.77699, -0.669835, -0.110888, 0.278411, 0.401098, -0.0931843, 0.0914714, 0.0240081, 0.251446, -0.0931499, 0.0913824, -0.0525585, -0.0832773, 0.01935, -0.143546, -0.126289, 0.107268, -0.255714, -0.129964, -0.393674, -0.491939, 0.305358, 0.628435
0.0700397, -1.7871, 0.167556, -0.137064, 0.88591, 0.137378, 0.234871, -0.445351, -0.376531, -0.087127, 0.718078, -0.181765, 0.213402, -0.191139, -0.37738, 1.26582, -0.294277, -0.419742, -0.553678, 0.762035, 1.77371, -0.665623, -0.11552, 0.280141, 0.380834, -0.0836829, 0.0967676, 0.0337532, 0.261596, -0.0836404, 0.0966582, -0.0378728, -0.0757607, 0.0242816, -0.149091, -0.106457, 0.109907, -0.27723, -0.11745, -0.400023, -0.482136, 0.305911, 0.624843
0.0800454, -1.77388, 0.167953, -0.129236, 0.873246, 0.133049, 0.236298, -0.442726, -0.367113, -0.0830794, 0.706672, -0.178277, 0.214149, -0.195259, -0.379723, 1.24091, -0.297244, -0.414679, -0.548948, 0.756523, 1.76913, -0.661652, -0.124545, 0.281388, 0.359597, -0.07234, 0.103517, 0.0433801, 0.270891, -0.0722947, 0.103393, -0.0228923, -0.0675955, 0.0268149, -0.148957, -0.0904027, 0.110307, -0.294532, -0.0991813, -0.401927, -0.474829, 0.308429, 0.620454
0.0900511, -1.75944, 0.16461, -0.124106, 0.862177, 0.132886, 0.235825, -0.436699, -0.356454, -0.0801346, 0.69576, -0.174591, 0.212898, -0.199417, -0.382027, 1.2131, -0.300489, -0.409147, -0.543285, 0.750269, 1.7629, -0.657916, -0.133596, 0.280175, 0.338261, -0.0600604, 0.112599, 0.0532698, 0.278367, -0.0600142, 0.11246, -0.00821674, -0.0632863, 0.0284932, -0.150249, -0.0769971, 0.111426, -0.311492, -0.0825137, -0.407352, -0.466201, 0.311247, 0.617438
