Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,-0.18990,0.00000,-0.45997,0.00000,0.06503
0.01000,0.01000,-0.17261,0.01000,-0.46324,0.01000,0.07036
0.02001,0.02000,-0.15659,0.02000,-0.46818,0.02000,0.07596
0.03001,0.03000,-0.14331,0.03000,-0.47496,0.03000,0.08137
0.04002,0.04000,-0.13417,0.04000,-0.48368,0.04000,0.08603
0.05002,0.05000,-0.13039,0.05000,-0.49433,0.05000,0.08928
0.06002,0.06000,-0.13279,0.06000,-0.50675,0.06000,0.09044
0.07003,0.07000,-0.14163,0.07000,-0.52063,0.07000,0.08887
0.08003,0.08000,-0.15662,0.08000,-0.53550,0.08000,0.08405
0.09004,0.09000,-0.17684,0.09000,-0.55073,0.09000,0.07568
0.10004,0.10000,-0.20086,0.10000,-0.56556,0.10000,0.06378
0.11004,0.11000,-0.22694,0.11000,-0.57913,0.11000,0.04867
0.12005,0.12000,-0.25316,0.12000,-0.59051,0.12000,0.03104
0.13005,0.13000,-0.27773,0.13000,-0.59881,0.13000,0.01188
0.14006,0.14000,-0.29914,0.14000,-0.60322,0.14000,-0.00758
0.15006,0.15000,-0.31633,0.15000,-0.60303,0.15000,-0.02599
0.16006,0.16000,-0.32878,0.16000,-0.59780,0.16000,-0.04196
0.17007,0.17000,-0.33651,0.17000,-0.58731,0.17000,-0.05422
0.18007,0.18000,-0.34003,0.18000,-0.57166,0.18000,-0.06170
0.19008,0.19000,-0.34022,0.19000,-0.55129,0.19000,-0.06367
0.20008,0.20000,-0.33824,0.20000,-0.52701,0.20000,-0.05983
0.21008,0.21000,-0.33534,0.21000,-0.49992,0.21000,-0.05040
0.22009,0.22000,-0.33276,0.22000,-0.47144,0.22000,-0.03611
0.23009,0.23000,-0.33163,0.23000,-0.44319,0.23000,-0.01824
0.24010,0.24000,-0.33285,0.24000,-0.41687,0.24000,0.00150
0.25010,0.25000,-0.33710,0.25000,-0.39417,0.25000,0.02107
0.26010,0.26000,-0.34471,0.26000,-0.37651,0.26000,0.03828
0.27011,0.27000,-0.35576,0.27000,-0.36497,0.27000,0.05104
0.28011,0.28000,-0.37003,0.28000,-0.36006,0.28000,0.05753
0.29012,0.29000,-0.38707,0.29000,-0.36169,0.29000,0.05648
0.30012,0.30000,-0.40627,0.30000,-0.36911,0.30000,0.04730
0.31012,0.31000,-0.42689,0.31000,-0.38101,0.31000,0.03019
0.32013,0.32000,-0.44812,0.32000,-0.39561,0.32000,0.00616
0.33013,0.33000,-0.46913,0.33000,-0.41089,0.33000,-0.02306
0.34014,0.34000,-0.48907,0.34000,-0.42482,0.34000,-0.05517
0.35014,0.35000,-0.50710,0.35000,-0.43552,0.35000,-0.08755
0.36015,0.36000,-0.52235,0.36000,-0.44149,0.36000,-0.11751
0.37015,0.37000,-0.53394,0.37000,-0.44170,0.37000,-0.14254
0.38015,0.38000,-0.54095,0.38000,-0.43564,0.38000,-0.16058
0.39016,0.39000,-0.54248,0.39000,-0.42333,0.39000,-0.17011
0.40016,0.40000,-0.53767,0.40000,-0.40531,0.40000,-0.17029
0.41017,0.41000,-0.52584,0.41000,-0.38257,0.41000,-0.16089
0.42017,0.42000,-0.50657,0.42000,-0.35646,0.42000,-0.14235
0.43017,0.43000,-0.47989,0.43000,-0.32861,0.43000,-0.11560
0.44018,0.44000,-0.44632,0.44000,-0.30086,0.44000,-0.08204
0.45018,0.45000,-0.40696,0.45000,-0.27510,0.45000,-0.04342
0.46019,0.46000,-0.36345,0.46000,-0.25320,0.46000,-0.00176
0.47019,0.47000,-0.31786,0.47000,-0.23686,0.47000,0.04072
0.48019,0.48000,-0.27254,0.48000,-0.22751,0.48000,0.08170
0.49020,0.49000,-0.22989,0.49000,-0.22614,0.49000,0.11883
0.50020,0.50000,-0.19208,0.50000,-0.23323,0.50000,0.14989
