Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,0.53095,0.00000,-0.36037,0.00000,-0.00912,0.00000,0.04983,0.00000,0.11703,0.00000,-0.17226
0.01001,0.01000,0.52585,0.01000,-0.36185,0.01000,-0.01205,0.01000,0.05139,0.01000,0.11553,0.01000,-0.16625
0.02002,0.02000,0.51985,0.02000,-0.36346,0.02000,-0.01513,0.02000,0.05304,0.02000,0.12983,0.02000,-0.16062
0.03002,0.03000,0.51303,0.03000,-0.36518,0.03000,-0.01818,0.03000,0.05472,0.03000,0.14808,0.03000,-0.15576
0.04003,0.04000,0.50547,0.04000,-0.36700,0.04000,-0.02100,0.04000,0.05644,0.04000,0.15830,0.04000,-0.15203
0.05004,0.05000,0.49731,0.05000,-0.36890,0.05000,-0.02335,0.05000,0.05820,0.05000,0.15354,0.05000,-0.14964
0.06004,0.06000,0.48862,0.06000,-0.37090,0.06000,-0.02503,0.06000,0.06004,0.06000,0.14043,0.06000,-0.14866
0.07005,0.07000,0.47949,0.07000,-0.37300,0.07000,-0.02585,0.07000,0.06202,0.07000,0.13205,0.07000,-0.14898
0.08006,0.08000,0.46992,0.08000,-0.37518,0.08000,-0.02565,0.08000,0.06421,0.08000,0.12679,0.08000,-0.15035
0.09007,0.09000,0.45987,0.09000,-0.37742,0.09000,-0.02434,0.09000,0.06667,0.09000,0.13569,0.09000,-0.15241
0.10007,0.10000,0.44925,0.10000,-0.37964,0.10000,-0.02187,0.10000,0.06945,0.10000,0.14501,0.10000,-0.15473
0.11008,0.11000,0.43796,0.11000,-0.38172,0.11000,-0.01824,0.11000,0.07251,0.11000,0.13990,0.11000,-0.15689
0.12009,0.12000,0.42590,0.12000,-0.38349,0.12000,-0.01352,0.12000,0.07579,0.12000,0.12715,0.12000,-0.15854
0.13010,0.13000,0.41304,0.13000,-0.38475,0.13000,-0.00783,0.13000,0.07914,0.13000,0.12478,0.13000,-0.15942
0.14010,0.14000,0.39946,0.14000,-0.38524,0.14000,-0.00136,0.14000,0.08235,0.14000,0.13721,0.14000,-0.15938
0.15011,0.15000,0.38533,0.15000,-0.38466,0.15000,0.00562,0.15000,0.08516,0.15000,0.14831,0.15000,-0.15845
0.16012,0.16000,0.37099,0.16000,-0.38269,0.16000,0.01284,0.16000,0.08727,0.16000,0.14249,0.16000,-0.15673
0.17013,0.17000,0.35689,0.17000,-0.37904,0.17000,0.01999,0.17000,0.08835,0.17000,0.12676,0.17000,-0.15450
0.18013,0.18000,0.34358,0.18000,-0.37342,0.18000,0.02679,0.18000,0.08812,0.18000,0.11507,0.18000,-0.15205
0.19014,0.19000,0.33162,0.19000,-0.36565,0.19000,0.03300,0.19000,0.08637,0.19000,0.10465,0.19000,-0.14978
0.20015,0.20000,0.32159,0.20000,-0.35565,0.20000,0.03846,0.20000,0.08298,0.20000,0.09560,0.20000,-0.14805
0.21016,0.21000,0.31396,0.21000,-0.34347,0.21000,0.04311,0.21000,0.07794,0.21000,0.09240,0.21000,-0.14727
0.22016,0.22000,0.30902,0.22000,-0.32928,0.22000,0.04697,0.22000,0.07133,0.22000,0.08942,0.22000,-0.14776
0.23017,0.23000,0.30688,0.23000,-0.31339,0.23000,0.05011,0.23000,0.06334,0.23000,0.06992,0.23000,-0.14983
0.24018,0.24000,0.30740,0.24000,-0.29615,0.24000,0.05268,0.24000,0.05419,0.24000,0.04048,0.24000,-0.15365
0.25019,0.25000,0.31023,0.25000,-0.27799,0.25000,0.05481,0.25000,0.04417,0.25000,0.01644,0.25000,-0.15926
0.26019,0.26000,0.31487,0.26000,-0.25935,0.26000,0.05662,0.26000,0.03358,0.26000,-0.00622,0.26000,-0.16651
0.27020,0.27000,0.32070,0.27000,-0.24067,0.27000,0.05816,0.27000,0.02274,0.27000,-0.03663,0.27000,-0.17507
0.28021,0.28000,0.32710,0.28000,-0.22236,0.28000,0.05943,0.28000,0.01195,0.28000,-0.06985,0.28000,-0.18442
0.29021,0.29000,0.33349,0.29000,-0.20478,0.29000,0.06036,0.29000,0.00154,0.29000,-0.09147,0.29000,-0.19392
0.30022,0.30000,0.33942,0.30000,-0.18826,0.30000,0.06084,0.30000,-0.00824,0.30000,-0.10456,0.30000,-0.20288
0.31023,0.31000,0.34458,0.31000,-0.17306,0.31000,0.06072,0.31000,-0.01715,0.31000,-0.11235,0.31000,-0.21064
0.32024,0.32000,0.34882,0.32000,-0.15936,0.32000,0.05985,0.32000,-0.02502,0.32000,-0.10623,0.32000,-0.21659
0.33024,0.33000,0.35215,0.33000,-0.14729,0.33000,0.05812,0.33000,-0.03176,0.33000,-0.09744,0.33000,-0.22025
0.34025,0.34000,0.35466,0.34000,-0.13685,0.34000,0.05545,0.34000,-0.03729,0.34000,-0.09783,0.34000,-0.22129
0.35026,0.35000,0.35653,0.35000,-0.12802,0.35000,0.05187,0.35000,-0.04163,0.35000,-0.11488,0.35000,-0.21952
0.36027,0.36000,0.35792,0.36000,-0.12067,0.36000,0.04746,0.36000,-0.04480,0.36000,-0.13236,0.36000,-0.21489
0.37027,0.37000,0.35898,0.37000,-0.11465,0.37000,0.04237,0.37000,-0.04686,0.37000,-0.12670,0.37000,-0.20749
0.38028,0.38000,0.35978,0.38000,-0.10979,0.38000,0.03680,0.38000,-0.04787,0.38000,-0.10249,0.38000,-0.19754
0.39029,0.39000,0.36031,0.39000,-0.10590,0.39000,0.03099,0.39000,-0.04793,0.39000,-0.08981,0.39000,-0.18531
0.40030,0.40000,0.36052,0.40000,-0.10279,0.40000,0.02517,0.40000,-0.04712,0.40000,-0.09870,0.40000,-0.17119
0.41030,0.41000,0.36026,0.41000,-0.10031,0.41000,0.01956,0.41000,-0.04556,0.41000,-0.11596,0.41000,-0.15558
0.42031,0.42000,0.35938,0.42000,-0.09831,0.42000,0.01432,0.42000,-0.04334,0.42000,-0.12745,0.42000,-0.13893
0.43032,0.43000,0.35778,0.43000,-0.09669,0.43000,0.00957,0.43000,-0.04059,0.43000,-0.13062,0.43000,-0.12169
0.44033,0.44000,0.35539,0.44000,-0.09535,0.44000,0.00537,0.44000,-0.03745,0.44000,-0.12296,0.44000,-0.10434
0.45033,0.45000,0.35226,0.45000,-0.09421,0.45000,0.00175,0.45000,-0.03404,0.45000,-0.10944,0.45000,-0.08732
0.46034,0.46000,0.34855,0.46000,-0.09320,0.46000,-0.00132,0.46000,-0.03052,0.46000,-0.09849,0.46000,-0.07106
0.47035,0.47000,0.34454,0.47000,-0.09224,0.47000,-0.00383,0.47000,-0.02704,0.47000,-0.09263,0.47000,-0.05595
0.48036,0.48000,0.34057,0.48000,-0.09128,0.48000,-0.00579,0.48000,-0.02377,0.48000,-0.09638,0.48000,-0.04231
0.49036,0.49000,0.33698,0.49000,-0.09027,0.49000,-0.00720,0.49000,-0.02082,0.49000,-0.10632,0.49000,-0.03037
0.50037,0.50000,0.33405,0.50000,-0.08919,0.50000,-0.00802,0.50000,-0.01832,0.50000,-0.10712,0.50000,-0.02031
0.51038,0.51000,0.33197,0.51000,-0.08804,0.51000,-0.00825,0.51000,-0.01632,0.51000,-0.10881,0.51000,-0.01223
0.52038,0.52000,0.33074,0.52000,-0.08688,0.52000,-0.00787,0.52000,-0.01483,0.52000,-0.11743,0.52000,-0.00611
0.53039,0.53000,0.33021,0.53000,-0.08576,0.53000,-0.00686,0.53000,-0.01378,0.53000,-0.12275,0.53000,-0.00186
0.54040,0.54000,0.33008,0.54000,-0.08478,0.54000,-0.00525,0.54000,-0.01305,0.54000,-0.12645,0.54000,0.00072
0.55041,0.55000,0.32991,0.55000,-0.08403,0.55000,-0.00311,0.55000,-0.01245,0.55000,-0.13171,0.55000,0.00195
0.56041,0.56000,0.32926,0.56000,-0.08359,0.56000,-0.00057,0.56000,-0.01181,0.56000,-0.12989,0.56000,0.00225
0.57042,0.57000,0.32767,0.57000,-0.08351,0.57000,0.00222,0.57000,-0.01095,0.57000,-0.12841,0.57000,0.00211
0.58043,0.58000,0.32480,0.58000,-0.08381,0.58000,0.00502,0.58000,-0.00972,0.58000,-0.12804,0.58000,0.00204
0.59044,0.59000,0.32048,0.59000,-0.08444,0.59000,0.00762,0.59000,-0.00807,0.59000,-0.11246,0.59000,0.00250
0.60044,0.60000,0.31468,0.60000,-0.08532,0.60000,0.00981,0.60000,-0.00598,0.60000,-0.09617,0.60000,0.00387
0.61045,0.61000,0.30758,0.61000,-0.08631,0.61000,0.01142,0.61000,-0.00350,0.61000,-0.09826,0.61000,0.00640
0.62046,0.62000,0.29949,0.62000,-0.08720,0.62000,0.01234,0.62000,-0.00074,0.62000,-0.11638,0.62000,0.01019
0.63047,0.63000,0.29083,0.63000,-0.08777,0.63000,0.01251,0.63000,0.00217,0.63000,-0.13046,0.63000,0.01520
0.64047,0.64000,0.28209,0.64000,-0.08778,0.64000,0.01193,0.64000,0.00506,0.64000,-0.13900,0.64000,0.02127
0.65048,0.65000,0.27372,0.65000,-0.08700,0.65000,0.01068,0.65000,0.00778,0.65000,-0.13382,0.65000,0.02813
