Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,-0.16568,0.00000,0.09079,0.00000,-0.57416
0.01001,0.01000,-0.16516,0.01000,0.10164,0.01000,-0.56604
0.02002,0.02000,-0.16437,0.02000,0.11294,0.02000,-0.55670
0.03002,0.03000,-0.16336,0.03000,0.12415,0.03000,-0.54624
0.04003,0.04000,-0.16222,0.04000,0.13470,0.04000,-0.53475
0.05004,0.05000,-0.16116,0.05000,0.14406,0.05000,-0.52231
0.06004,0.06000,-0.16044,0.06000,0.15182,0.06000,-0.50900
0.07005,0.07000,-0.16040,0.07000,0.15772,0.07000,-0.49487
0.08006,0.08000,-0.16141,0.08000,0.16167,0.08000,-0.48001
0.09007,0.09000,-0.16383,0.09000,0.16376,0.09000,-0.46451
0.10007,0.10000,-0.16788,0.10000,0.16425,0.10000,-0.44853
0.11008,0.11000,-0.17358,0.11000,0.16354,0.11000,-0.43228
0.12009,0.12000,-0.18073,0.12000,0.16207,0.12000,-0.41601
0.13010,0.13000,-0.18886,0.13000,0.16033,0.13000,-0.40004
0.14010,0.14000,-0.19732,0.14000,0.15873,0.14000,-0.38469
0.15011,0.15000,-0.20531,0.15000,0.15760,0.15000,-0.37028
0.16012,0.16000,-0.21206,0.16000,0.15714,0.16000,-0.35710
0.17013,0.17000,-0.21686,0.17000,0.15743,0.17000,-0.34540
0.18013,0.18000,-0.21915,0.18000,0.15842,0.18000,-0.33538
0.19014,0.19000,-0.21851,0.19000,0.15997,0.19000,-0.32718
0.20015,0.20000,-0.21469,0.20000,0.16192,0.20000,-0.32086
0.21016,0.21000,-0.20755,0.21000,0.16406,0.21000,-0.31641
0.22016,0.22000,-0.19702,0.22000,0.16624,0.22000,-0.31377
0.23017,0.23000,-0.18310,0.23000,0.16835,0.23000,-0.31283
0.24018,0.24000,-0.16580,0.24000,0.17035,0.24000,-0.31341
0.25019,0.25000,-0.14517,0.25000,0.17226,0.25000,-0.31528
0.26019,0.26000,-0.12137,0.26000,0.17418,0.26000,-0.31820
0.27020,0.27000,-0.09465,0.27000,0.17621,0.27000,-0.32187
0.28021,0.28000,-0.06542,0.28000,0.17846,0.28000,-0.32599
0.29021,0.29000,-0.03430,0.29000,0.18100,0.29000,-0.33027
0.30022,0.30000,-0.00207,0.30000,0.18384,0.30000,-0.33442
0.31023,0.31000,0.03031,0.31000,0.18693,0.31000,-0.33819
0.32024,0.32000,0.06176,0.32000,0.19009,0.32000,-0.34143
0.33024,0.33000,0.09112,0.33000,0.19307,0.33000,-0.34405
0.34025,0.34000,0.11727,0.34000,0.19549,0.34000,-0.34609
0.35026,0.35000,0.13911,0.35000,0.19687,0.35000,-0.34767
0.36027,0.36000,0.15569,0.36000,0.19662,0.36000,-0.34900
0.37027,0.37000,0.16625,0.37000,0.19412,0.37000,-0.35034
0.38028,0.38000,0.17024,0.38000,0.18874,0.38000,-0.35196
0.39029,0.39000,0.16740,0.39000,0.17988,0.39000,-0.35414
0.40030,0.40000,0.15778,0.40000,0.16706,0.40000,-0.35708
0.41030,0.41000,0.14181,0.41000,0.14999,0.41000,-0.36094
0.42031,0.42000,0.12025,0.42000,0.12855,0.42000,-0.36578
0.43032,0.43000,0.09421,0.43000,0.10285,0.43000,-0.37161
0.44033,0.44000,0.06508,0.44000,0.07321,0.44000,-0.37835
0.45033,0.45000,0.03441,0.45000,0.04012,0.45000,-0.38586
0.46034,0.46000,0.00381,0.46000,0.00420,0.46000,-0.39400
0.47035,0.47000,-0.02517,0.47000,-0.03387,0.47000,-0.40260
0.48036,0.48000,-0.05117,0.48000,-0.07341,0.48000,-0.41152
0.49036,0.49000,-0.07307,0.49000,-0.11375,0.49000,-0.42064
0.50037,0.50000,-0.09007,0.50000,-0.15432,0.50000,-0.42988
0.51038,0.51000,-0.10166,0.51000,-0.19460,0.51000,-0.43916
0.52038,0.52000,-0.10763,0.52000,-0.23418,0.52000,-0.44845
0.53039,0.53000,-0.10800,0.53000,-0.27268,0.53000,-0.45768
0.54040,0.54000,-0.10295,0.54000,-0.30979,0.54000,-0.46680
0.55041,0.55000,-0.09277,0.55000,-0.34519,0.55000,-0.47570
0.56041,0.56000,-0.07781,0.56000,-0.37861,0.56000,-0.48429
0.57042,0.57000,-0.05848,0.57000,-0.40976,0.57000,-0.49244
0.58043,0.58000,-0.03523,0.58000,-0.43840,0.58000,-0.50001
0.59044,0.59000,-0.00862,0.59000,-0.46434,0.59000,-0.50689
0.60044,0.60000,0.02071,0.60000,-0.48749,0.60000,-0.51296
0.61045,0.61000,0.05199,0.61000,-0.50787,0.61000,-0.51812
0.62046,0.62000,0.08436,0.62000,-0.52563,0.62000,-0.52228
0.63047,0.63000,0.11694,0.63000,-0.54106,0.63000,-0.52537
0.64047,0.64000,0.14887,0.64000,-0.55449,0.64000,-0.52737
0.65048,0.65000,0.17945,0.65000,-0.56633,0.65000,-0.52825
0.66049,0.66000,0.20817,0.66000,-0.57699,0.66000,-0.52809
0.67050,0.67000,0.23475,0.67000,-0.58679,0.67000,-0.52699
0.68050,0.68000,0.25916,0.68000,-0.59600,0.68000,-0.52512
0.69051,0.69000,0.28159,0.69000,-0.60475,0.69000,-0.52270
0.70052,0.70000,0.30244,0.70000,-0.61303,0.70000,-0.52003
0.71052,0.71000,0.32223,0.71000,-0.62072,0.71000,-0.51745
0.72053,0.72000,0.34157,0.72000,-0.62765,0.72000,-0.51537
0.73054,0.73000,0.36114,0.73000,-0.63356,0.73000,-0.51422
0.74055,0.74000,0.38160,0.74000,-0.63824,0.74000,-0.51445
0.75055,0.75000,0.40358,0.75000,-0.64151,0.75000,-0.51649
0.76056,0.76000,0.42765,0.76000,-0.64327,0.76000,-0.52070
0.77057,0.77000,0.45424,0.77000,-0.64352,0.77000,-0.52734
0.78058,0.78000,0.48368,0.78000,-0.64240,0.78000,-0.53658
0.79058,0.79000,0.51608,0.79000,-0.64011,0.79000,-0.54839
0.80059,0.80000,0.55142,0.80000,-0.63701,0.80000,-0.56261
0.81060,0.81000,0.58947,0.81000,-0.63348,0.81000,-0.57894
0.82061,0.82000,0.62984,0.82000,-0.62996,0.82000,-0.59693
0.83061,0.83000,0.67198,0.83000,-0.62689,0.83000,-0.61608
0.84062,0.84000,0.71518,0.84000,-0.62466,0.84000,-0.63581
0.85063,0.85000,0.75862,0.85000,-0.62358,0.85000,-0.65559
0.86064,0.86000,0.80134,0.86000,-0.62387,0.86000,-0.67494
0.87064,0.87000,0.84228,0.87000,-0.62565,0.87000,-0.69348
0.88065,0.88000,0.88034,0.88000,-0.62893,0.88000,-0.71090
0.89066,0.89000,0.91446,0.89000,-0.63363,0.89000,-0.72702
0.90067,0.90000,0.94370,0.90000,-0.63958,0.90000,-0.74174
0.91067,0.91000,0.96737,0.91000,-0.64657,0.91000,-0.75499
0.92068,0.92000,0.98507,0.92000,-0.65430,0.92000,-0.76675
0.93069,0.93000,0.99682,0.93000,-0.66243,0.93000,-0.77703
0.94069,0.94000,1.00304,0.94000,-0.67053,0.94000,-0.78583
0.95070,0.95000,1.00456,0.95000,-0.67816,0.95000,-0.79317
0.96071,0.96000,1.00250,0.96000,-0.68479,0.96000,-0.79907
0.97072,0.97000,0.99822,0.97000,-0.68991,0.97000,-0.80360
0.98072,0.98000,0.99317,0.98000,-0.69298,0.98000,-0.80687
0.99073,0.99000,0.98874,0.99000,-0.69356,0.99000,-0.80902
1.00074,1.00000,0.98616,1.00000,-0.69129,1.00000,-0.81028
1.01075,1.01000,0.98631,1.01000,-0.68597,1.01000,-0.81089
1.02075,1.02000,0.98967,1.02000,-0.67759,1.02000,-0.81113
1.03076,1.03000,0.99628,1.03000,-0.66634,1.03000,-0.81126
1.04077,1.04000,1.00567,1.04000,-0.65263,1.04000,-0.81151
1.05078,1.05000,1.01702,1.05000,-0.63703,1.05000,-0.81204
1.06078,1.06000,1.02916,1.06000,-0.62025,1.06000,-0.81291
1.07079,1.07000,1.04078,1.07000,-0.60305,1.07000,-0.81407
1.08080,1.08000,1.05057,1.08000,-0.58621,1.08000,-0.81540
1.09081,1.09000,1.05736,1.09000,-0.57040,1.09000,-0.81670
1.10081,1.10000,1.06021,1.10000,-0.55617,1.10000,-0.81779
1.11082,1.11000,1.05851,1.11000,-0.54386,1.11000,-0.81846
1.12083,1.12000,1.05196,1.12000,-0.53363,1.12000,-0.81857
1.13084,1.13000,1.04058,1.13000,-0.52545,1.13000,-0.81801
