Tiempo;Evento
3.84;Posición inicial
6.97;< Contacto inicial izquierdo
7.05;> Despegue derecho
7.56;< Contacto inicial derecho
7.63;> Despegue izquierdo
8.07;< Contacto inicial izquierdo
8.15;> Despegue derecho
8.55;< Contacto inicial derecho
8.64;> Despegue izquierdo
9.09;< Contacto inicial izquierdo
9.18;> Despegue derecho
9.58;< Contacto inicial derecho
9.67;> Despegue izquierdo
10.14;< Contacto inicial izquierdo
10.23;> Despegue derecho
10.63;< Contacto inicial derecho
10.72;> Despegue izquierdo
11.18;< Contacto inicial izquierdo
11.26;> Despegue derecho
11.69;< Contacto inicial derecho
11.78;> Despegue izquierdo
12.23;< Contacto inicial izquierdo
12.31;> Despegue derecho
12.73;< Contacto inicial derecho
12.83;> Despegue izquierdo
13.29;< Contacto inicial izquierdo
13.38;> Despegue derecho
13.82;< Contacto inicial derecho
13.9;> Despegue izquierdo
14.36;< Contacto inicial izquierdo
14.45;> Despegue derecho
14.86;< Contacto inicial derecho
14.95;> Despegue izquierdo
15.42;< Contacto inicial izquierdo
15.5;> Despegue derecho
15.91;< Contacto inicial derecho
16;> Despegue izquierdo
16.47;< Contacto inicial izquierdo
16.56;> Despegue derecho
16.97;< Contacto inicial derecho
17.07;> Despegue izquierdo
17.54;< Contacto inicial izquierdo
17.63;> Despegue derecho
18.08;< Contacto inicial derecho
18.16;> Despegue izquierdo
18.58;< Contacto inicial izquierdo
18.69;> Despegue derecho
19.1;< Contacto inicial derecho
19.19;> Despegue izquierdo
21.07;< Contacto inicial izquierdo
21.13;> Despegue derecho
21.62;< Contacto inicial derecho
21.71;> Despegue izquierdo
22.17;< Contacto inicial izquierdo
22.25;> Despegue derecho
22.73;< Contacto inicial derecho
22.81;> Despegue izquierdo
23.27;< Contacto inicial izquierdo
23.35;> Despegue derecho
23.82;< Contacto inicial derecho
23.9;> Despegue izquierdo
24.34;< Contacto inicial izquierdo
24.43;> Despegue derecho
24.89;< Contacto inicial derecho
24.98;> Despegue izquierdo
25.47;< Contacto inicial izquierdo
25.56;> Despegue derecho
25.99;< Contacto inicial derecho
26.08;> Despegue izquierdo
26.56;< Contacto inicial izquierdo
26.65;> Despegue derecho
27.08;< Contacto inicial derecho
27.17;> Despegue izquierdo
27.66;< Contacto inicial izquierdo
27.75;> Despegue derecho
28.19;< Contacto inicial derecho
28.28;> Despegue izquierdo
28.76;< Contacto inicial izquierdo
28.84;> Despegue derecho
29.25;< Contacto inicial derecho
29.34;> Despegue izquierdo
29.83;< Contacto inicial izquierdo
29.91;> Despegue derecho
30.35;< Contacto inicial derecho
30.45;> Despegue izquierdo
30.92;< Contacto inicial izquierdo
31.01;> Despegue derecho
31.45;< Contacto inicial derecho
31.55;> Despegue izquierdo
32.05;< Contacto inicial izquierdo
32.14;> Despegue derecho
32.6;< Contacto inicial derecho
32.7;> Despegue izquierdo
33.22;< Contacto inicial izquierdo
33.32;> Despegue derecho
35.42;< Contacto inicial derecho
35.49;> Despegue izquierdo
35.98;< Contacto inicial izquierdo
36.05;> Despegue derecho
36.52;< Contacto inicial derecho
36.62;> Despegue izquierdo
37.12;< Contacto inicial izquierdo
37.21;> Despegue derecho
37.64;< Contacto inicial derecho
37.74;> Despegue izquierdo
38.23;< Contacto inicial izquierdo
38.32;> Despegue derecho
38.78;< Contacto inicial derecho
38.88;> Despegue izquierdo
39.4;< Contacto inicial izquierdo
39.48;> Despegue derecho
39.94;< Contacto inicial derecho
40.02;> Despegue izquierdo
40.53;< Contacto inicial izquierdo
40.61;> Despegue derecho
41.06;< Contacto inicial derecho
41.15;> Despegue izquierdo
41.63;< Contacto inicial izquierdo
41.72;> Despegue derecho
42.19;< Contacto inicial derecho
42.28;> Despegue izquierdo
42.79;< Contacto inicial izquierdo
42.88;> Despegue derecho
