Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,-1.59666,0.00000,-0.59703,0.00000,0.66996
0.01000,0.01000,-1.59777,0.01000,-0.60251,0.01000,0.67287
0.02000,0.02000,-1.59899,0.02000,-0.60779,0.02000,0.67651
0.03000,0.03000,-1.60023,0.03000,-0.61253,0.03000,0.68086
0.04001,0.04000,-1.60133,0.04000,-0.61641,0.04000,0.68587
0.05001,0.05000,-1.60213,0.05000,-0.61918,0.05000,0.69143
0.06001,0.06000,-1.60244,0.06000,-0.62069,0.06000,0.69739
0.07001,0.07000,-1.60209,0.07000,-0.62091,0.07000,0.70359
0.08001,0.08000,-1.60091,0.08000,-0.61994,0.08000,0.70983
0.09001,0.09000,-1.59880,0.09000,-0.61797,0.09000,0.71592
0.10001,0.10000,-1.59569,0.10000,-0.61527,0.10000,0.72165
0.11002,0.11000,-1.59154,0.11000,-0.61212,0.11000,0.72685
0.12002,0.12000,-1.58638,0.12000,-0.60884,0.12000,0.73134
0.13002,0.13000,-1.58027,0.13000,-0.60570,0.13000,0.73499
0.14002,0.14000,-1.57330,0.14000,-0.60291,0.14000,0.73771
0.15002,0.15000,-1.56560,0.15000,-0.60061,0.15000,0.73943
0.16002,0.16000,-1.55731,0.16000,-0.59888,0.16000,0.74015
0.17002,0.17000,-1.54858,0.17000,-0.59773,0.17000,0.73987
0.18003,0.18000,-1.53957,0.18000,-0.59709,0.18000,0.73864
0.19003,0.19000,-1.53044,0.19000,-0.59690,0.19000,0.73652
0.20003,0.20000,-1.52129,0.20000,-0.59706,0.20000,0.73361
0.21003,0.21000,-1.51224,0.21000,-0.59746,0.21000,0.73004
0.22003,0.22000,-1.50331,0.22000,-0.59803,0.22000,0.72595
0.23003,0.23000,-1.49450,0.23000,-0.59871,0.23000,0.72150
0.24003,0.24000,-1.48576,0.24000,-0.59946,0.24000,0.71688
0.25003,0.25000,-1.47704,0.25000,-0.60027,0.25000,0.71230
0.26004,0.26000,-1.46827,0.26000,-0.60116,0.26000,0.70793
0.27004,0.27000,-1.45939,0.27000,-0.60213,0.27000,0.70395
0.28004,0.28000,-1.45041,0.28000,-0.60321,0.28000,0.70048
0.29004,0.29000,-1.44138,0.29000,-0.60441,0.29000,0.69760
0.30004,0.30000,-1.43240,0.30000,-0.60573,0.30000,0.69531
0.31004,0.31000,-1.42362,0.31000,-0.60713,0.31000,0.69355
0.32004,0.32000,-1.41519,0.32000,-0.60858,0.32000,0.69220
0.33005,0.33000,-1.40726,0.33000,-0.60999,0.33000,0.69107
0.34005,0.34000,-1.39995,0.34000,-0.61128,0.34000,0.68997
0.35005,0.35000,-1.39331,0.35000,-0.61233,0.35000,0.68872
0.36005,0.36000,-1.38733,0.36000,-0.61307,0.36000,0.68715
0.37005,0.37000,-1.38194,0.37000,-0.61343,0.37000,0.68516
0.38005,0.38000,-1.37701,0.38000,-0.61337,0.38000,0.68275
0.39005,0.39000,-1.37239,0.39000,-0.61290,0.39000,0.67996
0.40006,0.40000,-1.36788,0.40000,-0.61205,0.40000,0.67694
0.41006,0.41000,-1.36331,0.41000,-0.61088,0.41000,0.67388
0.42006,0.42000,-1.35850,0.42000,-0.60947,0.42000,0.67100
0.43006,0.43000,-1.35333,0.43000,-0.60788,0.43000,0.66853
0.44006,0.44000,-1.34769,0.44000,-0.60619,0.44000,0.66665
0.45006,0.45000,-1.34152,0.45000,-0.60442,0.45000,0.66550
0.46006,0.46000,-1.33481,0.46000,-0.60258,0.46000,0.66513
0.47006,0.47000,-1.32758,0.47000,-0.60068,0.47000,0.66553
0.48007,0.48000,-1.31989,0.48000,-0.59869,0.48000,0.66661
0.49007,0.49000,-1.31182,0.49000,-0.59659,0.49000,0.66823
0.50007,0.50000,-1.30351,0.50000,-0.59439,0.50000,0.67020
0.51007,0.51000,-1.29510,0.51000,-0.59209,0.51000,0.67230
0.52007,0.52000,-1.28677,0.52000,-0.58975,0.52000,0.67434
0.53007,0.53000,-1.27873,0.53000,-0.58743,0.53000,0.67612
0.54007,0.54000,-1.27118,0.54000,-0.58522,0.54000,0.67748
0.55008,0.55000,-1.26436,0.55000,-0.58324,0.55000,0.67831
0.56008,0.56000,-1.25849,0.56000,-0.58156,0.56000,0.67854
0.57008,0.57000,-1.25378,0.57000,-0.58027,0.57000,0.67816
0.58008,0.58000,-1.25043,0.58000,-0.57942,0.58000,0.67717
0.59008,0.59000,-1.24858,0.59000,-0.57898,0.59000,0.67564
0.60008,0.60000,-1.24833,0.60000,-0.57891,0.60000,0.67363
0.61008,0.61000,-1.24970,0.61000,-0.57909,0.61000,0.67126
