Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, 0.0450389, -1.57589, -0.589856, -1.42481, -1.66053, 0.56295, -0.25441, 0.00513759, 0.869218, -2.48984, -2.55736, -0.420021, 0.328201, 0.270653, -0.937462, -0.839777, 0.177469, -1.35308, -0.337536, -0.34097, -0.276743, -6.079, 2.32575, 3.09352, 0.299152, -0.306595, 0.614343, 0.150386, 0.290394, -0.305998, -0.109668, -0.286825, 0.659485, 0.155564, -0.405063, 2.12462, -1.53497, 0.852234, -0.0924084, 0.642293, 0.538225, 0.649767
0.0100015, 0.0617498, -1.57168, -0.595899, -1.42807, -1.65095, 0.555939, -0.239952, -0.000896753, 0.864614, -2.51709, -2.56178, -0.441437, 0.330322, 0.267746, -0.93856, -0.872711, 0.160062, -1.31384, -0.335841, -0.35394, -0.273251, -6.05327, 2.31825, 3.07753, 0.297491, -0.299925, 0.606426, 0.14623, 0.288845, -0.299346, -0.116865, -0.289773, 0.663444, 0.122991, -0.397724, 2.13848, -1.53022, 0.816939, -0.089679, 0.64303, 0.548037, 0.650103
0.020003, 0.0719772, -1.56877, -0.602063, -1.42888, -1.63878, 0.546356, -0.224594, -0.0122285, 0.867504, -2.54901, -2.56518, -0.462036, 0.331459, 0.267311, -0.944038, -0.9049, 0.143149, -1.27449, -0.33567, -0.368918, -0.270486, -6.03269, 2.31083, 3.06149, 0.294711, -0.290759, 0.599378, 0.142533, 0.28616, -0.290199, -0.119464, -0.296286, 0.664219, 0.0878728, -0.376999, 2.15053, -1.53879, 0.784453, -0.0866358, 0.643139, 0.548649, 0.649772
0.0300045, 0.0753222, -1.56786, -0.608074, -1.42782, -1.62135, 0.536667, -0.209557, -0.026156, 0.874354, -2.58507, -2.56702, -0.485909, 0.331818, 0.262863, -0.953896, -0.939851, 0.128702, -1.2323, -0.3347, -0.385644, -0.268846, -6.01556, 2.30266, 3.04238, 0.291213, -0.281643, 0.590289, 0.137532, 0.282782, -0.281102, -0.116919, -0.303363, 0.666066, 0.0593581, -0.354607, 2.16037, -1.54017, 0.758287, -0.0852337, 0.642139, 0.542618, 0.648573
0.040006, 0.077688, -1.56872, -0.61374, -1.42494, -1.59859, 0.527634, -0.196831, -0.0317067, 0.879688, -2.62452, -2.56676, -0.513962, 0.332787, 0.245071, -0.962463, -0.977346, 0.116993, -1.18219, -0.331417, -0.403789, -0.268698, -6.00339, 2.29606, 3.02673, 0.286948, -0.273207, 0.582635, 0.133905, 0.278598, -0.27268, -0.109312, -0.308759, 0.664447, 0.0378536, -0.337384, 2.17351, -1.51913, 0.734689, -0.0847846, 0.640079, 0.536904, 0.646457
0.0500075, 0.0797229, -1.57122, -0.620011, -1.41514, -1.57074, 0.519241, -0.18383, -0.0349823, 0.885509, -2.66644, -2.56396, -0.544815, 0.333778, 0.219543, -0.971992, -1.01645, 0.105725, -1.12973, -0.32737, -0.422998, -0.270348, -5.99192, 2.28715, 3.01989, 0.280993, -0.265123, 0.577219, 0.130681, 0.272709, -0.264612, -0.0988373, -0.313417, 0.652067, 0.0239359, -0.322771, 2.19048, -1.47279, 0.721705, -0.0822636, 0.636527, 0.528634, 0.642571
0.060009, 0.0818607, -1.57308, -0.626295, -1.40243, -1.53995, 0.513451, -0.169197, -0.0399858, 0.896455, -2.70983, -2.5583, -0.573914, 0.333694, 0.190613, -0.988373, -1.05176, 0.0937252, -1.08033, -0.323241, -0.442937, -0.274, -5.98034, 2.27811, 3.0172, 0.275931, -0.258959, 0.571978, 0.126186, 0.267727, -0.258473, -0.0901551, -0.3135, 0.633524, 0.0237694, -0.312928, 2.2016, -1.41455, 0.725777, -0.077071, 0.6316, 0.513549, 0.636972
0.0700104, 0.0818607, -1.57308, -0.626295, -1.40243, -1.53995, 0.513451, -0.169197, -0.0399858, 0.896455, -2.70983, -2.5583, -0.573914, 0.333694, 0.190613, -0.988373, -1.05176, 0.0937252, -1.08033, -0.323241, -0.442937, -0.274, -5.98034, 2.27811, 3.0172, 0.275931, -0.258959, 0.571978, 0.126186, 0.267727, -0.258473, -0.0901551, -0.3135, 0.633524, 0.0237694, -0.312928, 2.2016, -1.41455, 0.725777, -0.077071, 0.6316, 0.513549, 0.636972
0.0800119, 0.107918, -1.57516, -0.639097, -1.37601, -1.47544, 0.491096, -0.142319, -0.0497523, 0.8972, -2.7969, -2.53805, -0.613876, 0.333092, 0.173401, -1.0311, -1.12233, 0.0765992, -0.993412, -0.310421, -0.483995, -0.287513, -5.96068, 2.26057, 3.00886, 0.272085, -0.250743, 0.567545, 0.116259, 0.263952, -0.250308, -0.0814598, -0.304497, 0.612712, 0.0306372, -0.307903, 2.21043, -1.33858, 0.741821, -0.0644122, 0.621173, 0.511905, 0.625076
0.0900134, 0.123436, -1.57648, -0.646384, -1.36361, -1.4408, 0.473297, -0.128685, -0.0629102, 0.89413, -2.83866, -2.52378, -0.62812, 0.332718, 0.191246, -1.05699, -1.15621, 0.0708432, -0.952907, -0.300912, -0.504845, -0.29714, -5.94848, 2.25499, 3.00057, 0.272428, -0.246887, 0.567076, 0.113942, 0.264294, -0.246467, -0.0818417, -0.298234, 0.614121, 0.0330559, -0.306883, 2.21331, -1.32881, 0.752143, -0.0625152, 0.621043, 0.519983, 0.624744
