Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,-0.89762,0.00000,-1.19694,0.00000,-0.22544,0.00000,1.25859,0.00000,-0.43715,0.00000,-0.36434
0.01001,0.01000,-0.89450,0.01000,-1.21659,0.01000,-0.27659,0.01000,1.24043,0.01000,-0.37198,0.01000,-0.38264
0.02001,0.02000,-0.88996,0.02000,-1.23782,0.02000,-0.34535,0.02000,1.21869,0.02000,-0.31074,0.02000,-0.40565
0.03001,0.03000,-0.88393,0.03000,-1.25934,0.03000,-0.43133,0.03000,1.19404,0.03000,-0.23895,0.03000,-0.43267
0.04002,0.04000,-0.87639,0.04000,-1.27958,0.04000,-0.53257,0.04000,1.16754,0.04000,-0.15264,0.04000,-0.46241
0.05002,0.05000,-0.86732,0.05000,-1.29678,0.05000,-0.64538,0.05000,1.14058,0.05000,-0.04815,0.05000,-0.49304
0.06003,0.06000,-0.85661,0.06000,-1.30919,0.06000,-0.76443,0.06000,1.11485,0.06000,0.07133,0.06000,-0.52231
0.07003,0.07000,-0.84396,0.07000,-1.31526,0.07000,-0.88302,0.07000,1.09213,0.07000,0.15769,0.07000,-0.54779
0.08004,0.08000,-0.82884,0.08000,-1.31387,0.08000,-0.99350,0.08000,1.07414,0.08000,-0.15820,0.08000,-0.56719
0.09004,0.09000,-0.81058,0.09000,-1.30449,0.09000,-1.08790,0.09000,1.06234,0.09000,-1.50506,0.09000,-0.57868
0.10005,0.10000,-0.78861,0.10000,-1.28731,0.10000,-1.15866,0.10000,1.05775,0.10000,-2.52273,0.10000,-0.58119
0.11005,0.11000,-0.76266,0.11000,-1.26323,0.11000,-1.19940,0.11000,1.06078,0.11000,-2.73082,0.11000,-0.57455
0.12006,0.12000,-0.73308,0.12000,-1.23380,0.12000,-1.20566,0.12000,1.07120,0.12000,-2.82813,0.12000,-0.55957
0.13006,0.13000,-0.70087,0.13000,-1.20101,0.13000,-1.17539,0.13000,1.08807,0.13000,-2.74181,0.13000,-0.53788
0.14007,0.14000,-0.66767,0.14000,-1.16711,0.14000,-1.10936,0.14000,1.10990,0.14000,-2.41151,0.14000,-0.51172
0.15007,0.15000,-0.63549,0.15000,-1.13434,0.15000,-1.01113,0.15000,1.13477,0.15000,-2.03667,0.15000,-0.48360
0.16008,0.16000,-0.60646,0.16000,-1.10471,0.16000,-0.88685,0.16000,1.16052,0.16000,-1.60931,0.16000,-0.45605
0.17008,0.17000,-0.58244,0.17000,-1.07989,0.17000,-0.74470,0.17000,1.18494,0.17000,-1.14823,0.17000,-0.43135
0.18009,0.18000,-0.56472,0.18000,-1.06106,0.18000,-0.59417,0.18000,1.20594,0.18000,-0.60898,0.18000,-0.41138
0.19009,0.19000,-0.55384,0.19000,-1.04893,0.19000,-0.44526,0.19000,1.22175,0.19000,-0.30652,0.19000,-0.39758
0.20010,0.20000,-0.54955,0.20000,-1.04372,0.20000,-0.30757,0.20000,1.23093,0.20000,-0.18357,0.20000,-0.39093
0.21010,0.21000,-0.55098,0.21000,-1.04524,0.21000,-0.18962,0.21000,1.23254,0.21000,-0.04473,0.21000,-0.39200
0.22011,0.22000,-0.55696,0.22000,-1.05289,0.22000,-0.09815,0.22000,1.22612,0.22000,0.05185,0.22000,-0.40097
0.23011,0.23000,-0.56625,0.23000,-1.06576,0.23000,-0.03772,0.23000,1.21170,0.23000,0.03571,0.23000,-0.41766
0.24012,0.24000,-0.57787,0.24000,-1.08270,0.24000,-0.01041,0.24000,1.18987,0.24000,0.02136,0.24000,-0.44152
0.25012,0.25000,-0.59121,0.25000,-1.10231,0.25000,-0.01587,0.25000,1.16171,0.25000,0.00375,0.25000,-0.47162
0.26013,0.26000,-0.60604,0.26000,-1.12309,0.26000,-0.05152,0.26000,1.12875,0.26000,-0.04098,0.26000,-0.50667
0.27013,0.27000,-0.62239,0.27000,-1.14342,0.27000,-0.11298,0.27000,1.09296,0.27000,-0.06220,0.27000,-0.54503
0.28014,0.28000,-0.64033,0.28000,-1.16173,0.28000,-0.19443,0.28000,1.05659,0.28000,-0.04884,0.28000,-0.58470
0.29014,0.29000,-0.65974,0.29000,-1.17652,0.29000,-0.28920,0.29000,1.02208,0.29000,-0.00543,0.29000,-0.62349
0.30015,0.30000,-0.68012,0.30000,-1.18655,0.30000,-0.39010,0.30000,0.99189,0.30000,0.05180,0.30000,-0.65910
0.31015,0.31000,-0.70043,0.31000,-1.19092,0.31000,-0.48986,0.31000,0.96827,0.31000,0.07139,0.31000,-0.68937
0.32015,0.32000,-0.71921,0.32000,-1.18918,0.32000,-0.58150,0.32000,0.95307,0.32000,-1.39380,0.32000,-0.71251
0.33016,0.33000,-0.73489,0.33000,-1.18145,0.33000,-0.65861,0.33000,0.94749,0.33000,-2.40100,0.33000,-0.72734
0.34016,0.34000,-0.74615,0.34000,-1.16839,0.34000,-0.71571,0.34000,0.95195,0.34000,-2.69196,0.34000,-0.73347
0.35017,0.35000,-0.75240,0.35000,-1.15112,0.35000,-0.74856,0.35000,0.96599,0.35000,-2.98145,0.35000,-0.73137
0.36017,0.36000,-0.75396,0.36000,-1.13117,0.36000,-0.75443,0.36000,0.98827,0.36000,-3.03944,0.36000,-0.72229
0.37018,0.37000,-0.75217,0.37000,-1.11018,0.37000,-0.73236,0.37000,1.01669,0.37000,-2.87541,0.37000,-0.70803
0.38018,0.38000,-0.74912,0.38000,-1.08983,0.38000,-0.68339,0.38000,1.04865,0.38000,-2.51743,0.38000,-0.69067
0.39019,0.39000,-0.74730,0.39000,-1.07159,0.39000,-0.61044,0.39000,1.08127,0.39000,-2.08630,0.39000,-0.67234
0.40019,0.40000,-0.74913,0.40000,-1.05669,0.40000,-0.51826,0.40000,1.11168,0.40000,-1.53423,0.40000,-0.65496
