Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, -4.78994, -3.4639, -1.16905, 5.26232, 5.57538, 2.93776, -2.68784, 0.212088, -2.61528, 0.0531667, 2.05602, 1.37085, -0.144142, -1.96619, -1.90369, -1.28705, -0.621957, -5.40569, 2.29258, 3.99888, 2.64409, -3.86301, -2.0164, -2.79251, 0.0140203, -1.04199, 0.172661, 0.676075, 0.0131215, -1.05072, 1.97068, 1.35466, -0.075679, 0.930101, -0.203286, -0.794123, -3.22844, -2.36551, -1.26638, -0.780422, 0.830136, 1.47806
0.0100015, -4.65615, -3.36806, -1.19825, 5.07064, 5.47651, 2.77154, -2.51073, 0.128185, -2.57994, 0.033205, 2.11615, 1.31952, -0.132507, -1.85754, -1.93398, -1.24442, -0.530534, -5.23673, 2.15864, 3.93496, 2.69869, -3.79309, -2.00801, -2.71467, 0.0467988, -1.02112, 0.188062, 0.667737, 0.0457868, -1.0295, 1.93055, 1.37205, -0.0957385, 0.901092, -0.219796, -0.767067, -3.23714, -2.34009, -1.22591, -0.69698, 0.834764, 1.4015
0.0200029, -4.53174, -3.2758, -1.22488, 4.88501, 5.37777, 2.60287, -2.3469, 0.0625795, -2.52025, 0.0110247, 2.18532, 1.27188, -0.112694, -1.77586, -1.977, -1.20721, -0.443073, -5.06247, 2.03363, 3.86242, 2.75508, -3.71251, -1.99233, -2.62084, 0.0674243, -0.99536, 0.203152, 0.659246, 0.0662928, -1.00336, 1.88692, 1.38376, -0.122012, 0.874504, -0.229619, -0.75287, -3.22303, -2.33122, -1.18693, -0.614139, 0.835151, 1.32858
0.0300044, -4.41141, -3.18933, -1.251, 4.71857, 5.27798, 2.435, -2.18643, -0.0158657, -2.45132, -0.0125535, 2.26229, 1.22499, -0.0922546, -1.70203, -2.03429, -1.17525, -0.357747, -4.88586, 1.91236, 3.78299, 2.81019, -3.62239, -1.96933, -2.51006, 0.0733108, -0.965949, 0.219579, 0.65435, 0.0720383, -0.973627, 1.84411, 1.38822, -0.156688, 0.852831, -0.235854, -0.747898, -3.18942, -2.33641, -1.15368, -0.532, 0.835763, 1.26351
0.0400058, -4.29674, -3.10516, -1.27541, 4.56722, 5.17384, 2.27644, -2.02509, -0.121035, -2.37259, -0.0365223, 2.34554, 1.17537, -0.075737, -1.61571, -2.10665, -1.14845, -0.278633, -4.71251, 1.79486, 3.6988, 2.86078, -3.52607, -1.94162, -2.39431, 0.0681566, -0.931412, 0.237899, 0.65413, 0.066715, -0.938804, 1.80221, 1.38147, -0.198625, 0.834301, -0.237508, -0.747733, -3.14538, -2.36739, -1.12274, -0.453744, 0.83389, 1.20496
0.0500073, -4.18853, -3.02605, -1.29885, 4.43381, 5.07476, 2.13152, -1.86333, -0.235048, -2.29526, -0.0597484, 2.43343, 1.12014, -0.062706, -1.51733, -2.19315, -1.12689, -0.203618, -4.54538, 1.6782, 3.61206, 2.90381, -3.42862, -1.91062, -2.281, 0.052709, -0.894254, 0.25865, 0.659677, 0.0510917, -0.901409, 1.76238, 1.36502, -0.245603, 0.814144, -0.239592, -0.74446, -3.0924, -2.41598, -1.09563, -0.383759, 0.825094, 1.15579
0.0600087, -4.08324, -2.95374, -1.32302, 4.31138, 4.98677, 1.98801, -1.69896, -0.325532, -2.24043, -0.0810369, 2.52431, 1.07176, -0.0525742, -1.43109, -2.28841, -1.1083, -0.13138, -4.38608, 1.55842, 3.52485, 2.93675, -3.33475, -1.87966, -2.18058, 0.0298443, -0.855461, 0.278448, 0.668739, 0.0280698, -0.862404, 1.72514, 1.34153, -0.290688, 0.792601, -0.245118, -0.732545, -3.03988, -2.46896, -1.07521, -0.322378, 0.812193, 1.11823
0.0700102, -3.98038, -2.88604, -1.35062, 4.1879, 4.90606, 1.83341, -1.526, -0.38276, -2.2177, -0.0991972, 2.61669, 1.03924, -0.0493546, -1.36154, -2.3781, -1.08943, -0.0605797, -4.23442, 1.43685, 3.43885, 2.95782, -3.24445, -1.85162, -2.09255, 0.000942109, -0.820882, 0.300933, 0.677593, -0.000971295, -0.82761, 1.68878, 1.31394, -0.326628, 0.770473, -0.249938, -0.712748, -2.99348, -2.51892, -1.05942, -0.268006, 0.795001, 1.08929
0.0800116, -3.88127, -2.8229, -1.37619, 4.05937, 4.83035, 1.67175, -1.34828, -0.392341, -2.23079, -0.113114, 2.70927, 1.0224, -0.0550766, -1.31658, -2.45092, -1.07024, 0.0065077, -4.08746, 1.3149, 3.35527, 2.96616, -3.16749, -1.82256, -2.00987, -0.0239752, -0.787637, 0.32328, 0.689952, -0.0259997, -0.794242, 1.6517, 1.29146, -0.353291, 0.748172, -0.25345, -0.691971, -2.95211, -2.55393, -1.04964, -0.224704, 0.771538, 1.07056
0.0900131, -3.78314, -2.76339, -1.39962, 3.93934, 4.76291, 1.51295, -1.17936, -0.357886, -2.28662, -0.121822, 2.80104, 1.01026, -0.0545654, -1.29784, -2.49744, -1.05272, 0.0680794, -3.94376, 1.18739, 3.2747, 2.9619, -3.10803, -1.79309, -1.93372, -0.0446505, -0.75659, 0.347422, 0.700423, -0.0467646, -0.763102, 1.61537, 1.27523, -0.371631, 0.726394, -0.252111, -0.670647, -2.91855, -2.56582, -1.04568, -0.190952, 0.746634, 1.06061
