Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,-0.01054,0.00000,0.13190,0.00000,0.03702,0.00000,-0.12804,0.00000,0.41111,0.00000,-0.56121
0.01000,0.01000,-0.01497,0.01000,0.13016,0.01000,0.03849,0.01000,-0.12681,0.01000,0.39280,0.01000,-0.55953
0.02000,0.02000,-0.01925,0.02000,0.12861,0.02000,0.04033,0.02000,-0.12526,0.02000,0.37637,0.02000,-0.55835
0.03000,0.03000,-0.02308,0.03000,0.12743,0.03000,0.04250,0.03000,-0.12338,0.03000,0.35535,0.03000,-0.55788
0.04001,0.04000,-0.02616,0.04000,0.12681,0.04000,0.04490,0.04000,-0.12117,0.04000,0.33438,0.04000,-0.55832
0.05001,0.05000,-0.02824,0.05000,0.12689,0.05000,0.04742,0.05000,-0.11863,0.05000,0.31140,0.05000,-0.55977
0.06001,0.06000,-0.02916,0.06000,0.12780,0.06000,0.04990,0.06000,-0.11579,0.06000,0.28884,0.06000,-0.56231
0.07001,0.07000,-0.02886,0.07000,0.12961,0.07000,0.05219,0.07000,-0.11268,0.07000,0.27480,0.07000,-0.56589
0.08001,0.08000,-0.02741,0.08000,0.13228,0.08000,0.05414,0.08000,-0.10935,0.08000,0.26952,0.08000,-0.57039
0.09001,0.09000,-0.02500,0.09000,0.13574,0.09000,0.05564,0.09000,-0.10587,0.09000,0.26394,0.09000,-0.57556
0.10002,0.10000,-0.02195,0.10000,0.13982,0.10000,0.05659,0.10000,-0.10230,0.10000,0.26134,0.10000,-0.58106
0.11002,0.11000,-0.01863,0.11000,0.14432,0.11000,0.05693,0.11000,-0.09874,0.11000,0.26099,0.11000,-0.58645
0.12002,0.12000,-0.01549,0.12000,0.14898,0.12000,0.05666,0.12000,-0.09525,0.12000,0.26486,0.12000,-0.59120
0.13002,0.13000,-0.01297,0.13000,0.15352,0.13000,0.05584,0.13000,-0.09191,0.13000,0.27322,0.13000,-0.59477
0.14002,0.14000,-0.01146,0.14000,0.15767,0.14000,0.05455,0.14000,-0.08875,0.14000,0.28125,0.14000,-0.59661
0.15002,0.15000,-0.01127,0.15000,0.16119,0.15000,0.05293,0.15000,-0.08582,0.15000,0.29681,0.15000,-0.59624
0.16002,0.16000,-0.01259,0.16000,0.16388,0.16000,0.05115,0.16000,-0.08313,0.16000,0.31322,0.16000,-0.59328
0.17003,0.17000,-0.01549,0.17000,0.16562,0.17000,0.04938,0.17000,-0.08070,0.17000,0.32786,0.17000,-0.58750
0.18003,0.18000,-0.01989,0.18000,0.16640,0.18000,0.04781,0.18000,-0.07852,0.18000,0.34502,0.18000,-0.57883
0.19003,0.19000,-0.02558,0.19000,0.16626,0.19000,0.04657,0.19000,-0.07662,0.19000,0.36318,0.19000,-0.56741
0.20003,0.20000,-0.03225,0.20000,0.16536,0.20000,0.04579,0.20000,-0.07501,0.20000,0.37203,0.20000,-0.55356
0.21003,0.21000,-0.03949,0.21000,0.16389,0.21000,0.04551,0.21000,-0.07373,0.21000,0.37128,0.21000,-0.53774
0.22003,0.22000,-0.04687,0.22000,0.16209,0.22000,0.04571,0.22000,-0.07279,0.22000,0.36081,0.22000,-0.52057
0.23003,0.23000,-0.05398,0.23000,0.16021,0.23000,0.04633,0.23000,-0.07219,0.23000,0.34964,0.23000,-0.50273
0.24004,0.24000,-0.06043,0.24000,0.15843,0.24000,0.04723,0.24000,-0.07193,0.24000,0.34143,0.24000,-0.48493
0.25004,0.25000,-0.06593,0.25000,0.15692,0.25000,0.04828,0.25000,-0.07197,0.25000,0.33392,0.25000,-0.46784
0.26004,0.26000,-0.07030,0.26000,0.15575,0.26000,0.04929,0.26000,-0.07224,0.26000,0.33216,0.26000,-0.45206
