Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, -0.984109, 0.401628, 0.089539, 0.229731, 0.0981124, -0.461464, -0.075882, -0.118052, 0.0902008, -1.12756, -0.858428, 0.266068, 0.679459, -0.233475, -0.0226212, -1.74338, -1.17347, -0.0257793, -0.488347, 0.448742, -0.942241, 0.512308, 2.0118, 0.88793, 3.72335, 9.9941, -2.55703, -1.41555, 3.83451, 9.974, -1.02813, -2.47194, 4.81665, -8.50292, -3.76453, 0.0619985, -0.597477, 10.0015, -0.157001, 0.2839, 1.20716, 0.327322
0.0100014, -0.951348, 0.400367, 0.0672894, 0.244137, 0.110958, -0.481384, -0.051239, -0.113669, 0.11054, -1.11763, -0.84856, 0.255096, 0.680542, -0.219856, -0.0698013, -1.74133, -1.17611, -0.0197151, -0.488983, 0.442771, -0.926194, 0.501772, 1.99812, 0.917727, 3.91774, 10.0261, -2.35958, -1.431, 4.00899, 10.0059, -1.04796, -2.46973, 4.62977, -8.54404, -3.50614, 0.0635996, -1.67549, 9.97453, -0.146704, 0.313568, 1.20857, 0.348996
0.0200028, -0.917522, 0.403409, 0.0485344, 0.256917, 0.124934, -0.494827, -0.0288391, -0.108463, 0.119412, -1.10702, -0.838198, 0.242424, 0.679337, -0.192841, -0.106071, -1.74016, -1.17653, -0.0126448, -0.488923, 0.435554, -0.907155, 0.50676, 1.99524, 0.955959, 4.03877, 10.0478, -2.22785, -1.44675, 4.11637, 10.0275, -1.01226, -2.47511, 4.40229, -8.57571, -3.03136, 0.0627574, -3.4523, 9.96179, -0.121408, 0.343182, 1.22025, 0.366465
0.0300042, -0.883331, 0.407542, 0.0354045, 0.271518, 0.138892, -0.51564, -0.0113983, -0.0895812, 0.115351, -1.0963, -0.828082, 0.238899, 0.676437, -0.173164, -0.123146, -1.7397, -1.17564, 0.00201523, -0.489337, 0.427168, -0.885789, 0.519104, 2.00298, 0.990989, 4.07155, 10.0624, -2.16195, -1.45992, 4.14073, 10.0419, -0.925837, -2.48459, 4.06772, -8.59592, -2.30945, 0.0593043, -5.5618, 9.96729, -0.087217, 0.373369, 1.24057, 0.385258
0.0400057, -0.850625, 0.411397, 0.0297355, 0.283993, 0.147744, -0.528023, -0.000923157, -0.0763229, 0.106228, -1.08615, -0.819109, 0.232597, 0.67115, -0.148849, -0.124382, -1.73618, -1.17584, 0.0179586, -0.486862, 0.417766, -0.863122, 0.533747, 2.01719, 1.0147, 4.02312, 10.0701, -2.11721, -1.47664, 4.08669, 10.049, -0.785746, -2.49556, 3.55505, -8.59945, -1.3474, 0.0549529, -7.68969, 9.98678, -0.0560353, 0.404109, 1.2668, 0.4092
0.0500071, -0.818633, 0.416191, 0.0303201, 0.292553, 0.148065, -0.535202, -0.00393677, -0.0660418, 0.106727, -1.07728, -0.812274, 0.226997, 0.672997, -0.123474, -0.128319, -1.73076, -1.17425, 0.0377787, -0.488836, 0.407583, -0.840524, 0.536766, 2.03636, 1.02329, 3.92778, 10.0771, -2.05042, -1.50054, 3.98746, 10.0554, -0.538579, -2.50397, 2.93794, -8.58797, -0.261821, 0.0507038, -9.51388, 10.0099, -0.0283565, 0.427612, 1.29505, 0.429191
0.0600085, -0.786957, 0.420044, 0.0353448, 0.289487, 0.144969, -0.540939, -0.0160675, -0.060326, 0.109255, -1.07035, -0.808601, 0.22393, 0.682457, -0.103119, -0.130112, -1.72545, -1.17505, 0.0584099, -0.492901, 0.396938, -0.819641, 0.525855, 2.06132, 1.01361, 3.82917, 10.0867, -1.99037, -1.52291, 3.8873, 10.0643, -0.183233, -2.50524, 2.34275, -8.56555, 0.800729, 0.0446504, -10.563, 10.0336, -0.00566041, 0.43668, 1.31931, 0.436845
0.0700099, -0.756358, 0.421683, 0.0444678, 0.281431, 0.140335, -0.538879, -0.0346832, -0.0432848, 0.122262, -1.06598, -0.809059, 0.220528, 0.695198, -0.111366, -0.127251, -1.71613, -1.17723, 0.077263, -0.508924, 0.38622, -0.802288, 0.509368, 2.09415, 0.982305, 3.77254, 10.0986, -1.91478, -1.53365, 3.82998, 10.0758, 0.184158, -2.50333, 1.88627, -8.53705, 1.57521, 0.0383101, -10.2334, 10.0658, 0.0132066, 0.425931, 1.34027, 0.425826
0.0800113, -0.726679, 0.422913, 0.0572553, 0.268365, 0.133748, -0.532387, -0.0593872, -0.031648, 0.140444, -1.0646, -0.814472, 0.227531, 0.704605, -0.121635, -0.11972, -1.70055, -1.18265, 0.0849514, -0.516727, 0.375865, -0.790297, 0.503109, 2.13513, 0.937129, 3.78439, 10.1025, -1.75115, -1.52913, 3.83862, 10.0795, 0.459263, -2.50177, 1.62047, -8.50646, 1.86967, 0.0309322, -8.22897, 10.1091, 0.0294314, 0.392149, 1.35964, 0.392555
0.0900127, -0.701759, 0.423024, 0.0704778, 0.248992, 0.127982, -0.51828, -0.0896378, -0.0274259, 0.169609, -1.06646, -0.825428, 0.23851, 0.719215, -0.125496, -0.125084, -1.68421, -1.18051, 0.0808721, -0.520547, 0.366311, -0.785317, 0.521192, 2.18359, 0.889762, 3.86881, 10.0888, -1.48278, -1.5065, 3.91584, 10.066, 0.581816, -2.50477, 1.47147, -8.47655, 1.72394, 0.0211662, -5.16958, 10.1697, 0.0465396, 0.344052, 1.3712, 0.346082
