Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,1.66673,0.00000,-0.21362,0.00000,-4.30143
0.01000,0.01000,1.68127,0.01000,-0.20203,0.01000,-4.28573
0.02000,0.02000,1.69723,0.02000,-0.18834,0.02000,-4.26735
0.03000,0.03000,1.71402,0.03000,-0.17278,0.03000,-4.24669
0.04001,0.04000,1.73097,0.04000,-0.15563,0.04000,-4.22433
0.05001,0.05000,1.74732,0.05000,-0.13729,0.05000,-4.20092
0.06001,0.06000,1.76232,0.06000,-0.11818,0.06000,-4.17720
0.07001,0.07000,1.77520,0.07000,-0.09871,0.07000,-4.15386
0.08001,0.08000,1.78527,0.08000,-0.07933,0.08000,-4.13152
0.09001,0.09000,1.79191,0.09000,-0.06041,0.09000,-4.11066
0.10002,0.10000,1.79463,0.10000,-0.04229,0.10000,-4.09160
0.11002,0.11000,1.79310,0.11000,-0.02523,0.11000,-4.07448
0.12002,0.12000,1.78719,0.12000,-0.00943,0.12000,-4.05928
0.13002,0.13000,1.77703,0.13000,0.00501,0.13000,-4.04581
0.14002,0.14000,1.76296,0.14000,0.01806,0.14000,-4.03374
0.15002,0.15000,1.74559,0.15000,0.02982,0.15000,-4.02261
0.16002,0.16000,1.72577,0.16000,0.04045,0.16000,-4.01181
0.17003,0.17000,1.70450,0.17000,0.05021,0.17000,-4.00062
0.18003,0.18000,1.68292,0.18000,0.05950,0.18000,-3.98816
0.19003,0.19000,1.66218,0.19000,0.06878,0.19000,-3.97342
0.20003,0.20000,1.64339,0.20000,0.07865,0.20000,-3.95521
0.21003,0.21000,1.62751,0.21000,0.08982,0.21000,-3.93222
0.22003,0.22000,1.61529,0.22000,0.10306,0.22000,-3.90297
0.23003,0.23000,1.60722,0.23000,0.11922,0.23000,-3.86591
0.24004,0.24000,1.60346,0.24000,0.13917,0.24000,-3.81945
0.25004,0.25000,1.60389,0.25000,0.16376,0.25000,-3.76208
0.26004,0.26000,1.60810,0.26000,0.19376,0.26000,-3.69242
0.27004,0.27000,1.61540,0.27000,0.22980,0.27000,-3.60940
0.28004,0.28000,1.62496,0.28000,0.27233,0.28000,-3.51230
0.29004,0.29000,1.63580,0.29000,0.32154,0.29000,-3.40090
0.30005,0.30000,1.64693,0.30000,0.37735,0.30000,-3.27549
0.31005,0.31000,1.65735,0.31000,0.43929,0.31000,-3.13692
0.32005,0.32000,1.66614,0.32000,0.50657,0.32000,-2.98654
0.33005,0.33000,1.67245,0.33000,0.57802,0.33000,-2.82618
0.34005,0.34000,1.67548,0.34000,0.65219,0.34000,-2.65804
0.35005,0.35000,1.67447,0.35000,0.72737,0.35000,-2.48462
0.36005,0.36000,1.66866,0.36000,0.80172,0.36000,-2.30861
0.37006,0.37000,1.65726,0.37000,0.87342,0.37000,-2.13272
