Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,0.09560,0.00000,-0.03517,0.00000,-0.08071,0.00000,-0.17786,0.00000,1.63964,0.00000,-0.32168
0.01001,0.01000,0.09154,0.01000,-0.03264,0.01000,-0.07820,0.01000,-0.18113,0.01000,1.61800,0.01000,-0.31532
0.02001,0.02000,0.08585,0.02000,-0.02921,0.02000,-0.07523,0.02000,-0.18491,0.02000,1.60523,0.02000,-0.30811
0.03002,0.03000,0.07843,0.03000,-0.02483,0.03000,-0.07184,0.03000,-0.18909,0.03000,1.60404,0.03000,-0.30024
0.04003,0.04000,0.06928,0.04000,-0.01952,0.04000,-0.06816,0.04000,-0.19351,0.04000,1.60262,0.04000,-0.29198
0.05003,0.05000,0.05854,0.05000,-0.01334,0.05000,-0.06429,0.05000,-0.19800,0.05000,1.59034,0.05000,-0.28360
0.06004,0.06000,0.04644,0.06000,-0.00641,0.06000,-0.06041,0.06000,-0.20235,0.06000,1.56791,0.06000,-0.27532
0.07005,0.07000,0.03338,0.07000,0.00110,0.07000,-0.05663,0.07000,-0.20633,0.07000,1.54273,0.07000,-0.26735
0.08005,0.08000,0.01982,0.08000,0.00901,0.08000,-0.05311,0.08000,-0.20976,0.08000,1.52815,0.08000,-0.25976
0.09006,0.09000,0.00633,0.09000,0.01708,0.09000,-0.04992,0.09000,-0.21244,0.09000,1.52382,0.09000,-0.25257
0.10007,0.10000,-0.00650,0.10000,0.02510,0.10000,-0.04711,0.10000,-0.21424,0.10000,1.52059,0.10000,-0.24571
0.11007,0.11000,-0.01806,0.11000,0.03281,0.11000,-0.04467,0.11000,-0.21508,0.11000,1.51510,0.11000,-0.23909
0.12008,0.12000,-0.02782,0.12000,0.04002,0.12000,-0.04255,0.12000,-0.21491,0.12000,1.50664,0.12000,-0.23258
0.13009,0.13000,-0.03532,0.13000,0.04653,0.13000,-0.04066,0.13000,-0.21375,0.13000,1.49625,0.13000,-0.22608
0.14009,0.14000,-0.04026,0.14000,0.05218,0.14000,-0.03889,0.14000,-0.21169,0.14000,1.48632,0.14000,-0.21950
0.15010,0.15000,-0.04246,0.15000,0.05687,0.15000,-0.03710,0.15000,-0.20884,0.15000,1.47424,0.15000,-0.21282
0.16010,0.16000,-0.04195,0.16000,0.06054,0.16000,-0.03517,0.16000,-0.20538,0.16000,1.46390,0.16000,-0.20606
0.17011,0.17000,-0.03890,0.17000,0.06319,0.17000,-0.03302,0.17000,-0.20149,0.17000,1.45260,0.17000,-0.19931
0.18012,0.18000,-0.03364,0.18000,0.06487,0.18000,-0.03054,0.18000,-0.19739,0.18000,1.44136,0.18000,-0.19269
0.19012,0.19000,-0.02663,0.19000,0.06568,0.19000,-0.02768,0.19000,-0.19332,0.19000,1.43370,0.19000,-0.18632
0.20013,0.20000,-0.01840,0.20000,0.06577,0.20000,-0.02442,0.20000,-0.18950,0.20000,1.42374,0.20000,-0.18032
0.21014,0.21000,-0.00953,0.21000,0.06531,0.21000,-0.02074,0.21000,-0.18615,0.21000,1.40833,0.21000,-0.17478
0.22014,0.22000,-0.00059,0.22000,0.06447,0.22000,-0.01667,0.22000,-0.18346,0.22000,1.38996,0.22000,-0.16976
0.23015,0.23000,0.00793,0.23000,0.06343,0.23000,-0.01225,0.23000,-0.18158,0.23000,1.37237,0.23000,-0.16531
0.24016,0.24000,0.01558,0.24000,0.06235,0.24000,-0.00760,0.24000,-0.18056,0.24000,1.36815,0.24000,-0.16144
0.25016,0.25000,0.02207,0.25000,0.06137,0.25000,-0.00282,0.25000,-0.18043,0.25000,1.37393,0.25000,-0.15818
0.26017,0.26000,0.02724,0.26000,0.06056,0.26000,0.00193,0.26000,-0.18112,0.26000,1.37548,0.26000,-0.15554
0.27018,0.27000,0.03105,0.27000,0.05999,0.27000,0.00646,0.27000,-0.18249,0.27000,1.37373,0.27000,-0.15353
0.28018,0.28000,0.03363,0.28000,0.05966,0.28000,0.01056,0.28000,-0.18437,0.28000,1.37140,0.28000,-0.15217
0.29019,0.29000,0.03522,0.29000,0.05956,0.29000,0.01405,0.29000,-0.18657,0.29000,1.36793,0.29000,-0.15145
0.30020,0.30000,0.03613,0.30000,0.05962,0.30000,0.01673,0.30000,-0.18889,0.30000,1.36684,0.30000,-0.15134
0.31020,0.31000,0.03675,0.31000,0.05981,0.31000,0.01846,0.31000,-0.19119,0.31000,1.37175,0.31000,-0.15176
0.32021,0.32000,0.03749,0.32000,0.06005,0.32000,0.01915,0.32000,-0.19331,0.32000,1.38619,0.32000,-0.15256
0.33022,0.33000,0.03870,0.33000,0.06030,0.33000,0.01879,0.33000,-0.19518,0.33000,1.39654,0.33000,-0.15357
