Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,-0.14952,0.00000,-0.01033,0.00000,0.07230,0.00000,0.11044,0.00000,-0.32197,0.00000,0.14417
0.01001,0.01000,-0.15501,0.01000,-0.00999,0.01000,0.07298,0.01000,0.11252,0.01000,-0.32325,0.01000,0.13784
0.02001,0.02000,-0.16195,0.02000,-0.00950,0.02000,0.07348,0.02000,0.11467,0.02000,-0.32506,0.02000,0.13114
0.03002,0.03000,-0.17029,0.03000,-0.00887,0.03000,0.07376,0.03000,0.11676,0.03000,-0.32743,0.03000,0.12444
0.04003,0.04000,-0.17988,0.04000,-0.00811,0.04000,0.07377,0.04000,0.11858,0.04000,-0.33034,0.04000,0.11810
0.05003,0.05000,-0.19046,0.05000,-0.00726,0.05000,0.07353,0.05000,0.11995,0.05000,-0.33374,0.05000,0.11250
0.06004,0.06000,-0.20169,0.06000,-0.00635,0.06000,0.07305,0.06000,0.12065,0.06000,-0.33758,0.06000,0.10798
0.07005,0.07000,-0.21316,0.07000,-0.00544,0.07000,0.07240,0.07000,0.12049,0.07000,-0.34181,0.07000,0.10480
0.08005,0.08000,-0.22439,0.08000,-0.00459,0.08000,0.07161,0.08000,0.11931,0.08000,-0.34638,0.08000,0.10313
0.09006,0.09000,-0.23494,0.09000,-0.00387,0.09000,0.07075,0.09000,0.11700,0.09000,-0.35125,0.09000,0.10301
0.10007,0.10000,-0.24439,0.10000,-0.00340,0.10000,0.06987,0.10000,0.11351,0.10000,-0.35639,0.10000,0.10437
0.11007,0.11000,-0.25238,0.11000,-0.00326,0.11000,0.06901,0.11000,0.10887,0.11000,-0.36176,0.11000,0.10706
0.12008,0.12000,-0.25868,0.12000,-0.00360,0.12000,0.06818,0.12000,0.10316,0.12000,-0.36727,0.12000,0.11084
0.13009,0.13000,-0.26317,0.13000,-0.00454,0.13000,0.06741,0.13000,0.09656,0.13000,-0.37285,0.13000,0.11544
0.14009,0.14000,-0.26584,0.14000,-0.00621,0.14000,0.06668,0.14000,0.08931,0.14000,-0.37834,0.14000,0.12057
0.15010,0.15000,-0.26681,0.15000,-0.00870,0.15000,0.06598,0.15000,0.08170,0.15000,-0.38359,0.15000,0.12595
0.16010,0.16000,-0.26630,0.16000,-0.01208,0.16000,0.06526,0.16000,0.07404,0.16000,-0.38844,0.16000,0.13134
0.17011,0.17000,-0.26459,0.17000,-0.01638,0.17000,0.06446,0.17000,0.06669,0.17000,-0.39276,0.17000,0.13657
0.18012,0.18000,-0.26201,0.18000,-0.02154,0.18000,0.06349,0.18000,0.05998,0.18000,-0.39644,0.18000,0.14151
0.19012,0.19000,-0.25891,0.19000,-0.02748,0.19000,0.06224,0.19000,0.05427,0.19000,-0.39947,0.19000,0.14608
0.20013,0.20000,-0.25561,0.20000,-0.03404,0.20000,0.06061,0.20000,0.04984,0.20000,-0.40186,0.20000,0.15026
0.21014,0.21000,-0.25239,0.21000,-0.04105,0.21000,0.05845,0.21000,0.04696,0.21000,-0.40371,0.21000,0.15404
0.22014,0.22000,-0.24950,0.22000,-0.04827,0.22000,0.05565,0.22000,0.04581,0.22000,-0.40519,0.22000,0.15746
0.23015,0.23000,-0.24707,0.23000,-0.05549,0.23000,0.05214,0.23000,0.04647,0.23000,-0.40645,0.23000,0.16058
0.24016,0.24000,-0.24520,0.24000,-0.06249,0.24000,0.04790,0.24000,0.04893,0.24000,-0.40769,0.24000,0.16347
0.25016,0.25000,-0.24390,0.25000,-0.06908,0.25000,0.04295,0.25000,0.05305,0.25000,-0.40911,0.25000,0.16625
0.26017,0.26000,-0.24312,0.26000,-0.07511,0.26000,0.03742,0.26000,0.05859,0.26000,-0.41086,0.26000,0.16904
0.27018,0.27000,-0.24275,0.27000,-0.08049,0.27000,0.03150,0.27000,0.06522,0.27000,-0.41311,0.27000,0.17201
0.28018,0.28000,-0.24264,0.28000,-0.08519,0.28000,0.02544,0.28000,0.07256,0.28000,-0.41601,0.28000,0.17533
0.29019,0.29000,-0.24263,0.29000,-0.08925,0.29000,0.01954,0.29000,0.08019,0.29000,-0.41970,0.29000,0.17920
0.30020,0.30000,-0.24257,0.30000,-0.09277,0.30000,0.01412,0.30000,0.08771,0.30000,-0.42433,0.30000,0.18376
0.31020,0.31000,-0.24232,0.31000,-0.09586,0.31000,0.00949,0.31000,0.09476,0.31000,-0.43004,0.31000,0.18915
0.32021,0.32000,-0.24178,0.32000,-0.09871,0.32000,0.00592,0.32000,0.10106,0.32000,-0.43695,0.32000,0.19544
0.33022,0.33000,-0.24089,0.33000,-0.10147,0.33000,0.00361,0.33000,0.10641,0.33000,-0.44514,0.33000,0.20260
0.34022,0.34000,-0.23965,0.34000,-0.10427,0.34000,0.00265,0.34000,0.11070,0.34000,-0.45462,0.34000,0.21054
0.35023,0.35000,-0.23810,0.35000,-0.10723,0.35000,0.00304,0.35000,0.11389,0.35000,-0.46531,0.35000,0.21908
0.36024,0.36000,-0.23628,0.36000,-0.11038,0.36000,0.00466,0.36000,0.11605,0.36000,-0.47705,0.36000,0.22798
0.37024,0.37000,-0.23429,0.37000,-0.11375,0.37000,0.00729,0.37000,0.11727,0.37000,-0.48957,0.37000,0.23696
0.38025,0.38000,-0.23221,0.38000,-0.11728,0.38000,0.01068,0.38000,0.11771,0.38000,-0.50253,0.38000,0.24574
0.39025,0.39000,-0.23012,0.39000,-0.12091,0.39000,0.01449,0.39000,0.11757,0.39000,-0.51556,0.39000,0.25407
0.40026,0.40000,-0.22807,0.40000,-0.12455,0.40000,0.01842,0.40000,0.11703,0.40000,-0.52829,0.40000,0.26175
0.41027,0.41000,-0.22611,0.41000,-0.12814,0.41000,0.02220,0.41000,0.11630,0.41000,-0.54037,0.41000,0.26866
0.42027,0.42000,-0.22424,0.42000,-0.13159,0.42000,0.02561,0.42000,0.11553,0.42000,-0.55152,0.42000,0.27472
0.43028,0.43000,-0.22243,0.43000,-0.13486,0.43000,0.02849,0.43000,0.11488,0.43000,-0.56152,0.43000,0.27992
0.44029,0.44000,-0.22066,0.44000,-0.13793,0.44000,0.03076,0.44000,0.11445,0.44000,-0.57022,0.44000,0.28426
0.45029,0.45000,-0.21886,0.45000,-0.14077,0.45000,0.03241,0.45000,0.11429,0.45000,-0.57755,0.45000,0.28778
0.46030,0.46000,-0.21700,0.46000,-0.14340,0.46000,0.03348,0.46000,0.11444,0.46000,-0.58344,0.46000,0.29055
0.47031,0.47000,-0.21504,0.47000,-0.14584,0.47000,0.03404,0.47000,0.11488,0.47000,-0.58789,0.47000,0.29263
0.48031,0.48000,-0.21296,0.48000,-0.14807,0.48000,0.03418,0.48000,0.11557,0.48000,-0.59088,0.48000,0.29410
0.49032,0.49000,-0.21077,0.49000,-0.15008,0.49000,0.03396,0.49000,0.11646,0.49000,-0.59240,0.49000,0.29503
0.50033,0.50000,-0.20848,0.50000,-0.15185,0.50000,0.03345,0.50000,0.11748,0.50000,-0.59249,0.50000,0.29550
0.51033,0.51000,-0.20616,0.51000,-0.15334,0.51000,0.03269,0.51000,0.11856,0.51000,-0.59118,0.51000,0.29558
0.52034,0.52000,-0.20385,0.52000,-0.15448,0.52000,0.03170,0.52000,0.11963,0.52000,-0.58857,0.52000,0.29533
0.53035,0.53000,-0.20161,0.53000,-0.15524,0.53000,0.03050,0.53000,0.12063,0.53000,-0.58479,0.53000,0.29478
0.54035,0.54000,-0.19952,0.54000,-0.15558,0.54000,0.02913,0.54000,0.12150,0.54000,-0.58003,0.54000,0.29397
0.55036,0.55000,-0.19759,0.55000,-0.15548,0.55000,0.02761,0.55000,0.12218,0.55000,-0.57453,0.55000,0.29288
0.56037,0.56000,-0.19587,0.56000,-0.15496,0.56000,0.02598,0.56000,0.12261,0.56000,-0.56853,0.56000,0.29147
0.57037,0.57000,-0.19434,0.57000,-0.15406,0.57000,0.02427,0.57000,0.12274,0.57000,-0.56228,0.57000,0.28969
0.58038,0.58000,-0.19300,0.58000,-0.15287,0.58000,0.02246,0.58000,0.12252,0.58000,-0.55602,0.58000,0.28747
0.59039,0.59000,-0.19180,0.59000,-0.15148,0.59000,0.02050,0.59000,0.12190,0.59000,-0.54993,0.59000,0.28472
0.60039,0.60000,-0.19070,0.60000,-0.15003,0.60000,0.01832,0.60000,0.12087,0.60000,-0.54414,0.60000,0.28134
0.61040,0.61000,-0.18963,0.61000,-0.14869,0.61000,0.01576,0.61000,0.11941,0.61000,-0.53873,0.61000,0.27728
0.62040,0.62000,-0.18847,0.62000,-0.14759,0.62000,0.01268,0.62000,0.11756,0.62000,-0.53371,0.62000,0.27247
0.63041,0.63000,-0.18714,0.63000,-0.14688,0.63000,0.00891,0.63000,0.11538,0.63000,-0.52904,0.63000,0.26691
0.64042,0.64000,-0.18549,0.64000,-0.14669,0.64000,0.00432,0.64000,0.11294,0.64000,-0.52470,0.64000,0.26065
0.65042,0.65000,-0.18341,0.65000,-0.14714,0.65000,-0.00119,0.65000,0.11036,0.65000,-0.52067,0.65000,0.25376
0.66043,0.66000,-0.18078,0.66000,-0.14835,0.66000,-0.00764,0.66000,0.10775,0.66000,-0.51695,0.66000,0.24641
0.67044,0.67000,-0.17747,0.67000,-0.15044,0.67000,-0.01500,0.67000,0.10521,0.67000,-0.51363,0.67000,0.23879
0.68044,0.68000,-0.17340,0.68000,-0.15352,0.68000,-0.02316,0.68000,0.10284,0.68000,-0.51088,0.68000,0.23116
0.69045,0.69000,-0.16852,0.69000,-0.15775,0.69000,-0.03197,0.69000,0.10071,0.69000,-0.50894,0.69000,0.22376
0.70046,0.70000,-0.16282,0.70000,-0.16326,0.70000,-0.04122,0.70000,0.09885,0.70000,-0.50812,0.70000,0.21689
0.71046,0.71000,-0.15634,0.71000,-0.17018,0.71000,-0.05070,0.71000,0.09729,0.71000,-0.50877,0.71000,0.21077
0.72047,0.72000,-0.14920,0.72000,-0.17864,0.72000,-0.06018,0.72000,0.09601,0.72000,-0.51126,0.72000,0.20560
0.73048,0.73000,-0.14160,0.73000,-0.18868,0.73000,-0.06945,0.73000,0.09499,0.73000,-0.51589,0.73000,0.20150
0.74048,0.74000,-0.13381,0.74000,-0.20031,0.74000,-0.07830,0.74000,0.09422,0.74000,-0.52292,0.74000,0.19847
0.75049,0.75000,-0.12620,0.75000,-0.21345,0.75000,-0.08658,0.75000,0.09369,0.75000,-0.53253,0.75000,0.19644
0.76050,0.76000,-0.11920,0.76000,-0.22791,0.76000,-0.09419,0.76000,0.09342,0.76000,-0.54480,0.76000,0.19523
0.77050,0.77000,-0.11329,0.77000,-0.24342,0.77000,-0.10106,0.77000,0.09346,0.77000,-0.55973,0.77000,0.19462
0.78051,0.78000,-0.10895,0.78000,-0.25961,0.78000,-0.10720,0.78000,0.09391,0.78000,-0.57725,0.78000,0.19438
0.79052,0.79000,-0.10666,0.79000,-0.27602,0.79000,-0.11267,0.79000,0.09490,0.79000,-0.59717,0.79000,0.19430
0.80052,0.80000,-0.10679,0.80000,-0.29216,0.80000,-0.11758,0.80000,0.09657,0.80000,-0.61921,0.80000,0.19423
0.81053,0.81000,-0.10963,0.81000,-0.30752,0.81000,-0.12207,0.81000,0.09907,0.81000,-0.64300,0.81000,0.19410
0.82054,0.82000,-0.11526,0.82000,-0.32159,0.82000,-0.12633,0.82000,0.10248,0.82000,-0.66804,0.82000,0.19391
0.83054,0.83000,-0.12361,0.83000,-0.33396,0.83000,-0.13051,0.83000,0.10686,0.83000,-0.69379,0.83000,0.19369
0.84055,0.84000,-0.13441,0.84000,-0.34429,0.84000,-0.13476,0.84000,0.11216,0.84000,-0.71967,0.84000,0.19351
0.85055,0.85000,-0.14720,0.85000,-0.35240,0.85000,-0.13922,0.85000,0.11827,0.85000,-0.74510,0.85000,0.19345
0.86056,0.86000,-0.16140,0.86000,-0.35823,0.86000,-0.14395,0.86000,0.12502,0.86000,-0.76957,0.86000,0.19353
0.87057,0.87000,-0.17632,0.87000,-0.36186,0.87000,-0.14900,0.87000,0.13218,0.87000,-0.79266,0.87000,0.19372
0.88057,0.88000,-0.19127,0.88000,-0.36343,0.88000,-0.15436,0.88000,0.13954,0.88000,-0.81402,0.88000,0.19394
0.89058,0.89000,-0.20555,0.89000,-0.36317,0.89000,-0.16001,0.89000,0.14691,0.89000,-0.83340,0.89000,0.19407
0.90059,0.90000,-0.21853,0.90000,-0.36128,0.90000,-0.16586,0.90000,0.15415,0.90000,-0.85060,0.90000,0.19400
0.91059,0.91000,-0.22969,0.91000,-0.35796,0.91000,-0.17182,0.91000,0.16118,0.91000,-0.86545,0.91000,0.19361
0.92060,0.92000,-0.23864,0.92000,-0.35334,0.92000,-0.17780,0.92000,0.16801,0.92000,-0.87778,0.92000,0.19284
0.93061,0.93000,-0.24513,0.93000,-0.34750,0.93000,-0.18368,0.93000,0.17470,0.93000,-0.88741,0.93000,0.19172
0.94061,0.94000,-0.24904,0.94000,-0.34046,0.94000,-0.18936,0.94000,0.18137,0.94000,-0.89417,0.94000,0.19034
0.95062,0.95000,-0.25036,0.95000,-0.33220,0.95000,-0.19475,0.95000,0.18817,0.95000,-0.89794,0.95000,0.18887
0.96063,0.96000,-0.24921,0.96000,-0.32273,0.96000,-0.19978,0.96000,0.19524,0.96000,-0.89868,0.96000,0.18755
0.97063,0.97000,-0.24579,0.97000,-0.31204,0.97000,-0.20440,0.97000,0.20268,0.97000,-0.89646,0.97000,0.18664
0.98064,0.98000,-0.24034,0.98000,-0.30022,0.98000,-0.20856,0.98000,0.21053,0.98000,-0.89149,0.98000,0.18643
0.99065,0.99000,-0.23318,0.99000,-0.28739,0.99000,-0.21226,0.99000,0.21875,0.99000,-0.88413,0.99000,0.18718
1.00065,1.00000,-0.22466,1.00000,-0.27375,1.00000,-0.21549,1.00000,0.22721,1.00000,-0.87488,1.00000,0.18914
1.01066,1.01000,-0.21512,1.01000,-0.25959,1.01000,-0.21829,1.01000,0.23575,1.01000,-0.86427,1.01000,0.19246
1.02067,1.02000,-0.20489,1.02000,-0.24524,1.02000,-0.22076,1.02000,0.24413,1.02000,-0.85288,1.02000,0.19726
1.03067,1.03000,-0.19428,1.03000,-0.23105,1.03000,-0.22302,1.03000,0.25214,1.03000,-0.84120,1.03000,0.20357
1.04068,1.04000,-0.18354,1.04000,-0.21739,1.04000,-0.22526,1.04000,0.25963,1.04000,-0.82958,1.04000,0.21134
1.05068,1.05000,-0.17286,1.05000,-0.20461,1.05000,-0.22764,1.05000,0.26648,1.05000,-0.81822,1.05000,0.22046
1.06069,1.06000,-0.16235,1.06000,-0.19297,1.06000,-0.23036,1.06000,0.27268,1.06000,-0.80715,1.06000,0.23075
1.07070,1.07000,-0.15206,1.07000,-0.18266,1.07000,-0.23356,1.07000,0.27829,1.07000,-0.79624,1.07000,0.24197
1.08070,1.08000,-0.14196,1.08000,-0.17375,1.08000,-0.23731,1.08000,0.28345,1.08000,-0.78532,1.08000,0.25389
1.09071,1.09000,-0.13198,1.09000,-0.16623,1.09000,-0.24162,1.09000,0.28833,1.09000,-0.77422,1.09000,0.26622
1.10072,1.10000,-0.12204,1.10000,-0.15993,1.10000,-0.24640,1.10000,0.29312,1.10000,-0.76283,1.10000,0.27866
1.11072,1.11000,-0.11204,1.11000,-0.15460,1.11000,-0.25152,1.11000,0.29800,1.11000,-0.75116,1.11000,0.29091
1.12073,1.12000,-0.10196,1.12000,-0.14990,1.12000,-0.25677,1.12000,0.30314,1.12000,-0.73931,1.12000,0.30263
1.13074,1.13000,-0.09180,1.13000,-0.14546,1.13000,-0.26196,1.13000,0.30865,1.13000,-0.72750,1.13000,0.31347
1.14074,1.14000,-0.08166,1.14000,-0.14084,1.14000,-0.26686,1.14000,0.31462,1.14000,-0.71598,1.14000,0.32309
1.15075,1.15000,-0.07169,1.15000,-0.13564,1.15000,-0.27133,1.15000,0.32109,1.15000,-0.70497,1.15000,0.33115
1.16076,1.16000,-0.06209,1.16000,-0.12948,1.16000,-0.27524,1.16000,0.32804,1.16000,-0.69468,1.16000,0.33736
1.17076,1.17000,-0.05310,1.17000,-0.12206,1.17000,-0.27854,1.17000,0.33541,1.17000,-0.68519,1.17000,0.34152
1.18077,1.18000,-0.04495,1.18000,-0.11320,1.18000,-0.28125,1.18000,0.34306,1.18000,-0.67652,1.18000,0.34353
1.19078,1.19000,-0.03786,1.19000,-0.10283,1.19000,-0.28340,1.19000,0.35079,1.19000,-0.66864,1.19000,0.34341
1.20078,1.20000,-0.03196,1.20000,-0.09103,1.20000,-0.28511,1.20000,0.35839,1.20000,-0.66144,1.20000,0.34130
1.21079,1.21000,-0.02731,1.21000,-0.07801,1.21000,-0.28648,1.21000,0.36559,1.21000,-0.65483,1.21000,0.33739
1.22080,1.22000,-0.02388,1.22000,-0.06412,1.22000,-0.28763,1.22000,0.37217,1.22000,-0.64873,1.22000,0.33198
1.23080,1.23000,-0.02152,1.23000,-0.04975,1.23000,-0.28869,1.23000,0.37791,1.23000,-0.64309,1.23000,0.32534
1.24081,1.24000,-0.02002,1.24000,-0.03535,1.24000,-0.28974,1.24000,0.38266,1.24000,-0.63786,1.24000,0.31778
1.25082,1.25000,-0.01910,1.25000,-0.02135,1.25000,-0.29087,1.25000,0.38635,1.25000,-0.63303,1.25000,0.30959
1.26082,1.26000,-0.01843,1.26000,-0.00817,1.26000,-0.29213,1.26000,0.38895,1.26000,-0.62859,1.26000,0.30104
1.27083,1.27000,-0.01772,1.27000,0.00389,1.27000,-0.29355,1.27000,0.39052,1.27000,-0.62452,1.27000,0.29238
1.28083,1.28000,-0.01669,1.28000,0.01459,1.28000,-0.29514,1.28000,0.39114,1.28000,-0.62080,1.28000,0.28390
1.29084,1.29000,-0.01512,1.29000,0.02380,1.29000,-0.29689,1.29000,0.39095,1.29000,-0.61740,1.29000,0.27586
1.30085,1.30000,-0.01285,1.30000,0.03149,1.30000,-0.29880,1.30000,0.39009,1.30000,-0.61432,1.30000,0.26852
1.31085,1.31000,-0.00981,1.31000,0.03770,1.31000,-0.30085,1.31000,0.38871,1.31000,-0.61155,1.31000,0.26218
1.32086,1.32000,-0.00599,1.32000,0.04255,1.32000,-0.30302,1.32000,0.38695,1.32000,-0.60914,1.32000,0.25710
1.33087,1.33000,-0.00142,1.33000,0.04619,1.33000,-0.30528,1.33000,0.38498,1.33000,-0.60713,1.33000,0.25350
1.34087,1.34000,0.00382,1.34000,0.04882,1.34000,-0.30761,1.34000,0.38292,1.34000,-0.60559,1.34000,0.25158
1.35088,1.35000,0.00960,1.35000,0.05060,1.35000,-0.30996,1.35000,0.38091,1.35000,-0.60459,1.35000,0.25146
1.36089,1.36000,0.01582,1.36000,0.05175,1.36000,-0.31230,1.36000,0.37909,1.36000,-0.60417,1.36000,0.25316
1.37089,1.37000,0.02237,1.37000,0.05243,1.37000,-0.31456,1.37000,0.37759,1.37000,-0.60432,1.37000,0.25661
1.38090,1.38000,0.02913,1.38000,0.05281,1.38000,-0.31671,1.38000,0.37656,1.38000,-0.60500,1.38000,0.26160
1.39091,1.39000,0.03602,1.39000,0.05304,1.39000,-0.31870,1.39000,0.37609,1.39000,-0.60607,1.39000,0.26781
1.40091,1.40000,0.04294,1.40000,0.05326,1.40000,-0.32051,1.40000,0.37629,1.40000,-0.60734,1.40000,0.27484
1.41092,1.41000,0.04982,1.41000,0.05357,1.41000,-0.32210,1.41000,0.37721,1.41000,-0.60855,1.41000,0.28216
1.42093,1.42000,0.05657,1.42000,0.05402,1.42000,-0.32349,1.42000,0.37886,1.42000,-0.60936,1.42000,0.28925
1.43093,1.43000,0.06313,1.43000,0.05463,1.43000,-0.32467,1.43000,0.38117,1.43000,-0.60944,1.43000,0.29555
1.44094,1.44000,0.06940,1.44000,0.05537,1.44000,-0.32568,1.44000,0.38406,1.44000,-0.60842,1.44000,0.30056
1.45095,1.45000,0.07531,1.45000,0.05615,1.45000,-0.32654,1.45000,0.38736,1.45000,-0.60600,1.45000,0.30385
1.46095,1.46000,0.08078,1.46000,0.05684,1.46000,-0.32731,1.46000,0.39091,1.46000,-0.60189,1.46000,0.30513
1.47096,1.47000,0.08575,1.47000,0.05725,1.47000,-0.32802,1.47000,0.39451,1.47000,-0.59594,1.47000,0.30422
1.48097,1.48000,0.09014,1.48000,0.05721,1.48000,-0.32872,1.48000,0.39798,1.48000,-0.58806,1.48000,0.30109
1.49097,1.49000,0.09391,1.49000,0.05656,1.49000,-0.32945,1.49000,0.40119,1.49000,-0.57828,1.49000,0.29582
1.50098,1.50000,0.09700,1.50000,0.05517,1.50000,-0.33023,1.50000,0.40403,1.50000,-0.56676,1.50000,0.28861
1.51098,1.51000,0.09938,1.51000,0.05297,1.51000,-0.33112,1.51000,0.40644,1.51000,-0.55375,1.51000,0.27970
1.52099,1.52000,0.10099,1.52000,0.04995,1.52000,-0.33214,1.52000,0.40838,1.52000,-0.53958,1.52000,0.26940
1.53100,1.53000,0.10180,1.53000,0.04613,1.53000,-0.33332,1.53000,0.40985,1.53000,-0.52466,1.53000,0.25800
