Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, 2.91488, 1.52253, 0.95085, -0.362664, 1.00185, -1.257, 3.73058, 3.05779, 0.0647913, 3.43469, 3.09295, 0.101105, -0.516975, -1.01698, -1.81624, 2.83583, 0.335277, 1.57817, -3.50482, -0.88959, 2.30924, 0.25309, -0.0458044, 2.22771, 0.0915109, 0.36476, 0.166151, -0.337326, 0.0907207, 0.366723, 0.515125, 0.706967, -1.22836, -0.502812, -0.638601, 0.533841, 1.32335, -0.614078, 1.01663, 1.84345, 2.0028, 2.0743
0.0100014, 2.92164, 1.4989, 0.947733, -0.34656, 1.01972, -1.27242, 3.7494, 3.04848, 0.0551087, 3.42617, 3.08666, 0.084549, -0.506844, -1.019, -1.80505, 2.81696, 0.330238, 1.61606, -3.53137, -0.89986, 2.31661, 0.286105, -0.0602118, 2.19152, 0.0858103, 0.357056, 0.175799, -0.351883, 0.0849539, 0.359039, 0.510789, 0.679424, -1.2317, -0.479847, -0.633255, 0.513344, 1.33024, -0.587555, 1.00021, 1.85215, 2.00629, 2.07437
0.0200028, 2.92318, 1.47377, 0.946125, -0.32686, 1.03814, -1.29089, 3.76685, 3.02823, 0.0546529, 3.41597, 3.07874, 0.0722122, -0.495895, -1.02819, -1.79876, 2.80241, 0.325632, 1.65192, -3.56052, -0.910742, 2.32493, 0.317801, -0.0700314, 2.15708, 0.0811946, 0.345122, 0.182464, -0.363173, 0.0802846, 0.347137, 0.506463, 0.651592, -1.23709, -0.453237, -0.632093, 0.490849, 1.33423, -0.579344, 0.983529, 1.85409, 2.00515, 2.06861
0.0300042, 2.921, 1.447, 0.945972, -0.306785, 1.05898, -1.31093, 3.77947, 2.99801, 0.056639, 3.40405, 3.0691, 0.0667572, -0.480927, -1.03577, -1.79166, 2.79164, 0.321041, 1.68907, -3.58695, -0.921794, 2.33399, 0.347083, -0.0772972, 2.12954, 0.0781756, 0.329524, 0.188196, -0.372465, 0.0772185, 0.33159, 0.500156, 0.625343, -1.24399, -0.425207, -0.62712, 0.465958, 1.33172, -0.582999, 0.967174, 1.8531, 2.0008, 2.06058
0.0400057, 2.91764, 1.4228, 0.946482, -0.289784, 1.0777, -1.34107, 3.78971, 2.9685, 0.0526605, 3.39036, 3.0577, 0.0760727, -0.465385, -1.0338, -1.774, 2.78524, 0.315004, 1.71859, -3.6144, -0.932574, 2.34352, 0.373368, -0.0782313, 2.13333, 0.075576, 0.311076, 0.192595, -0.375817, 0.0745951, 0.313211, 0.493206, 0.600136, -1.24963, -0.398665, -0.617248, 0.441499, 1.32117, -0.595531, 0.952916, 1.84986, 1.99824, 2.05153
0.0500071, 2.91452, 1.4031, 0.948658, -0.281975, 1.08929, -1.35995, 3.79707, 2.94363, 0.0489388, 3.37482, 3.04454, 0.0747604, -0.450981, -1.03043, -1.75247, 2.78247, 0.308364, 1.74997, -3.63785, -0.9427, 2.35321, 0.398672, -0.0779633, 2.14575, 0.0703246, 0.291296, 0.198888, -0.377024, 0.069318, 0.293484, 0.488625, 0.577375, -1.25229, -0.371642, -0.602582, 0.416176, 1.30861, -0.605723, 0.945399, 1.84387, 1.99818, 2.04297
0.0600085, 2.91348, 1.3846, 0.95304, -0.273903, 1.09681, -1.38216, 3.80215, 2.92662, 0.0479957, 3.35736, 3.02961, 0.0805283, -0.438545, -1.03728, -1.7407, 2.78212, 0.299026, 1.77909, -3.66378, -0.951908, 2.36278, 0.424825, -0.0804167, 2.15631, 0.0677504, 0.273367, 0.203063, -0.375285, 0.0667249, 0.275575, 0.4832, 0.5538, -1.25527, -0.348446, -0.58695, 0.394446, 1.29933, -0.616554, 0.944237, 1.83554, 1.98823, 2.03522
0.0700099, 2.91379, 1.36707, 0.957662, -0.267022, 1.10169, -1.3983, 3.80749, 2.89885, 0.0489911, 3.33788, 3.01297, 0.0845642, -0.426765, -1.02585, -1.73582, 2.78224, 0.293107, 1.802, -3.6807, -0.960088, 2.37198, 0.448, -0.0854192, 2.16758, 0.0631103, 0.262347, 0.20664, -0.372831, 0.0620577, 0.264563, 0.481205, 0.527455, -1.25581, -0.332155, -0.57033, 0.380394, 1.2936, -0.63212, 0.946822, 1.8271, 1.97942, 2.02901
0.0800113, 2.91442, 1.35123, 0.96236, -0.266704, 1.10438, -1.41891, 3.8121, 2.86434, 0.0486796, 3.31628, 2.99465, 0.0931396, -0.415565, -0.994804, -1.731, 2.78314, 0.287161, 1.82348, -3.70504, -0.967301, 2.38061, 0.465951, -0.0921899, 2.17911, 0.0601623, 0.256403, 0.212818, -0.374085, 0.0590704, 0.258663, 0.481135, 0.501123, -1.25692, -0.327614, -0.556228, 0.376771, 1.28814, -0.656481, 0.95609, 1.81843, 1.96965, 2.02557
0.0900127, 2.91376, 1.33586, 0.966882, -0.273379, 1.10632, -1.43577, 3.81414, 2.85136, 0.0482595, 3.2925, 2.9747, 0.098259, -0.401001, -0.985176, -1.72059, 2.78424, 0.280121, 1.84403, -3.723, -0.973777, 2.38853, 0.478468, -0.096034, 2.18784, 0.0612838, 0.255716, 0.213814, -0.379327, 0.0601893, 0.258067, 0.480256, 0.475404, -1.26249, -0.335133, -0.544426, 0.383196, 1.29074, -0.685405, 0.965684, 1.80865, 1.95902, 2.02138
