Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,-0.09545,0.00000,0.19508,0.00000,-0.02522,0.00000,-0.01421,0.00000,0.11532,0.00000,-0.25643
0.01001,0.01000,-0.09668,0.01000,0.19527,0.01000,-0.02035,0.01000,-0.01866,0.01000,0.10990,0.01000,-0.25094
0.02001,0.02000,-0.09810,0.02000,0.19527,0.02000,-0.01479,0.02000,-0.02449,0.02000,0.10352,0.02000,-0.24359
0.03002,0.03000,-0.09966,0.03000,0.19503,0.03000,-0.00866,0.03000,-0.03169,0.03000,0.09634,0.03000,-0.23428
0.04003,0.04000,-0.10131,0.04000,0.19453,0.04000,-0.00212,0.04000,-0.04024,0.04000,0.08851,0.04000,-0.22298
0.05003,0.05000,-0.10296,0.05000,0.19376,0.05000,0.00468,0.05000,-0.04998,0.05000,0.08026,0.05000,-0.20977
0.06004,0.06000,-0.10455,0.06000,0.19271,0.06000,0.01161,0.06000,-0.06075,0.06000,0.07177,0.06000,-0.19485
0.07004,0.07000,-0.10600,0.07000,0.19144,0.07000,0.01854,0.07000,-0.07232,0.07000,0.06319,0.07000,-0.17847
0.08005,0.08000,-0.10723,0.08000,0.18997,0.08000,0.02541,0.08000,-0.08446,0.08000,0.05456,0.08000,-0.16097
0.09006,0.09000,-0.10818,0.09000,0.18838,0.09000,0.03219,0.09000,-0.09696,0.09000,0.04586,0.09000,-0.14269
0.10006,0.10000,-0.10880,0.10000,0.18670,0.10000,0.03886,0.10000,-0.10968,0.10000,0.03696,0.10000,-0.12396
0.11007,0.11000,-0.10905,0.11000,0.18498,0.11000,0.04545,0.11000,-0.12247,0.11000,0.02766,0.11000,-0.10510
0.12008,0.12000,-0.10890,0.12000,0.18323,0.12000,0.05200,0.12000,-0.13529,0.12000,0.01775,0.12000,-0.08635
0.13008,0.13000,-0.10833,0.13000,0.18143,0.13000,0.05852,0.13000,-0.14810,0.13000,0.00698,0.13000,-0.06794
0.14009,0.14000,-0.10732,0.14000,0.17955,0.14000,0.06503,0.14000,-0.16089,0.14000,-0.00485,0.14000,-0.05003
0.15009,0.15000,-0.10585,0.15000,0.17751,0.15000,0.07152,0.15000,-0.17368,0.15000,-0.01789,0.15000,-0.03279
0.16010,0.16000,-0.10391,0.16000,0.17525,0.16000,0.07792,0.16000,-0.18646,0.16000,-0.03222,0.16000,-0.01634
0.17011,0.17000,-0.10149,0.17000,0.17269,0.17000,0.08417,0.17000,-0.19919,0.17000,-0.04783,0.17000,-0.00081
0.18011,0.18000,-0.09856,0.18000,0.16976,0.18000,0.09015,0.18000,-0.21180,0.18000,-0.06459,0.18000,0.01367
0.19012,0.19000,-0.09517,0.19000,0.16645,0.19000,0.09572,0.19000,-0.22419,0.19000,-0.08224,0.19000,0.02699
0.20013,0.20000,-0.09132,0.20000,0.16274,0.20000,0.10073,0.20000,-0.23624,0.20000,-0.10039,0.20000,0.03909
0.21013,0.21000,-0.08708,0.21000,0.15867,0.21000,0.10506,0.21000,-0.24779,0.21000,-0.11850,0.21000,0.04991
0.22014,0.22000,-0.08251,0.22000,0.15432,0.22000,0.10859,0.22000,-0.25870,0.22000,-0.13598,0.22000,0.05948
0.23014,0.23000,-0.07771,0.23000,0.14981,0.23000,0.11127,0.23000,-0.26879,0.23000,-0.15216,0.23000,0.06786
0.24015,0.24000,-0.07275,0.24000,0.14527,0.24000,0.11306,0.24000,-0.27792,0.24000,-0.16638,0.24000,0.07517
