Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,0.76606,0.00000,0.75795,0.00000,0.31890,0.00000,-0.08864,0.00000,-0.09596,0.00000,0.17507
0.01001,0.01000,0.76518,0.01000,0.75890,0.01000,0.31511,0.01000,-0.08633,0.01000,-0.10094,0.01000,0.17606
0.02001,0.02000,0.76390,0.02000,0.75967,0.02000,0.31054,0.02000,-0.08351,0.02000,-0.10616,0.02000,0.17741
0.03002,0.03000,0.76221,0.03000,0.76014,0.03000,0.30519,0.03000,-0.08018,0.03000,-0.11131,0.03000,0.17917
0.04002,0.04000,0.76011,0.04000,0.76019,0.04000,0.29907,0.04000,-0.07636,0.04000,-0.11600,0.04000,0.18143
0.05003,0.05000,0.75766,0.05000,0.75972,0.05000,0.29222,0.05000,-0.07206,0.05000,-0.11987,0.05000,0.18428
0.06004,0.06000,0.75497,0.06000,0.75864,0.06000,0.28470,0.06000,-0.06730,0.06000,-0.12255,0.06000,0.18783
0.07004,0.07000,0.75218,0.07000,0.75693,0.07000,0.27656,0.07000,-0.06210,0.07000,-0.12376,0.07000,0.19216
0.08005,0.08000,0.74943,0.08000,0.75459,0.08000,0.26785,0.08000,-0.05648,0.08000,-0.12327,0.08000,0.19737
0.09005,0.09000,0.74689,0.09000,0.75169,0.09000,0.25862,0.09000,-0.05046,0.09000,-0.12097,0.09000,0.20353
0.10006,0.10000,0.74471,0.10000,0.74832,0.10000,0.24891,0.10000,-0.04404,0.10000,-0.11685,0.10000,0.21065
0.11007,0.11000,0.74297,0.11000,0.74463,0.11000,0.23877,0.11000,-0.03723,0.11000,-0.11100,0.11000,0.21873
0.12007,0.12000,0.74174,0.12000,0.74076,0.12000,0.22825,0.12000,-0.03006,0.12000,-0.10361,0.12000,0.22768
0.13008,0.13000,0.74101,0.13000,0.73686,0.13000,0.21739,0.13000,-0.02253,0.13000,-0.09494,0.13000,0.23737
0.14008,0.14000,0.74072,0.14000,0.73307,0.14000,0.20625,0.14000,-0.01470,0.14000,-0.08530,0.14000,0.24764
0.15009,0.15000,0.74076,0.15000,0.72952,0.15000,0.19489,0.15000,-0.00662,0.15000,-0.07505,0.15000,0.25831
0.16010,0.16000,0.74101,0.16000,0.72628,0.16000,0.18338,0.16000,0.00165,0.16000,-0.06454,0.16000,0.26918
0.17010,0.17000,0.74135,0.17000,0.72339,0.17000,0.17177,0.17000,0.01002,0.17000,-0.05413,0.17000,0.28006
0.18011,0.18000,0.74166,0.18000,0.72085,0.18000,0.16010,0.18000,0.01840,0.18000,-0.04416,0.18000,0.29080
0.19011,0.19000,0.74186,0.19000,0.71863,0.19000,0.14843,0.19000,0.02672,0.19000,-0.03489,0.19000,0.30124
0.20012,0.20000,0.74189,0.20000,0.71665,0.20000,0.13680,0.20000,0.03488,0.20000,-0.02656,0.20000,0.31129
0.21013,0.21000,0.74172,0.21000,0.71482,0.21000,0.12525,0.21000,0.04281,0.21000,-0.01933,0.21000,0.32083
0.22013,0.22000,0.74134,0.22000,0.71305,0.22000,0.11383,0.22000,0.05045,0.22000,-0.01330,0.22000,0.32980
