Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,0.48963,0.00000,0.28202,0.00000,-1.08678,0.00000,1.05412,0.00000,-0.10276,0.00000,-0.13861
0.01001,0.01000,0.49397,0.01000,0.28235,0.01000,-1.08191,0.01000,1.05144,0.01000,-0.11760,0.01000,-0.13993
0.02001,0.02000,0.49959,0.02000,0.28313,0.02000,-1.07704,0.02000,1.04872,0.02000,-0.13222,0.02000,-0.14092
0.03002,0.03000,0.50640,0.03000,0.28439,0.03000,-1.07246,0.03000,1.04607,0.03000,-0.14567,0.03000,-0.14136
0.04002,0.04000,0.51415,0.04000,0.28614,0.04000,-1.06844,0.04000,1.04361,0.04000,-0.15708,0.04000,-0.14107
0.05003,0.05000,0.52248,0.05000,0.28835,0.05000,-1.06521,0.05000,1.04141,0.05000,-0.16569,0.05000,-0.13987
0.06003,0.06000,0.53092,0.06000,0.29091,0.06000,-1.06294,0.06000,1.03953,0.06000,-0.17106,0.06000,-0.13771
0.07004,0.07000,0.53894,0.07000,0.29370,0.07000,-1.06168,0.07000,1.03795,0.07000,-0.17308,0.07000,-0.13463
0.08004,0.08000,0.54600,0.08000,0.29656,0.08000,-1.06138,0.08000,1.03663,0.08000,-0.17200,0.08000,-0.13083
0.09005,0.09000,0.55159,0.09000,0.29930,0.09000,-1.06189,0.09000,1.03550,0.09000,-0.16838,0.09000,-0.12665
0.10005,0.10000,0.55531,0.10000,0.30180,0.10000,-1.06296,0.10000,1.03445,0.10000,-0.16307,0.10000,-0.12253
0.11006,0.11000,0.55692,0.11000,0.30394,0.11000,-1.06426,0.11000,1.03336,0.11000,-0.15703,0.11000,-0.11896
0.12006,0.12000,0.55633,0.12000,0.30566,0.12000,-1.06544,0.12000,1.03214,0.12000,-0.15128,0.12000,-0.11644
0.13007,0.13000,0.55363,0.13000,0.30697,0.13000,-1.06612,0.13000,1.03069,0.13000,-0.14679,0.13000,-0.11540
0.14007,0.14000,0.54909,0.14000,0.30792,0.14000,-1.06596,0.14000,1.02897,0.14000,-0.14437,0.14000,-0.11613
0.15008,0.15000,0.54313,0.15000,0.30862,0.15000,-1.06468,0.15000,1.02696,0.15000,-0.14463,0.15000,-0.11879
0.16008,0.16000,0.53631,0.16000,0.30918,0.16000,-1.06209,0.16000,1.02465,0.16000,-0.14800,0.16000,-0.12333
0.17009,0.17000,0.52924,0.17000,0.30971,0.17000,-1.05808,0.17000,1.02211,0.17000,-0.15469,0.17000,-0.12956
0.18009,0.18000,0.52255,0.18000,0.31032,0.18000,-1.05267,0.18000,1.01937,0.18000,-0.16475,0.18000,-0.13711
0.19010,0.19000,0.51685,0.19000,0.31104,0.19000,-1.04599,0.19000,1.01650,0.19000,-0.17807,0.19000,-0.14552
0.20010,0.20000,0.51263,0.20000,0.31189,0.20000,-1.03826,0.20000,1.01357,0.20000,-0.19440,0.20000,-0.15429
0.21011,0.21000,0.51026,0.21000,0.31282,0.21000,-1.02981,0.21000,1.01063,0.21000,-0.21336,0.21000,-0.16288
0.22011,0.22000,0.50990,0.22000,0.31378,0.22000,-1.02102,0.22000,1.00771,0.22000,-0.23447,0.22000,-0.17082
0.23012,0.23000,0.51149,0.23000,0.31468,0.23000,-1.01234,0.23000,1.00487,0.23000,-0.25713,0.23000,-0.17767
0.24012,0.24000,0.51478,0.24000,0.31549,0.24000,-1.00418,0.24000,1.00214,0.24000,-0.28071,0.24000,-0.18312
0.25013,0.25000,0.51933,0.25000,0.31616,0.25000,-0.99693,0.25000,0.99955,0.25000,-0.30447,0.25000,-0.18695
0.26013,0.26000,0.52456,0.26000,0.31672,0.26000,-0.99093,0.26000,0.99715,0.26000,-0.32768,0.26000,-0.18908
0.27014,0.27000,0.52984,0.27000,0.31721,0.27000,-0.98640,0.27000,0.99498,0.27000,-0.34956,0.27000,-0.18951
0.28014,0.28000,0.53452,0.28000,0.31770,0.28000,-0.98346,0.28000,0.99310,0.28000,-0.36933,0.28000,-0.18838
0.29015,0.29000,0.53804,0.29000,0.31826,0.29000,-0.98207,0.29000,0.99151,0.29000,-0.38622,0.29000,-0.18592
0.30015,0.30000,0.53999,0.30000,0.31894,0.30000,-0.98209,0.30000,0.99023,0.30000,-0.39955,0.30000,-0.18242
0.31016,0.31000,0.54009,0.31000,0.31973,0.31000,-0.98323,0.31000,0.98921,0.31000,-0.40878,0.31000,-0.17823
0.32016,0.32000,0.53829,0.32000,0.32058,0.32000,-0.98509,0.32000,0.98835,0.32000,-0.41360,0.32000,-0.17373
0.33017,0.33000,0.53473,0.33000,0.32133,0.33000,-0.98722,0.33000,0.98751,0.33000,-0.41401,0.33000,-0.16928
0.34017,0.34000,0.52972,0.34000,0.32181,0.34000,-0.98913,0.34000,0.98651,0.34000,-0.41039,0.34000,-0.16523
0.35018,0.35000,0.52368,0.35000,0.32181,0.35000,-0.99038,0.35000,0.98515,0.35000,-0.40348,0.35000,-0.16190
0.36018,0.36000,0.51717,0.36000,0.32112,0.36000,-0.99057,0.36000,0.98324,0.36000,-0.39438,0.36000,-0.15957
0.37019,0.37000,0.51073,0.37000,0.31958,0.37000,-0.98945,0.37000,0.98062,0.37000,-0.38436,0.37000,-0.15844
0.38019,0.38000,0.50491,0.38000,0.31709,0.38000,-0.98689,0.38000,0.97718,0.38000,-0.37477,0.38000,-0.15866
0.39020,0.39000,0.50016,0.39000,0.31365,0.39000,-0.98293,0.39000,0.97288,0.39000,-0.36678,0.39000,-0.16027
0.40020,0.40000,0.49683,0.40000,0.30937,0.40000,-0.97774,0.40000,0.96774,0.40000,-0.36126,0.40000,-0.16319
0.41021,0.41000,0.49509,0.41000,0.30443,0.41000,-0.97160,0.41000,0.96188,0.41000,-0.35864,0.41000,-0.16723
0.42021,0.42000,0.49495,0.42000,0.29910,0.42000,-0.96489,0.42000,0.95543,0.42000,-0.35880,0.42000,-0.17211
0.43022,0.43000,0.49622,0.43000,0.29364,0.43000,-0.95802,0.43000,0.94860,0.43000,-0.36117,0.43000,-0.17742
