Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,0.47981,0.00000,-1.43287,0.00000,0.97994,0.00000,-0.36196,0.00000,0.65662,0.00000,1.35729
0.01001,0.01000,0.44953,0.01000,-1.42133,0.01000,1.00333,0.01000,-0.34465,0.01000,0.63706,0.01000,1.37561
0.02001,0.02000,0.41540,0.02000,-1.40737,0.02000,1.02805,0.02000,-0.32242,0.02000,0.62372,0.02000,1.39975
0.03002,0.03000,0.37906,0.03000,-1.39069,0.03000,1.05362,0.03000,-0.29480,0.03000,0.62018,0.03000,1.43158
0.04003,0.04000,0.34269,0.04000,-1.37095,0.04000,1.07975,0.04000,-0.26140,0.04000,0.63008,0.04000,1.47342
0.05003,0.05000,0.30890,0.05000,-1.34766,0.05000,1.10644,0.05000,-0.22201,0.05000,0.65675,0.05000,1.52796
0.06004,0.06000,0.28053,0.06000,-1.32026,0.06000,1.13393,0.06000,-0.17669,0.06000,0.70266,0.06000,1.59795
0.07005,0.07000,0.26045,0.07000,-1.28813,0.07000,1.16262,0.07000,-0.12594,0.07000,0.76905,0.07000,1.68581
0.08005,0.08000,0.25122,0.08000,-1.25071,0.08000,1.19290,0.08000,-0.07070,0.08000,0.85552,0.08000,1.79319
0.09006,0.09000,0.25482,0.09000,-1.20762,0.09000,1.22503,0.09000,-0.01236,0.09000,0.95992,0.09000,1.92056
0.10007,0.10000,0.27234,0.10000,-1.15889,0.10000,1.25897,0.10000,0.04729,0.10000,1.07844,0.10000,2.06692
0.11007,0.11000,0.30376,0.11000,-1.10502,0.11000,1.29432,0.11000,0.10636,0.11000,1.20592,0.11000,2.22975
0.12008,0.12000,0.34783,0.12000,-1.04713,0.12000,1.33022,0.12000,0.16298,0.12000,1.33640,0.12000,2.40498
0.13009,0.13000,0.40207,0.13000,-0.98694,0.13000,1.36545,0.13000,0.21556,0.13000,1.46373,0.13000,2.58730
0.14009,0.14000,0.46301,0.14000,-0.92667,0.14000,1.39843,0.14000,0.26292,0.14000,1.58221,0.14000,2.77043
0.15010,0.15000,0.52643,0.15000,-0.86884,0.15000,1.42738,0.15000,0.30431,0.15000,1.68710,0.15000,2.94755
0.16011,0.16000,0.58785,0.16000,-0.81604,0.16000,1.45052,0.16000,0.33937,0.16000,1.77497,0.16000,3.11176
0.17011,0.17000,0.64295,0.17000,-0.77061,0.17000,1.46621,0.17000,0.36803,0.17000,1.84392,0.17000,3.25658
0.18012,0.18000,0.68807,0.18000,-0.73441,0.18000,1.47322,0.18000,0.39036,0.18000,1.89346,0.18000,3.37633
0.19013,0.19000,0.72048,0.19000,-0.70863,0.19000,1.47084,0.19000,0.40646,0.19000,1.92441,0.19000,3.46647
0.20013,0.20000,0.73867,0.20000,-0.69364,0.20000,1.45898,0.20000,0.41633,0.20000,1.93852,0.20000,3.52391
0.21014,0.21000,0.74235,0.21000,-0.68899,0.21000,1.43816,0.21000,0.41987,0.21000,1.93808,0.21000,3.54705
0.22015,0.22000,0.73241,0.22000,-0.69349,0.22000,1.40940,0.22000,0.41688,0.22000,1.92558,0.22000,3.53583
0.23015,0.23000,0.71067,0.23000,-0.70535,0.23000,1.37405,0.23000,0.40707,0.23000,1.90332,0.23000,3.49155
0.24016,0.24000,0.67961,0.24000,-0.72237,0.24000,1.33355,0.24000,0.39020,0.24000,1.87317,0.24000,3.41665
0.25017,0.25000,0.64206,0.25000,-0.74219,0.25000,1.28924,0.25000,0.36607,0.25000,1.83642,0.25000,3.31441
0.26017,0.26000,0.60091,0.26000,-0.76245,0.26000,1.24216,0.26000,0.33470,0.26000,1.79379,0.26000,3.18857
0.27018,0.27000,0.55887,0.27000,-0.78102,0.27000,1.19298,0.27000,0.29634,0.27000,1.74548,0.27000,3.04309
0.28019,0.28000,0.51825,0.28000,-0.79608,0.28000,1.14200,0.28000,0.25160,0.28000,1.69142,0.28000,2.88180
0.29019,0.29000,0.48092,0.29000,-0.80623,0.29000,1.08921,0.29000,0.20140,0.29000,1.63141,0.29000,2.70827
0.30020,0.30000,0.44817,0.30000,-0.81054,0.30000,1.03441,0.30000,0.14703,0.30000,1.56539,0.30000,2.52570
0.31021,0.31000,0.42077,0.31000,-0.80855,0.31000,0.97741,0.31000,0.09000,0.31000,1.49361,0.31000,2.33693
0.32021,0.32000,0.39894,0.32000,-0.80020,0.32000,0.91819,0.32000,0.03193,0.32000,1.41668,0.32000,2.14459
0.33022,0.33000,0.38249,0.33000,-0.78576,0.33000,0.85693,0.33000,-0.02556,0.33000,1.33565,0.33000,1.95125
0.34023,0.34000,0.37087,0.34000,-0.76571,0.34000,0.79416,0.34000,-0.08104,0.34000,1.25197,0.34000,1.75965
0.35024,0.35000,0.36327,0.35000,-0.74059,0.35000,0.73065,0.35000,-0.13333,0.35000,1.16733,0.35000,1.57292
0.36024,0.36000,0.35875,0.36000,-0.71087,0.36000,0.66740,0.36000,-0.18155,0.36000,1.08367,0.36000,1.39471
0.37025,0.37000,0.35633,0.37000,-0.67682,0.37000,0.60550,0.37000,-0.22511,0.37000,1.00296,0.37000,1.22919
0.38026,0.38000,0.35504,0.38000,-0.63846,0.38000,0.54600,0.38000,-0.26362,0.38000,0.92723,0.38000,1.08098
0.39026,0.39000,0.35402,0.39000,-0.59553,0.39000,0.48979,0.39000,-0.29679,0.39000,0.85840,0.39000,0.95481
0.40027,0.40000,0.35257,0.40000,-0.54748,0.40000,0.43749,0.40000,-0.32429,0.40000,0.79828,0.40000,0.85517
0.41028,0.41000,0.35013,0.41000,-0.49361,0.41000,0.38941,0.41000,-0.34562,0.41000,0.74849,0.41000,0.78574
0.42028,0.42000,0.34635,0.42000,-0.43312,0.42000,0.34552,0.42000,-0.36003,0.42000,0.71037,0.42000,0.74887
0.43029,0.43000,0.34102,0.43000,-0.36535,0.43000,0.30553,0.43000,-0.36649,0.43000,0.68491,0.43000,0.74499
0.44030,0.44000,0.33411,0.44000,-0.28988,0.44000,0.26889,0.44000,-0.36379,0.44000,0.67267,0.44000,0.77225
0.45030,0.45000,0.32571,0.45000,-0.20675,0.45000,0.23490,0.45000,-0.35070,0.45000,0.67369,0.45000,0.82635
0.46031,0.46000,0.31598,0.46000,-0.11653,0.46000,0.20282,0.46000,-0.32619,0.46000,0.68742,0.46000,0.90062
0.47032,0.47000,0.30518,0.47000,-0.02045,0.47000,0.17188,0.47000,-0.28972,0.47000,0.71269,0.47000,0.98657
0.48032,0.48000,0.29361,0.48000,0.07966,0.48000,0.14139,0.48000,-0.24142,0.48000,0.74773,0.48000,1.07448
0.49033,0.49000,0.28154,0.49000,0.18149,0.49000,0.11076,0.49000,-0.18229,0.49000,0.79025,0.49000,1.15430
0.50034,0.50000,0.26925,0.50000,0.28238,0.50000,0.07955,0.50000,-0.11420,0.50000,0.83753,0.50000,1.21651
0.51034,0.51000,0.25699,0.51000,0.37960,0.51000,0.04745,0.51000,-0.03971,0.51000,0.88666,0.51000,1.25277
0.52035,0.52000,0.24495,0.52000,0.47055,0.52000,0.01424,0.52000,0.03816,0.52000,0.93468,0.52000,1.25656
0.53036,0.53000,0.23332,0.53000,0.55300,0.53000,-0.02017,0.53000,0.11623,0.53000,0.97889,0.53000,1.22347
0.54036,0.54000,0.22230,0.54000,0.62519,0.54000,-0.05579,0.54000,0.19150,0.54000,1.01702,0.54000,1.15146
0.55037,0.55000,0.21211,0.55000,0.68590,0.55000,-0.09254,0.55000,0.26136,0.55000,1.04742,0.55000,1.04095
0.56038,0.56000,0.20302,0.56000,0.73447,0.56000,-0.13027,0.56000,0.32377,0.56000,1.06912,0.56000,0.89487
0.57038,0.57000,0.19536,0.57000,0.77075,0.57000,-0.16870,0.57000,0.37732,0.57000,1.08191,0.57000,0.71860
0.58039,0.58000,0.18949,0.58000,0.79503,0.58000,-0.20748,0.58000,0.42124,0.58000,1.08617,0.58000,0.51978
0.59040,0.59000,0.18576,0.59000,0.80797,0.59000,-0.24614,0.59000,0.45530,0.59000,1.08278,0.59000,0.30785
0.60040,0.60000,0.18447,0.60000,0.81054,0.60000,-0.28414,0.60000,0.47974,0.60000,1.07287,0.60000,0.09317
0.61041,0.61000,0.18578,0.61000,0.80402,0.61000,-0.32089,0.61000,0.49523,0.61000,1.05768,0.61000,-0.11394
0.62042,0.62000,0.18964,0.62000,0.78987,0.62000,-0.35580,0.62000,0.50284,0.62000,1.03838,0.62000,-0.30429
0.63042,0.63000,0.19581,0.63000,0.76973,0.63000,-0.38835,0.63000,0.50402,0.63000,1.01595,0.63000,-0.47065
0.64043,0.64000,0.20382,0.64000,0.74530,0.64000,-0.41806,0.64000,0.50046,0.64000,0.99114,0.64000,-0.60820
0.65044,0.65000,0.21304,0.65000,0.71824,0.65000,-0.44460,0.65000,0.49395,0.65000,0.96444,0.65000,-0.71473
0.66044,0.66000,0.22273,0.66000,0.69008,0.66000,-0.46778,0.66000,0.48620,0.66000,0.93616,0.66000,-0.79046
0.67045,0.67000,0.23212,0.67000,0.66218,0.67000,-0.48755,0.67000,0.47867,0.67000,0.90644,0.67000,-0.83769
0.68046,0.68000,0.24052,0.68000,0.63565,0.68000,-0.50401,0.68000,0.47241,0.68000,0.87536,0.68000,-0.86033
0.69046,0.69000,0.24735,0.69000,0.61135,0.69000,-0.51734,0.69000,0.46809,0.69000,0.84297,0.69000,-0.86332
0.70047,0.70000,0.25220,0.70000,0.58986,0.70000,-0.52782,0.70000,0.46591,0.70000,0.80937,0.70000,-0.85207
0.71048,0.71000,0.25481,0.71000,0.57154,0.71000,-0.53575,0.71000,0.46574,0.71000,0.77469,0.71000,-0.83196
0.72048,0.72000,0.25512,0.72000,0.55648,0.72000,-0.54148,0.72000,0.46719,0.72000,0.73907,0.72000,-0.80787
0.73049,0.73000,0.25322,0.73000,0.54455,0.73000,-0.54535,0.73000,0.46969,0.73000,0.70270,0.73000,-0.78390
0.74050,0.74000,0.24931,0.74000,0.53543,0.74000,-0.54769,0.74000,0.47262,0.74000,0.66576,0.74000,-0.76315
0.75050,0.75000,0.24371,0.75000,0.52868,0.75000,-0.54882,0.75000,0.47536,0.75000,0.62842,0.75000,-0.74760
0.76051,0.76000,0.23678,0.76000,0.52371,0.76000,-0.54906,0.76000,0.47739,0.76000,0.59088,0.76000,-0.73814
0.77052,0.77000,0.22891,0.77000,0.51990,0.77000,-0.54868,0.77000,0.47833,0.77000,0.55336,0.77000,-0.73470
0.78052,0.78000,0.22045,0.78000,0.51664,0.78000,-0.54794,0.78000,0.47797,0.78000,0.51608,0.78000,-0.73636
0.79053,0.79000,0.21172,0.79000,0.51332,0.79000,-0.54708,0.79000,0.47630,0.79000,0.47932,0.79000,-0.74165
0.80054,0.80000,0.20297,0.80000,0.50945,0.80000,-0.54631,0.80000,0.47351,0.80000,0.44334,0.80000,-0.74875
0.81054,0.81000,0.19438,0.81000,0.50465,0.81000,-0.54582,0.81000,0.46993,0.81000,0.40838,0.81000,-0.75570
0.82055,0.82000,0.18607,0.82000,0.49864,0.82000,-0.54580,0.82000,0.46602,0.82000,0.37463,0.82000,-0.76068
0.83056,0.83000,0.17810,0.83000,0.49129,0.83000,-0.54641,0.83000,0.46234,0.83000,0.34219,0.83000,-0.76216
0.84056,0.84000,0.17047,0.84000,0.48259,0.84000,-0.54785,0.84000,0.45944,0.84000,0.31106,0.84000,-0.75903
0.85057,0.85000,0.16316,0.85000,0.47258,0.85000,-0.55029,0.85000,0.45785,0.85000,0.28114,0.85000,-0.75068
0.86058,0.86000,0.15610,0.86000,0.46140,0.86000,-0.55389,0.86000,0.45802,0.86000,0.25224,0.86000,-0.73706
0.87058,0.87000,0.14924,0.87000,0.44920,0.87000,-0.55880,0.87000,0.46026,0.87000,0.22413,0.87000,-0.71861
0.88059,0.88000,0.14250,0.88000,0.43614,0.88000,-0.56513,0.88000,0.46473,0.88000,0.19655,0.88000,-0.69620
0.89060,0.89000,0.13581,0.89000,0.42238,0.89000,-0.57293,0.89000,0.47143,0.89000,0.16925,0.89000,-0.67105
0.90060,0.90000,0.12912,0.90000,0.40809,0.90000,-0.58220,0.90000,0.48019,0.90000,0.14205,0.90000,-0.64456
0.91061,0.91000,0.12241,0.91000,0.39342,0.91000,-0.59285,0.91000,0.49069,0.91000,0.11485,0.91000,-0.61823
0.92062,0.92000,0.11569,0.92000,0.37851,0.92000,-0.60471,0.92000,0.50251,0.92000,0.08765,0.92000,-0.59346
0.93062,0.93000,0.10899,0.93000,0.36353,0.93000,-0.61752,0.93000,0.51515,0.93000,0.06056,0.93000,-0.57151
0.94063,0.94000,0.10239,0.94000,0.34863,0.94000,-0.63098,0.94000,0.52811,0.94000,0.03379,0.94000,-0.55332
0.95064,0.95000,0.09597,0.95000,0.33399,0.95000,-0.64472,0.95000,0.54089,0.95000,0.00766,0.95000,-0.53951
0.96064,0.96000,0.08984,0.96000,0.31975,0.96000,-0.65837,0.96000,0.55308,0.96000,-0.01749,0.96000,-0.53028
0.97065,0.97000,0.08408,0.97000,0.30606,0.97000,-0.67155,0.97000,0.56432,0.97000,-0.04123,0.97000,-0.52545
0.98066,0.98000,0.07879,0.98000,0.29304,0.98000,-0.68392,0.98000,0.57439,0.98000,-0.06319,0.98000,-0.52451
0.99066,0.99000,0.07406,0.99000,0.28076,0.99000,-0.69520,0.99000,0.58313,0.99000,-0.08303,0.99000,-0.52666
1.00067,1.00000,0.06993,1.00000,0.26931,1.00000,-0.70518,1.00000,0.59049,1.00000,-0.10047,1.00000,-0.53093
1.01068,1.01000,0.06645,1.01000,0.25871,1.01000,-0.71371,1.01000,0.59649,1.01000,-0.11534,1.01000,-0.53631
1.02068,1.02000,0.06362,1.02000,0.24899,1.02000,-0.72071,1.02000,0.60119,1.02000,-0.12753,1.02000,-0.54180
1.03069,1.03000,0.06142,1.03000,0.24013,1.03000,-0.72615,1.03000,0.60469,1.03000,-0.13705,1.03000,-0.54656
1.04070,1.04000,0.05979,1.04000,0.23211,1.04000,-0.73000,1.04000,0.60707,1.04000,-0.14396,1.04000,-0.54990
1.05070,1.05000,0.05867,1.05000,0.22493,1.05000,-0.73225,1.05000,0.60839,1.05000,-0.14846,1.05000,-0.55136
1.06071,1.06000,0.05795,1.06000,0.21855,1.06000,-0.73290,1.06000,0.60868,1.06000,-0.15080,1.06000,-0.55070
1.07072,1.07000,0.05755,1.07000,0.21297,1.07000,-0.73193,1.07000,0.60793,1.07000,-0.15133,1.07000,-0.54788
1.08072,1.08000,0.05735,1.08000,0.20816,1.08000,-0.72932,1.08000,0.60610,1.08000,-0.15046,1.08000,-0.54299
1.09073,1.09000,0.05726,1.09000,0.20409,1.09000,-0.72503,1.09000,0.60311,1.09000,-0.14857,1.09000,-0.53628
1.10074,1.10000,0.05716,1.10000,0.20073,1.10000,-0.71904,1.10000,0.59891,1.10000,-0.14603,1.10000,-0.52803
1.11074,1.11000,0.05691,1.11000,0.19802,1.11000,-0.71134,1.11000,0.59345,1.11000,-0.14314,1.11000,-0.51857
1.12075,1.12000,0.05637,1.12000,0.19587,1.12000,-0.70197,1.12000,0.58671,1.12000,-0.14011,1.12000,-0.50821
1.13076,1.13000,0.05537,1.13000,0.19416,1.13000,-0.69097,1.13000,0.57871,1.13000,-0.13704,1.13000,-0.49726
1.14076,1.14000,0.05374,1.14000,0.19273,1.14000,-0.67848,1.14000,0.56952,1.14000,-0.13396,1.14000,-0.48598
1.15077,1.15000,0.05130,1.15000,0.19143,1.15000,-0.66468,1.15000,0.55923,1.15000,-0.13083,1.15000,-0.47461
1.16078,1.16000,0.04790,1.16000,0.19007,1.16000,-0.64983,1.16000,0.54799,1.16000,-0.12757,1.16000,-0.46336
1.17078,1.17000,0.04340,1.17000,0.18845,1.17000,-0.63422,1.17000,0.53596,1.17000,-0.12410,1.17000,-0.45242
1.18079,1.18000,0.03770,1.18000,0.18640,1.18000,-0.61819,1.18000,0.52332,1.18000,-0.12038,1.18000,-0.44197
1.19080,1.19000,0.03077,1.19000,0.18378,1.19000,-0.60209,1.19000,0.51027,1.19000,-0.11641,1.19000,-0.43215
1.20080,1.20000,0.02263,1.20000,0.18050,1.20000,-0.58624,1.20000,0.49702,1.20000,-0.11225,1.20000,-0.42315
1.21081,1.21000,0.01336,1.21000,0.17653,1.21000,-0.57095,1.21000,0.48376,1.21000,-0.10798,1.21000,-0.41511
1.22082,1.22000,0.00310,1.22000,0.17192,1.22000,-0.55647,1.22000,0.47067,1.22000,-0.10372,1.22000,-0.40820
1.23082,1.23000,-0.00796,1.23000,0.16674,1.23000,-0.54302,1.23000,0.45793,1.23000,-0.09954,1.23000,-0.40258
1.24083,1.24000,-0.01959,1.24000,0.16116,1.24000,-0.53074,1.24000,0.44568,1.24000,-0.09553,1.24000,-0.39837
1.25084,1.25000,-0.03153,1.25000,0.15535,1.25000,-0.51973,1.25000,0.43404,1.25000,-0.09170,1.25000,-0.39565
1.26085,1.26000,-0.04348,1.26000,0.14950,1.26000,-0.51005,1.26000,0.42308,1.26000,-0.08803,1.26000,-0.39444
1.27085,1.27000,-0.05511,1.27000,0.14380,1.27000,-0.50169,1.27000,0.41286,1.27000,-0.08447,1.27000,-0.39470
1.28086,1.28000,-0.06609,1.28000,0.13843,1.28000,-0.49461,1.28000,0.40339,1.28000,-0.08094,1.28000,-0.39627
1.29087,1.29000,-0.07610,1.29000,0.13349,1.29000,-0.48869,1.29000,0.39466,1.29000,-0.07736,1.29000,-0.39889
1.30087,1.30000,-0.08483,1.30000,0.12909,1.30000,-0.48380,1.30000,0.38666,1.30000,-0.07368,1.30000,-0.40219
1.31088,1.31000,-0.09202,1.31000,0.12525,1.31000,-0.47973,1.31000,0.37937,1.31000,-0.06991,1.31000,-0.40571
1.32089,1.32000,-0.09748,1.32000,0.12195,1.32000,-0.47627,1.32000,0.37274,1.32000,-0.06611,1.32000,-0.40887
1.33089,1.33000,-0.10111,1.33000,0.11912,1.33000,-0.47319,1.33000,0.36675,1.33000,-0.06240,1.33000,-0.41111
1.34090,1.34000,-0.10290,1.34000,0.11664,1.34000,-0.47024,1.34000,0.36135,1.34000,-0.05893,1.34000,-0.41186
1.35091,1.35000,-0.10298,1.35000,0.11438,1.35000,-0.46721,1.35000,0.35649,1.35000,-0.05586,1.35000,-0.41063
1.36091,1.36000,-0.10156,1.36000,0.11216,1.36000,-0.46390,1.36000,0.35211,1.36000,-0.05331,1.36000,-0.40711
1.37092,1.37000,-0.09898,1.37000,0.10980,1.37000,-0.46016,1.37000,0.34813,1.37000,-0.05135,1.37000,-0.40112
1.38093,1.38000,-0.09561,1.38000,0.10716,1.38000,-0.45588,1.38000,0.34445,1.38000,-0.04997,1.38000,-0.39272
1.39093,1.39000,-0.09189,1.39000,0.10408,1.39000,-0.45101,1.39000,0.34095,1.39000,-0.04911,1.39000,-0.38220
