Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,-0.67498,0.00000,0.22941,0.00000,-0.29169,0.00000,0.09655,0.00000,-0.50047,0.00000,0.29994
0.01001,0.01000,-0.67374,0.01000,0.22667,0.01000,-0.29023,0.01000,0.09770,0.01000,-0.50258,0.01000,0.30010
0.02002,0.02000,-0.67189,0.02000,0.22369,0.02000,-0.28866,0.02000,0.09881,0.02000,-0.51052,0.02000,0.30010
0.03002,0.03000,-0.66938,0.03000,0.22057,0.03000,-0.28708,0.03000,0.09980,0.03000,-0.52129,0.03000,0.29987
0.04003,0.04000,-0.66622,0.04000,0.21746,0.04000,-0.28555,0.04000,0.10063,0.04000,-0.52702,0.04000,0.29937
0.05004,0.05000,-0.66243,0.05000,0.21447,0.05000,-0.28416,0.05000,0.10125,0.05000,-0.52638,0.05000,0.29856
0.06005,0.06000,-0.65811,0.06000,0.21174,0.06000,-0.28295,0.06000,0.10166,0.06000,-0.52705,0.06000,0.29743
0.07005,0.07000,-0.65341,0.07000,0.20935,0.07000,-0.28194,0.07000,0.10187,0.07000,-0.52990,0.07000,0.29595
0.08006,0.08000,-0.64850,0.08000,0.20737,0.08000,-0.28111,0.08000,0.10191,0.08000,-0.53052,0.08000,0.29413
0.09007,0.09000,-0.64357,0.09000,0.20583,0.09000,-0.28044,0.09000,0.10184,0.09000,-0.52611,0.09000,0.29201
0.10008,0.10000,-0.63883,0.10000,0.20471,0.10000,-0.27988,0.10000,0.10170,0.10000,-0.51762,0.10000,0.28964
0.11008,0.11000,-0.63446,0.11000,0.20396,0.11000,-0.27937,0.11000,0.10157,0.11000,-0.51144,0.11000,0.28715
0.12009,0.12000,-0.63059,0.12000,0.20352,0.12000,-0.27892,0.12000,0.10146,0.12000,-0.50901,0.12000,0.28466
0.13010,0.13000,-0.62731,0.13000,0.20329,0.13000,-0.27851,0.13000,0.10142,0.13000,-0.50455,0.13000,0.28237
0.14011,0.14000,-0.62464,0.14000,0.20320,0.14000,-0.27820,0.14000,0.10143,0.14000,-0.49911,0.14000,0.28045
0.15011,0.15000,-0.62252,0.15000,0.20317,0.15000,-0.27804,0.15000,0.10148,0.15000,-0.49545,0.15000,0.27907
0.16012,0.16000,-0.62088,0.16000,0.20316,0.16000,-0.27810,0.16000,0.10154,0.16000,-0.49632,0.16000,0.27838
0.17013,0.17000,-0.61956,0.17000,0.20317,0.17000,-0.27844,0.17000,0.10157,0.17000,-0.48908,0.17000,0.27848
