Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,-0.29172,0.00000,-0.04935,0.00000,-0.18210
0.01001,0.01000,-0.28884,0.01000,-0.04930,0.01000,-0.19033
0.02001,0.02000,-0.28600,0.02000,-0.04953,0.02000,-0.19939
0.03002,0.03000,-0.28330,0.03000,-0.05009,0.03000,-0.20898
0.04003,0.04000,-0.28081,0.04000,-0.05106,0.04000,-0.21875
0.05004,0.05000,-0.27854,0.05000,-0.05249,0.05000,-0.22833
0.06004,0.06000,-0.27641,0.06000,-0.05441,0.06000,-0.23741
0.07005,0.07000,-0.27429,0.07000,-0.05684,0.07000,-0.24571
0.08006,0.08000,-0.27202,0.08000,-0.05981,0.08000,-0.25309
0.09006,0.09000,-0.26940,0.09000,-0.06338,0.09000,-0.25949
0.10007,0.10000,-0.26625,0.10000,-0.06762,0.10000,-0.26501
0.11008,0.11000,-0.26245,0.11000,-0.07263,0.11000,-0.26984
0.12008,0.12000,-0.25795,0.12000,-0.07851,0.12000,-0.27426
0.13009,0.13000,-0.25274,0.13000,-0.08536,0.13000,-0.27861
0.14010,0.14000,-0.24694,0.14000,-0.09323,0.14000,-0.28324
0.15010,0.15000,-0.24067,0.15000,-0.10212,0.15000,-0.28844
0.16011,0.16000,-0.23411,0.16000,-0.11195,0.16000,-0.29446
0.17012,0.17000,-0.22740,0.17000,-0.12256,0.17000,-0.30144
0.18013,0.18000,-0.22064,0.18000,-0.13373,0.18000,-0.30945
0.19013,0.19000,-0.21385,0.19000,-0.14521,0.19000,-0.31844
0.20014,0.20000,-0.20690,0.20000,-0.15674,0.20000,-0.32828
0.21015,0.21000,-0.19959,0.21000,-0.16807,0.21000,-0.33876
0.22015,0.22000,-0.19160,0.22000,-0.17902,0.22000,-0.34961
0.23016,0.23000,-0.18256,0.23000,-0.18950,0.23000,-0.36051
0.24017,0.24000,-0.17211,0.24000,-0.19947,0.24000,-0.37114
0.25017,0.25000,-0.15995,0.25000,-0.20899,0.25000,-0.38115
0.26018,0.26000,-0.14590,0.26000,-0.21819,0.26000,-0.39024
0.27019,0.27000,-0.12997,0.27000,-0.22724,0.27000,-0.39813
0.28019,0.28000,-0.11235,0.28000,-0.23632,0.28000,-0.40463
0.29020,0.29000,-0.09344,0.29000,-0.24561,0.29000,-0.40962
0.30021,0.30000,-0.07383,0.30000,-0.25522,0.30000,-0.41307
0.31022,0.31000,-0.05423,0.31000,-0.26523,0.31000,-0.41503
0.32022,0.32000,-0.03542,0.32000,-0.27562,0.32000,-0.41565
0.33023,0.33000,-0.01816,0.33000,-0.28630,0.33000,-0.41509
0.34024,0.34000,-0.00314,0.34000,-0.29712,0.34000,-0.41354
0.35024,0.35000,0.00906,0.35000,-0.30786,0.35000,-0.41116
0.36025,0.36000,0.01807,0.36000,-0.31832,0.36000,-0.40809
0.37026,0.37000,0.02367,0.37000,-0.32826,0.37000,-0.40440
0.38026,0.38000,0.02588,0.38000,-0.33751,0.38000,-0.40015
0.39027,0.39000,0.02485,0.39000,-0.34592,0.39000,-0.39534
0.40028,0.40000,0.02091,0.40000,-0.35341,0.40000,-0.38993
0.41029,0.41000,0.01450,0.41000,-0.35996,0.41000,-0.38386
0.42029,0.42000,0.00612,0.42000,-0.36558,0.42000,-0.37703
