Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,0.03935,0.00000,0.09204,0.00000,0.26234,0.00000,-0.30804,0.00000,0.08440,0.00000,0.04845
0.01000,0.01000,0.04411,0.01000,0.09855,0.01000,0.25944,0.01000,-0.30318,0.01000,0.08338,0.01000,0.04717
0.02000,0.02000,0.04972,0.02000,0.10514,0.02000,0.25637,0.02000,-0.29788,0.02000,0.08169,0.02000,0.04557
0.03000,0.03000,0.05605,0.03000,0.11149,0.03000,0.25329,0.03000,-0.29234,0.03000,0.07921,0.03000,0.04379
0.04001,0.04000,0.06287,0.04000,0.11730,0.04000,0.25038,0.04000,-0.28679,0.04000,0.07583,0.04000,0.04209
0.05001,0.05000,0.06991,0.05000,0.12231,0.05000,0.24781,0.05000,-0.28145,0.05000,0.07151,0.05000,0.04075
0.06001,0.06000,0.07684,0.06000,0.12640,0.06000,0.24575,0.06000,-0.27651,0.06000,0.06626,0.06000,0.04012
0.07001,0.07000,0.08333,0.07000,0.12953,0.07000,0.24428,0.07000,-0.27210,0.07000,0.06021,0.07000,0.04051
0.08001,0.08000,0.08906,0.08000,0.13178,0.08000,0.24348,0.08000,-0.26832,0.08000,0.05356,0.08000,0.04215
0.09001,0.09000,0.09378,0.09000,0.13335,0.09000,0.24335,0.09000,-0.26518,0.09000,0.04660,0.09000,0.04514
0.10001,0.10000,0.09728,0.10000,0.13450,0.10000,0.24383,0.10000,-0.26266,0.10000,0.03969,0.10000,0.04944
0.11002,0.11000,0.09945,0.11000,0.13551,0.11000,0.24482,0.11000,-0.26070,0.11000,0.03322,0.11000,0.05485
0.12002,0.12000,0.10029,0.12000,0.13666,0.12000,0.24623,0.12000,-0.25924,0.12000,0.02751,0.12000,0.06103
0.13002,0.13000,0.09987,0.13000,0.13817,0.13000,0.24794,0.13000,-0.25817,0.13000,0.02285,0.13000,0.06756
0.14002,0.14000,0.09833,0.14000,0.14020,0.14000,0.24985,0.14000,-0.25743,0.14000,0.01936,0.14000,0.07397
0.15002,0.15000,0.09589,0.15000,0.14282,0.15000,0.25186,0.15000,-0.25694,0.15000,0.01708,0.15000,0.07983
0.16002,0.16000,0.09279,0.16000,0.14603,0.16000,0.25391,0.16000,-0.25662,0.16000,0.01587,0.16000,0.08479
0.17003,0.17000,0.08930,0.17000,0.14974,0.17000,0.25592,0.17000,-0.25643,0.17000,0.01551,0.17000,0.08865
0.18003,0.18000,0.08570,0.18000,0.15385,0.18000,0.25784,0.18000,-0.25629,0.18000,0.01568,0.18000,0.09132
0.19003,0.19000,0.08223,0.19000,0.15819,0.19000,0.25958,0.19000,-0.25614,0.19000,0.01604,0.19000,0.09291
0.20003,0.20000,0.07914,0.20000,0.16261,0.20000,0.26107,0.20000,-0.25592,0.20000,0.01628,0.20000,0.09370
0.21003,0.21000,0.07660,0.21000,0.16692,0.21000,0.26221,0.21000,-0.25556,0.21000,0.01612,0.21000,0.09406
