Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,0.26465,0.00000,-0.00662,0.00000,0.05550,0.00000,-0.24461,0.00000,-0.50665,0.00000,-0.41732
0.01000,0.01000,0.26703,0.01000,-0.00088,0.01000,0.05618,0.01000,-0.24697,0.01000,-0.49501,0.01000,-0.41760
0.02000,0.02000,0.26976,0.02000,0.00445,0.02000,0.05673,0.02000,-0.24903,0.02000,-0.48907,0.02000,-0.41851
0.03000,0.03000,0.27270,0.03000,0.00896,0.03000,0.05705,0.03000,-0.25057,0.03000,-0.48999,0.03000,-0.42017
0.04001,0.04000,0.27568,0.04000,0.01228,0.04000,0.05703,0.04000,-0.25144,0.04000,-0.48959,0.04000,-0.42264
0.05001,0.05000,0.27846,0.05000,0.01414,0.05000,0.05659,0.05000,-0.25152,0.05000,-0.48103,0.05000,-0.42594
0.06001,0.06000,0.28079,0.06000,0.01442,0.06000,0.05566,0.06000,-0.25075,0.06000,-0.46729,0.06000,-0.42998
0.07001,0.07000,0.28244,0.07000,0.01317,0.07000,0.05421,0.07000,-0.24920,0.07000,-0.45013,0.07000,-0.43454
0.08001,0.08000,0.28316,0.08000,0.01060,0.08000,0.05228,0.08000,-0.24700,0.08000,-0.42764,0.08000,-0.43931
0.09001,0.09000,0.28280,0.09000,0.00708,0.09000,0.04994,0.09000,-0.24433,0.09000,-0.40809,0.09000,-0.44386
0.10001,0.10000,0.28126,0.10000,0.00311,0.10000,0.04732,0.10000,-0.24143,0.10000,-0.38909,0.10000,-0.44767
0.11002,0.11000,0.27856,0.11000,-0.00075,0.11000,0.04457,0.11000,-0.23852,0.11000,-0.37350,0.11000,-0.45022
0.12002,0.12000,0.27484,0.12000,-0.00392,0.12000,0.04184,0.12000,-0.23579,0.12000,-0.36903,0.12000,-0.45098
0.13002,0.13000,0.27031,0.13000,-0.00588,0.13000,0.03927,0.13000,-0.23338,0.13000,-0.37352,0.13000,-0.44953
0.14002,0.14000,0.26528,0.14000,-0.00617,0.14000,0.03694,0.14000,-0.23136,0.14000,-0.38242,0.14000,-0.44553
0.15002,0.15000,0.26009,0.15000,-0.00449,0.15000,0.03492,0.15000,-0.22972,0.15000,-0.39336,0.15000,-0.43880
0.16002,0.16000,0.25511,0.16000,-0.00065,0.16000,0.03322,0.16000,-0.22836,0.16000,-0.40580,0.16000,-0.42931
0.17003,0.17000,0.25065,0.17000,0.00533,0.17000,0.03183,0.17000,-0.22713,0.17000,-0.41634,0.17000,-0.41719
0.18003,0.18000,0.24697,0.18000,0.01330,0.18000,0.03072,0.18000,-0.22584,0.18000,-0.42873,0.18000,-0.40270
0.19003,0.19000,0.24424,0.19000,0.02294,0.19000,0.02986,0.19000,-0.22430,0.19000,-0.44334,0.19000,-0.38629
0.20003,0.20000,0.24255,0.20000,0.03384,0.20000,0.02920,0.20000,-0.22231,0.20000,-0.45723,0.20000,-0.36850
0.21003,0.21000,0.24187,0.21000,0.04547,0.21000,0.02869,0.21000,-0.21969,0.21000,-0.46541,0.21000,-0.34997
0.22003,0.22000,0.24205,0.22000,0.05723,0.22000,0.02829,0.22000,-0.21633,0.22000,-0.47005,0.22000,-0.33142
0.23003,0.23000,0.24287,0.23000,0.06853,0.23000,0.02791,0.23000,-0.21214,0.23000,-0.47298,0.23000,-0.31357
0.24004,0.24000,0.24404,0.24000,0.07879,0.24000,0.02748,0.24000,-0.20710,0.24000,-0.47272,0.24000,-0.29709
0.25004,0.25000,0.24519,0.25000,0.08752,0.25000,0.02690,0.25000,-0.20124,0.25000,-0.47219,0.25000,-0.28258
0.26004,0.26000,0.24595,0.26000,0.09433,0.26000,0.02604,0.26000,-0.19464,0.26000,-0.47369,0.26000,-0.27051
0.27004,0.27000,0.24592,0.27000,0.09900,0.27000,0.02480,0.27000,-0.18742,0.27000,-0.47532,0.27000,-0.26119
0.28004,0.28000,0.24474,0.28000,0.10150,0.28000,0.02306,0.28000,-0.17974,0.28000,-0.47596,0.28000,-0.25478
0.29004,0.29000,0.24206,0.29000,0.10200,0.29000,0.02072,0.29000,-0.17177,0.29000,-0.47672,0.29000,-0.25124
0.30004,0.30000,0.23760,0.30000,0.10088,0.30000,0.01773,0.30000,-0.16370,0.30000,-0.48229,0.30000,-0.25037
0.31005,0.31000,0.23114,0.31000,0.09868,0.31000,0.01404,0.31000,-0.15574,0.31000,-0.48540,0.31000,-0.25183
