Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,-0.86920,0.00000,-0.95200,0.00000,-0.70956,0.00000,0.62264,0.00000,-1.35532,0.00000,-1.11841
0.01000,0.01000,-0.86850,0.01000,-0.95437,0.01000,-0.70014,0.01000,0.62186,0.01000,-1.42692,0.01000,-1.11435
0.02000,0.02000,-0.86820,0.02000,-0.95618,0.02000,-0.68923,0.02000,0.62013,0.02000,-1.48978,0.02000,-1.10947
0.03000,0.03000,-0.86839,0.03000,-0.95721,0.03000,-0.67714,0.03000,0.61730,0.03000,-1.52849,0.03000,-1.10374
0.04001,0.04000,-0.86911,0.04000,-0.95729,0.04000,-0.66430,0.04000,0.61331,0.04000,-1.53053,0.04000,-1.09712
0.05001,0.05000,-0.87032,0.05000,-0.95637,0.05000,-0.65118,0.05000,0.60817,0.05000,-1.48887,0.05000,-1.08955
0.06001,0.06000,-0.87192,0.06000,-0.95450,0.06000,-0.63827,0.06000,0.60200,0.06000,-1.41277,0.06000,-1.08095
0.07001,0.07000,-0.87370,0.07000,-0.95186,0.07000,-0.62604,0.07000,0.59501,0.07000,-1.32212,0.07000,-1.07121
0.08001,0.08000,-0.87542,0.08000,-0.94874,0.08000,-0.61485,0.08000,0.58747,0.08000,-1.23824,0.08000,-1.06025
0.09001,0.09000,-0.87675,0.09000,-0.94549,0.09000,-0.60493,0.09000,0.57973,0.09000,-1.17990,0.09000,-1.04796
0.10001,0.10000,-0.87734,0.10000,-0.94250,0.10000,-0.59637,0.10000,0.57215,0.10000,-1.14556,0.10000,-1.03432
0.11002,0.11000,-0.87687,0.11000,-0.94011,0.11000,-0.58913,0.11000,0.56506,0.11000,-1.11470,0.11000,-1.01933
0.12002,0.12000,-0.87504,0.12000,-0.93862,0.12000,-0.58303,0.12000,0.55878,0.12000,-1.09127,0.12000,-1.00308
0.13002,0.13000,-0.87159,0.13000,-0.93820,0.13000,-0.57783,0.13000,0.55353,0.13000,-1.08294,0.13000,-0.98571
0.14002,0.14000,-0.86635,0.14000,-0.93890,0.14000,-0.57323,0.14000,0.54947,0.14000,-1.08811,0.14000,-0.96742
0.15002,0.15000,-0.85923,0.15000,-0.94063,0.15000,-0.56894,0.15000,0.54663,0.15000,-1.09721,0.15000,-0.94841
0.16002,0.16000,-0.85016,0.16000,-0.94316,0.16000,-0.56465,0.16000,0.54493,0.16000,-1.10376,0.16000,-0.92888
0.17002,0.17000,-0.83917,0.17000,-0.94618,0.17000,-0.56013,0.17000,0.54421,0.17000,-1.10755,0.17000,-0.90897
0.18003,0.18000,-0.82628,0.18000,-0.94929,0.18000,-0.55518,0.18000,0.54423,0.18000,-1.10903,0.18000,-0.88877
0.19003,0.19000,-0.81156,0.19000,-0.95207,0.19000,-0.54963,0.19000,0.54467,0.19000,-1.10635,0.19000,-0.86830
0.20003,0.20000,-0.79511,0.20000,-0.95412,0.20000,-0.54337,0.20000,0.54522,0.20000,-1.09882,0.20000,-0.84754
0.21003,0.21000,-0.77707,0.21000,-0.95507,0.21000,-0.53633,0.21000,0.54557,0.21000,-1.08672,0.21000,-0.82644
0.22003,0.22000,-0.75760,0.22000,-0.95466,0.22000,-0.52848,0.22000,0.54547,0.22000,-1.06480,0.22000,-0.80489
0.23003,0.23000,-0.73692,0.23000,-0.95272,0.23000,-0.51984,0.23000,0.54474,0.23000,-1.02846,0.23000,-0.78283
0.24003,0.24000,-0.71527,0.24000,-0.94922,0.24000,-0.51047,0.24000,0.54330,0.24000,-0.98939,0.24000,-0.76018
0.25004,0.25000,-0.69292,0.25000,-0.94424,0.25000,-0.50048,0.25000,0.54118,0.25000,-0.95079,0.25000,-0.73688
0.26004,0.26000,-0.67015,0.26000,-0.93797,0.26000,-0.49002,0.26000,0.53849,0.26000,-0.90606,0.26000,-0.71292
0.27004,0.27000,-0.64723,0.27000,-0.93069,0.27000,-0.47925,0.27000,0.53541,0.27000,-0.85403,0.27000,-0.68833
0.28004,0.28000,-0.62443,0.28000,-0.92274,0.28000,-0.46835,0.28000,0.53215,0.28000,-0.80998,0.28000,-0.66321
0.29004,0.29000,-0.60196,0.29000,-0.91448,0.29000,-0.45748,0.29000,0.52893,0.29000,-0.78143,0.29000,-0.63774
0.30004,0.30000,-0.58000,0.30000,-0.90625,0.30000,-0.44680,0.30000,0.52593,0.30000,-0.76176,0.30000,-0.61222
0.31004,0.31000,-0.55868,0.31000,-0.89834,0.31000,-0.43642,0.31000,0.52328,0.31000,-0.75195,0.31000,-0.58698
0.32005,0.32000,-0.53812,0.32000,-0.89096,0.32000,-0.42644,0.32000,0.52102,0.32000,-0.74782,0.32000,-0.56244
0.33005,0.33000,-0.51837,0.33000,-0.88422,0.33000,-0.41692,0.33000,0.51915,0.33000,-0.74812,0.33000,-0.53899
0.34005,0.34000,-0.49949,0.34000,-0.87810,0.34000,-0.40789,0.34000,0.51756,0.34000,-0.75256,0.34000,-0.51701
0.35005,0.35000,-0.48154,0.35000,-0.87254,0.35000,-0.39937,0.35000,0.51614,0.35000,-0.75449,0.35000,-0.49678
0.36005,0.36000,-0.46457,0.36000,-0.86736,0.36000,-0.39136,0.36000,0.51472,0.36000,-0.75114,0.36000,-0.47847
0.37005,0.37000,-0.44863,0.37000,-0.86239,0.37000,-0.38385,0.37000,0.51317,0.37000,-0.74717,0.37000,-0.46210
0.38005,0.38000,-0.43377,0.38000,-0.85747,0.38000,-0.37683,0.38000,0.51139,0.38000,-0.73858,0.38000,-0.44754
0.39006,0.39000,-0.42004,0.39000,-0.85249,0.39000,-0.37032,0.39000,0.50936,0.39000,-0.72571,0.39000,-0.43453
0.40006,0.40000,-0.40744,0.40000,-0.84743,0.40000,-0.36431,0.40000,0.50713,0.40000,-0.70885,0.40000,-0.42270
0.41006,0.41000,-0.39595,0.41000,-0.84234,0.41000,-0.35883,0.41000,0.50479,0.41000,-0.68584,0.41000,-0.41163
0.42006,0.42000,-0.38553,0.42000,-0.83734,0.42000,-0.35388,0.42000,0.50249,0.42000,-0.66019,0.42000,-0.40086
0.43006,0.43000,-0.37608,0.43000,-0.83260,0.43000,-0.34947,0.43000,0.50040,0.43000,-0.63926,0.43000,-0.39001
0.44006,0.44000,-0.36751,0.44000,-0.82831,0.44000,-0.34556,0.44000,0.49868,0.44000,-0.63319,0.44000,-0.37870
0.45006,0.45000,-0.35970,0.45000,-0.82464,0.45000,-0.34212,0.45000,0.49746,0.45000,-0.64272,0.45000,-0.36667
0.46007,0.46000,-0.35257,0.46000,-0.82172,0.46000,-0.33908,0.46000,0.49684,0.46000,-0.66718,0.46000,-0.35373
0.47007,0.47000,-0.34605,0.47000,-0.81963,0.47000,-0.33639,0.47000,0.49687,0.47000,-0.68667,0.47000,-0.33975
0.48007,0.48000,-0.34013,0.48000,-0.81842,0.48000,-0.33398,0.48000,0.49756,0.48000,-0.69109,0.48000,-0.32475
0.49007,0.49000,-0.33483,0.49000,-0.81808,0.49000,-0.33180,0.49000,0.49886,0.49000,-0.68555,0.49000,-0.30883
0.50007,0.50000,-0.33022,0.50000,-0.81857,0.50000,-0.32980,0.50000,0.50070,0.50000,-0.66522,0.50000,-0.29222
0.51007,0.51000,-0.32640,0.51000,-0.81984,0.51000,-0.32796,0.51000,0.50301,0.51000,-0.63128,0.51000,-0.27525
0.52007,0.52000,-0.32349,0.52000,-0.82178,0.52000,-0.32625,0.52000,0.50570,0.52000,-0.60547,0.52000,-0.25837
0.53008,0.53000,-0.32161,0.53000,-0.82431,0.53000,-0.32466,0.53000,0.50867,0.53000,-0.59456,0.53000,-0.24207
0.54008,0.54000,-0.32084,0.54000,-0.82730,0.54000,-0.32322,0.54000,0.51186,0.54000,-0.58295,0.54000,-0.22691
0.55008,0.55000,-0.32125,0.55000,-0.83064,0.55000,-0.32194,0.55000,0.51520,0.55000,-0.56643,0.55000,-0.21337
0.56008,0.56000,-0.32282,0.56000,-0.83420,0.56000,-0.32084,0.56000,0.51860,0.56000,-0.55053,0.56000,-0.20193
