Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,-0.20174,0.00000,-0.38712,0.00000,0.75269,0.00000,-0.71331,0.00000,0.27133,0.00000,1.35106
0.01000,0.01000,-0.19236,0.01000,-0.38059,0.01000,0.74438,0.01000,-0.70009,0.01000,0.27663,0.01000,1.35980
0.02000,0.02000,-0.18207,0.02000,-0.37277,0.02000,0.73490,0.02000,-0.68452,0.02000,0.28216,0.02000,1.36835
0.03000,0.03000,-0.17121,0.03000,-0.36382,0.03000,0.72445,0.03000,-0.66689,0.03000,0.28777,0.03000,1.37615
0.04001,0.04000,-0.16017,0.04000,-0.35399,0.04000,0.71325,0.04000,-0.64763,0.04000,0.29336,0.04000,1.38269
0.05001,0.05000,-0.14931,0.05000,-0.34365,0.05000,0.70153,0.05000,-0.62727,0.05000,0.29889,0.05000,1.38751
0.06001,0.06000,-0.13899,0.06000,-0.33322,0.06000,0.68953,0.06000,-0.60638,0.06000,0.30442,0.06000,1.39029
0.07001,0.07000,-0.12947,0.07000,-0.32318,0.07000,0.67742,0.07000,-0.58555,0.07000,0.31008,0.07000,1.39085
0.08001,0.08000,-0.12097,0.08000,-0.31400,0.08000,0.66535,0.08000,-0.56534,0.08000,0.31600,0.08000,1.38920
0.09001,0.09000,-0.11363,0.09000,-0.30612,0.09000,0.65344,0.09000,-0.54621,0.09000,0.32236,0.09000,1.38546
0.10001,0.10000,-0.10749,0.10000,-0.29989,0.10000,0.64176,0.10000,-0.52854,0.10000,0.32926,0.10000,1.37993
0.11002,0.11000,-0.10255,0.11000,-0.29558,0.11000,0.63035,0.11000,-0.51257,0.11000,0.33676,0.11000,1.37296
0.12002,0.12000,-0.09872,0.12000,-0.29334,0.12000,0.61923,0.12000,-0.49843,0.12000,0.34484,0.12000,1.36496
0.13002,0.13000,-0.09588,0.13000,-0.29316,0.13000,0.60841,0.13000,-0.48610,0.13000,0.35337,0.13000,1.35638
0.14002,0.14000,-0.09384,0.14000,-0.29498,0.14000,0.59788,0.14000,-0.47545,0.14000,0.36216,0.14000,1.34762
0.15002,0.15000,-0.09240,0.15000,-0.29858,0.15000,0.58761,0.15000,-0.46629,0.15000,0.37090,0.15000,1.33903
0.16002,0.16000,-0.09133,0.16000,-0.30374,0.16000,0.57760,0.16000,-0.45833,0.16000,0.37926,0.16000,1.33092
0.17002,0.17000,-0.09040,0.17000,-0.31017,0.17000,0.56780,0.17000,-0.45132,0.17000,0.38683,0.17000,1.32350
0.18003,0.18000,-0.08941,0.18000,-0.31760,0.18000,0.55821,0.18000,-0.44497,0.18000,0.39320,0.18000,1.31693
0.19003,0.19000,-0.08822,0.19000,-0.32581,0.19000,0.54881,0.19000,-0.43909,0.19000,0.39796,0.19000,1.31133
0.20003,0.20000,-0.08674,0.20000,-0.33460,0.20000,0.53959,0.20000,-0.43355,0.20000,0.40077,0.20000,1.30676
0.21003,0.21000,-0.08497,0.21000,-0.34386,0.21000,0.53057,0.21000,-0.42828,0.21000,0.40136,0.21000,1.30328
0.22003,0.22000,-0.08298,0.22000,-0.35353,0.22000,0.52177,0.22000,-0.42333,0.22000,0.39961,0.22000,1.30094
0.23003,0.23000,-0.08091,0.23000,-0.36363,0.23000,0.51324,0.23000,-0.41881,0.23000,0.39553,0.23000,1.29981
