Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,0.06321,0.00000,-0.15969,0.00000,-0.16655,0.00000,0.19425,0.00000,0.21952,0.00000,0.20158
0.01000,0.01000,0.06430,0.01000,-0.15344,0.01000,-0.16639,0.01000,0.19494,0.01000,0.22104,0.01000,0.20366
0.02000,0.02000,0.06545,0.02000,-0.14693,0.02000,-0.16620,0.02000,0.19494,0.02000,0.22236,0.02000,0.20604
0.03000,0.03000,0.06661,0.03000,-0.14056,0.03000,-0.16601,0.03000,0.19407,0.03000,0.22331,0.03000,0.20861
0.04001,0.04000,0.06770,0.04000,-0.13477,0.04000,-0.16584,0.04000,0.19221,0.04000,0.22378,0.04000,0.21117
0.05001,0.05000,0.06867,0.05000,-0.13001,0.05000,-0.16573,0.05000,0.18931,0.05000,0.22365,0.05000,0.21351
0.06001,0.06000,0.06946,0.06000,-0.12670,0.06000,-0.16571,0.06000,0.18542,0.06000,0.22288,0.06000,0.21540
0.07001,0.07000,0.07003,0.07000,-0.12515,0.07000,-0.16583,0.07000,0.18069,0.07000,0.22144,0.07000,0.21660
0.08001,0.08000,0.07034,0.08000,-0.12558,0.08000,-0.16615,0.08000,0.17537,0.08000,0.21941,0.08000,0.21688
0.09001,0.09000,0.07035,0.09000,-0.12805,0.09000,-0.16672,0.09000,0.16978,0.09000,0.21688,0.09000,0.21604
0.10001,0.10000,0.07005,0.10000,-0.13246,0.10000,-0.16756,0.10000,0.16431,0.10000,0.21399,0.10000,0.21394
0.11002,0.11000,0.06943,0.11000,-0.13853,0.11000,-0.16871,0.11000,0.15935,0.11000,0.21092,0.11000,0.21046
0.12002,0.12000,0.06851,0.12000,-0.14584,0.12000,-0.17016,0.12000,0.15528,0.12000,0.20784,0.12000,0.20555
0.13002,0.13000,0.06731,0.13000,-0.15387,0.13000,-0.17186,0.13000,0.15242,0.13000,0.20490,0.13000,0.19924
0.14002,0.14000,0.06585,0.14000,-0.16199,0.14000,-0.17376,0.14000,0.15104,0.14000,0.20225,0.14000,0.19162
0.15002,0.15000,0.06419,0.15000,-0.16957,0.15000,-0.17574,0.15000,0.15130,0.15000,0.19997,0.15000,0.18286
0.16002,0.16000,0.06238,0.16000,-0.17601,0.16000,-0.17768,0.16000,0.15326,0.16000,0.19811,0.16000,0.17316
0.17002,0.17000,0.06052,0.17000,-0.18076,0.17000,-0.17943,0.17000,0.15688,0.17000,0.19665,0.17000,0.16282
0.18003,0.18000,0.05870,0.18000,-0.18341,0.18000,-0.18088,0.18000,0.16203,0.18000,0.19558,0.18000,0.15215
0.19003,0.19000,0.05704,0.19000,-0.18369,0.19000,-0.18189,0.19000,0.16845,0.19000,0.19483,0.19000,0.14148
0.20003,0.20000,0.05568,0.20000,-0.18148,0.20000,-0.18238,0.20000,0.17581,0.20000,0.19436,0.20000,0.13117
0.21003,0.21000,0.05477,0.21000,-0.17685,0.21000,-0.18231,0.21000,0.18371,0.21000,0.19413,0.21000,0.12161
0.22003,0.22000,0.05445,0.22000,-0.17006,0.22000,-0.18167,0.22000,0.19168,0.22000,0.19412,0.22000,0.11315
0.23003,0.23000,0.05482,0.23000,-0.16151,0.23000,-0.18052,0.23000,0.19926,0.23000,0.19433,0.23000,0.10615
0.24003,0.24000,0.05599,0.24000,-0.15176,0.24000,-0.17893,0.24000,0.20600,0.24000,0.19477,0.24000,0.10091
0.25004,0.25000,0.05799,0.25000,-0.14146,0.25000,-0.17703,0.25000,0.21147,0.25000,0.19543,0.25000,0.09766
0.26004,0.26000,0.06081,0.26000,-0.13134,0.26000,-0.17496,0.26000,0.21536,0.26000,0.19628,0.26000,0.09657
0.27004,0.27000,0.06435,0.27000,-0.12213,0.27000,-0.17288,0.27000,0.21746,0.27000,0.19725,0.27000,0.09765
0.28004,0.28000,0.06846,0.28000,-0.11449,0.28000,-0.17093,0.28000,0.21768,0.28000,0.19820,0.28000,0.10082
0.29004,0.29000,0.07296,0.29000,-0.10902,0.29000,-0.16928,0.29000,0.21610,0.29000,0.19899,0.29000,0.10584
0.30004,0.30000,0.07760,0.30000,-0.10613,0.30000,-0.16806,0.30000,0.21290,0.30000,0.19943,0.30000,0.11237
0.31004,0.31000,0.08211,0.31000,-0.10609,0.31000,-0.16739,0.31000,0.20841,0.31000,0.19937,0.31000,0.11992
0.32005,0.32000,0.08621,0.32000,-0.10894,0.32000,-0.16733,0.32000,0.20304,0.32000,0.19867,0.32000,0.12793
0.33005,0.33000,0.08967,0.33000,-0.11453,0.33000,-0.16791,0.33000,0.19724,0.33000,0.19725,0.33000,0.13577
0.34005,0.34000,0.09226,0.34000,-0.12252,0.34000,-0.16912,0.34000,0.19149,0.34000,0.19511,0.34000,0.14278
0.35005,0.35000,0.09384,0.35000,-0.13239,0.35000,-0.17090,0.35000,0.18621,0.35000,0.19235,0.35000,0.14833
0.36005,0.36000,0.09434,0.36000,-0.14353,0.36000,-0.17314,0.36000,0.18179,0.36000,0.18913,0.36000,0.15185
0.37005,0.37000,0.09378,0.37000,-0.15520,0.37000,-0.17568,0.37000,0.17855,0.37000,0.18573,0.37000,0.15288
0.38005,0.38000,0.09227,0.38000,-0.16668,0.38000,-0.17837,0.38000,0.17670,0.38000,0.18247,0.38000,0.15115
0.39006,0.39000,0.09002,0.39000,-0.17722,0.39000,-0.18104,0.39000,0.17636,0.39000,0.17972,0.39000,0.14657
0.40006,0.40000,0.08727,0.40000,-0.18616,0.40000,-0.18352,0.40000,0.17758,0.40000,0.17780,0.40000,0.13927
0.41006,0.41000,0.08432,0.41000,-0.19293,0.41000,-0.18569,0.41000,0.18027,0.41000,0.17702,0.41000,0.12965
0.42006,0.42000,0.08149,0.42000,-0.19709,0.42000,-0.18745,0.42000,0.18426,0.42000,0.17758,0.42000,0.11828
