Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,-0.32036,0.00000,-0.67992,0.00000,0.57802,0.00000,-0.58463,0.00000,0.31560,0.00000,0.16077
0.01001,0.01000,-0.31256,0.01000,-0.66703,0.01000,0.57208,0.01000,-0.57467,0.01000,0.32708,0.01000,0.16542
0.02001,0.02000,-0.30327,0.02000,-0.65162,0.02000,0.56474,0.02000,-0.56282,0.02000,0.34024,0.02000,0.17025
0.03001,0.03000,-0.29264,0.03000,-0.63387,0.03000,0.55602,0.03000,-0.54924,0.03000,0.35486,0.03000,0.17502
0.04002,0.04000,-0.28088,0.04000,-0.61411,0.04000,0.54605,0.04000,-0.53422,0.04000,0.37068,0.04000,0.17948
0.05002,0.05000,-0.26828,0.05000,-0.59277,0.05000,0.53500,0.05000,-0.51807,0.05000,0.38744,0.05000,0.18341
0.06003,0.06000,-0.25518,0.06000,-0.57034,0.06000,0.52312,0.06000,-0.50122,0.06000,0.40492,0.06000,0.18662
0.07003,0.07000,-0.24192,0.07000,-0.54740,0.07000,0.51068,0.07000,-0.48409,0.07000,0.42295,0.07000,0.18896
0.08004,0.08000,-0.22883,0.08000,-0.52450,0.08000,0.49799,0.08000,-0.46711,0.08000,0.44140,0.08000,0.19036
0.09004,0.09000,-0.21621,0.09000,-0.50222,0.09000,0.48532,0.09000,-0.45067,0.09000,0.46018,0.09000,0.19080
0.10005,0.10000,-0.20430,0.10000,-0.48107,0.10000,0.47293,0.10000,-0.43515,0.10000,0.47920,0.10000,0.19034
0.11005,0.11000,-0.19330,0.11000,-0.46150,0.11000,0.46099,0.11000,-0.42083,0.11000,0.49833,0.11000,0.18911
0.12006,0.12000,-0.18330,0.12000,-0.44388,0.12000,0.44964,0.12000,-0.40792,0.12000,0.51735,0.12000,0.18727
0.13006,0.13000,-0.17435,0.13000,-0.42844,0.13000,0.43893,0.13000,-0.39654,0.13000,0.53600,0.13000,0.18506
0.14007,0.14000,-0.16645,0.14000,-0.41533,0.14000,0.42887,0.14000,-0.38671,0.14000,0.55390,0.14000,0.18269
0.15007,0.15000,-0.15957,0.15000,-0.40453,0.15000,0.41943,0.15000,-0.37838,0.15000,0.57067,0.15000,0.18036
0.16008,0.16000,-0.15367,0.16000,-0.39596,0.16000,0.41053,0.16000,-0.37142,0.16000,0.58592,0.16000,0.17823
0.17008,0.17000,-0.14868,0.17000,-0.38941,0.17000,0.40212,0.17000,-0.36565,0.17000,0.59934,0.17000,0.17638
0.18009,0.18000,-0.14459,0.18000,-0.38460,0.18000,0.39413,0.18000,-0.36085,0.18000,0.61070,0.18000,0.17483
0.19009,0.19000,-0.14136,0.19000,-0.38123,0.19000,0.38657,0.19000,-0.35680,0.19000,0.61992,0.19000,0.17349
0.20010,0.20000,-0.13898,0.20000,-0.37898,0.20000,0.37944,0.20000,-0.35332,0.20000,0.62707,0.20000,0.17223
0.21010,0.21000,-0.13744,0.21000,-0.37756,0.21000,0.37281,0.21000,-0.35026,0.21000,0.63230,0.21000,0.17086
0.22011,0.22000,-0.13671,0.22000,-0.37672,0.22000,0.36674,0.22000,-0.34752,0.22000,0.63587,0.22000,0.16921
0.23011,0.23000,-0.13676,0.23000,-0.37630,0.23000,0.36131,0.23000,-0.34505,0.23000,0.63803,0.23000,0.16709
0.24011,0.24000,-0.13752,0.24000,-0.37617,0.24000,0.35657,0.24000,-0.34290,0.24000,0.63900,0.24000,0.16443
0.25012,0.25000,-0.13892,0.25000,-0.37630,0.25000,0.35256,0.25000,-0.34111,0.25000,0.63889,0.25000,0.16120
