Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,0.83496,0.00000,0.37795,0.00000,0.14187
0.01000,0.01000,0.84483,0.01000,0.37646,0.01000,0.12731
0.02000,0.02000,0.85489,0.02000,0.37363,0.02000,0.11221
0.03000,0.03000,0.86465,0.03000,0.36918,0.03000,0.09751
0.04001,0.04000,0.87364,0.04000,0.36294,0.04000,0.08419
0.05001,0.05000,0.88144,0.05000,0.35477,0.05000,0.07327
0.06001,0.06000,0.88778,0.06000,0.34461,0.06000,0.06561
0.07001,0.07000,0.89251,0.07000,0.33247,0.07000,0.06190
0.08001,0.08000,0.89562,0.08000,0.31845,0.08000,0.06249
0.09001,0.09000,0.89721,0.09000,0.30271,0.09000,0.06739
0.10001,0.10000,0.89748,0.10000,0.28544,0.10000,0.07626
0.11002,0.11000,0.89664,0.11000,0.26691,0.11000,0.08845
0.12002,0.12000,0.89489,0.12000,0.24738,0.12000,0.10303
0.13002,0.13000,0.89245,0.13000,0.22713,0.13000,0.11891
0.14002,0.14000,0.88948,0.14000,0.20643,0.14000,0.13492
0.15002,0.15000,0.88612,0.15000,0.18551,0.15000,0.14991
0.16002,0.16000,0.88252,0.16000,0.16459,0.16000,0.16287
0.17002,0.17000,0.87884,0.17000,0.14386,0.17000,0.17298
0.18003,0.18000,0.87532,0.18000,0.12346,0.18000,0.17969
0.19003,0.19000,0.87221,0.19000,0.10353,0.19000,0.18277
0.20003,0.20000,0.86987,0.20000,0.08418,0.20000,0.18228
0.21003,0.21000,0.86867,0.21000,0.06551,0.21000,0.17858
0.22003,0.22000,0.86898,0.22000,0.04761,0.22000,0.17225
0.23003,0.23000,0.87115,0.23000,0.03059,0.23000,0.16403
0.24003,0.24000,0.87547,0.24000,0.01457,0.24000,0.15475
0.25004,0.25000,0.88210,0.25000,-0.00030,0.25000,0.14529
0.26004,0.26000,0.89113,0.26000,-0.01382,0.26000,0.13647
0.27004,0.27000,0.90250,0.27000,-0.02577,0.27000,0.12907
0.28004,0.28000,0.91606,0.28000,-0.03590,0.28000,0.12374
0.29004,0.29000,0.93162,0.29000,-0.04395,0.29000,0.12099
0.30004,0.30000,0.94892,0.30000,-0.04971,0.30000,0.12117
0.31004,0.31000,0.96773,0.31000,-0.05301,0.31000,0.12444
0.32005,0.32000,0.98784,0.32000,-0.05380,0.32000,0.13076
0.33005,0.33000,1.00905,0.33000,-0.05219,0.33000,0.13991
0.34005,0.34000,1.03119,0.34000,-0.04843,0.34000,0.15151
0.35005,0.35000,1.05411,0.35000,-0.04290,0.35000,0.16507
0.36005,0.36000,1.07761,0.36000,-0.03611,0.36000,0.18005
0.37005,0.37000,1.10153,0.37000,-0.02859,0.37000,0.19596
0.38005,0.38000,1.12566,0.38000,-0.02089,0.38000,0.21240
0.39006,0.39000,1.14981,0.39000,-0.01347,0.39000,0.22905
