Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,-0.11107,0.00000,-0.00831,0.00000,-0.03976,0.00000,0.03994,0.00000,0.31433,0.00000,0.12224
0.01000,0.01000,-0.10676,0.01000,-0.00982,0.01000,-0.03799,0.01000,0.04067,0.01000,0.31372,0.01000,0.12250
0.02000,0.02000,-0.10212,0.02000,-0.01178,0.02000,-0.03580,0.02000,0.04146,0.02000,0.31157,0.02000,0.12253
0.03000,0.03000,-0.09736,0.03000,-0.01416,0.03000,-0.03320,0.03000,0.04230,0.03000,0.30758,0.03000,0.12227
0.04001,0.04000,-0.09274,0.04000,-0.01691,0.04000,-0.03025,0.04000,0.04312,0.04000,0.30156,0.04000,0.12163
0.05001,0.05000,-0.08850,0.05000,-0.01991,0.05000,-0.02702,0.05000,0.04387,0.05000,0.29346,0.05000,0.12056
0.06001,0.06000,-0.08488,0.06000,-0.02301,0.06000,-0.02361,0.06000,0.04451,0.06000,0.28338,0.06000,0.11902
0.07001,0.07000,-0.08208,0.07000,-0.02603,0.07000,-0.02014,0.07000,0.04501,0.07000,0.27161,0.07000,0.11697
0.08001,0.08000,-0.08025,0.08000,-0.02879,0.08000,-0.01676,0.08000,0.04536,0.08000,0.25863,0.08000,0.11439
0.09001,0.09000,-0.07946,0.09000,-0.03113,0.09000,-0.01362,0.09000,0.04555,0.09000,0.24502,0.09000,0.11127
0.10001,0.10000,-0.07974,0.10000,-0.03292,0.10000,-0.01087,0.10000,0.04559,0.10000,0.23148,0.10000,0.10762
0.11002,0.11000,-0.08106,0.11000,-0.03409,0.11000,-0.00867,0.11000,0.04552,0.11000,0.21870,0.11000,0.10350
0.12002,0.12000,-0.08337,0.12000,-0.03462,0.12000,-0.00713,0.12000,0.04535,0.12000,0.20733,0.12000,0.09905
0.13002,0.13000,-0.08655,0.13000,-0.03455,0.13000,-0.00637,0.13000,0.04510,0.13000,0.19791,0.13000,0.09443
0.14002,0.14000,-0.09051,0.14000,-0.03396,0.14000,-0.00648,0.14000,0.04480,0.14000,0.19076,0.14000,0.08991
0.15002,0.15000,-0.09509,0.15000,-0.03296,0.15000,-0.00748,0.15000,0.04447,0.15000,0.18605,0.15000,0.08575
0.16002,0.16000,-0.10015,0.16000,-0.03163,0.16000,-0.00939,0.16000,0.04412,0.16000,0.18370,0.16000,0.08227
0.17002,0.17000,-0.10550,0.17000,-0.03006,0.17000,-0.01217,0.17000,0.04378,0.17000,0.18347,0.17000,0.07973
0.18003,0.18000,-0.11097,0.18000,-0.02830,0.18000,-0.01571,0.18000,0.04351,0.18000,0.18501,0.18000,0.07833
0.19003,0.19000,-0.11637,0.19000,-0.02636,0.19000,-0.01989,0.19000,0.04333,0.19000,0.18787,0.19000,0.07817
0.20003,0.20000,-0.12152,0.20000,-0.02425,0.20000,-0.02454,0.20000,0.04329,0.20000,0.19160,0.20000,0.07925
0.21003,0.21000,-0.12627,0.21000,-0.02196,0.21000,-0.02949,0.21000,0.04345,0.21000,0.19581,0.21000,0.08142
0.22003,0.22000,-0.13049,0.22000,-0.01948,0.22000,-0.03456,0.22000,0.04387,0.22000,0.20013,0.22000,0.08445
0.23003,0.23000,-0.13411,0.23000,-0.01686,0.23000,-0.03959,0.23000,0.04459,0.23000,0.20431,0.23000,0.08801
0.24003,0.24000,-0.13710,0.24000,-0.01415,0.24000,-0.04445,0.24000,0.04568,0.24000,0.20816,0.24000,0.09174
0.25004,0.25000,-0.13951,0.25000,-0.01148,0.25000,-0.04903,0.25000,0.04718,0.25000,0.21156,0.25000,0.09529
0.26004,0.26000,-0.14142,0.26000,-0.00897,0.26000,-0.05327,0.26000,0.04912,0.26000,0.21445,0.26000,0.09836
0.27004,0.27000,-0.14296,0.27000,-0.00680,0.27000,-0.05714,0.27000,0.05150,0.27000,0.21685,0.27000,0.10074
0.28004,0.28000,-0.14428,0.28000,-0.00512,0.28000,-0.06062,0.28000,0.05430,0.28000,0.21882,0.28000,0.10233
0.29004,0.29000,-0.14548,0.29000,-0.00406,0.29000,-0.06369,0.29000,0.05748,0.29000,0.22048,0.29000,0.10318
0.30004,0.30000,-0.14664,0.30000,-0.00369,0.30000,-0.06636,0.30000,0.06096,0.30000,0.22203,0.30000,0.10343
0.31004,0.31000,-0.14777,0.31000,-0.00399,0.31000,-0.06864,0.31000,0.06466,0.31000,0.22368,0.31000,0.10335
0.32005,0.32000,-0.14878,0.32000,-0.00488,0.32000,-0.07054,0.32000,0.06848,0.32000,0.22567,0.32000,0.10326
0.33005,0.33000,-0.14952,0.33000,-0.00619,0.33000,-0.07207,0.33000,0.07233,0.33000,0.22822,0.33000,0.10349
0.34005,0.34000,-0.14980,0.34000,-0.00768,0.34000,-0.07327,0.34000,0.07614,0.34000,0.23149,0.34000,0.10435
0.35005,0.35000,-0.14937,0.35000,-0.00907,0.35000,-0.07418,0.35000,0.07987,0.35000,0.23558,0.35000,0.10603
0.36005,0.36000,-0.14800,0.36000,-0.01011,0.36000,-0.07487,0.36000,0.08347,0.36000,0.24047,0.36000,0.10864
0.37005,0.37000,-0.14547,0.37000,-0.01054,0.37000,-0.07539,0.37000,0.08694,0.37000,0.24604,0.37000,0.11215
0.38005,0.38000,-0.14162,0.38000,-0.01022,0.38000,-0.07583,0.38000,0.09028,0.38000,0.25208,0.38000,0.11643
0.39006,0.39000,-0.13635,0.39000,-0.00905,0.39000,-0.07629,0.39000,0.09347,0.39000,0.25831,0.39000,0.12130
0.40006,0.40000,-0.12961,0.40000,-0.00703,0.40000,-0.07687,0.40000,0.09653,0.40000,0.26440,0.40000,0.12652
0.41006,0.41000,-0.12140,0.41000,-0.00428,0.41000,-0.07769,0.41000,0.09944,0.41000,0.27000,0.41000,0.13189
0.42006,0.42000,-0.11178,0.42000,-0.00092,0.42000,-0.07888,0.42000,0.10220,0.42000,0.27481,0.42000,0.13720
0.43006,0.43000,-0.10083,0.43000,0.00283,0.43000,-0.08057,0.43000,0.10482,0.43000,0.27856,0.43000,0.14229
0.44006,0.44000,-0.08869,0.44000,0.00679,0.44000,-0.08286,0.44000,0.10730,0.44000,0.28106,0.44000,0.14702
0.45006,0.45000,-0.07551,0.45000,0.01076,0.45000,-0.08587,0.45000,0.10968,0.45000,0.28221,0.45000,0.15124
0.46007,0.46000,-0.06149,0.46000,0.01462,0.46000,-0.08965,0.46000,0.11199,0.46000,0.28202,0.46000,0.15482
0.47007,0.47000,-0.04684,0.47000,0.01826,0.47000,-0.09423,0.47000,0.11429,0.47000,0.28055,0.47000,0.15763
0.48007,0.48000,-0.03184,0.48000,0.02164,0.48000,-0.09958,0.48000,0.11663,0.48000,0.27796,0.48000,0.15955
0.49007,0.49000,-0.01676,0.49000,0.02477,0.49000,-0.10559,0.49000,0.11906,0.49000,0.27445,0.49000,0.16051
0.50007,0.50000,-0.00194,0.50000,0.02771,0.50000,-0.11211,0.50000,0.12161,0.50000,0.27027,0.50000,0.16053
0.51007,0.51000,0.01229,0.51000,0.03054,0.51000,-0.11892,0.51000,0.12431,0.51000,0.26569,0.51000,0.15969
0.52007,0.52000,0.02557,0.52000,0.03335,0.52000,-0.12579,0.52000,0.12714,0.52000,0.26100,0.52000,0.15818
0.53008,0.53000,0.03759,0.53000,0.03627,0.53000,-0.13243,0.53000,0.13010,0.53000,0.25651,0.53000,0.15627
0.54008,0.54000,0.04807,0.54000,0.03937,0.54000,-0.13859,0.54000,0.13315,0.54000,0.25250,0.54000,0.15422
0.55008,0.55000,0.05684,0.55000,0.04273,0.55000,-0.14403,0.55000,0.13625,0.55000,0.24922,0.55000,0.15233
0.56008,0.56000,0.06379,0.56000,0.04637,0.56000,-0.14857,0.56000,0.13934,0.56000,0.24685,0.56000,0.15080
0.57008,0.57000,0.06895,0.57000,0.05027,0.57000,-0.15208,0.57000,0.14237,0.57000,0.24548,0.57000,0.14973
0.58008,0.58000,0.07245,0.58000,0.05439,0.58000,-0.15451,0.58000,0.14527,0.58000,0.24510,0.58000,0.14914
0.59008,0.59000,0.07446,0.59000,0.05860,0.59000,-0.15587,0.59000,0.14798,0.59000,0.24559,0.59000,0.14893
0.60008,0.60000,0.07525,0.60000,0.06279,0.60000,-0.15623,0.60000,0.15042,0.60000,0.24675,0.60000,0.14894
0.61009,0.61000,0.07508,0.61000,0.06682,0.61000,-0.15570,0.61000,0.15255,0.61000,0.24833,0.61000,0.14898
0.62009,0.62000,0.07420,0.62000,0.07054,0.62000,-0.15441,0.62000,0.15431,0.62000,0.25003,0.62000,0.14884
