Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,0.60250,0.00000,-0.26442,0.00000,-0.00099
0.01000,0.01000,0.57372,0.01000,-0.29716,0.01000,-0.00077
0.02000,0.02000,0.54671,0.02000,-0.33411,0.02000,-0.00275
0.03000,0.03000,0.52383,0.03000,-0.37372,0.03000,-0.00720
0.04001,0.04000,0.50740,0.04000,-0.41399,0.04000,-0.01412
0.05001,0.05000,0.49943,0.05000,-0.45260,0.05000,-0.02319
0.06001,0.06000,0.50132,0.06000,-0.48716,0.06000,-0.03373
0.07001,0.07000,0.51366,0.07000,-0.51543,0.07000,-0.04475
0.08001,0.08000,0.53601,0.08000,-0.53559,0.08000,-0.05498
0.09001,0.09000,0.56693,0.09000,-0.54649,0.09000,-0.06305
0.10002,0.10000,0.60397,0.10000,-0.54779,0.10000,-0.06764
0.11002,0.11000,0.64389,0.11000,-0.54005,0.11000,-0.06765
0.12002,0.12000,0.68296,0.12000,-0.52474,0.12000,-0.06239
0.13002,0.13000,0.71730,0.13000,-0.50407,0.13000,-0.05170
0.14002,0.14000,0.74330,0.14000,-0.48082,0.14000,-0.03601
0.15002,0.15000,0.75797,0.15000,-0.45802,0.15000,-0.01637
0.16002,0.16000,0.75922,0.16000,-0.43869,0.16000,0.00571
0.17003,0.17000,0.74606,0.17000,-0.42553,0.17000,0.02834
0.18003,0.18000,0.71873,0.18000,-0.42064,0.18000,0.04950
0.19003,0.19000,0.67863,0.19000,-0.42531,0.19000,0.06725
0.20003,0.20000,0.62828,0.20000,-0.43986,0.20000,0.07995
0.21003,0.21000,0.57104,0.21000,-0.46356,0.21000,0.08638
0.22003,0.22000,0.51082,0.22000,-0.49464,0.22000,0.08592
0.23003,0.23000,0.45177,0.23000,-0.53042,0.23000,0.07855
0.24004,0.24000,0.39784,0.24000,-0.56760,0.24000,0.06486
0.25004,0.25000,0.35248,0.25000,-0.60253,0.25000,0.04598
0.26004,0.26000,0.31830,0.26000,-0.63166,0.26000,0.02349
0.27004,0.27000,0.29687,0.27000,-0.65187,0.27000,-0.00074
0.28004,0.28000,0.28856,0.28000,-0.66092,0.28000,-0.02469
0.29004,0.29000,0.29247,0.29000,-0.65761,0.29000,-0.04642
0.30005,0.30000,0.30658,0.30000,-0.64205,0.30000,-0.06423
0.31005,0.31000,0.32787,0.31000,-0.61561,0.31000,-0.07680
0.32005,0.32000,0.35269,0.32000,-0.58078,0.32000,-0.08337
0.33005,0.33000,0.37715,0.33000,-0.54096,0.33000,-0.08377
0.34005,0.34000,0.39755,0.34000,-0.50003,0.34000,-0.07849
0.35005,0.35000,0.41073,0.35000,-0.46198,0.35000,-0.06852
0.36005,0.36000,0.41443,0.36000,-0.43046,0.36000,-0.05533
0.37006,0.37000,0.40744,0.37000,-0.40846,0.37000,-0.04064
0.38006,0.38000,0.38977,0.38000,-0.39795,0.38000,-0.02626
0.39006,0.39000,0.36255,0.39000,-0.39973,0.39000,-0.01390
0.40006,0.40000,0.32795,0.40000,-0.41329,0.40000,-0.00497
0.41006,0.41000,0.28891,0.41000,-0.43692,0.41000,-0.00049
0.42006,0.42000,0.24881,0.42000,-0.46779,0.42000,-0.00093
0.43006,0.43000,0.21107,0.43000,-0.50231,0.43000,-0.00625
0.44007,0.44000,0.17879,0.44000,-0.53648,0.44000,-0.01583
0.45007,0.45000,0.15442,0.45000,-0.56628,0.45000,-0.02855
0.46007,0.46000,0.13946,0.46000,-0.58811,0.46000,-0.04293
0.47007,0.47000,0.13432,0.47000,-0.59915,0.47000,-0.05722
0.48007,0.48000,0.13830,0.48000,-0.59760,0.48000,-0.06962
0.49007,0.49000,0.14966,0.49000,-0.58287,0.49000,-0.07846
0.50007,0.50000,0.16582,0.50000,-0.55561,0.50000,-0.08235
0.51008,0.51000,0.18363,0.51000,-0.51765,0.51000,-0.08038
0.52008,0.52000,0.19979,0.52000,-0.47174,0.52000,-0.07221
0.53008,0.53000,0.21118,0.53000,-0.42133,0.53000,-0.05811
0.54008,0.54000,0.21518,0.54000,-0.37016,0.54000,-0.03897
0.55008,0.55000,0.20999,0.55000,-0.32195,0.55000,-0.01617
0.56008,0.56000,0.19475,0.56000,-0.28004,0.56000,0.00851
0.57009,0.57000,0.16962,0.57000,-0.24712,0.57000,0.03312
0.58009,0.58000,0.13576,0.58000,-0.22497,0.58000,0.05568
0.59009,0.59000,0.09520,0.59000,-0.21438,0.59000,0.07444
0.60009,0.60000,0.05064,0.60000,-0.21504,0.60000,0.08797
0.61009,0.61000,0.00518,0.61000,-0.22565,0.61000,0.09535
0.62009,0.62000,-0.03797,0.62000,-0.24406,0.62000,0.09621
0.63009,0.63000,-0.07584,0.63000,-0.26754,0.63000,0.09077
0.64010,0.64000,-0.10596,0.64000,-0.29308,0.64000,0.07982
0.65010,0.65000,-0.12658,0.65000,-0.31771,0.65000,0.06462
0.66010,0.66000,-0.13682,0.66000,-0.33881,0.66000,0.04680
0.67010,0.67000,-0.13668,0.67000,-0.35431,0.67000,0.02817
0.68010,0.68000,-0.12703,0.68000,-0.36292,0.68000,0.01056
0.69010,0.69000,-0.10944,0.69000,-0.36411,0.69000,-0.00440
0.70010,0.70000,-0.08603,0.70000,-0.35813,0.70000,-0.01542
0.71011,0.71000,-0.05919,0.71000,-0.34593,0.71000,-0.02168
0.72011,0.72000,-0.03137,0.72000,-0.32896,0.72000,-0.02288
0.73011,0.73000,-0.00487,0.73000,-0.30901,0.73000,-0.01927
0.74011,0.74000,0.01836,0.74000,-0.28798,0.74000,-0.01156
0.75011,0.75000,0.03682,0.75000,-0.26768,0.75000,-0.00084
0.76011,0.76000,0.04957,0.76000,-0.24964,0.76000,0.01158
0.77011,0.77000,0.05621,0.77000,-0.23494,0.77000,0.02431
0.78012,0.78000,0.05685,0.78000,-0.22418,0.78000,0.03606
0.79012,0.79000,0.05202,0.79000,-0.21737,0.79000,0.04576
0.80012,0.80000,0.04258,0.80000,-0.21403,0.80000,0.05266
0.81012,0.81000,0.02956,0.81000,-0.21328,0.81000,0.05644
0.82012,0.82000,0.01403,0.82000,-0.21393,0.82000,0.05713
0.83012,0.83000,-0.00297,0.83000,-0.21473,0.83000,0.05518
0.84013,0.84000,-0.02056,0.84000,-0.21445,0.84000,0.05133
0.85013,0.85000,-0.03804,0.85000,-0.21212,0.85000,0.04651
0.86013,0.86000,-0.05491,0.86000,-0.20705,0.86000,0.04176
0.87013,0.87000,-0.07087,0.87000,-0.19896,0.87000,0.03806
0.88013,0.88000,-0.08579,0.88000,-0.18797,0.88000,0.03623
0.89013,0.89000,-0.09968,0.89000,-0.17456,0.89000,0.03685
0.90013,0.90000,-0.11264,0.90000,-0.15946,0.90000,0.04023
0.91014,0.91000,-0.12482,0.91000,-0.14359,0.91000,0.04633
0.92014,0.92000,-0.13635,0.92000,-0.12786,0.92000,0.05487
0.93014,0.93000,-0.14732,0.93000,-0.11310,0.93000,0.06534
0.94014,0.94000,-0.15775,0.94000,-0.09991,0.94000,0.07709
0.95014,0.95000,-0.16757,0.95000,-0.08861,0.95000,0.08946
0.96014,0.96000,-0.17666,0.96000,-0.07921,0.96000,0.10178
0.97014,0.97000,-0.18488,0.97000,-0.07143,0.97000,0.11351
0.98015,0.98000,-0.19207,0.98000,-0.06474,0.98000,0.12424
0.99015,0.99000,-0.19811,0.99000,-0.05848,0.99000,0.13371
1.00015,1.00000,-0.20296,1.00000,-0.05191,1.00000,0.14181
1.01015,1.01000,-0.20667,1.01000,-0.04436,1.01000,0.14854
1.02015,1.02000,-0.20939,1.02000,-0.03530,1.02000,0.15402
1.03015,1.03000,-0.21136,1.03000,-0.02442,1.03000,0.15843
1.04015,1.04000,-0.21292,1.04000,-0.01165,1.04000,0.16199
1.05016,1.05000,-0.21445,1.05000,0.00281,1.05000,0.16492
1.06016,1.06000,-0.21638,1.06000,0.01853,1.06000,0.16742
1.07016,1.07000,-0.21906,1.07000,0.03490,1.07000,0.16964
