Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,0.20305,0.00000,0.17169,0.00000,-0.55580,0.00000,0.21230,0.00000,-0.27202,0.00000,-0.24134
0.01000,0.01000,0.20624,0.01000,0.17245,0.01000,-0.55862,0.01000,0.21422,0.01000,-0.27680,0.01000,-0.23994
0.02000,0.02000,0.20971,0.02000,0.17321,0.02000,-0.56191,0.02000,0.21636,0.02000,-0.28200,0.02000,-0.23794
0.03000,0.03000,0.21330,0.03000,0.17392,0.03000,-0.56562,0.03000,0.21867,0.03000,-0.28749,0.03000,-0.23533
0.04001,0.04000,0.21685,0.04000,0.17452,0.04000,-0.56970,0.04000,0.22108,0.04000,-0.29310,0.04000,-0.23213
0.05001,0.05000,0.22017,0.05000,0.17496,0.05000,-0.57405,0.05000,0.22356,0.05000,-0.29869,0.05000,-0.22843
0.06001,0.06000,0.22309,0.06000,0.17520,0.06000,-0.57860,0.06000,0.22604,0.06000,-0.30413,0.06000,-0.22441
0.07001,0.07000,0.22545,0.07000,0.17519,0.07000,-0.58324,0.07000,0.22848,0.07000,-0.30931,0.07000,-0.22030
0.08001,0.08000,0.22712,0.08000,0.17492,0.08000,-0.58785,0.08000,0.23082,0.08000,-0.31417,0.08000,-0.21641
0.09001,0.09000,0.22800,0.09000,0.17436,0.09000,-0.59234,0.09000,0.23302,0.09000,-0.31870,0.09000,-0.21303
0.10001,0.10000,0.22800,0.10000,0.17347,0.10000,-0.59658,0.10000,0.23505,0.10000,-0.32290,0.10000,-0.21047
0.11002,0.11000,0.22706,0.11000,0.17224,0.11000,-0.60048,0.11000,0.23687,0.11000,-0.32683,0.11000,-0.20895
0.12002,0.12000,0.22512,0.12000,0.17064,0.12000,-0.60396,0.12000,0.23849,0.12000,-0.33056,0.12000,-0.20860
0.13002,0.13000,0.22218,0.13000,0.16864,0.13000,-0.60698,0.13000,0.23989,0.13000,-0.33417,0.13000,-0.20947
0.14002,0.14000,0.21823,0.14000,0.16622,0.14000,-0.60950,0.14000,0.24111,0.14000,-0.33772,0.14000,-0.21151
0.15002,0.15000,0.21331,0.15000,0.16338,0.15000,-0.61154,0.15000,0.24220,0.15000,-0.34125,0.15000,-0.21459
0.16002,0.16000,0.20749,0.16000,0.16011,0.16000,-0.61315,0.16000,0.24320,0.16000,-0.34473,0.16000,-0.21856
0.17002,0.17000,0.20090,0.17000,0.15645,0.17000,-0.61438,0.17000,0.24417,0.17000,-0.34810,0.17000,-0.22326
0.18003,0.18000,0.19369,0.18000,0.15242,0.18000,-0.61532,0.18000,0.24516,0.18000,-0.35124,0.18000,-0.22856
0.19003,0.19000,0.18605,0.19000,0.14808,0.19000,-0.61607,0.19000,0.24618,0.19000,-0.35400,0.19000,-0.23435
0.20003,0.20000,0.17821,0.20000,0.14348,0.20000,-0.61673,0.20000,0.24727,0.20000,-0.35623,0.20000,-0.24058
0.21003,0.21000,0.17041,0.21000,0.13871,0.21000,-0.61741,0.21000,0.24839,0.21000,-0.35778,0.21000,-0.24722
0.22003,0.22000,0.16290,0.22000,0.13383,0.22000,-0.61819,0.22000,0.24955,0.22000,-0.35855,0.22000,-0.25425
0.23003,0.23000,0.15591,0.23000,0.12896,0.23000,-0.61917,0.23000,0.25069,0.23000,-0.35848,0.23000,-0.26164
0.24004,0.24000,0.14965,0.24000,0.12417,0.24000,-0.62038,0.24000,0.25177,0.24000,-0.35758,0.24000,-0.26936
0.25004,0.25000,0.14433,0.25000,0.11959,0.25000,-0.62188,0.25000,0.25277,0.25000,-0.35595,0.25000,-0.27736
0.26004,0.26000,0.14007,0.26000,0.11532,0.26000,-0.62366,0.26000,0.25364,0.26000,-0.35375,0.26000,-0.28553
0.27004,0.27000,0.13698,0.27000,0.11147,0.27000,-0.62572,0.27000,0.25435,0.27000,-0.35120,0.27000,-0.29374
0.28004,0.28000,0.13511,0.28000,0.10813,0.28000,-0.62802,0.28000,0.25490,0.28000,-0.34859,0.28000,-0.30186
0.29004,0.29000,0.13445,0.29000,0.10537,0.29000,-0.63050,0.29000,0.25528,0.29000,-0.34623,0.29000,-0.30974
0.30004,0.30000,0.13492,0.30000,0.10321,0.30000,-0.63307,0.30000,0.25549,0.30000,-0.34446,0.30000,-0.31723
0.31005,0.31000,0.13639,0.31000,0.10166,0.31000,-0.63563,0.31000,0.25552,0.31000,-0.34361,0.31000,-0.32422
0.32005,0.32000,0.13868,0.32000,0.10066,0.32000,-0.63805,0.32000,0.25536,0.32000,-0.34396,0.32000,-0.33063
0.33005,0.33000,0.14155,0.33000,0.10011,0.33000,-0.64021,0.33000,0.25500,0.33000,-0.34576,0.33000,-0.33642
