Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,0.16591,0.00000,-0.02650,0.00000,-0.23937,0.00000,0.07941,0.00000,-0.41378,0.00000,-0.26058
0.01000,0.01000,0.16511,0.01000,-0.02584,0.01000,-0.23788,0.01000,0.07999,0.01000,-0.41809,0.01000,-0.26501
0.02000,0.02000,0.16428,0.02000,-0.02508,0.02000,-0.23606,0.02000,0.08056,0.02000,-0.42331,0.02000,-0.27021
0.03000,0.03000,0.16346,0.03000,-0.02420,0.03000,-0.23393,0.03000,0.08112,0.03000,-0.42941,0.03000,-0.27608
0.04001,0.04000,0.16269,0.04000,-0.02322,0.04000,-0.23154,0.04000,0.08161,0.04000,-0.43628,0.04000,-0.28244
0.05001,0.05000,0.16202,0.05000,-0.02214,0.05000,-0.22892,0.05000,0.08202,0.05000,-0.44379,0.05000,-0.28910
0.06001,0.06000,0.16149,0.06000,-0.02097,0.06000,-0.22617,0.06000,0.08233,0.06000,-0.45177,0.06000,-0.29582
0.07001,0.07000,0.16113,0.07000,-0.01971,0.07000,-0.22335,0.07000,0.08254,0.07000,-0.46001,0.07000,-0.30236
0.08001,0.08000,0.16096,0.08000,-0.01837,0.08000,-0.22054,0.08000,0.08265,0.08000,-0.46830,0.08000,-0.30854
0.09001,0.09000,0.16099,0.09000,-0.01693,0.09000,-0.21780,0.09000,0.08268,0.09000,-0.47643,0.09000,-0.31417
0.10002,0.10000,0.16122,0.10000,-0.01540,0.10000,-0.21519,0.10000,0.08265,0.10000,-0.48419,0.10000,-0.31915
0.11002,0.11000,0.16161,0.11000,-0.01379,0.11000,-0.21273,0.11000,0.08259,0.11000,-0.49142,0.11000,-0.32342
0.12002,0.12000,0.16213,0.12000,-0.01208,0.12000,-0.21040,0.12000,0.08252,0.12000,-0.49802,0.12000,-0.32697
0.13002,0.13000,0.16270,0.13000,-0.01030,0.13000,-0.20819,0.13000,0.08247,0.13000,-0.50393,0.13000,-0.32984
0.14002,0.14000,0.16323,0.14000,-0.00845,0.14000,-0.20604,0.14000,0.08244,0.14000,-0.50921,0.14000,-0.33206
0.15002,0.15000,0.16361,0.15000,-0.00656,0.15000,-0.20387,0.15000,0.08244,0.15000,-0.51395,0.15000,-0.33369
0.16002,0.16000,0.16370,0.16000,-0.00465,0.16000,-0.20162,0.16000,0.08245,0.16000,-0.51834,0.16000,-0.33477
0.17003,0.17000,0.16338,0.17000,-0.00276,0.17000,-0.19920,0.17000,0.08246,0.17000,-0.52262,0.17000,-0.33534
0.18003,0.18000,0.16252,0.18000,-0.00095,0.18000,-0.19657,0.18000,0.08241,0.18000,-0.52704,0.18000,-0.33545
0.19003,0.19000,0.16104,0.19000,0.00075,0.19000,-0.19368,0.19000,0.08227,0.19000,-0.53186,0.19000,-0.33513
0.20003,0.20000,0.15889,0.20000,0.00230,0.20000,-0.19054,0.20000,0.08197,0.20000,-0.53730,0.20000,-0.33443
0.21003,0.21000,0.15607,0.21000,0.00367,0.21000,-0.18717,0.21000,0.08145,0.21000,-0.54353,0.21000,-0.33339
0.22003,0.22000,0.15262,0.22000,0.00484,0.22000,-0.18362,0.22000,0.08068,0.22000,-0.55063,0.22000,-0.33205
0.23003,0.23000,0.14866,0.23000,0.00581,0.23000,-0.17996,0.23000,0.07960,0.23000,-0.55864,0.23000,-0.33046
0.24004,0.24000,0.14431,0.24000,0.00659,0.24000,-0.17627,0.24000,0.07820,0.24000,-0.56751,0.24000,-0.32867
0.25004,0.25000,0.13975,0.25000,0.00719,0.25000,-0.17264,0.25000,0.07647,0.25000,-0.57710,0.25000,-0.32672
0.26004,0.26000,0.13516,0.26000,0.00762,0.26000,-0.16914,0.26000,0.07440,0.26000,-0.58726,0.26000,-0.32469
0.27004,0.27000,0.13074,0.27000,0.00789,0.27000,-0.16584,0.27000,0.07202,0.27000,-0.59776,0.27000,-0.32264
0.28004,0.28000,0.12665,0.28000,0.00803,0.28000,-0.16280,0.28000,0.06937,0.28000,-0.60837,0.28000,-0.32064
0.29004,0.29000,0.12307,0.29000,0.00805,0.29000,-0.16004,0.29000,0.06645,0.29000,-0.61883,0.29000,-0.31879
0.30005,0.30000,0.12010,0.30000,0.00796,0.30000,-0.15758,0.30000,0.06332,0.30000,-0.62893,0.30000,-0.31716
0.31005,0.31000,0.11786,0.31000,0.00778,0.31000,-0.15540,0.31000,0.06001,0.31000,-0.63849,0.31000,-0.31580
0.32005,0.32000,0.11640,0.32000,0.00752,0.32000,-0.15351,0.32000,0.05655,0.32000,-0.64738,0.32000,-0.31470
0.33005,0.33000,0.11573,0.33000,0.00719,0.33000,-0.15186,0.33000,0.05300,0.33000,-0.65554,0.33000,-0.31382
0.34005,0.34000,0.11585,0.34000,0.00681,0.34000,-0.15043,0.34000,0.04941,0.34000,-0.66295,0.34000,-0.31302
0.35005,0.35000,0.11671,0.35000,0.00638,0.35000,-0.14920,0.35000,0.04584,0.35000,-0.66958,0.35000,-0.31215
0.36005,0.36000,0.11824,0.36000,0.00592,0.36000,-0.14813,0.36000,0.04237,0.36000,-0.67544,0.36000,-0.31100
0.37006,0.37000,0.12036,0.37000,0.00542,0.37000,-0.14719,0.37000,0.03906,0.37000,-0.68048,0.37000,-0.30936
0.38006,0.38000,0.12295,0.38000,0.00490,0.38000,-0.14636,0.38000,0.03599,0.38000,-0.68466,0.38000,-0.30706
0.39006,0.39000,0.12592,0.39000,0.00436,0.39000,-0.14561,0.39000,0.03322,0.39000,-0.68787,0.39000,-0.30400
0.40006,0.40000,0.12913,0.40000,0.00381,0.40000,-0.14492,0.40000,0.03080,0.40000,-0.69001,0.40000,-0.30014
0.41006,0.41000,0.13249,0.41000,0.00328,0.41000,-0.14428,0.41000,0.02878,0.41000,-0.69094,0.41000,-0.29551
0.42006,0.42000,0.13587,0.42000,0.00278,0.42000,-0.14369,0.42000,0.02719,0.42000,-0.69051,0.42000,-0.29021
0.43006,0.43000,0.13916,0.43000,0.00234,0.43000,-0.14312,0.43000,0.02605,0.43000,-0.68858,0.43000,-0.28439
0.44007,0.44000,0.14224,0.44000,0.00200,0.44000,-0.14259,0.44000,0.02539,0.44000,-0.68498,0.44000,-0.27823
0.45007,0.45000,0.14500,0.45000,0.00177,0.45000,-0.14210,0.45000,0.02520,0.45000,-0.67955,0.45000,-0.27190
0.46007,0.46000,0.14729,0.46000,0.00167,0.46000,-0.14165,0.46000,0.02548,0.46000,-0.67217,0.46000,-0.26557
0.47007,0.47000,0.14899,0.47000,0.00170,0.47000,-0.14126,0.47000,0.02620,0.47000,-0.66273,0.47000,-0.25936
0.48007,0.48000,0.14996,0.48000,0.00187,0.48000,-0.14093,0.48000,0.02733,0.48000,-0.65121,0.48000,-0.25338
0.49007,0.49000,0.15006,0.49000,0.00216,0.49000,-0.14066,0.49000,0.02882,0.49000,-0.63763,0.49000,-0.24769
0.50007,0.50000,0.14918,0.50000,0.00255,0.50000,-0.14046,0.50000,0.03062,0.50000,-0.62210,0.50000,-0.24236
0.51008,0.51000,0.14725,0.51000,0.00300,0.51000,-0.14030,0.51000,0.03265,0.51000,-0.60479,0.51000,-0.23743
0.52008,0.52000,0.14423,0.52000,0.00349,0.52000,-0.14017,0.52000,0.03485,0.52000,-0.58595,0.52000,-0.23297
0.53008,0.53000,0.14015,0.53000,0.00400,0.53000,-0.14007,0.53000,0.03716,0.53000,-0.56584,0.53000,-0.22902
0.54008,0.54000,0.13510,0.54000,0.00453,0.54000,-0.13995,0.54000,0.03952,0.54000,-0.54481,0.54000,-0.22566
0.55008,0.55000,0.12922,0.55000,0.00505,0.55000,-0.13980,0.55000,0.04189,0.55000,-0.52319,0.55000,-0.22294
0.56008,0.56000,0.12272,0.56000,0.00556,0.56000,-0.13960,0.56000,0.04422,0.56000,-0.50138,0.56000,-0.22090
0.57009,0.57000,0.11584,0.57000,0.00608,0.57000,-0.13932,0.57000,0.04648,0.57000,-0.47978,0.57000,-0.21954
0.58009,0.58000,0.10885,0.58000,0.00659,0.58000,-0.13895,0.58000,0.04864,0.58000,-0.45881,0.58000,-0.21884
0.59009,0.59000,0.10202,0.59000,0.00711,0.59000,-0.13847,0.59000,0.05067,0.59000,-0.43887,0.59000,-0.21873
0.60009,0.60000,0.09560,0.60000,0.00765,0.60000,-0.13789,0.60000,0.05255,0.60000,-0.42034,0.60000,-0.21910
0.61009,0.61000,0.08983,0.61000,0.00822,0.61000,-0.13722,0.61000,0.05424,0.61000,-0.40354,0.61000,-0.21981
0.62009,0.62000,0.08487,0.62000,0.00884,0.62000,-0.13647,0.62000,0.05573,0.62000,-0.38870,0.62000,-0.22070
0.63009,0.63000,0.08084,0.63000,0.00953,0.63000,-0.13565,0.63000,0.05699,0.63000,-0.37596,0.63000,-0.22162
0.64010,0.64000,0.07776,0.64000,0.01031,0.64000,-0.13480,0.64000,0.05800,0.64000,-0.36536,0.64000,-0.22241
0.65010,0.65000,0.07563,0.65000,0.01119,0.65000,-0.13391,0.65000,0.05874,0.65000,-0.35684,0.65000,-0.22296
0.66010,0.66000,0.07433,0.66000,0.01218,0.66000,-0.13302,0.66000,0.05920,0.66000,-0.35028,0.66000,-0.22318
0.67010,0.67000,0.07373,0.67000,0.01326,0.67000,-0.13211,0.67000,0.05938,0.67000,-0.34547,0.67000,-0.22301
0.68010,0.68000,0.07365,0.68000,0.01441,0.68000,-0.13118,0.68000,0.05928,0.68000,-0.34215,0.68000,-0.22245
0.69010,0.69000,0.07389,0.69000,0.01559,0.69000,-0.13023,0.69000,0.05893,0.69000,-0.34004,0.69000,-0.22152
0.70010,0.70000,0.07428,0.70000,0.01676,0.70000,-0.12924,0.70000,0.05834,0.70000,-0.33883,0.70000,-0.22025
0.71011,0.71000,0.07464,0.71000,0.01786,0.71000,-0.12818,0.71000,0.05754,0.71000,-0.33821,0.71000,-0.21871
0.72011,0.72000,0.07484,0.72000,0.01884,0.72000,-0.12702,0.72000,0.05660,0.72000,-0.33786,0.72000,-0.21695
0.73011,0.73000,0.07479,0.73000,0.01968,0.73000,-0.12575,0.73000,0.05555,0.73000,-0.33750,0.73000,-0.21501
0.74011,0.74000,0.07446,0.74000,0.02037,0.74000,-0.12435,0.74000,0.05447,0.74000,-0.33685,0.74000,-0.21291
