Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,-0.01993,0.00000,-0.05773,0.00000,0.13300,0.00000,-0.10239,0.00000,-0.03832,0.00000,-0.08018
0.01001,0.01000,-0.01847,0.01000,-0.05662,0.01000,0.13250,0.01000,-0.10227,0.01000,-0.04002,0.01000,-0.08084
0.02001,0.02000,-0.01681,0.02000,-0.05543,0.02000,0.13196,0.02000,-0.10190,0.02000,-0.04385,0.02000,-0.08118
0.03002,0.03000,-0.01504,0.03000,-0.05419,0.03000,0.13140,0.03000,-0.10124,0.03000,-0.05405,0.03000,-0.08114
0.04002,0.04000,-0.01322,0.04000,-0.05293,0.04000,0.13084,0.04000,-0.10026,0.04000,-0.07010,0.04000,-0.08067
0.05003,0.05000,-0.01148,0.05000,-0.05171,0.05000,0.13030,0.05000,-0.09895,0.05000,-0.08498,0.05000,-0.07979
0.06003,0.06000,-0.00992,0.06000,-0.05056,0.06000,0.12977,0.06000,-0.09735,0.06000,-0.09317,0.06000,-0.07857
0.07004,0.07000,-0.00864,0.07000,-0.04951,0.07000,0.12927,0.07000,-0.09551,0.07000,-0.09460,0.07000,-0.07713
0.08004,0.08000,-0.00773,0.08000,-0.04861,0.08000,0.12878,0.08000,-0.09351,0.08000,-0.08939,0.08000,-0.07559
0.09005,0.09000,-0.00724,0.09000,-0.04790,0.09000,0.12828,0.09000,-0.09144,0.09000,-0.07713,0.09000,-0.07407
0.10005,0.10000,-0.00718,0.10000,-0.04744,0.10000,0.12776,0.10000,-0.08942,0.10000,-0.06420,0.10000,-0.07265
0.11006,0.11000,-0.00751,0.11000,-0.04730,0.11000,0.12720,0.11000,-0.08754,0.11000,-0.05814,0.11000,-0.07136
0.12007,0.12000,-0.00816,0.12000,-0.04754,0.12000,0.12660,0.12000,-0.08587,0.12000,-0.06006,0.12000,-0.07019
0.13007,0.13000,-0.00904,0.13000,-0.04825,0.13000,0.12594,0.13000,-0.08451,0.13000,-0.06552,0.13000,-0.06914
0.14008,0.14000,-0.01001,0.14000,-0.04948,0.14000,0.12525,0.14000,-0.08351,0.14000,-0.07072,0.14000,-0.06816
0.15008,0.15000,-0.01098,0.15000,-0.05127,0.15000,0.12451,0.15000,-0.08292,0.15000,-0.07346,0.15000,-0.06727
0.16009,0.16000,-0.01184,0.16000,-0.05362,0.16000,0.12375,0.16000,-0.08277,0.16000,-0.07491,0.16000,-0.06647
0.17009,0.17000,-0.01253,0.17000,-0.05649,0.17000,0.12298,0.17000,-0.08307,0.17000,-0.07665,0.17000,-0.06578
0.18010,0.18000,-0.01301,0.18000,-0.05982,0.18000,0.12222,0.18000,-0.08380,0.18000,-0.07766,0.18000,-0.06525
0.19010,0.19000,-0.01328,0.19000,-0.06349,0.19000,0.12150,0.19000,-0.08491,0.19000,-0.07758,0.19000,-0.06492
0.20011,0.20000,-0.01339,0.20000,-0.06740,0.20000,0.12081,0.20000,-0.08631,0.20000,-0.07781,0.20000,-0.06484
0.21011,0.21000,-0.01340,0.21000,-0.07139,0.21000,0.12018,0.21000,-0.08790,0.21000,-0.07716,0.21000,-0.06505
0.22012,0.22000,-0.01338,0.22000,-0.07534,0.22000,0.11957,0.22000,-0.08955,0.22000,-0.07790,0.22000,-0.06556
