Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,0.35261,0.00000,0.25834,0.00000,0.08443,0.00000,-0.09095,0.00000,0.80369,0.00000,-0.78032
0.01001,0.01000,0.35512,0.01000,0.26034,0.01000,0.08528,0.01000,-0.09109,0.01000,0.80465,0.01000,-0.77783
0.02001,0.02000,0.35802,0.02000,0.26224,0.02000,0.08632,0.02000,-0.09176,0.02000,0.80653,0.02000,-0.77477
0.03002,0.03000,0.36120,0.03000,0.26389,0.03000,0.08748,0.03000,-0.09304,0.03000,0.80949,0.03000,-0.77124
0.04002,0.04000,0.36456,0.04000,0.26517,0.04000,0.08869,0.04000,-0.09494,0.04000,0.81366,0.04000,-0.76736
0.05003,0.05000,0.36795,0.05000,0.26597,0.05000,0.08985,0.05000,-0.09744,0.05000,0.81911,0.05000,-0.76332
0.06004,0.06000,0.37124,0.06000,0.26625,0.06000,0.09082,0.06000,-0.10044,0.06000,0.82580,0.06000,-0.75935
0.07004,0.07000,0.37429,0.07000,0.26605,0.07000,0.09149,0.07000,-0.10375,0.07000,0.83362,0.07000,-0.75571
0.08005,0.08000,0.37704,0.08000,0.26544,0.08000,0.09175,0.08000,-0.10719,0.08000,0.84236,0.08000,-0.75264
0.09006,0.09000,0.37943,0.09000,0.26455,0.09000,0.09155,0.09000,-0.11051,0.09000,0.85174,0.09000,-0.75037
0.10006,0.10000,0.38149,0.10000,0.26355,0.10000,0.09086,0.10000,-0.11350,0.10000,0.86139,0.10000,-0.74906
0.11007,0.11000,0.38326,0.11000,0.26260,0.11000,0.08974,0.11000,-0.11596,0.11000,0.87097,0.11000,-0.74882
0.12007,0.12000,0.38485,0.12000,0.26183,0.12000,0.08827,0.12000,-0.11777,0.12000,0.88012,0.12000,-0.74965
0.13008,0.13000,0.38637,0.13000,0.26134,0.13000,0.08659,0.13000,-0.11889,0.13000,0.88859,0.13000,-0.75150
0.14009,0.14000,0.38796,0.14000,0.26117,0.14000,0.08483,0.14000,-0.11936,0.14000,0.89623,0.14000,-0.75423
0.15009,0.15000,0.38973,0.15000,0.26131,0.15000,0.08315,0.15000,-0.11931,0.15000,0.90304,0.15000,-0.75771
0.16010,0.16000,0.39176,0.16000,0.26167,0.16000,0.08164,0.16000,-0.11892,0.16000,0.90916,0.16000,-0.76178
0.17010,0.17000,0.39408,0.17000,0.26212,0.17000,0.08036,0.17000,-0.11845,0.17000,0.91483,0.17000,-0.76629
0.18011,0.18000,0.39668,0.18000,0.26251,0.18000,0.07932,0.18000,-0.11815,0.18000,0.92036,0.18000,-0.77116
0.19012,0.19000,0.39950,0.19000,0.26268,0.19000,0.07848,0.19000,-0.11828,0.19000,0.92610,0.19000,-0.77630
0.20012,0.20000,0.40243,0.20000,0.26246,0.20000,0.07776,0.20000,-0.11903,0.20000,0.93233,0.20000,-0.78164
0.21013,0.21000,0.40532,0.21000,0.26174,0.21000,0.07707,0.21000,-0.12054,0.21000,0.93927,0.21000,-0.78709
0.22014,0.22000,0.40802,0.22000,0.26044,0.22000,0.07633,0.22000,-0.12283,0.22000,0.94705,0.22000,-0.79253
0.23014,0.23000,0.41038,0.23000,0.25858,0.23000,0.07547,0.23000,-0.12583,0.23000,0.95565,0.23000,-0.79780
0.24015,0.24000,0.41225,0.24000,0.25624,0.24000,0.07450,0.24000,-0.12936,0.24000,0.96498,0.24000,-0.80270
0.25015,0.25000,0.41354,0.25000,0.25358,0.25000,0.07344,0.25000,-0.13315,0.25000,0.97482,0.25000,-0.80704
0.26016,0.26000,0.41417,0.26000,0.25080,0.26000,0.07241,0.26000,-0.13690,0.26000,0.98488,0.26000,-0.81063
0.27017,0.27000,0.41413,0.27000,0.24815,0.27000,0.07155,0.27000,-0.14028,0.27000,0.99480,0.27000,-0.81335
0.28017,0.28000,0.41341,0.28000,0.24589,0.28000,0.07106,0.28000,-0.14301,0.28000,1.00416,0.28000,-0.81515
0.29018,0.29000,0.41205,0.29000,0.24424,0.29000,0.07113,0.29000,-0.14489,0.29000,1.01255,0.29000,-0.81605
0.30018,0.30000,0.41012,0.30000,0.24339,0.30000,0.07195,0.30000,-0.14581,0.30000,1.01958,0.30000,-0.81618
0.31019,0.31000,0.40768,0.31000,0.24342,0.31000,0.07366,0.31000,-0.14579,0.31000,1.02496,0.31000,-0.81569
0.32020,0.32000,0.40481,0.32000,0.24434,0.32000,0.07630,0.32000,-0.14494,0.32000,1.02850,0.32000,-0.81478
0.33020,0.33000,0.40157,0.33000,0.24604,0.33000,0.07984,0.33000,-0.14347,0.33000,1.03021,0.33000,-0.81361
0.34021,0.34000,0.39803,0.34000,0.24833,0.34000,0.08412,0.34000,-0.14165,0.34000,1.03026,0.34000,-0.81233
0.35021,0.35000,0.39425,0.35000,0.25091,0.35000,0.08888,0.35000,-0.13978,0.35000,1.02904,0.35000,-0.81103
0.36022,0.36000,0.39027,0.36000,0.25344,0.36000,0.09378,0.36000,-0.13813,0.36000,1.02702,0.36000,-0.80969
0.37023,0.37000,0.38615,0.37000,0.25557,0.37000,0.09840,0.37000,-0.13694,0.37000,1.02481,0.37000,-0.80825
0.38023,0.38000,0.38193,0.38000,0.25697,0.38000,0.10233,0.38000,-0.13637,0.38000,1.02301,0.38000,-0.80659
0.39024,0.39000,0.37768,0.39000,0.25737,0.39000,0.10518,0.39000,-0.13645,0.39000,1.02214,0.39000,-0.80453
0.40025,0.40000,0.37344,0.40000,0.25660,0.40000,0.10662,0.40000,-0.13714,0.40000,1.02258,0.40000,-0.80190
0.41025,0.41000,0.36928,0.41000,0.25459,0.41000,0.10648,0.41000,-0.13830,0.41000,1.02452,0.41000,-0.79850
0.42026,0.42000,0.36524,0.42000,0.25141,0.42000,0.10472,0.42000,-0.13972,0.42000,1.02785,0.42000,-0.79418
0.43026,0.43000,0.36137,0.43000,0.24722,0.43000,0.10145,0.43000,-0.14116,0.43000,1.03225,0.43000,-0.78883
0.44027,0.44000,0.35768,0.44000,0.24228,0.44000,0.09696,0.44000,-0.14235,0.44000,1.03717,0.44000,-0.78238
0.45028,0.45000,0.35420,0.45000,0.23692,0.45000,0.09165,0.45000,-0.14310,0.45000,1.04191,0.45000,-0.77484
0.46028,0.46000,0.35094,0.46000,0.23147,0.46000,0.08602,0.46000,-0.14324,0.46000,1.04577,0.46000,-0.76630
0.47029,0.47000,0.34786,0.47000,0.22627,0.47000,0.08055,0.47000,-0.14271,0.47000,1.04808,0.47000,-0.75691
0.48029,0.48000,0.34495,0.48000,0.22160,0.48000,0.07573,0.48000,-0.14152,0.48000,1.04837,0.48000,-0.74689
0.49030,0.49000,0.34218,0.49000,0.21766,0.49000,0.07193,0.49000,-0.13978,0.49000,1.04638,0.49000,-0.73653
0.50031,0.50000,0.33949,0.50000,0.21454,0.50000,0.06939,0.50000,-0.13765,0.50000,1.04207,0.50000,-0.72615
0.51031,0.51000,0.33685,0.51000,0.21224,0.51000,0.06820,0.51000,-0.13535,0.51000,1.03567,0.51000,-0.71609
