Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,-0.24037,0.00000,-0.62831,0.00000,-0.17534,0.00000,-0.20940,0.00000,-0.03787,0.00000,0.23480
0.01001,0.01000,-0.23961,0.01000,-0.63450,0.01000,-0.17584,0.01000,-0.20841,0.01000,-0.04137,0.01000,0.22894
0.02001,0.02000,-0.23887,0.02000,-0.64091,0.02000,-0.17645,0.02000,-0.20688,0.02000,-0.04539,0.02000,0.22162
0.03002,0.03000,-0.23816,0.03000,-0.64711,0.03000,-0.17715,0.03000,-0.20473,0.03000,-0.04983,0.03000,0.21295
0.04002,0.04000,-0.23749,0.04000,-0.65266,0.04000,-0.17792,0.04000,-0.20186,0.04000,-0.05453,0.04000,0.20315
0.05003,0.05000,-0.23686,0.05000,-0.65708,0.05000,-0.17872,0.05000,-0.19822,0.05000,-0.05929,0.05000,0.19254
0.06004,0.06000,-0.23621,0.06000,-0.65995,0.06000,-0.17952,0.06000,-0.19378,0.06000,-0.06391,0.06000,0.18155
0.07004,0.07000,-0.23548,0.07000,-0.66089,0.07000,-0.18026,0.07000,-0.18856,0.07000,-0.06821,0.07000,0.17067
0.08005,0.08000,-0.23458,0.08000,-0.65964,0.08000,-0.18093,0.08000,-0.18261,0.08000,-0.07202,0.08000,0.16042
0.09005,0.09000,-0.23344,0.09000,-0.65609,0.09000,-0.18151,0.09000,-0.17609,0.09000,-0.07523,0.09000,0.15129
0.10006,0.10000,-0.23198,0.10000,-0.65026,0.10000,-0.18200,0.10000,-0.16917,0.10000,-0.07777,0.10000,0.14372
0.11007,0.11000,-0.23013,0.11000,-0.64233,0.11000,-0.18241,0.11000,-0.16209,0.11000,-0.07965,0.11000,0.13800
