Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,0.07927,0.00000,-0.69795,0.00000,0.03093,0.00000,0.08377,0.00000,-0.34763,0.00000,-0.07961
0.01000,0.01000,0.07361,0.01000,-0.69550,0.01000,0.03284,0.01000,0.08213,0.01000,-0.35042,0.01000,-0.08128
0.02000,0.02000,0.06718,0.02000,-0.69234,0.02000,0.03502,0.02000,0.08030,0.02000,-0.34836,0.02000,-0.08273
0.03000,0.03000,0.06016,0.03000,-0.68845,0.03000,0.03743,0.03000,0.07832,0.03000,-0.33230,0.03000,-0.08384
0.04001,0.04000,0.05278,0.04000,-0.68387,0.04000,0.03999,0.04000,0.07624,0.04000,-0.31883,0.04000,-0.08450
0.05001,0.05000,0.04530,0.05000,-0.67865,0.05000,0.04264,0.05000,0.07410,0.05000,-0.30125,0.05000,-0.08463
0.06001,0.06000,0.03800,0.06000,-0.67292,0.06000,0.04531,0.06000,0.07195,0.06000,-0.27497,0.06000,-0.08421
0.07001,0.07000,0.03113,0.07000,-0.66680,0.07000,0.04796,0.07000,0.06982,0.07000,-0.24504,0.07000,-0.08325
0.08001,0.08000,0.02490,0.08000,-0.66046,0.08000,0.05057,0.08000,0.06773,0.08000,-0.22283,0.08000,-0.08184
0.09001,0.09000,0.01946,0.09000,-0.65408,0.09000,0.05314,0.09000,0.06569,0.09000,-0.19524,0.09000,-0.08009
0.10001,0.10000,0.01485,0.10000,-0.64784,0.10000,0.05571,0.10000,0.06371,0.10000,-0.17915,0.10000,-0.07812
0.11002,0.11000,0.01105,0.11000,-0.64191,0.11000,0.05832,0.11000,0.06179,0.11000,-0.17926,0.11000,-0.07611
0.12002,0.12000,0.00791,0.12000,-0.63644,0.12000,0.06101,0.12000,0.05993,0.12000,-0.16824,0.12000,-0.07417
0.13002,0.13000,0.00521,0.13000,-0.63154,0.13000,0.06379,0.13000,0.05813,0.13000,-0.15821,0.13000,-0.07246
0.14002,0.14000,0.00268,0.14000,-0.62726,0.14000,0.06664,0.14000,0.05639,0.14000,-0.14874,0.14000,-0.07103
0.15002,0.15000,0.00000,0.15000,-0.62364,0.15000,0.06947,0.15000,0.05473,0.15000,-0.14197,0.15000,-0.06994
0.16002,0.16000,-0.00314,0.16000,-0.62066,0.16000,0.07218,0.16000,0.05317,0.16000,-0.13776,0.16000,-0.06914
0.17002,0.17000,-0.00703,0.17000,-0.61828,0.17000,0.07465,0.17000,0.05175,0.17000,-0.14007,0.17000,-0.06854
0.18003,0.18000,-0.01185,0.18000,-0.61643,0.18000,0.07671,0.18000,0.05050,0.18000,-0.14074,0.18000,-0.06800
0.19003,0.19000,-0.01772,0.19000,-0.61505,0.19000,0.07824,0.19000,0.04946,0.19000,-0.13551,0.19000,-0.06736
0.20003,0.20000,-0.02463,0.20000,-0.61409,0.20000,0.07911,0.20000,0.04864,0.20000,-0.12439,0.20000,-0.06647
