Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,-1.00380,0.00000,0.07185,0.00000,-0.00280
0.01000,0.01000,-1.01024,0.01000,0.06648,0.01000,-0.00218
0.02000,0.02000,-1.01752,0.02000,0.06018,0.02000,-0.00222
0.03000,0.03000,-1.02531,0.03000,0.05306,0.03000,-0.00319
0.04001,0.04000,-1.03315,0.04000,0.04523,0.04000,-0.00536
0.05001,0.05000,-1.04050,0.05000,0.03682,0.05000,-0.00902
0.06001,0.06000,-1.04679,0.06000,0.02799,0.06000,-0.01440
0.07001,0.07000,-1.05142,0.07000,0.01886,0.07000,-0.02167
0.08001,0.08000,-1.05382,0.08000,0.00957,0.08000,-0.03095
0.09001,0.09000,-1.05351,0.09000,0.00022,0.09000,-0.04225
0.10001,0.10000,-1.05014,0.10000,-0.00910,0.10000,-0.05550
0.11002,0.11000,-1.04344,0.11000,-0.01830,0.11000,-0.07053
0.12002,0.12000,-1.03334,0.12000,-0.02731,0.12000,-0.08708
0.13002,0.13000,-1.01988,0.13000,-0.03608,0.13000,-0.10482
0.14002,0.14000,-1.00323,0.14000,-0.04456,0.14000,-0.12334
0.15002,0.15000,-0.98371,0.15000,-0.05269,0.15000,-0.14220
0.16002,0.16000,-0.96168,0.16000,-0.06046,0.16000,-0.16092
0.17002,0.17000,-0.93759,0.17000,-0.06785,0.17000,-0.17902
0.18003,0.18000,-0.91190,0.18000,-0.07490,0.18000,-0.19604
0.19003,0.19000,-0.88510,0.19000,-0.08165,0.19000,-0.21159
0.20003,0.20000,-0.85764,0.20000,-0.08819,0.20000,-0.22533
0.21003,0.21000,-0.82998,0.21000,-0.09466,0.21000,-0.23704
0.22003,0.22000,-0.80250,0.22000,-0.10118,0.22000,-0.24657
0.23003,0.23000,-0.77559,0.23000,-0.10790,0.23000,-0.25388
0.24003,0.24000,-0.74955,0.24000,-0.11496,0.24000,-0.25905
0.25004,0.25000,-0.72465,0.25000,-0.12247,0.25000,-0.26225
0.26004,0.26000,-0.70106,0.26000,-0.13050,0.26000,-0.26375
0.27004,0.27000,-0.67892,0.27000,-0.13905,0.27000,-0.26392
0.28004,0.28000,-0.65825,0.28000,-0.14806,0.28000,-0.26321
0.29004,0.29000,-0.63904,0.29000,-0.15742,0.29000,-0.26213
0.30004,0.30000,-0.62119,0.30000,-0.16694,0.30000,-0.26119
0.31004,0.31000,-0.60459,0.31000,-0.17640,0.31000,-0.26092
0.32005,0.32000,-0.58910,0.32000,-0.18554,0.32000,-0.26172
0.33005,0.33000,-0.57458,0.33000,-0.19409,0.33000,-0.26392
0.34005,0.34000,-0.56093,0.34000,-0.20183,0.34000,-0.26765
0.35005,0.35000,-0.54808,0.35000,-0.20852,0.35000,-0.27282
0.36005,0.36000,-0.53605,0.36000,-0.21399,0.36000,-0.27915
0.37005,0.37000,-0.52488,0.37000,-0.21809,0.37000,-0.28616
0.38005,0.38000,-0.51473,0.38000,-0.22075,0.38000,-0.29321
0.39005,0.39000,-0.50578,0.39000,-0.22193,0.39000,-0.29961
0.40006,0.40000,-0.49827,0.40000,-0.22167,0.40000,-0.30464
0.41006,0.41000,-0.49244,0.41000,-0.22004,0.41000,-0.30769
0.42006,0.42000,-0.48852,0.42000,-0.21721,0.42000,-0.30828
0.43006,0.43000,-0.48668,0.43000,-0.21341,0.43000,-0.30615
0.44006,0.44000,-0.48704,0.44000,-0.20895,0.44000,-0.30132
0.45006,0.45000,-0.48957,0.45000,-0.20419,0.45000,-0.29402
0.46006,0.46000,-0.49414,0.46000,-0.19956,0.46000,-0.28474
0.47007,0.47000,-0.50051,0.47000,-0.19551,0.47000,-0.27412
0.48007,0.48000,-0.50830,0.48000,-0.19247,0.48000,-0.26291
0.49007,0.49000,-0.51709,0.49000,-0.19084,0.49000,-0.25185
0.50007,0.50000,-0.52643,0.50000,-0.19094,0.50000,-0.24160
0.51007,0.51000,-0.53585,0.51000,-0.19297,0.51000,-0.23269
0.52007,0.52000,-0.54500,0.52000,-0.19699,0.52000,-0.22549
0.53007,0.53000,-0.55358,0.53000,-0.20292,0.53000,-0.22019
0.54008,0.54000,-0.56143,0.54000,-0.21055,0.54000,-0.21685
0.55008,0.55000,-0.56853,0.55000,-0.21956,0.55000,-0.21540
0.56008,0.56000,-0.57495,0.56000,-0.22956,0.56000,-0.21577
0.57008,0.57000,-0.58089,0.57000,-0.24014,0.57000,-0.21787
0.58008,0.58000,-0.58660,0.58000,-0.25089,0.58000,-0.22162
0.59008,0.59000,-0.59240,0.59000,-0.26142,0.59000,-0.22698
0.60008,0.60000,-0.59859,0.60000,-0.27141,0.60000,-0.23393
0.61009,0.61000,-0.60545,0.61000,-0.28061,0.61000,-0.24238
0.62009,0.62000,-0.61320,0.62000,-0.28882,0.62000,-0.25220
0.63009,0.63000,-0.62195,0.63000,-0.29595,0.63000,-0.26314
0.64009,0.64000,-0.63171,0.64000,-0.30198,0.64000,-0.27482
0.65009,0.65000,-0.64237,0.65000,-0.30695,0.65000,-0.28677
0.66009,0.66000,-0.65369,0.66000,-0.31097,0.66000,-0.29841
0.67009,0.67000,-0.66535,0.67000,-0.31417,0.67000,-0.30915
0.68010,0.68000,-0.67693,0.68000,-0.31671,0.68000,-0.31838
0.69010,0.69000,-0.68798,0.69000,-0.31872,0.69000,-0.32559
0.70010,0.70000,-0.69803,0.70000,-0.32033,0.70000,-0.33037
0.71010,0.71000,-0.70666,0.71000,-0.32160,0.71000,-0.33245
0.72010,0.72000,-0.71348,0.72000,-0.32256,0.72000,-0.33176
0.73010,0.73000,-0.71820,0.73000,-0.32318,0.73000,-0.32836
0.74010,0.74000,-0.72061,0.74000,-0.32340,0.74000,-0.32251
0.75011,0.75000,-0.72060,0.75000,-0.32312,0.75000,-0.31455
