Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,-0.16939,0.00000,-0.13607,0.00000,0.16056,0.00000,-0.01595,0.00000,0.01646,0.00000,-0.36010
0.01000,0.01000,-0.16795,0.01000,-0.13369,0.01000,0.15963,0.01000,-0.01670,0.01000,0.01446,0.01000,-0.36236
0.02000,0.02000,-0.16613,0.02000,-0.13088,0.02000,0.15867,0.02000,-0.01769,0.02000,0.01169,0.02000,-0.36452
0.03000,0.03000,-0.16392,0.03000,-0.12771,0.03000,0.15775,0.03000,-0.01893,0.03000,0.00817,0.03000,-0.36631
0.04001,0.04000,-0.16137,0.04000,-0.12431,0.04000,0.15692,0.04000,-0.02038,0.04000,0.00395,0.04000,-0.36741
0.05001,0.05000,-0.15851,0.05000,-0.12082,0.05000,0.15627,0.05000,-0.02197,0.05000,-0.00081,0.05000,-0.36748
0.06001,0.06000,-0.15542,0.06000,-0.11743,0.06000,0.15586,0.06000,-0.02363,0.06000,-0.00592,0.06000,-0.36617
0.07001,0.07000,-0.15217,0.07000,-0.11429,0.07000,0.15574,0.07000,-0.02526,0.07000,-0.01111,0.07000,-0.36321
0.08001,0.08000,-0.14881,0.08000,-0.11156,0.08000,0.15596,0.08000,-0.02676,0.08000,-0.01612,0.08000,-0.35840
0.09001,0.09000,-0.14543,0.09000,-0.10934,0.09000,0.15654,0.09000,-0.02802,0.09000,-0.02066,0.09000,-0.35169
0.10001,0.10000,-0.14208,0.10000,-0.10772,0.10000,0.15747,0.10000,-0.02898,0.10000,-0.02453,0.10000,-0.34313
0.11002,0.11000,-0.13882,0.11000,-0.10672,0.11000,0.15871,0.11000,-0.02957,0.11000,-0.02757,0.11000,-0.33292
0.12002,0.12000,-0.13570,0.12000,-0.10633,0.12000,0.16021,0.12000,-0.02977,0.12000,-0.02972,0.12000,-0.32138
