Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, 0.351087, -0.666964, -0.207774, -0.170595, -0.139269, 0.163292, -0.0163116, 0.0151187, -0.354208, -0.379007, -0.361923, -0.193665, 0.0886765, -0.420731, 0.0205688, 0.511779, 0.274512, 0.116165, 0.00164165, -0.88818, 0.0876216, -0.231769, -0.214767, -0.00865669, -0.107321, -0.114639, -0.0193657, -0.0801291, -0.107272, -0.11432, 0.0201786, 0.305479, -0.149903, -0.191401, -0.0419728, -0.0390239, 0.3212, -0.357081, -0.244258, -0.0458479, 0.21895, 0.248353
0.0100014, 0.345425, -0.663738, -0.207335, -0.171038, -0.140687, 0.161255, -0.0137405, 0.0181248, -0.3515, -0.377009, -0.359808, -0.191948, 0.08358, -0.410728, 0.0206528, 0.510646, 0.274916, 0.111086, 0.00395587, -0.880454, 0.0857742, -0.223984, -0.213597, -0.0057404, -0.108539, -0.113683, -0.0139871, -0.0785889, -0.108505, -0.113374, 0.0210511, 0.30046, -0.154203, -0.187854, -0.0344408, -0.0446512, 0.321565, -0.370662, -0.246324, -0.0480943, 0.221092, 0.250795
0.0200028, 0.338831, -0.661839, -0.208082, -0.170137, -0.138816, 0.158531, -0.0127335, 0.0206993, -0.349037, -0.374567, -0.357244, -0.191017, 0.0832596, -0.40033, 0.0182724, 0.50882, 0.276375, 0.104754, 0.00541048, -0.871098, 0.0836059, -0.21685, -0.208354, -0.000206595, -0.107625, -0.113467, -0.0134684, -0.07303, -0.107594, -0.11318, 0.0193126, 0.295854, -0.156394, -0.182814, -0.0280332, -0.0503401, 0.32035, -0.380893, -0.249338, -0.0475862, 0.223157, 0.253659
0.0300042, 0.333836, -0.658861, -0.204908, -0.169241, -0.135333, 0.159012, -0.0161057, 0.0206776, -0.351709, -0.37169, -0.354259, -0.191322, 0.0878525, -0.38501, 0.0218201, 0.505922, 0.274953, 0.10175, 0.00387999, -0.860131, 0.0811414, -0.214197, -0.203375, 0.00600755, -0.104713, -0.111982, -0.0160259, -0.0669026, -0.104677, -0.111719, 0.017063, 0.29121, -0.157575, -0.183851, -0.0268128, -0.0538923, 0.318065, -0.386288, -0.25029, -0.0493551, 0.2273, 0.25492
0.0400056, 0.329754, -0.658112, -0.20193, -0.16394, -0.128866, 0.157875, -0.0185471, 0.0161823, -0.359865, -0.368409, -0.35091, -0.191956, 0.0919952, -0.366989, 0.032608, 0.502589, 0.270014, 0.100585, 0.00180419, -0.847621, 0.0784168, -0.21486, -0.196193, 0.0116775, -0.10235, -0.109477, -0.02386, -0.0583607, -0.102302, -0.10925, 0.0157065, 0.286585, -0.157453, -0.184954, -0.0304693, -0.0568117, 0.310163, -0.385508, -0.251457, -0.0505444, 0.234394, 0.256285
0.050007, 0.325635, -0.658258, -0.199727, -0.156829, -0.119903, 0.155807, -0.0182724, 0.0100929, -0.370534, -0.364772, -0.347275, -0.191978, 0.0939407, -0.353409, 0.0448456, 0.49989, 0.263375, 0.0977438, -0.00133828, -0.833672, 0.0754785, -0.217296, -0.192246, 0.0186305, -0.101148, -0.106496, -0.0303553, -0.0523234, -0.10109, -0.106291, 0.0164977, 0.281744, -0.155373, -0.183057, -0.0380602, -0.0607589, 0.301292, -0.381191, -0.249735, -0.0516921, 0.241379, 0.254817
0.0600084, 0.319291, -0.657522, -0.197151, -0.151653, -0.111539, 0.155258, -0.0205917, 0.000948759, -0.37882, -0.36084, -0.34345, -0.190987, 0.0951614, -0.344246, 0.0515747, 0.49899, 0.257483, 0.0957209, -0.00136792, -0.818419, 0.0723844, -0.221289, -0.188714, 0.0247018, -0.100619, -0.103763, -0.0392555, -0.0447511, -0.100547, -0.103588, 0.0178923, 0.276865, -0.153164, -0.183701, -0.0438825, -0.063561, 0.302711, -0.376839, -0.24551, -0.056812, 0.243112, 0.251765
0.0700098, 0.311552, -0.655754, -0.194028, -0.147899, -0.10616, 0.15564, -0.026062, -0.0102856, -0.382946, -0.356684, -0.339543, -0.190071, 0.0980072, -0.334015, 0.0537338, 0.498451, 0.254111, 0.0946428, -0.000566749, -0.802022, 0.0692052, -0.228675, -0.190037, 0.0305657, -0.0979426, -0.0994747, -0.0436437, -0.0421744, -0.0978629, -0.0993082, 0.0156098, 0.271051, -0.151568, -0.185426, -0.0444157, -0.0609304, 0.31032, -0.370484, -0.236954, -0.0642869, 0.240048, 0.245262
0.0800112, 0.30167, -0.653575, -0.190896, -0.144032, -0.103726, 0.15461, -0.0278015, -0.0209155, -0.378272, -0.352378, -0.33567, -0.187828, 0.0945053, -0.325005, 0.0435333, 0.495679, 0.251492, 0.0932449, 0.00262856, -0.784676, 0.0660245, -0.235302, -0.191111, 0.0353752, -0.0961976, -0.0977782, -0.0449039, -0.0403133, -0.0961184, -0.0976184, 0.012081, 0.267205, -0.149779, -0.185262, -0.043701, -0.0566708, 0.320255, -0.36202, -0.222162, -0.074449, 0.231188, 0.234022
0.0900126, 0.288946, -0.648946, -0.188357, -0.142512, -0.10571, 0.152954, -0.0306778, -0.0305541, -0.36596, -0.347997, -0.331946, -0.183617, 0.0908203, -0.315971, 0.02771, 0.494616, 0.250767, 0.0887479, 0.0075923, -0.766613, 0.0629371, -0.241726, -0.188824, 0.0408524, -0.0943771, -0.0990103, -0.0453011, -0.0359279, -0.0942969, -0.0988638, 0.00897255, 0.267151, -0.148185, -0.185518, -0.0434376, -0.0536116, 0.331123, -0.354147, -0.206685, -0.0843282, 0.222331, 0.222925
