Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,-0.22515,0.00000,-0.20878,0.00000,-0.00171
0.01000,0.01000,-0.22519,0.01000,-0.20668,0.01000,0.00214
0.02000,0.02000,-0.22577,0.02000,-0.20446,0.02000,0.00654
0.03000,0.03000,-0.22694,0.03000,-0.20225,0.03000,0.01135
0.04001,0.04000,-0.22866,0.04000,-0.20015,0.04000,0.01634
0.05001,0.05000,-0.23084,0.05000,-0.19827,0.05000,0.02127
0.06001,0.06000,-0.23329,0.06000,-0.19669,0.06000,0.02584
0.07001,0.07000,-0.23573,0.07000,-0.19545,0.07000,0.02977
0.08001,0.08000,-0.23786,0.08000,-0.19455,0.08000,0.03280
0.09001,0.09000,-0.23932,0.09000,-0.19393,0.09000,0.03468
0.10001,0.10000,-0.23981,0.10000,-0.19349,0.10000,0.03528
0.11002,0.11000,-0.23905,0.11000,-0.19308,0.11000,0.03452
0.12002,0.12000,-0.23690,0.12000,-0.19253,0.12000,0.03245
0.13002,0.13000,-0.23331,0.13000,-0.19167,0.13000,0.02919
0.14002,0.14000,-0.22839,0.14000,-0.19035,0.14000,0.02500
0.15002,0.15000,-0.22238,0.15000,-0.18843,0.15000,0.02020
0.16002,0.16000,-0.21565,0.16000,-0.18584,0.16000,0.01513
0.17002,0.17000,-0.20863,0.17000,-0.18255,0.17000,0.01016
0.18003,0.18000,-0.20176,0.18000,-0.17861,0.18000,0.00560
0.19003,0.19000,-0.19548,0.19000,-0.17410,0.19000,0.00168
0.20003,0.20000,-0.19014,0.20000,-0.16914,0.20000,-0.00149
0.21003,0.21000,-0.18597,0.21000,-0.16386,0.21000,-0.00388
0.22003,0.22000,-0.18310,0.22000,-0.15843,0.22000,-0.00561
0.23003,0.23000,-0.18152,0.23000,-0.15303,0.23000,-0.00685
0.24003,0.24000,-0.18115,0.24000,-0.14781,0.24000,-0.00785
0.25004,0.25000,-0.18180,0.25000,-0.14297,0.25000,-0.00886
0.26004,0.26000,-0.18328,0.26000,-0.13868,0.26000,-0.01012
0.27004,0.27000,-0.18538,0.27000,-0.13510,0.27000,-0.01181
0.28004,0.28000,-0.18788,0.28000,-0.13239,0.28000,-0.01405
0.29004,0.29000,-0.19062,0.29000,-0.13065,0.29000,-0.01689
0.30004,0.30000,-0.19343,0.30000,-0.12998,0.30000,-0.02032
0.31004,0.31000,-0.19620,0.31000,-0.13037,0.31000,-0.02425
0.32005,0.32000,-0.19882,0.32000,-0.13178,0.32000,-0.02855
0.33005,0.33000,-0.20117,0.33000,-0.13407,0.33000,-0.03307
0.34005,0.34000,-0.20316,0.34000,-0.13704,0.34000,-0.03764
0.35005,0.35000,-0.20466,0.35000,-0.14039,0.35000,-0.04209
0.36005,0.36000,-0.20554,0.36000,-0.14377,0.36000,-0.04627
0.37005,0.37000,-0.20570,0.37000,-0.14681,0.37000,-0.05004
0.38005,0.38000,-0.20501,0.38000,-0.14911,0.38000,-0.05328
0.39005,0.39000,-0.20341,0.39000,-0.15031,0.39000,-0.05588
0.40006,0.40000,-0.20084,0.40000,-0.15010,0.40000,-0.05774
