Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,-0.02929,0.00000,-0.01244,0.00000,-0.29779,0.00000,0.37211,0.00000,0.18470,0.00000,-0.11886
0.01001,0.01000,-0.02672,0.01000,-0.01054,0.01000,-0.29657,0.01000,0.37097,0.01000,0.18410,0.01000,-0.11778
0.02001,0.02000,-0.02380,0.02000,-0.00835,0.02000,-0.29523,0.02000,0.36971,0.02000,0.18274,0.02000,-0.11582
0.03002,0.03000,-0.02061,0.03000,-0.00590,0.03000,-0.29380,0.03000,0.36838,0.03000,0.18045,0.03000,-0.11283
0.04003,0.04000,-0.01726,0.04000,-0.00325,0.04000,-0.29232,0.04000,0.36702,0.04000,0.17706,0.04000,-0.10869
0.05003,0.05000,-0.01386,0.05000,-0.00046,0.05000,-0.29082,0.05000,0.36567,0.05000,0.17247,0.05000,-0.10333
0.06004,0.06000,-0.01054,0.06000,0.00242,0.06000,-0.28932,0.06000,0.36437,0.06000,0.16665,0.06000,-0.09681
0.07004,0.07000,-0.00743,0.07000,0.00534,0.07000,-0.28781,0.07000,0.36312,0.07000,0.15966,0.07000,-0.08928
0.08005,0.08000,-0.00463,0.08000,0.00825,0.08000,-0.28628,0.08000,0.36192,0.08000,0.15169,0.08000,-0.08100
0.09006,0.09000,-0.00223,0.09000,0.01111,0.09000,-0.28470,0.09000,0.36076,0.09000,0.14301,0.09000,-0.07237
0.10006,0.10000,-0.00033,0.10000,0.01389,0.10000,-0.28302,0.10000,0.35959,0.10000,0.13400,0.10000,-0.06387
0.11007,0.11000,0.00103,0.11000,0.01654,0.11000,-0.28122,0.11000,0.35838,0.11000,0.12507,0.11000,-0.05601
0.12008,0.12000,0.00181,0.12000,0.01905,0.12000,-0.27926,0.12000,0.35709,0.12000,0.11665,0.12000,-0.04926
0.13008,0.13000,0.00201,0.13000,0.02137,0.13000,-0.27714,0.13000,0.35568,0.13000,0.10911,0.13000,-0.04403
0.14009,0.14000,0.00163,0.14000,0.02346,0.14000,-0.27486,0.14000,0.35413,0.14000,0.10279,0.14000,-0.04059
0.15010,0.15000,0.00070,0.15000,0.02525,0.15000,-0.27244,0.15000,0.35240,0.15000,0.09789,0.15000,-0.03901
0.16010,0.16000,-0.00077,0.16000,0.02666,0.16000,-0.26993,0.16000,0.35048,0.16000,0.09455,0.16000,-0.03922
0.17011,0.17000,-0.00278,0.17000,0.02756,0.17000,-0.26736,0.17000,0.34835,0.17000,0.09275,0.17000,-0.04091
0.18011,0.18000,-0.00536,0.18000,0.02781,0.18000,-0.26479,0.18000,0.34599,0.18000,0.09240,0.18000,-0.04367
0.19012,0.19000,-0.00854,0.19000,0.02727,0.19000,-0.26228,0.19000,0.34339,0.19000,0.09327,0.19000,-0.04695
0.20013,0.20000,-0.01238,0.20000,0.02580,0.20000,-0.25987,0.20000,0.34056,0.20000,0.09505,0.20000,-0.05017
0.21013,0.21000,-0.01694,0.21000,0.02329,0.21000,-0.25760,0.21000,0.33753,0.21000,0.09735,0.21000,-0.05275
0.22014,0.22000,-0.02226,0.22000,0.01967,0.22000,-0.25550,0.22000,0.33434,0.22000,0.09975,0.22000,-0.05419
0.23015,0.23000,-0.02840,0.23000,0.01492,0.23000,-0.25360,0.23000,0.33104,0.23000,0.10183,0.23000,-0.05414
0.24015,0.24000,-0.03536,0.24000,0.00910,0.24000,-0.25190,0.24000,0.32770,0.24000,0.10318,0.24000,-0.05237
0.25016,0.25000,-0.04314,0.25000,0.00229,0.25000,-0.25039,0.25000,0.32441,0.25000,0.10346,0.25000,-0.04882
0.26017,0.26000,-0.05172,0.26000,-0.00537,0.26000,-0.24905,0.26000,0.32125,0.26000,0.10243,0.26000,-0.04362
0.27017,0.27000,-0.06105,0.27000,-0.01372,0.27000,-0.24785,0.27000,0.31829,0.27000,0.09992,0.27000,-0.03700
0.28018,0.28000,-0.07107,0.28000,-0.02260,0.28000,-0.24676,0.28000,0.31561,0.28000,0.09591,0.28000,-0.02933
0.29018,0.29000,-0.08171,0.29000,-0.03185,0.29000,-0.24576,0.29000,0.31325,0.29000,0.09046,0.29000,-0.02102
0.30019,0.30000,-0.09289,0.30000,-0.04132,0.30000,-0.24482,0.30000,0.31122,0.30000,0.08375,0.30000,-0.01248
0.31020,0.31000,-0.10451,0.31000,-0.05090,0.31000,-0.24394,0.31000,0.30953,0.31000,0.07601,0.31000,-0.00408
0.32020,0.32000,-0.11647,0.32000,-0.06050,0.32000,-0.24310,0.32000,0.30814,0.32000,0.06751,0.32000,0.00388
0.33021,0.33000,-0.12865,0.33000,-0.07003,0.33000,-0.24231,0.33000,0.30700,0.33000,0.05852,0.33000,0.01124
0.34022,0.34000,-0.14090,0.34000,-0.07944,0.34000,-0.24160,0.34000,0.30603,0.34000,0.04929,0.34000,0.01795
0.35022,0.35000,-0.15309,0.35000,-0.08866,0.35000,-0.24097,0.35000,0.30515,0.35000,0.04004,0.35000,0.02407
0.36023,0.36000,-0.16507,0.36000,-0.09762,0.36000,-0.24044,0.36000,0.30428,0.36000,0.03092,0.36000,0.02978
0.37023,0.37000,-0.17669,0.37000,-0.10626,0.37000,-0.24001,0.37000,0.30336,0.37000,0.02205,0.37000,0.03530
0.38024,0.38000,-0.18782,0.38000,-0.11448,0.38000,-0.23969,0.38000,0.30234,0.38000,0.01346,0.38000,0.04087
0.39025,0.39000,-0.19835,0.39000,-0.12222,0.39000,-0.23945,0.39000,0.30118,0.39000,0.00516,0.39000,0.04670
0.40025,0.40000,-0.20818,0.40000,-0.12936,0.40000,-0.23927,0.40000,0.29988,0.40000,-0.00283,0.40000,0.05288
0.41026,0.41000,-0.21726,0.41000,-0.13584,0.41000,-0.23911,0.41000,0.29844,0.41000,-0.01052,0.41000,0.05943
0.42027,0.42000,-0.22554,0.42000,-0.14159,0.42000,-0.23896,0.42000,0.29690,0.42000,-0.01786,0.42000,0.06621
0.43027,0.43000,-0.23302,0.43000,-0.14658,0.43000,-0.23878,0.43000,0.29531,0.43000,-0.02477,0.43000,0.07297
0.44028,0.44000,-0.23970,0.44000,-0.15082,0.44000,-0.23856,0.44000,0.29371,0.44000,-0.03113,0.44000,0.07943
0.45029,0.45000,-0.24562,0.45000,-0.15436,0.45000,-0.23828,0.45000,0.29217,0.45000,-0.03679,0.45000,0.08523
0.46029,0.46000,-0.25080,0.46000,-0.15729,0.46000,-0.23796,0.46000,0.29073,0.46000,-0.04166,0.46000,0.09008
0.47030,0.47000,-0.25530,0.47000,-0.15972,0.47000,-0.23760,0.47000,0.28941,0.47000,-0.04564,0.47000,0.09372
0.48030,0.48000,-0.25914,0.48000,-0.16177,0.48000,-0.23719,0.48000,0.28823,0.48000,-0.04872,0.48000,0.09599
0.49031,0.49000,-0.26236,0.49000,-0.16356,0.49000,-0.23676,0.49000,0.28718,0.49000,-0.05095,0.49000,0.09681
