Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, -4.07537, 0.619483, -0.645427, 1.61245, 1.02087, 1.97306, -0.159286, 1.85894, 2.16948, 0.598537, 2.484, 0.382858, -1.45614, 0.154015, 1.16592, -1.81381, 0.884139, -3.06595, 2.01966, 1.76467, -0.883028, -2.35645, 0.0632296, 1.36066, 0.986263, 1.9031, 0.571417, 0.756626, 0.980673, 1.88348, 0.902596, 0.906657, -0.870342, 0.350901, 1.15397, -0.321566, 0.126581, 0.389812, 3.37481, 0.438212, 0.262797, 3.40125
0.0100014, -4.06495, 0.617326, -0.645865, 1.60898, 1.02481, 1.97263, -0.157104, 1.87377, 2.14501, 0.595153, 2.48223, 0.377426, -1.4533, 0.144829, 1.17825, -1.8149, 0.874735, -3.05992, 2.0147, 1.76014, -0.888333, -2.35116, 0.0635448, 1.36472, 0.990703, 1.91315, 0.571881, 0.761021, 0.98515, 1.89318, 0.906164, 0.919245, -0.862911, 0.357995, 1.15707, -0.32111, 0.127803, 0.390636, 3.38363, 0.440631, 0.271911, 3.41023
0.0200029, -4.0528, 0.614628, -0.645654, 1.6074, 1.03014, 1.96881, -0.15638, 1.88237, 2.11869, 0.590771, 2.48031, 0.376801, -1.44997, 0.135841, 1.18995, -1.81501, 0.866647, -3.05546, 2.01046, 1.75504, -0.894822, -2.35011, 0.0650009, 1.37197, 0.994251, 1.92074, 0.57351, 0.764826, 0.988732, 1.9004, 0.910307, 0.937601, -0.856773, 0.36589, 1.15725, -0.321963, 0.131196, 0.396951, 3.39028, 0.440242, 0.279021, 3.41673
0.0300043, -4.04141, 0.610016, -0.642334, 1.60972, 1.03957, 1.95582, -0.156807, 1.8861, 2.09768, 0.585396, 2.47829, 0.390259, -1.4477, 0.128906, 1.19369, -1.81855, 0.858606, -3.04928, 2.00622, 1.74947, -0.9024, -2.35191, 0.0695982, 1.38188, 0.996695, 1.92598, 0.574565, 0.769367, 0.991222, 1.9052, 0.915397, 0.959498, -0.857404, 0.373658, 1.15537, -0.320437, 0.136818, 0.402247, 3.39322, 0.436456, 0.283672, 3.41914
0.0400057, -4.03183, 0.600684, -0.636928, 1.61204, 1.05264, 1.9481, -0.15567, 1.8822, 2.07964, 0.579103, 2.47622, 0.401825, -1.45, 0.129761, 1.19344, -1.82168, 0.851481, -3.04595, 2.00171, 1.74351, -0.910892, -2.35632, 0.0780097, 1.39201, 0.998803, 1.93032, 0.572562, 0.775139, 0.993413, 1.90907, 0.91878, 0.983994, -0.856052, 0.380715, 1.15522, -0.316814, 0.137931, 0.406386, 3.38998, 0.430205, 0.282623, 3.41517
0.0500071, -4.02475, 0.591664, -0.629288, 1.61231, 1.06743, 1.94897, -0.161545, 1.87477, 2.07025, 0.572041, 2.47413, 0.407677, -1.44728, 0.134323, 1.18757, -1.82254, 0.843993, -3.04472, 1.9954, 1.73722, -0.920043, -2.36229, 0.0847998, 1.40038, 1.00014, 1.93502, 0.57204, 0.77846, 0.99481, 1.91338, 0.920717, 1.00995, -0.853799, 0.383935, 1.15731, -0.309785, 0.131369, 0.409109, 3.38418, 0.421321, 0.271562, 3.40842
0.0600086, -4.02482, 0.583556, -0.621184, 1.61333, 1.08182, 1.9521, -0.166344, 1.86746, 2.0665, 0.564433, 2.47206, 0.412285, -1.4445, 0.137962, 1.18428, -1.82371, 0.836887, -3.04509, 1.98878, 1.73065, -0.929543, -2.37386, 0.0915634, 1.40903, 1.00108, 1.94118, 0.571028, 0.780551, 0.995812, 1.91919, 0.922438, 1.03666, -0.851138, 0.384481, 1.16329, -0.300268, 0.120028, 0.415311, 3.37851, 0.412249, 0.247891, 3.40188
0.07001, -4.02928, 0.576126, -0.613419, 1.61255, 1.09573, 1.95425, -0.172409, 1.85967, 2.06326, 0.55656, 2.47005, 0.41581, -1.44265, 0.139725, 1.18683, -1.82667, 0.831294, -3.04428, 1.98469, 1.7238, -0.939042, -2.38706, 0.0974506, 1.41583, 1.00256, 1.95004, 0.568635, 0.782847, 0.997373, 1.9277, 0.924373, 1.06535, -0.852017, 0.385032, 1.16379, -0.290302, 0.116516, 0.425072, 3.37397, 0.403952, 0.219905, 3.39661
0.0800114, -4.03748, 0.568631, -0.606841, 1.6117, 1.10678, 1.95616, -0.177063, 1.85973, 2.06248, 0.548745, 2.46811, 0.417747, -1.4423, 0.128731, 1.19096, -1.82997, 0.825861, -3.04266, 1.98147, 1.71666, -0.948186, -2.40058, 0.10075, 1.42237, 1.0062, 1.96154, 0.565864, 0.784716, 1.00108, 1.93889, 0.925863, 1.09675, -0.854716, 0.385202, 1.16298, -0.28029, 0.116847, 0.438548, 3.37019, 0.396346, 0.187748, 3.39219
0.0900128, -4.04704, 0.560337, -0.601365, 1.61461, 1.11732, 1.95969, -0.181122, 1.86345, 2.0659, 0.541327, 2.46627, 0.416573, -1.44285, 0.114471, 1.1911, -1.83577, 0.82224, -3.04591, 1.98048, 1.70923, -0.956636, -2.41427, 0.102243, 1.43079, 1.01127, 1.9758, 0.56293, 0.786192, 1.00622, 1.95284, 0.927107, 1.13073, -0.858559, 0.389733, 1.16285, -0.271342, 0.117826, 0.456557, 3.36859, 0.389122, 0.156557, 3.39
