Time, Pelvis Rotation, Pelvis Tilt, Pelvis Obliquity, Right Hip Flexion - Extension, Left Hip Flexion - Extension, Right Hip Abduction - Adduction, Left Hip Abduction - Adduction,  Right Hip Rotation,  Left Hip Rotation,  Right Knee Flexion - Extension,  Left Knee Flexion - Extension,  Right Knee Abduction - Adduction,  Left Knee Abduction - Adduction,  Right Knee Rotation,  Left Knee Rotation,  Right Ankle Dorsiflexion - Plantarflexion,  Left Ankle Dorsiflexion - Plantarflexion,  Right Ankle Eversion - Inversion,  Left Ankle Eversion - Inversion,  Right Ankle Abduction - Adduction,  Left Ankle Abduction - Adduction, Neck Flexion - Extension, Neck Lateral Flexion, Neck Rotation, Right Shoulder Flexion - Extension, Left Shoulder Flexion - Extension, Right Shoulder Abduction - Adduction, Left Shoulder Abduction - Adduction, Right Shoulder Rotation, Left Shoulder Rotation, Right Elbow Flexion - Extension, Left Elbow Flexion - Extension, Right Wrist Flexion - Extension, Left Wrist Flexion - Extension, Right Wrist Adduction - Abduction, Left Wrist Adduction - Abduction, Right Wrist Rotation, Left Wrist Rotation, Torso Flexion - Extension, Torso Abduction - Adduction, Torso Rotation, Torso Inclination
0, 3.3922, 1.77688, 0.399207, -2.30902, -1.44758, 0.925179, -0.27449, 0.617267, 0.604804, -1.26977, 0.424671, -0.143867, -1.04486, -0.387566, -1.86566, -1.37264, -0.00247636, 1.10065, -1.39925, -3.60207, 2.93983, -3.59174, -3.29366, 0.844378, -1.50766, -0.921463, 0.169781, -1.13386, -1.50419, -0.911873, 0.419137, -0.557776, -1.09471, -1.25391, -0.818907, 0.490656, -0.520867, -0.209825, 0.657782, 0.845098, 0.349823, 1.06778
0.010006, 3.22331, 1.85247, 0.387351, -2.27353, -1.48383, 0.903961, -0.303734, 0.471016, 0.533444, -1.20236, 0.448518, -0.0623322, -1.04969, -0.432617, -1.67397, -1.28685, 0.0440499, 1.07612, -1.42762, -3.5766, 2.92507, -3.54245, -3.25702, 0.834512, -1.46487, -0.877415, 0.153267, -1.02976, -1.46174, -0.869034, 0.441207, -0.575877, -1.03186, -1.2583, -0.853642, 0.559458, -0.629694, -0.160308, 0.686922, 0.843826, 0.274395, 1.08556
0.0200119, 3.0513, 1.92891, 0.36822, -2.24393, -1.52669, 0.878822, -0.312691, 0.317867, 0.453277, -1.12647, 0.476009, 0.0393677, -1.07058, -0.46344, -1.45683, -1.21243, 0.0499407, 1.01831, -1.34698, -3.54147, 2.90322, -3.46181, -3.21412, 0.829283, -1.43239, -0.829092, 0.146791, -0.928466, -1.42942, -0.82213, 0.48248, -0.593359, -0.964847, -1.2525, -0.883739, 0.606686, -0.699255, -0.107866, 0.719973, 0.841087, 0.205726, 1.10522
0.0300179, 2.87791, 2.00886, 0.339269, -2.22634, -1.57426, 0.852562, -0.308105, 0.157819, 0.367946, -1.04369, 0.506842, 0.142868, -1.10061, -0.463081, -1.22775, -1.16287, 0.0508649, 0.926441, -1.23398, -3.49617, 2.87316, -3.3475, -3.16657, 0.8254, -1.40612, -0.779074, 0.152755, -0.835719, -1.40306, -0.773561, 0.524818, -0.613806, -0.9253, -1.23995, -0.900811, 0.638062, -0.736209, -0.0607278, 0.755297, 0.843761, 0.142649, 1.13107
0.0400239, 2.7049, 2.0918, 0.301453, -2.2329, -1.62338, 0.837456, -0.301186, 0.0106129, 0.293584, -0.955772, 0.540681, 0.211456, -1.12254, -0.423836, -1.00799, -1.11955, 0.0790127, 0.833209, -1.17219, -3.4407, 2.83397, -3.19859, -3.11742, 0.823492, -1.38037, -0.73137, 0.168487, -0.754664, -1.37704, -0.727238, 0.556354, -0.641623, -0.895404, -1.22479, -0.904517, 0.662453, -0.746641, -0.0215388, 0.793303, 0.854221, 0.0865013, 1.16494
0.0500298, 2.53774, 2.17224, 0.256786, -2.2546, -1.67077, 0.789574, -0.293694, -0.110975, 0.238229, -0.864405, 0.577229, 0.277466, -1.14078, -0.337982, -0.812164, -1.07563, 0.129967, 0.76212, -1.17674, -3.37566, 2.78505, -3.01871, -3.0686, 0.821075, -1.349, -0.687058, 0.187544, -0.685013, -1.34534, -0.684178, 0.581655, -0.677766, -0.845323, -1.21161, -0.904609, 0.684907, -0.739551, 0.0113925, 0.830394, 0.874204, 0.0435183, 1.20532
0.0600358, 2.3777, 2.24688, 0.20676, -2.27619, -1.71346, 0.746666, -0.286324, -0.211954, 0.203475, -0.770996, 0.616262, 0.307449, -1.15661, -0.242592, -0.657974, -1.049, 0.174812, 0.710592, -1.20551, -3.30211, 2.72614, -2.81959, -3.01945, 0.819473, -1.31402, -0.645825, 0.202964, -0.628044, -1.31009, -0.644018, 0.58765, -0.722418, -0.830524, -1.1976, -0.891192, 0.70759, -0.746069, 0.0401515, 0.859594, 0.900171, 0.0200796, 1.2445
0.0700418, 2.22428, 2.31567, 0.156593, -2.29546, -1.75323, 0.709229, -0.284836, -0.293319, 0.196684, -0.676578, 0.657647, 0.322258, -1.16095, -0.183586, -0.547409, -1.02663, 0.208257, 0.662012, -1.21123, -3.22145, 2.65733, -2.61593, -2.96991, 0.819752, -1.27024, -0.603205, 0.215139, -0.582511, -1.2661, -0.602307, 0.584163, -0.776574, -0.788771, -1.18501, -0.885056, 0.726972, -0.787002, 0.0644086, 0.883113, 0.927589, 0.0116078, 1.28067
0.0800477, 2.07671, 2.37652, 0.110556, -2.30236, -1.78662, 0.66687, -0.287094, -0.36868, 0.21876, -0.581779, 0.701312, 0.348488, -1.16382, -0.157249, -0.475388, -1.01302, 0.230355, 0.606921, -1.19456, -3.13519, 2.57905, -2.42576, -2.92118, 0.821091, -1.21562, -0.558048, 0.214721, -0.543914, -1.2115, -0.557908, 0.571305, -0.837584, -0.755325, -1.16862, -0.884006, 0.740907, -0.856937, 0.0857505, 0.899573, 0.953838, 0.012693, 1.31103
0.0900537, 1.93407, 2.42779, 0.0705496, -2.28715, -1.80748, 0.636261, -0.2911, -0.4485, 0.256835, -0.486876, 0.747176, 0.367561, -1.17213, -0.138504, -0.435684, -0.997599, 0.25813, 0.559455, -1.19297, -3.04469, 2.49201, -2.25526, -2.87504, 0.821565, -1.15364, -0.512075, 0.204181, -0.511293, -1.14972, -0.512541, 0.553224, -0.902134, -0.733698, -1.14886, -0.873287, 0.745643, -0.915356, 0.105616, 0.904113, 0.97879, 0.0204073, 1.33228
