Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,-1.98256,0.00000,3.36954,0.00000,5.85476
0.01000,0.01000,-1.99096,0.01000,3.38042,0.01000,5.86071
0.02000,0.02000,-2.00167,0.02000,3.39249,0.02000,5.86854
0.03000,0.03000,-2.01474,0.03000,3.40533,0.03000,5.87829
0.04001,0.04000,-2.03010,0.04000,3.41844,0.04000,5.88989
0.05001,0.05000,-2.04753,0.05000,3.43130,0.05000,5.90318
0.06001,0.06000,-2.06672,0.06000,3.44336,0.06000,5.91790
0.07001,0.07000,-2.08721,0.07000,3.45414,0.07000,5.93373
0.08001,0.08000,-2.10844,0.08000,3.46322,0.08000,5.95035
0.09001,0.09000,-2.12979,0.09000,3.47027,0.09000,5.96746
0.10001,0.10000,-2.15060,0.10000,3.47509,0.10000,5.98483
0.11002,0.11000,-2.17026,0.11000,3.47759,0.11000,6.00232
0.12002,0.12000,-2.18823,0.12000,3.47784,0.12000,6.01990
0.13002,0.13000,-2.20413,0.13000,3.47605,0.13000,6.03765
0.14002,0.14000,-2.21780,0.14000,3.47253,0.14000,6.05581
0.15002,0.15000,-2.22928,0.15000,3.46773,0.15000,6.07468
0.16002,0.16000,-2.23888,0.16000,3.46222,0.16000,6.09469
0.17002,0.17000,-2.24710,0.17000,3.45659,0.17000,6.11628
0.18003,0.18000,-2.25464,0.18000,3.45150,0.18000,6.13989
0.19003,0.19000,-2.26229,0.19000,3.44757,0.19000,6.16591
0.20003,0.20000,-2.27090,0.20000,3.44537,0.20000,6.19457
0.21003,0.21000,-2.28123,0.21000,3.44537,0.21000,6.22599
0.22003,0.22000,-2.29393,0.22000,3.44792,0.22000,6.26007
0.23003,0.23000,-2.30944,0.23000,3.45319,0.23000,6.29657
0.24003,0.24000,-2.32794,0.24000,3.46120,0.24000,6.33509
0.25004,0.25000,-2.34933,0.25000,3.47179,0.25000,6.37511
0.26004,0.26000,-2.37324,0.26000,3.48466,0.26000,6.41608
0.27004,0.27000,-2.39902,0.27000,3.49936,0.27000,6.45738
0.28004,0.28000,-2.42578,0.28000,3.51535,0.28000,6.49842
0.29004,0.29000,-2.45250,0.29000,3.53203,0.29000,6.53863
0.30004,0.30000,-2.47805,0.30000,3.54874,0.30000,6.57752
0.31004,0.31000,-2.50130,0.31000,3.56485,0.31000,6.61464
0.32005,0.32000,-2.52118,0.32000,3.57970,0.32000,6.64963
0.33005,0.33000,-2.53679,0.33000,3.59272,0.33000,6.68219
0.34005,0.34000,-2.54742,0.34000,3.60337,0.34000,6.71211
0.35005,0.35000,-2.55267,0.35000,3.61118,0.35000,6.73925
0.36005,0.36000,-2.55240,0.36000,3.61580,0.36000,6.76354
0.37005,0.37000,-2.54684,0.37000,3.61697,0.37000,6.78494
0.38005,0.38000,-2.53650,0.38000,3.61458,0.38000,6.80350
0.39006,0.39000,-2.52213,0.39000,3.60868,0.39000,6.81930
0.40006,0.40000,-2.50470,0.40000,3.59947,0.40000,6.83247
0.41006,0.41000,-2.48520,0.41000,3.58732,0.41000,6.84319
0.42006,0.42000,-2.46464,0.42000,3.57275,0.42000,6.85171
0.43006,0.43000,-2.44386,0.43000,3.55639,0.43000,6.85832
0.44006,0.44000,-2.42351,0.44000,3.53896,0.44000,6.86334
0.45006,0.45000,-2.40393,0.45000,3.52123,0.45000,6.86714
0.46007,0.46000,-2.38517,0.46000,3.50394,0.46000,6.87009
0.47007,0.47000,-2.36697,0.47000,3.48782,0.47000,6.87256
0.48007,0.48000,-2.34882,0.48000,3.47347,0.48000,6.87488
0.49007,0.49000,-2.33003,0.49000,3.46137,0.49000,6.87736
0.50007,0.50000,-2.30983,0.50000,3.45184,0.50000,6.88021
0.51007,0.51000,-2.28750,0.51000,3.44503,0.51000,6.88356
0.52007,0.52000,-2.26246,0.52000,3.44092,0.52000,6.88745
0.53008,0.53000,-2.23435,0.53000,3.43937,0.53000,6.89184
0.54008,0.54000,-2.20308,0.54000,3.44012,0.54000,6.89664
0.55008,0.55000,-2.16884,0.55000,3.44286,0.55000,6.90173
0.56008,0.56000,-2.13207,0.56000,3.44725,0.56000,6.90700
0.57008,0.57000,-2.09346,0.57000,3.45295,0.57000,6.91234
0.58008,0.58000,-2.05382,0.58000,3.45966,0.58000,6.91772
0.59008,0.59000,-2.01401,0.59000,3.46712,0.59000,6.92313
0.60009,0.60000,-1.97487,0.60000,3.47511,0.60000,6.92858
0.61009,0.61000,-1.93713,0.61000,3.48346,0.61000,6.93407
0.62009,0.62000,-1.90136,0.62000,3.49202,0.62000,6.93956
0.63009,0.63000,-1.86791,0.63000,3.50068,0.63000,6.94494
0.64009,0.64000,-1.83691,0.64000,3.50935,0.64000,6.94996
0.65009,0.65000,-1.80830,0.65000,3.51792,0.65000,6.95428
0.66009,0.66000,-1.78186,0.66000,3.52630,0.66000,6.95745
0.67010,0.67000,-1.75725,0.67000,3.53438,0.67000,6.95894
0.68010,0.68000,-1.73407,0.68000,3.54208,0.68000,6.95823
0.69010,0.69000,-1.71194,0.69000,3.54926,0.69000,6.95485
0.70010,0.70000,-1.69052,0.70000,3.55582,0.70000,6.94842
0.71010,0.71000,-1.66957,0.71000,3.56165,0.71000,6.93875
0.72010,0.72000,-1.64897,0.72000,3.56664,0.72000,6.92583
0.73010,0.73000,-1.62872,0.73000,3.57070,0.73000,6.90990
0.74011,0.74000,-1.60892,0.74000,3.57374,0.74000,6.89139
0.75011,0.75000,-1.58980,0.75000,3.57570,0.75000,6.87092
0.76011,0.76000,-1.57164,0.76000,3.57652,0.76000,6.84924
0.77011,0.77000,-1.55477,0.77000,3.57614,0.77000,6.82718
0.78011,0.78000,-1.53953,0.78000,3.57450,0.78000,6.80555
0.79011,0.79000,-1.52630,0.79000,3.57153,0.79000,6.78508
0.80011,0.80000,-1.51538,0.80000,3.56712,0.80000,6.76634
0.81012,0.81000,-1.50707,0.81000,3.56115,0.81000,6.74966
0.82012,0.82000,-1.50157,0.82000,3.55349,0.82000,6.73514
0.83012,0.83000,-1.49899,0.83000,3.54396,0.83000,6.72259
0.84012,0.84000,-1.49936,0.84000,3.53240,0.84000,6.71157
0.85012,0.85000,-1.50256,0.85000,3.51864,0.85000,6.70146
0.86012,0.86000,-1.50839,0.86000,3.50252,0.86000,6.69146
0.87012,0.87000,-1.51651,0.87000,3.48390,0.87000,6.68072
0.88013,0.88000,-1.52652,0.88000,3.46267,0.88000,6.66837
0.89013,0.89000,-1.53791,0.89000,3.43878,0.89000,6.65362
0.90013,0.90000,-1.55015,0.90000,3.41221,0.90000,6.63575
0.91013,0.91000,-1.56267,0.91000,3.38304,0.91000,6.61419
0.92013,0.92000,-1.57493,0.92000,3.35141,0.92000,6.58850
0.93013,0.93000,-1.58646,0.93000,3.31754,0.93000,6.55842
0.94013,0.94000,-1.59686,0.94000,3.28175,0.94000,6.52384
0.95014,0.95000,-1.60585,0.95000,3.24444,0.95000,6.48479
0.96014,0.96000,-1.61334,0.96000,3.20605,0.96000,6.44149
0.97014,0.97000,-1.61935,0.97000,3.16711,0.97000,6.39431
0.98014,0.98000,-1.62413,0.98000,3.12816,0.98000,6.34378
0.99014,0.99000,-1.62805,0.99000,3.08977,0.99000,6.29056
1.00014,1.00000,-1.63163,1.00000,3.05251,1.00000,6.23541
1.01014,1.01000,-1.63549,1.01000,3.01692,1.01000,6.17918
1.02015,1.02000,-1.64027,1.02000,2.98351,1.02000,6.12276
1.03015,1.03000,-1.64660,1.03000,2.95273,1.03000,6.06704
1.04015,1.04000,-1.65504,1.04000,2.92493,1.04000,6.01287
1.05015,1.05000,-1.66605,1.05000,2.90037,1.05000,5.96104
1.06015,1.06000,-1.67992,1.06000,2.87919,1.06000,5.91226
1.07015,1.07000,-1.69677,1.07000,2.86142,1.07000,5.86712
1.08015,1.08000,-1.71656,1.08000,2.84695,1.08000,5.82611
1.09016,1.09000,-1.73910,1.09000,2.83556,1.09000,5.78954
1.10016,1.10000,-1.76403,1.10000,2.82695,1.10000,5.75763
1.11016,1.11000,-1.79089,1.11000,2.82071,1.11000,5.73041
1.12016,1.12000,-1.81915,1.12000,2.81639,1.12000,5.70777
1.13016,1.13000,-1.84819,1.13000,2.81350,1.13000,5.68945
1.14016,1.14000,-1.87738,1.14000,2.81154,1.14000,5.67505
1.15016,1.15000,-1.90605,1.15000,2.81002,1.15000,5.66404
1.16017,1.16000,-1.93357,1.16000,2.80848,1.16000,5.65580
1.17017,1.17000,-1.95930,1.17000,2.80648,1.17000,5.64965
1.18017,1.18000,-1.98266,1.18000,2.80367,1.18000,5.64484
1.19017,1.19000,-2.00307,1.19000,2.79972,1.19000,5.64062
1.20017,1.20000,-2.01997,1.20000,2.79437,1.20000,5.63623
1.21017,1.21000,-2.03284,1.21000,2.78742,1.21000,5.63098
1.22017,1.22000,-2.04118,1.22000,2.77871,1.22000,5.62421
1.23018,1.23000,-2.04453,1.23000,2.76815,1.23000,5.61537
1.24018,1.24000,-2.04249,1.24000,2.75569,1.24000,5.60400
1.25018,1.25000,-2.03473,1.25000,2.74131,1.25000,5.58969
1.26018,1.26000,-2.02104,1.26000,2.72507,1.26000,5.57216
1.27018,1.27000,-2.00131,1.27000,2.70705,1.27000,5.55114
1.28018,1.28000,-1.97557,1.28000,2.68739,1.28000,5.52645
1.29018,1.29000,-1.94402,1.29000,2.66627,1.29000,5.49796
1.30019,1.30000,-1.90697,1.30000,2.64389,1.30000,5.46559
1.31019,1.31000,-1.86482,1.31000,2.62049,1.31000,5.42934
1.32019,1.32000,-1.81807,1.32000,2.59629,1.32000,5.38928
1.33019,1.33000,-1.76723,1.33000,2.57148,1.33000,5.34556
1.34019,1.34000,-1.71282,1.34000,2.54619,1.34000,5.29843
1.35019,1.35000,-1.65531,1.35000,2.52046,1.35000,5.24820
1.36019,1.36000,-1.59516,1.36000,2.49425,1.36000,5.19520
1.37020,1.37000,-1.53281,1.37000,2.46742,1.37000,5.13982
