Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,-0.01607,0.00000,-0.08313,0.00000,0.92158,0.00000,-1.49006,0.00000,-2.41407,0.00000,-2.28194
0.01000,0.01000,-0.00777,0.01000,-0.08629,0.01000,0.92865,0.01000,-1.51521,0.01000,-2.45423,0.01000,-2.29313
0.02000,0.02000,0.00303,0.02000,-0.08983,0.02000,0.93562,0.02000,-1.54187,0.02000,-2.49829,0.02000,-2.30381
0.03000,0.03000,0.01639,0.03000,-0.09374,0.03000,0.94215,0.03000,-1.56907,0.03000,-2.54498,0.03000,-2.31361
0.04001,0.04000,0.03220,0.04000,-0.09800,0.04000,0.94791,0.04000,-1.59590,0.04000,-2.59299,0.04000,-2.32241
0.05001,0.05000,0.05024,0.05000,-0.10267,0.05000,0.95270,0.05000,-1.62162,0.05000,-2.64117,0.05000,-2.33038
0.06001,0.06000,0.07013,0.06000,-0.10782,0.06000,0.95644,0.06000,-1.64581,0.06000,-2.68863,0.06000,-2.33804
0.07001,0.07000,0.09142,0.07000,-0.11358,0.07000,0.95920,0.07000,-1.66845,0.07000,-2.73486,0.07000,-2.34618
0.08001,0.08000,0.11357,0.08000,-0.12013,0.08000,0.96118,0.08000,-1.68991,0.08000,-2.77972,0.08000,-2.35575
0.09001,0.09000,0.13609,0.09000,-0.12771,0.09000,0.96267,0.09000,-1.71094,0.09000,-2.82347,0.09000,-2.36768
0.10001,0.10000,0.15848,0.10000,-0.13657,0.10000,0.96403,0.10000,-1.73259,0.10000,-2.86661,0.10000,-2.38273
0.11002,0.11000,0.18037,0.11000,-0.14694,0.11000,0.96561,0.11000,-1.75609,0.11000,-2.90980,0.11000,-2.40127
