Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,0.08550,0.00000,0.06422,0.00000,-0.11197,0.00000,0.12039,0.00000,0.12774,0.00000,-0.23640
0.01001,0.01000,0.08288,0.01000,0.06271,0.01000,-0.11001,0.01000,0.12159,0.01000,0.13071,0.01000,-0.24023
0.02001,0.02000,0.08039,0.02000,0.06131,0.02000,-0.10793,0.02000,0.12278,0.02000,0.13415,0.02000,-0.24425
0.03002,0.03000,0.07826,0.03000,0.06016,0.03000,-0.10585,0.03000,0.12390,0.03000,0.13809,0.03000,-0.24835
0.04002,0.04000,0.07677,0.04000,0.05946,0.04000,-0.10390,0.04000,0.12494,0.04000,0.14259,0.04000,-0.25239
0.05003,0.05000,0.07616,0.05000,0.05937,0.05000,-0.10218,0.05000,0.12591,0.05000,0.14770,0.05000,-0.25629
0.06003,0.06000,0.07664,0.06000,0.06001,0.06000,-0.10080,0.06000,0.12683,0.06000,0.15352,0.06000,-0.25995
0.07004,0.07000,0.07833,0.07000,0.06147,0.07000,-0.09983,0.07000,0.12776,0.07000,0.16012,0.07000,-0.26334
0.08005,0.08000,0.08126,0.08000,0.06376,0.08000,-0.09926,0.08000,0.12876,0.08000,0.16753,0.08000,-0.26642
0.09005,0.09000,0.08532,0.09000,0.06682,0.09000,-0.09906,0.09000,0.12989,0.09000,0.17576,0.09000,-0.26915
0.10006,0.10000,0.09031,0.10000,0.07050,0.10000,-0.09912,0.10000,0.13120,0.10000,0.18472,0.10000,-0.27151
0.11006,0.11000,0.09593,0.11000,0.07462,0.11000,-0.09932,0.11000,0.13271,0.11000,0.19428,0.11000,-0.27346
0.12007,0.12000,0.10181,0.12000,0.07895,0.12000,-0.09948,0.12000,0.13440,0.12000,0.20423,0.12000,-0.27500
0.13007,0.13000,0.10758,0.13000,0.08327,0.13000,-0.09943,0.13000,0.13622,0.13000,0.21432,0.13000,-0.27610
0.14008,0.14000,0.11288,0.14000,0.08735,0.14000,-0.09903,0.14000,0.13806,0.14000,0.22424,0.14000,-0.27674
0.15008,0.15000,0.11740,0.15000,0.09103,0.15000,-0.09814,0.15000,0.13980,0.15000,0.23365,0.15000,-0.27694
0.16009,0.16000,0.12095,0.16000,0.09422,0.16000,-0.09670,0.16000,0.14130,0.16000,0.24219,0.16000,-0.27668
