Tiempo,Flexo-extensión cadera derecha_X,Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_X,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_X,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_X,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_X,Rotación cadera derecha_Y,Rotación cadera izquierda_X,Rotación cadera izquierda_Y
0.00000,0.00000,-0.13164,0.00000,-0.02411,0.00000,0.11476,0.00000,-0.26415,0.00000,0.19073,0.00000,-0.52670
0.01000,0.01000,-0.13290,0.01000,-0.02575,0.01000,0.11195,0.01000,-0.26221,0.01000,0.18577,0.01000,-0.52754
0.02000,0.02000,-0.13430,0.02000,-0.02767,0.02000,0.10878,0.02000,-0.26000,0.02000,0.18017,0.02000,-0.52896
0.03000,0.03000,-0.13581,0.03000,-0.02984,0.03000,0.10533,0.03000,-0.25759,0.03000,0.17407,0.03000,-0.53099
0.04001,0.04000,-0.13738,0.04000,-0.03225,0.04000,0.10168,0.04000,-0.25503,0.04000,0.16762,0.04000,-0.53363
0.05001,0.05000,-0.13899,0.05000,-0.03485,0.05000,0.09790,0.05000,-0.25240,0.05000,0.16099,0.05000,-0.53681
0.06001,0.06000,-0.14059,0.06000,-0.03763,0.06000,0.09407,0.06000,-0.24977,0.06000,0.15435,0.06000,-0.54038
0.07001,0.07000,-0.14218,0.07000,-0.04057,0.07000,0.09026,0.07000,-0.24721,0.07000,0.14783,0.07000,-0.54416
0.08001,0.08000,-0.14374,0.08000,-0.04363,0.08000,0.08652,0.08000,-0.24474,0.08000,0.14156,0.08000,-0.54789
0.09001,0.09000,-0.14526,0.09000,-0.04680,0.09000,0.08294,0.09000,-0.24240,0.09000,0.13561,0.09000,-0.55134
0.10002,0.10000,-0.14676,0.10000,-0.05005,0.10000,0.07956,0.10000,-0.24018,0.10000,0.13005,0.10000,-0.55424
0.11002,0.11000,-0.14823,0.11000,-0.05332,0.11000,0.07644,0.11000,-0.23805,0.11000,0.12491,0.11000,-0.55641
0.12002,0.12000,-0.14966,0.12000,-0.05657,0.12000,0.07365,0.12000,-0.23598,0.12000,0.12021,0.12000,-0.55769
0.13002,0.13000,-0.15104,0.13000,-0.05973,0.13000,0.07123,0.13000,-0.23391,0.13000,0.11595,0.13000,-0.55803
0.14002,0.14000,-0.15236,0.14000,-0.06272,0.14000,0.06922,0.14000,-0.23179,0.14000,0.11213,0.14000,-0.55742
0.15002,0.15000,-0.15358,0.15000,-0.06548,0.15000,0.06762,0.15000,-0.22957,0.15000,0.10871,0.15000,-0.55589
0.16002,0.16000,-0.15467,0.16000,-0.06792,0.16000,0.06643,0.16000,-0.22724,0.16000,0.10563,0.16000,-0.55350
0.17003,0.17000,-0.15561,0.17000,-0.06998,0.17000,0.06561,0.17000,-0.22478,0.17000,0.10283,0.17000,-0.55027
0.18003,0.18000,-0.15634,0.18000,-0.07159,0.18000,0.06513,0.18000,-0.22222,0.18000,0.10018,0.18000,-0.54624
0.19003,0.19000,-0.15686,0.19000,-0.07272,0.19000,0.06492,0.19000,-0.21961,0.19000,0.09760,0.19000,-0.54139
0.20003,0.20000,-0.15713,0.20000,-0.07334,0.20000,0.06492,0.20000,-0.21700,0.20000,0.09497,0.20000,-0.53570
0.21003,0.21000,-0.15714,0.21000,-0.07348,0.21000,0.06508,0.21000,-0.21445,0.21000,0.09223,0.21000,-0.52914
0.22003,0.22000,-0.15689,0.22000,-0.07315,0.22000,0.06535,0.22000,-0.21202,0.22000,0.08934,0.22000,-0.52171
0.23003,0.23000,-0.15640,0.23000,-0.07240,0.23000,0.06568,0.23000,-0.20975,0.23000,0.08633,0.23000,-0.51343
0.24004,0.24000,-0.15568,0.24000,-0.07129,0.24000,0.06605,0.24000,-0.20768,0.24000,0.08327,0.24000,-0.50437
0.25004,0.25000,-0.15477,0.25000,-0.06987,0.25000,0.06644,0.25000,-0.20583,0.25000,0.08028,0.25000,-0.49467
0.26004,0.26000,-0.15373,0.26000,-0.06819,0.26000,0.06682,0.26000,-0.20421,0.26000,0.07750,0.26000,-0.48453
0.27004,0.27000,-0.15260,0.27000,-0.06632,0.27000,0.06720,0.27000,-0.20282,0.27000,0.07511,0.27000,-0.47422
0.28004,0.28000,-0.15146,0.28000,-0.06428,0.28000,0.06757,0.28000,-0.20166,0.28000,0.07326,0.28000,-0.46404
0.29004,0.29000,-0.15036,0.29000,-0.06211,0.29000,0.06793,0.29000,-0.20071,0.29000,0.07211,0.29000,-0.45431
0.30004,0.30000,-0.14937,0.30000,-0.05986,0.30000,0.06830,0.30000,-0.20000,0.30000,0.07178,0.30000,-0.44534
0.31005,0.31000,-0.14855,0.31000,-0.05756,0.31000,0.06869,0.31000,-0.19951,0.31000,0.07234,0.31000,-0.43742
0.32005,0.32000,-0.14794,0.32000,-0.05524,0.32000,0.06915,0.32000,-0.19925,0.32000,0.07384,0.32000,-0.43076
0.33005,0.33000,-0.14758,0.33000,-0.05294,0.33000,0.06970,0.33000,-0.19923,0.33000,0.07624,0.33000,-0.42551
0.34005,0.34000,-0.14747,0.34000,-0.05069,0.34000,0.07037,0.34000,-0.19944,0.34000,0.07947,0.34000,-0.42169
0.35005,0.35000,-0.14761,0.35000,-0.04852,0.35000,0.07120,0.35000,-0.19985,0.35000,0.08341,0.35000,-0.41922
0.36005,0.36000,-0.14795,0.36000,-0.04647,0.36000,0.07220,0.36000,-0.20044,0.36000,0.08787,0.36000,-0.41790
0.37005,0.37000,-0.14846,0.37000,-0.04454,0.37000,0.07338,0.37000,-0.20118,0.37000,0.09264,0.37000,-0.41746
0.38006,0.38000,-0.14906,0.38000,-0.04277,0.38000,0.07474,0.38000,-0.20201,0.38000,0.09748,0.38000,-0.41754
0.39006,0.39000,-0.14967,0.39000,-0.04115,0.39000,0.07624,0.39000,-0.20290,0.39000,0.10217,0.39000,-0.41779
0.40006,0.40000,-0.15021,0.40000,-0.03967,0.40000,0.07784,0.40000,-0.20380,0.40000,0.10648,0.40000,-0.41784
0.41006,0.41000,-0.15060,0.41000,-0.03833,0.41000,0.07952,0.41000,-0.20468,0.41000,0.11025,0.41000,-0.41742
0.42006,0.42000,-0.15076,0.42000,-0.03711,0.42000,0.08121,0.42000,-0.20551,0.42000,0.11335,0.42000,-0.41631
0.43006,0.43000,-0.15064,0.43000,-0.03598,0.43000,0.08288,0.43000,-0.20629,0.43000,0.11574,0.43000,-0.41441
0.44006,0.44000,-0.15022,0.44000,-0.03492,0.44000,0.08449,0.44000,-0.20699,0.44000,0.11743,0.44000,-0.41171
0.45007,0.45000,-0.14949,0.45000,-0.03390,0.45000,0.08602,0.45000,-0.20763,0.45000,0.11847,0.45000,-0.40829
0.46007,0.46000,-0.14845,0.46000,-0.03291,0.46000,0.08744,0.46000,-0.20821,0.46000,0.11899,0.46000,-0.40430
0.47007,0.47000,-0.14713,0.47000,-0.03194,0.47000,0.08873,0.47000,-0.20873,0.47000,0.11911,0.47000,-0.39992
0.48007,0.48000,-0.14559,0.48000,-0.03099,0.48000,0.08988,0.48000,-0.20922,0.48000,0.11896,0.48000,-0.39533
0.49007,0.49000,-0.14387,0.49000,-0.03006,0.49000,0.09087,0.49000,-0.20969,0.49000,0.11870,0.49000,-0.39073
0.50007,0.50000,-0.14202,0.50000,-0.02915,0.50000,0.09170,0.50000,-0.21015,0.50000,0.11846,0.50000,-0.38625
0.51007,0.51000,-0.14010,0.51000,-0.02827,0.51000,0.09235,0.51000,-0.21061,0.51000,0.11835,0.51000,-0.38202
0.52008,0.52000,-0.13813,0.52000,-0.02741,0.52000,0.09284,0.52000,-0.21107,0.52000,0.11848,0.52000,-0.37809
0.53008,0.53000,-0.13615,0.53000,-0.02655,0.53000,0.09316,0.53000,-0.21149,0.53000,0.11895,0.53000,-0.37450
0.54008,0.54000,-0.13418,0.54000,-0.02567,0.54000,0.09333,0.54000,-0.21187,0.54000,0.11981,0.54000,-0.37122
0.55008,0.55000,-0.13222,0.55000,-0.02473,0.55000,0.09338,0.55000,-0.21215,0.55000,0.12112,0.55000,-0.36822
0.56008,0.56000,-0.13031,0.56000,-0.02368,0.56000,0.09333,0.56000,-0.21231,0.56000,0.12287,0.56000,-0.36545
0.57008,0.57000,-0.12844,0.57000,-0.02249,0.57000,0.09322,0.57000,-0.21228,0.57000,0.12505,0.57000,-0.36283
0.58008,0.58000,-0.12661,0.58000,-0.02112,0.58000,0.09309,0.58000,-0.21203,0.58000,0.12757,0.58000,-0.36029
0.59009,0.59000,-0.12484,0.59000,-0.01955,0.59000,0.09298,0.59000,-0.21149,0.59000,0.13035,0.59000,-0.35777
0.60009,0.60000,-0.12311,0.60000,-0.01776,0.60000,0.09292,0.60000,-0.21065,0.60000,0.13328,0.60000,-0.35522
0.61009,0.61000,-0.12143,0.61000,-0.01575,0.61000,0.09292,0.61000,-0.20946,0.61000,0.13628,0.61000,-0.35261
0.62009,0.62000,-0.11977,0.62000,-0.01353,0.62000,0.09300,0.62000,-0.20794,0.62000,0.13927,0.62000,-0.34991
0.63009,0.63000,-0.11813,0.63000,-0.01111,0.63000,0.09312,0.63000,-0.20610,0.63000,0.14224,0.63000,-0.34714
0.64009,0.64000,-0.11647,0.64000,-0.00850,0.64000,0.09327,0.64000,-0.20398,0.64000,0.14520,0.64000,-0.34432
0.65009,0.65000,-0.11479,0.65000,-0.00573,0.65000,0.09338,0.65000,-0.20165,0.65000,0.14817,0.65000,-0.34147
0.66010,0.66000,-0.11306,0.66000,-0.00284,0.66000,0.09340,0.66000,-0.19916,0.66000,0.15122,0.66000,-0.33859
0.67010,0.67000,-0.11127,0.67000,0.00016,0.67000,0.09327,0.67000,-0.19657,0.67000,0.15438,0.67000,-0.33566
0.68010,0.68000,-0.10940,0.68000,0.00321,0.68000,0.09294,0.68000,-0.19393,0.68000,0.15768,0.68000,-0.33261
0.69010,0.69000,-0.10744,0.69000,0.00627,0.69000,0.09237,0.69000,-0.19127,0.69000,0.16114,0.69000,-0.32934
0.70010,0.70000,-0.10539,0.70000,0.00929,0.70000,0.09158,0.70000,-0.18860,0.70000,0.16474,0.70000,-0.32574
0.71010,0.71000,-0.10323,0.71000,0.01223,0.71000,0.09060,0.71000,-0.18591,0.71000,0.16845,0.71000,-0.32168
0.72011,0.72000,-0.10098,0.72000,0.01507,0.72000,0.08948,0.72000,-0.18317,0.72000,0.17224,0.72000,-0.31704
0.73011,0.73000,-0.09863,0.73000,0.01779,0.73000,0.08834,0.73000,-0.18037,0.73000,0.17603,0.73000,-0.31173
0.74011,0.74000,-0.09619,0.74000,0.02041,0.74000,0.08727,0.74000,-0.17746,0.74000,0.17976,0.74000,-0.30566
0.75011,0.75000,-0.09368,0.75000,0.02294,0.75000,0.08639,0.75000,-0.17443,0.75000,0.18335,0.75000,-0.29883
0.76011,0.76000,-0.09114,0.76000,0.02544,0.76000,0.08580,0.76000,-0.17126,0.76000,0.18665,0.76000,-0.29124
0.77011,0.77000,-0.08861,0.77000,0.02793,0.77000,0.08558,0.77000,-0.16794,0.77000,0.18955,0.77000,-0.28294
0.78011,0.78000,-0.08612,0.78000,0.03047,0.78000,0.08579,0.78000,-0.16448,0.78000,0.19187,0.78000,-0.27401
0.79012,0.79000,-0.08372,0.79000,0.03308,0.79000,0.08644,0.79000,-0.16092,0.79000,0.19345,0.79000,-0.26455
0.80012,0.80000,-0.08147,0.80000,0.03578,0.80000,0.08750,0.80000,-0.15730,0.80000,0.19416,0.80000,-0.25470
0.81012,0.81000,-0.07940,0.81000,0.03855,0.81000,0.08896,0.81000,-0.15368,0.81000,0.19388,0.81000,-0.24461
0.82012,0.82000,-0.07757,0.82000,0.04136,0.82000,0.09073,0.82000,-0.15014,0.82000,0.19255,0.82000,-0.23446
0.83012,0.83000,-0.07600,0.83000,0.04415,0.83000,0.09275,0.83000,-0.14678,0.83000,0.19018,0.83000,-0.22444
0.84012,0.84000,-0.07473,0.84000,0.04684,0.84000,0.09495,0.84000,-0.14369,0.84000,0.18684,0.84000,-0.21475
0.85012,0.85000,-0.07379,0.85000,0.04933,0.85000,0.09723,0.85000,-0.14098,0.85000,0.18268,0.85000,-0.20558
0.86013,0.86000,-0.07320,0.86000,0.05154,0.86000,0.09952,0.86000,-0.13873,0.86000,0.17790,0.86000,-0.19708
0.87013,0.87000,-0.07297,0.87000,0.05337,0.87000,0.10174,0.87000,-0.13701,0.87000,0.17276,0.87000,-0.18938
0.88013,0.88000,-0.07307,0.88000,0.05476,0.88000,0.10382,0.88000,-0.13586,0.88000,0.16755,0.88000,-0.18256
0.89013,0.89000,-0.07348,0.89000,0.05567,0.89000,0.10572,0.89000,-0.13531,0.89000,0.16255,0.89000,-0.17665
0.90013,0.90000,-0.07414,0.90000,0.05608,0.90000,0.10742,0.90000,-0.13531,0.90000,0.15802,0.90000,-0.17161
0.91013,0.91000,-0.07497,0.91000,0.05601,0.91000,0.10891,0.91000,-0.13581,0.91000,0.15415,0.91000,-0.16734
0.92013,0.92000,-0.07587,0.92000,0.05547,0.92000,0.11022,0.92000,-0.13673,0.92000,0.15104,0.92000,-0.16366
0.93014,0.93000,-0.07674,0.93000,0.05453,0.93000,0.11139,0.93000,-0.13794,0.93000,0.14870,0.93000,-0.16035
0.94014,0.94000,-0.07746,0.94000,0.05323,0.94000,0.11246,0.94000,-0.13932,0.94000,0.14702,0.94000,-0.15714
0.95014,0.95000,-0.07794,0.95000,0.05165,0.95000,0.11349,0.95000,-0.14072,0.95000,0.14582,0.95000,-0.15372
0.96014,0.96000,-0.07809,0.96000,0.04984,0.96000,0.11449,0.96000,-0.14203,0.96000,0.14486,0.96000,-0.14978
0.97014,0.97000,-0.07785,0.97000,0.04787,0.97000,0.11550,0.97000,-0.14312,0.97000,0.14386,0.97000,-0.14499
0.98014,0.98000,-0.07719,0.98000,0.04582,0.98000,0.11651,0.98000,-0.14391,0.98000,0.14256,0.98000,-0.13910
0.99014,0.99000,-0.07612,0.99000,0.04375,0.99000,0.11751,0.99000,-0.14432,0.99000,0.14077,0.99000,-0.13192
1.00015,1.00000,-0.07464,1.00000,0.04174,1.00000,0.11846,1.00000,-0.14435,1.00000,0.13835,1.00000,-0.12334
1.01015,1.01000,-0.07281,1.01000,0.03985,1.01000,0.11933,1.01000,-0.14398,1.01000,0.13524,1.01000,-0.11339
1.02015,1.02000,-0.07067,1.02000,0.03815,1.02000,0.12009,1.02000,-0.14325,1.02000,0.13148,1.02000,-0.10218
1.03015,1.03000,-0.06827,1.03000,0.03667,1.03000,0.12072,1.03000,-0.14222,1.03000,0.12717,1.03000,-0.08996
1.04015,1.04000,-0.06568,1.04000,0.03546,1.04000,0.12120,1.04000,-0.14096,1.04000,0.12248,1.04000,-0.07703
1.05015,1.05000,-0.06292,1.05000,0.03451,1.05000,0.12153,1.05000,-0.13954,1.05000,0.11761,1.05000,-0.06375
1.06015,1.06000,-0.06005,1.06000,0.03382,1.06000,0.12174,1.06000,-0.13805,1.06000,0.11280,1.06000,-0.05046
1.07016,1.07000,-0.05709,1.07000,0.03335,1.07000,0.12186,1.07000,-0.13656,1.07000,0.10824,1.07000,-0.03749
1.08016,1.08000,-0.05407,1.08000,0.03307,1.08000,0.12191,1.08000,-0.13516,1.08000,0.10413,1.08000,-0.02511
1.09016,1.09000,-0.05101,1.09000,0.03292,1.09000,0.12195,1.09000,-0.13389,1.09000,0.10064,1.09000,-0.01349
1.10016,1.10000,-0.04793,1.10000,0.03288,1.10000,0.12199,1.10000,-0.13280,1.10000,0.09791,1.10000,-0.00279
1.11016,1.11000,-0.04485,1.11000,0.03290,1.11000,0.12207,1.11000,-0.13189,1.11000,0.09602,1.11000,0.00693
1.12016,1.12000,-0.04179,1.12000,0.03295,1.12000,0.12221,1.12000,-0.13116,1.12000,0.09505,1.12000,0.01565
1.13016,1.13000,-0.03877,1.13000,0.03302,1.13000,0.12241,1.13000,-0.13060,1.13000,0.09504,1.13000,0.02336
1.14017,1.14000,-0.03580,1.14000,0.03311,1.14000,0.12269,1.14000,-0.13018,1.14000,0.09600,1.14000,0.03009
1.15017,1.15000,-0.03291,1.15000,0.03323,1.15000,0.12308,1.15000,-0.12988,1.15000,0.09791,1.15000,0.03590
1.16017,1.16000,-0.03011,1.16000,0.03339,1.16000,0.12358,1.16000,-0.12969,1.16000,0.10076,1.16000,0.04084
1.17017,1.17000,-0.02741,1.17000,0.03361,1.17000,0.12421,1.17000,-0.12959,1.17000,0.10447,1.17000,0.04501
1.18017,1.18000,-0.02481,1.18000,0.03392,1.18000,0.12498,1.18000,-0.12957,1.18000,0.10898,1.18000,0.04852
1.19017,1.19000,-0.02233,1.19000,0.03434,1.19000,0.12590,1.19000,-0.12965,1.19000,0.11418,1.19000,0.05149
1.20017,1.20000,-0.01996,1.20000,0.03489,1.20000,0.12694,1.20000,-0.12983,1.20000,0.11999,1.20000,0.05405
1.21018,1.21000,-0.01767,1.21000,0.03557,1.21000,0.12809,1.21000,-0.13009,1.21000,0.12627,1.21000,0.05631
1.22018,1.22000,-0.01545,1.22000,0.03639,1.22000,0.12929,1.22000,-0.13043,1.22000,0.13293,1.22000,0.05835
1.23018,1.23000,-0.01326,1.23000,0.03735,1.23000,0.13049,1.23000,-0.13085,1.23000,0.13984,1.23000,0.06022
1.24018,1.24000,-0.01105,1.24000,0.03844,1.24000,0.13162,1.24000,-0.13133,1.24000,0.14689,1.24000,0.06191
1.25018,1.25000,-0.00878,1.25000,0.03964,1.25000,0.13260,1.25000,-0.13187,1.25000,0.15399,1.25000,0.06339
1.26018,1.26000,-0.00640,1.26000,0.04094,1.26000,0.13335,1.26000,-0.13246,1.26000,0.16103,1.26000,0.06461
1.27019,1.27000,-0.00386,1.27000,0.04233,1.27000,0.13381,1.27000,-0.13310,1.27000,0.16791,1.27000,0.06549
1.28019,1.28000,-0.00112,1.28000,0.04380,1.28000,0.13390,1.28000,-0.13381,1.28000,0.17452,1.28000,0.06598
1.29019,1.29000,0.00185,1.29000,0.04533,1.29000,0.13357,1.29000,-0.13459,1.29000,0.18074,1.29000,0.06606
1.30019,1.30000,0.00505,1.30000,0.04691,1.30000,0.13279,1.30000,-0.13546,1.30000,0.18644,1.30000,0.06570
1.31019,1.31000,0.00848,1.31000,0.04855,1.31000,0.13154,1.31000,-0.13646,1.31000,0.19150,1.31000,0.06494
1.32019,1.32000,0.01213,1.32000,0.05022,1.32000,0.12982,1.32000,-0.13760,1.32000,0.19580,1.32000,0.06384
1.33019,1.33000,0.01598,1.33000,0.05192,1.33000,0.12770,1.33000,-0.13887,1.33000,0.19925,1.33000,0.06245
1.34020,1.34000,0.01998,1.34000,0.05365,1.34000,0.12524,1.34000,-0.14028,1.34000,0.20179,1.34000,0.06089
1.35020,1.35000,0.02409,1.35000,0.05540,1.35000,0.12253,1.35000,-0.14180,1.35000,0.20342,1.35000,0.05926
1.36020,1.36000,0.02827,1.36000,0.05716,1.36000,0.11972,1.36000,-0.14341,1.36000,0.20417,1.36000,0.05768
1.37020,1.37000,0.03248,1.37000,0.05894,1.37000,0.11693,1.37000,-0.14507,1.37000,0.20409,1.37000,0.05630
