Tiempo,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Eversión-inversión tobillo derecho_X,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_X,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_X,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_X,Rotación tobillo izquierdo_Y
0.00000,0.00000,-0.05769,0.00000,-0.12730,0.00000,0.39334,0.00000,-0.34378,0.00000,0.37582,0.00000,0.20664
0.01000,0.01000,-0.05584,0.01000,-0.12650,0.01000,0.39459,0.01000,-0.34469,0.01000,0.37192,0.01000,0.21317
0.02000,0.02000,-0.05360,0.02000,-0.12552,0.02000,0.39590,0.02000,-0.34569,0.02000,0.36746,0.02000,0.22035
0.03000,0.03000,-0.05099,0.03000,-0.12437,0.03000,0.39721,0.03000,-0.34674,0.03000,0.36246,0.03000,0.22800
0.04001,0.04000,-0.04809,0.04000,-0.12303,0.04000,0.39848,0.04000,-0.34779,0.04000,0.35692,0.04000,0.23594
0.05001,0.05000,-0.04498,0.05000,-0.12151,0.05000,0.39968,0.05000,-0.34878,0.05000,0.35079,0.05000,0.24398
0.06001,0.06000,-0.04176,0.06000,-0.11981,0.06000,0.40078,0.06000,-0.34967,0.06000,0.34394,0.06000,0.25198
0.07001,0.07000,-0.03857,0.07000,-0.11796,0.07000,0.40178,0.07000,-0.35041,0.07000,0.33622,0.07000,0.25984
0.08001,0.08000,-0.03553,0.08000,-0.11597,0.08000,0.40269,0.08000,-0.35097,0.08000,0.32739,0.08000,0.26745
0.09001,0.09000,-0.03277,0.09000,-0.11386,0.09000,0.40352,0.09000,-0.35133,0.09000,0.31725,0.09000,0.27477
0.10001,0.10000,-0.03042,0.10000,-0.11168,0.10000,0.40431,0.10000,-0.35149,0.10000,0.30561,0.10000,0.28177
0.11002,0.11000,-0.02860,0.11000,-0.10947,0.11000,0.40510,0.11000,-0.35146,0.11000,0.29239,0.11000,0.28841
0.12002,0.12000,-0.02740,0.12000,-0.10728,0.12000,0.40594,0.12000,-0.35127,0.12000,0.27760,0.12000,0.29470
0.13002,0.13000,-0.02689,0.13000,-0.10517,0.13000,0.40689,0.13000,-0.35095,0.13000,0.26141,0.13000,0.30062
0.14002,0.14000,-0.02713,0.14000,-0.10322,0.14000,0.40797,0.14000,-0.35054,0.14000,0.24413,0.14000,0.30616
0.15002,0.15000,-0.02812,0.15000,-0.10150,0.15000,0.40921,0.15000,-0.35011,0.15000,0.22623,0.15000,0.31131
0.16002,0.16000,-0.02984,0.16000,-0.10008,0.16000,0.41062,0.16000,-0.34970,0.16000,0.20825,0.16000,0.31605
