Tiempo,Flexo-extensión rodilla derecha_X,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_X,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_X,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_X,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_X,Rotación rodilla derecha_Y,Rotación rodilla izquierda_X,Rotación rodilla izquierda_Y
0.00000,0.00000,0.16258,0.00000,1.00464,0.00000,-0.41243,0.00000,-0.83208,0.00000,0.51942,0.00000,-0.67261
0.01000,0.01000,0.16013,0.01000,0.99851,0.01000,-0.41061,0.01000,-0.82412,0.01000,0.54501,0.01000,-0.65824
0.02000,0.02000,0.15817,0.02000,0.99117,0.02000,-0.40790,0.02000,-0.81448,0.02000,0.54606,0.02000,-0.64202
0.03000,0.03000,0.15685,0.03000,0.98267,0.03000,-0.40424,0.03000,-0.80320,0.03000,0.52387,0.03000,-0.62438
0.04001,0.04000,0.15630,0.04000,0.97310,0.04000,-0.39963,0.04000,-0.79042,0.04000,0.49857,0.04000,-0.60576
0.05001,0.05000,0.15653,0.05000,0.96260,0.05000,-0.39417,0.05000,-0.77630,0.05000,0.48472,0.05000,-0.58660
0.06001,0.06000,0.15747,0.06000,0.95131,0.06000,-0.38800,0.06000,-0.76105,0.06000,0.47949,0.06000,-0.56727
0.07001,0.07000,0.15897,0.07000,0.93934,0.07000,-0.38135,0.07000,-0.74487,0.07000,0.46960,0.07000,-0.54801
0.08001,0.08000,0.16082,0.08000,0.92680,0.08000,-0.37447,0.08000,-0.72792,0.08000,0.45705,0.08000,-0.52893
0.09001,0.09000,0.16281,0.09000,0.91376,0.09000,-0.36764,0.09000,-0.71034,0.09000,0.44386,0.09000,-0.50998
0.10001,0.10000,0.16473,0.10000,0.90021,0.10000,-0.36112,0.10000,-0.69219,0.10000,0.43671,0.10000,-0.49105
0.11002,0.11000,0.16642,0.11000,0.88613,0.11000,-0.35512,0.11000,-0.67353,0.11000,0.43366,0.11000,-0.47196
0.12002,0.12000,0.16783,0.12000,0.87145,0.12000,-0.34980,0.12000,-0.65436,0.12000,0.43752,0.12000,-0.45259
0.13002,0.13000,0.16898,0.13000,0.85608,0.13000,-0.34521,0.13000,-0.63470,0.13000,0.44240,0.13000,-0.43287
0.14002,0.14000,0.17000,0.14000,0.83993,0.14000,-0.34135,0.14000,-0.61461,0.14000,0.44455,0.14000,-0.41288
