Tiempo,Flexo-extensión cuello_X,Flexo-extensión cuello_Y,Flexión lateral cuello_X,Flexión lateral cuello_Y,Rotación cuello_X,Rotación cuello_Y
0.00000,0.00000,0.14119,0.00000,0.21684,0.00000,0.15304
0.01001,0.01000,0.13606,0.01000,0.21745,0.01000,0.15392
0.02001,0.02000,0.12970,0.02000,0.21777,0.02000,0.15468
0.03002,0.03000,0.12213,0.03000,0.21771,0.03000,0.15523
0.04002,0.04000,0.11347,0.04000,0.21718,0.04000,0.15548
0.05003,0.05000,0.10389,0.05000,0.21615,0.05000,0.15536
0.06003,0.06000,0.09360,0.06000,0.21464,0.06000,0.15481
0.07004,0.07000,0.08286,0.07000,0.21274,0.07000,0.15382
0.08004,0.08000,0.07195,0.08000,0.21059,0.08000,0.15244
0.09005,0.09000,0.06116,0.09000,0.20842,0.09000,0.15075
0.10005,0.10000,0.05075,0.10000,0.20646,0.10000,0.14887
0.11006,0.11000,0.04099,0.11000,0.20493,0.11000,0.14697
0.12006,0.12000,0.03210,0.12000,0.20403,0.12000,0.14523
0.13007,0.13000,0.02433,0.13000,0.20389,0.13000,0.14385
0.14007,0.14000,0.01788,0.14000,0.20454,0.14000,0.14299
0.15008,0.15000,0.01295,0.15000,0.20594,0.15000,0.14281
0.16008,0.16000,0.00976,0.16000,0.20799,0.16000,0.14339
0.17009,0.17000,0.00851,0.17000,0.21050,0.17000,0.14477
0.18009,0.18000,0.00941,0.18000,0.21329,0.18000,0.14690
0.19010,0.19000,0.01265,0.19000,0.21617,0.19000,0.14962
0.20010,0.20000,0.01843,0.20000,0.21897,0.20000,0.15271
0.21011,0.21000,0.02686,0.21000,0.22157,0.21000,0.15585
0.22011,0.22000,0.03803,0.22000,0.22391,0.22000,0.15869
0.23012,0.23000,0.05196,0.23000,0.22595,0.23000,0.16082
0.24012,0.24000,0.06858,0.24000,0.22771,0.24000,0.16185
0.25013,0.25000,0.08771,0.25000,0.22925,0.25000,0.16144
0.26013,0.26000,0.10912,0.26000,0.23061,0.26000,0.15930
0.27014,0.27000,0.13246,0.27000,0.23186,0.27000,0.15527
0.28014,0.28000,0.15729,0.28000,0.23303,0.28000,0.14928
0.29015,0.29000,0.18312,0.29000,0.23414,0.29000,0.14140
0.30015,0.30000,0.20940,0.30000,0.23518,0.30000,0.13182
0.31016,0.31000,0.23554,0.31000,0.23611,0.31000,0.12082
0.32016,0.32000,0.26092,0.32000,0.23688,0.32000,0.10878
0.33017,0.33000,0.28493,0.33000,0.23742,0.33000,0.09612
0.34017,0.34000,0.30697,0.34000,0.23767,0.34000,0.08330
0.35018,0.35000,0.32647,0.35000,0.23757,0.35000,0.07078
0.36018,0.36000,0.34294,0.36000,0.23705,0.36000,0.05895
0.37019,0.37000,0.35596,0.37000,0.23610,0.37000,0.04816
0.38019,0.38000,0.36523,0.38000,0.23469,0.38000,0.03864
0.39020,0.39000,0.37061,0.39000,0.23284,0.39000,0.03052
0.40020,0.40000,0.37209,0.40000,0.23058,0.40000,0.02381
0.41021,0.41000,0.36986,0.41000,0.22791,0.41000,0.01844
0.42021,0.42000,0.36428,0.42000,0.22489,0.42000,0.01426
0.43022,0.43000,0.35583,0.43000,0.22152,0.43000,0.01109
0.44022,0.44000,0.34514,0.44000,0.21785,0.44000,0.00877
0.45023,0.45000,0.33289,0.45000,0.21389,0.45000,0.00715
0.46023,0.46000,0.31979,0.46000,0.20971,0.46000,0.00613
0.47024,0.47000,0.30656,0.47000,0.20537,0.47000,0.00568
0.48024,0.48000,0.29381,0.48000,0.20097,0.48000,0.00581
0.49025,0.49000,0.28209,0.49000,0.19662,0.49000,0.00660
0.50025,0.50000,0.27179,0.50000,0.19247,0.50000,0.00814
0.51026,0.51000,0.26319,0.51000,0.18865,0.51000,0.01052
0.52026,0.52000,0.25638,0.52000,0.18529,0.52000,0.01382
0.53027,0.53000,0.25133,0.53000,0.18249,0.53000,0.01808
0.54027,0.54000,0.24788,0.54000,0.18032,0.54000,0.02328
0.55028,0.55000,0.24579,0.55000,0.17879,0.55000,0.02933
0.56028,0.56000,0.24475,0.56000,0.17787,0.56000,0.03607
0.57029,0.57000,0.24442,0.57000,0.17748,0.57000,0.04328
0.58029,0.58000,0.24452,0.58000,0.17750,0.58000,0.05066
0.59030,0.59000,0.24482,0.59000,0.17778,0.59000,0.05791
0.60030,0.60000,0.24519,0.60000,0.17814,0.60000,0.06467
0.61031,0.61000,0.24563,0.61000,0.17838,0.61000,0.07059
0.62031,0.62000,0.24624,0.62000,0.17831,0.62000,0.07534
0.63032,0.63000,0.24724,0.63000,0.17772,0.63000,0.07862
0.64032,0.64000,0.24889,0.64000,0.17642,0.64000,0.08019
0.65033,0.65000,0.25150,0.65000,0.17424,0.65000,0.07990
